API_WELL_NUMBER,WELL_NAME,WATER_DEPTH,SURF_LATITUDE,WELL_NAME_SUFFIX,COMPANY_NAME,BOTM_FLD_NAME_CD,WELL_SPUD_DATE,TOTAL_DEPTH_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD,BOREHOLE_STAT_DT,BOREHOLE_STAT_CD,CASING_CUT_CODE,UNDWTR_COMP_STUB,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE
,,,,,,,,,,5087,3882,11/1/1978,ST,N,N,-90.54511705,28.56550512,-90.53016615
,,,,,,,,,,6168,8993,6/13/1998,ST,N,N,-90.54511705,28.56401662,-90.52655945
,,,,,,,,,,7478,,10/31/2012,PA,E,N,-90.43532374,28.54332085,-90.43138384
,,,,,,,,,,13932,,4/10/2003,ST,N,N,-90.41336118,28.94692202,-90.42198798
,,,,,,,,,,10790,2896,4/25/2003,COM,N,N,-90.41336118,28.94414502,-90.40387678
,,,,,,,,,,7100,,6/28/1989,PA,S,N,-90.61647829,28.54524725,-90.61647829
,,,,,,,,,,7268,,10/24/2009,PA,S,N,-90.61651525,28.55262049,-90.62377875
,,,,,,,,,,10130,3855,7/5/2001,ST,N,N,-90.14766507,29.01346405,-90.15240217
,,,,,,,,,,9874,5850,9/6/2013,ST,,N,-90.14766507,29.01312075,-90.15003657
,,,,,,,,,,9811,3874,9/24/2013,COM,N,N,-90.14766507,29.01333135,-90.14984067
,,,,,,,,,,10430,,2/5/1979,ST,N,N,-90.14766507,29.01284535,-90.14800307
,,,,,,,,,,7035,,6/21/1989,PA,S,N,-90.61649345,28.54433177,-90.60967935
,,,,,,,,,,13579,,12/7/2000,TA,N,N,-90.33519721,28.94329858,-90.33124771
,,,,,,,,,,11611,,2/24/1995,ST,N,N,-90.37994997,28.51240343,-90.38086847
,,,,,,,,,,9750,5632,11/3/2012,TA,N,N,-90.37994997,28.52006143,-90.37305517
,,,,,,,,,,8639,,3/27/1979,PA,Y,N,-90.20504901,28.76922016,-90.20526103
,,,,,,,,,,7120,,11/22/1988,PA,S,N,-90.61643472,28.54484476,-90.60920072
,,,,,,,,,,7058,,6/10/1994,ST,N,N,-90.61642816,28.55181998,-90.60898486
,,,,,,,,,,5141,500,7/19/1994,ST,N,N,-90.61642816,28.55725788,-90.60201586
,,,,,,,,,,5143,3466,10/25/2009,PA,S,N,-90.61642816,28.56248398,-90.59547546
,,,,,,,,,,13608,,6/20/2013,PA,S,N,-90.60705712,28.81822623,-90.61093692
,,,,,,,,,,7418,,12/3/2012,PA,M,N,-90.43534208,28.55404547,-90.43305078
,,,,,,,,,,6866,,10/31/2012,PA,M,N,-90.43538891,28.56355075,-90.44425571
,,,,,,,,,,13698,,8/10/2011,PA,M,N,-90.43502376,28.94511581,-90.43508746
,,,,,,,,,,7078,,10/24/2009,PA,S,N,-90.61640936,28.54976846,-90.61730496
,,,,,,,,,,11565,,11/6/1996,PA,E,N,-90.22246362,28.99896017,-90.21817442
,,,,,,,,,,11732,,6/26/2000,ST,N,N,-90.24226791,28.62181156,-90.24804561
,,,,,,,,,,11503,10530,7/13/2000,COM,,N,-90.24226791,28.62217896,-90.24720571
,,,,,,,,,,9199,,3/8/1979,PA,Y,N,-90.62928968,28.81157114,-90.63126978
,,,,,,,,,,7160,,6/28/1989,PA,S,N,-90.61647498,28.54669813,-90.62633318
,,,,,,,,,,14235,13668,12/11/2010,PA,M,N,-90.41334552,28.9421812,-90.41495832
,,,,,,,,,,11753,8717,5/12/1994,PA,N,N,-90.39273957,28.5759009,-90.40022267
,,,,,,,,,,12391,,7/17/2006,TA,N,N,-90.39275788,28.57188598,-90.39158698
,,,,,,,,,,11259,,9/26/1988,ST,N,N,-90.37633403,28.82999094,-90.37989603
,,,,,,,,,,11448,4598,10/25/1988,PA,N,N,-90.37633403,28.82743444,-90.37748373
,,,,,,,,,,9211,,1/31/1998,ST,N,N,-90.47423311,28.88150133,-90.47424991
,,,,,,,,,,11553,1520,4/11/1998,COM,N,N,-90.47423311,28.88152263,-90.48803321
,,,,,,,,,,13296,,1/5/1987,PA,Y,N,-90.45947492,28.62170474,-90.45995372
,,,,,,,,,,13000,,12/25/1986,PA,Y,N,-90.56167025,28.82107243,-90.56167025
,,,,,,,,,,11560,,2/17/1987,COM,N,N,-90.23873476,28.99764584,-90.23850286
,,,,,,,,,,9603,,5/25/1993,PA,Y,N,-90.47051793,28.87697318,-90.47042543
,,,,,,,,,,2700,,2/26/1997,PA,Y,N,-90.46490194,28.94448917,-90.46490194
,,,,,,,,,,6566,,10/31/2012,PA,M,N,-90.43537369,28.54909745,-90.44731389
,,,,,,,,,,11774,,2/19/2002,ST,N,N,-90.23554699,28.65897991,-90.24357929
,,,,,,,,,,10578,7437,3/3/2002,ST,,N,-90.23554699,28.65193781,-90.23836259
,,,,,,,,,,9179,9417,3/11/2002,ST,,N,-90.23554699,28.65529961,-90.23828919
,,,,,,,,,,11786,9017,7/22/2021,PA,S,N,-90.23554699,28.64963721,-90.23744839
,,,,,,,,,,10000,,5/30/1987,PA,Y,N,-90.58063923,28.51161494,-90.58063923
,,,,,,,,,,2800,,2/20/1997,PA,Y,N,-90.46723323,28.92785081,-90.46723323
,,,,,,,,,,13200,,7/25/1987,PA,Y,N,-90.71417806,28.66393314,-90.71340466
,,,,,,,,,,15492,12357,5/30/2006,PA,M,N,-90.39274534,28.58478237,-90.38682024
,,,,,,,,,,13245,,8/13/1987,ST,N,N,-90.39274534,28.58381857,-90.38880594
,,,,,,,,,,14805,,8/24/1998,PA,N,N,-90.28222924,28.65495443,-90.28075584
,,,,,,,,,,11004,,10/26/2021,PA,M,N,-90.46170672,28.85893235,-90.46096432
,,,,,,,,,,17182,16037,6/22/2008,PA,M,N,-90.37571819,28.58338269,-90.37680059
,,,,,,,,,,16982,,9/19/1987,ST,N,N,-90.37571819,28.58332929,-90.37695709
,,,,,,,,,,10750,,9/1/1988,CNL,N,N,-90.72862109,,
,,,,,,,,,,16604,,3/31/2001,ST,N,N,-90.26873514,28.67418274,-90.26184074
,,,,,,,,,,15913,12340,5/12/2003,ST,,N,-90.26873514,28.67380204,-90.26484384
,,,,,,,,,,16202,12701,6/15/2003,ST,N,N,-90.26873514,28.67376844,-90.26891614
,,,,,,,,,,16078,13890,8/18/2022,TA,N,N,-90.26873514,28.67367664,-90.26878674
,,,,,,,,,,18187,,7/9/1992,PA,Y,N,-90.74314733,28.76674455,-90.74296473
,,,,,,,,,,11514,,10/27/1988,ST,N,N,-90.39433707,28.81999059,-90.38655327
,,,,,,,,,,11726,4452,3/9/2002,ST,N,N,-90.39433707,28.82397879,-90.38688657
,,,,,,,,,,12933,4562,11/8/2002,COM,,N,-90.39433707,28.81402769,-90.39287937
,,,,,,,,,,13847,,10/6/1987,ST,N,N,-90.32320124,28.88429833,-90.32347924
,,,,,,,,,,14678,10787,11/19/1987,ST,N,N,-90.32320124,28.88059963,-90.32330204
,,,,,,,,,,15084,10564,1/20/1988,PA,Y,N,-90.32320124,28.87738943,-90.32352774
,,,,,,,,,,12969,9333,12/11/1987,ST,N,N,-90.32320124,28.87998753,-90.32309874
,,,,,,,,,,11934,,5/25/2004,PA,M,N,-90.25462729,28.98615833,-90.25462778
,,,,,,,,,,7563,,4/11/1975,PA,Y,N,-90.39007716,28.83799831,-90.40047626
,,,,,,,,,,7560,,5/9/1975,PA,Y,N,-90.3900146,28.84048606,-90.3980181
,,,,,,,,,,2414,,9/19/1964,PA,Y,N,-90.38998002,28.83310326,-90.39138832
,,,,,,,,,,9307,,11/21/1977,PA,Y,N,-90.38999889,28.83088555,-90.40425829
,,,,,,,,,,13440,,1/14/1981,PA,Y,N,-90.38674164,28.84583674,-90.38674164
,,,,,,,,,,11286,,7/20/1973,PA,N,N,-90.37659136,28.82407498,-90.37882576
,,,,,,,,,,11757,,8/25/1976,PA,N,N,-90.3766072,28.82859629,-90.3830882
,,,,,,,,,,13270,,9/30/1964,PA,Y,N,-90.37668263,28.83268565,-90.37310003
,,,,,,,,,,12837,11698,8/16/1964,PA,Y,N,-90.22493177,28.7982182,-90.22478947
,,,,,,,,,,13594,,7/4/1964,ST,N,N,-90.22493177,28.7977823,-90.22447037
,,,,,,,,,,7607,,8/8/1985,ST,N,N,-90.15603342,28.67084166,-90.15217732
,,,,,,,,,,2359,1075,6/26/2021,PA,E,N,-90.15603342,28.66600946,-90.15579332
,,,,,,,,,,8470,,12/23/1988,PA,Y,N,-90.15592843,28.67034243,-90.15520063
,,,,,,,,,,13415,,9/17/1996,PA,Y,N,-90.16576161,28.68588869,-90.17107691
,,,,,,,,,,12912,,4/6/1997,PA,Y,N,-90.16577704,28.67147132,-90.17712944
,,,,,,,,,,10186,,5/24/1964,ST,N,N,-90.1657463,28.67495274,-90.1643601
,,,,,,,,,,12112,4624,6/21/1964,ST,N,N,-90.1657463,28.68446184,-90.1670456
,,,,,,,,,,12141,3977,4/2/1997,PA,Y,N,-90.1657463,28.68016804,-90.1693617
,,,,,,,,,,9413,,3/31/1965,ST,N,N,-90.15595677,28.66554487,-90.16007507
,,,,,,,,,,8893,3370,12/6/1996,ST,N,N,-90.15595677,28.66855207,-90.15840117
,,,,,,,,,,7688,4208,1/15/1997,ST,N,N,-90.15595677,28.66462317,-90.15403367
,,,,,,,,,,6827,3950,6/2/2021,PA,E,N,-90.15595677,28.66601237,-90.14984537
,,,,,,,,,,11680,,3/29/1985,ST,N,N,-90.26329925,28.62169153,-90.25990205
,,,,,,,,,,11310,,10/27/2007,PA,M,N,-90.26329925,28.62140503,-90.26014025
,,,,,,,,,,12874,,10/4/1997,PA,M,N,-90.26337037,28.61634513,-90.26974507
,,,,,,,,,,12148,,5/13/2007,PA,M,N,-90.26335493,28.61757445,-90.26335493
,,,,,,,,,,12737,,5/16/1966,ST,N,N,-90.27222323,28.62908161,-90.27602063
,,,,,,,,,,11759,3038,8/9/1997,PA,N,N,-90.27222323,28.63000891,-90.27278453
,,,,,,,,,,13467,,10/7/2012,PA,M,N,-90.24935107,28.61465525,-90.24808977
,,,,,,,,,,13012,,6/27/2011,PA,M,N,-90.24928338,28.61310491,-90.25233928
,,,,,,,,,,11558,,6/26/2011,PA,M,N,-90.2493116,28.62191584,-90.2490755
,,,,,,,,,,10105,,4/1/1993,PA,N,N,-90.24269619,28.62139028,-90.24739489
,,,,,,,,,,9965,,10/4/1997,PA,M,N,-90.26334835,28.6215341,-90.25823325
,,,,,,,,,,11674,1414,11/24/2008,PA,E,N,-90.38585379,28.50856768,-90.38658379
,,,,,,,,,,5100,,5/15/1963,ST,N,N,-90.38585379,28.51038658,-90.38585379
,,,,,,,,,,13236,,3/17/1986,ST,N,N,-90.38586915,28.50783169,-90.38089395
,,,,,,,,,,9940,6890,6/29/2008,PA,O,N,-90.38586915,28.50869029,-90.38327985
,,,,,,,,,,9969,,3/16/2006,CNL,,N,-90.38586915,28.5118895,-90.39022261
,,,,,,,,,,13261,,6/9/2008,PA,O,N,-90.38587831,28.51083618,-90.37576761
,,,,,,,,,,9351,,7/26/1968,PA,Y,N,-90.1645991,28.64961834,-90.1574318
,,,,,,,,,,15063,,11/26/2000,ST,N,N,-90.25236303,28.62166509,-90.25777513
,,,,,,,,,,8841,6014,11/5/2009,PA,M,N,-90.25236303,28.62109599,-90.25744083
,,,,,,,,,,15611,,7/26/1968,PA,Y,N,-90.22012607,28.49547269,-90.22012607
,,,,,,,,,,13264,,8/24/1999,TA,N,N,-90.24540594,28.66641552,-90.25152327
,,,,,,,,,,12312,,2/9/1984,TA,N,P,-90.37998315,28.50823281,-90.38171855
,,,,,,,,,,12530,,3/15/1981,TA,N,N,-90.20211572,28.98071749,-90.19692902
,,,,,,,,,,13123,,1/4/2003,ST,N,N,-90.23551321,28.65378058,-90.24007211
,,,,,,,,,,11300,4444,6/26/2022,PA,S,N,-90.23551321,28.66015948,-90.24232491
,,,,,,,,,,7930,,8/28/1968,PA,Y,N,-90.42057233,28.54376918,-90.42709483
,,,,,,,,,,11900,,8/19/1968,PA,Y,N,-90.21447314,29.02217601,-90.21447314
,,,,,,,,,,9754,,8/28/1968,ST,N,N,-90.2355041,28.65234901,-90.2357865
,,,,,,,,,,9677,6510,4/29/1996,PA,S,N,-90.2355041,28.65261501,-90.2368934
,,,,,,,,,,13390,,8/24/1999,TA,N,N,-90.24540883,28.66198747,-90.24555313
,,,,,,,,,,14237,12072,10/14/2010,TA,N,N,-90.28218891,28.65517079,-90.27837811
,,,,,,,,,,13792,,8/5/1968,ST,N,N,-90.28218891,28.65514789,-90.27835341
,,,,,,,,,,11809,,6/30/1997,PA,M,N,-90.252369,28.61295355,-90.2514234
,,,,,,,,,,11982,,10/8/1968,PA,N,N,-90.35677075,28.87693178,-90.35677075
,,,,,,,,,,14609,,6/20/2003,ST,N,N,-90.20985749,28.79613678,-90.20737589
,,,,,,,,,,12414,7505,5/19/2020,PA,M,N,-90.20985749,28.79686368,-90.20425379
,,,,,,,,,,8089,,8/25/1968,PA,Y,N,-90.42057233,28.54404728,-90.42057233
,,,,,,,,,,17637,,10/16/1968,PA,Y,N,-90.37245786,28.5748217,-90.37245786
,,,,,,,,,,11735,,12/23/1996,PA,Y,N,-90.2321946,28.64411316,-90.2346984
,,,,,,,,,,13877,,10/15/2010,TA,N,N,-90.28220104,28.66295275,-90.27513394
,,,,,,,,,,6501,,3/26/1984,PA,N,N,-90.37718847,28.85747388,-90.36772267
,,,,,,,,,,12359,,6/30/1997,PA,M,N,-90.25237814,28.61897768,-90.26102064
,,,,,,,,,,6301,,9/12/1991,PA,N,N,-90.37720421,28.85307435,-90.37298451
,,,,,,,,,,910,,10/20/1968,PA,Y,N,-90.40774727,28.83024452,-90.40774727
,,,,,,,,,,10204,,12/23/1996,PA,Y,N,-90.23221606,28.64293694,-90.23410076
,,,,,,,,,,14232,,8/24/1999,TA,N,N,-90.24544018,28.66515737,-90.24858518
,,,,,,,,,,17368,,7/20/1998,PA,N,N,-90.26871896,28.67606287,-90.26860056
,,,,,,,,,,11266,10202,10/25/2013,TA,N,N,-90.23463016,28.99207145,-90.23900416
,,,,,,,,,,10855,,12/8/1964,ST,N,N,-90.23463016,28.99163385,-90.23941506
,,,,,,,,,,8876,,12/28/1991,TA,N,N,-90.17036438,29.02378242,-90.15716068
,,,,,,,,,,13310,,5/19/2020,PA,M,N,-90.20986656,28.79779102,-90.21464926
,,,,,,,,,,11775,,6/30/1997,PA,M,N,-90.25238734,28.61366323,-90.24837804
,,,,,,,,,,12686,,4/29/1996,PA,S,N,-90.23549793,28.65852032,-90.24230893
,,,,,,,,,,11617,,11/20/1968,PA,Y,N,-90.42527743,28.46597244,-90.42527743
,,,,,,,,,,12857,,11/21/1968,PA,Y,N,-90.17121931,28.98041467,-90.17121931
,,,,,,,,,,15975,,12/4/1968,PA,Y,N,-90.38105026,28.45616877,-90.38105026
,,,,,,,,,,14289,,1/17/1979,ST,N,N,-90.41334552,28.9423771,-90.41512182
,,,,,,,,,,8269,,6/9/1993,PA,Y,N,-90.18366489,28.54577631,-90.17806809
,,,,,,,,,,7762,,6/9/1993,PA,Y,N,-90.18366489,28.55270921,-90.18197419
,,,,,,,,,,11319,,6/9/1993,PA,Y,N,-90.18369279,28.56449866,-90.18458639
,,,,,,,,,,10017,,2/28/2009,PA,M,N,-90.23593256,28.48233014,-90.24398546
,,,,,,,,,,6968,,8/22/2011,PA,M,N,-90.54519789,28.55913115,-90.56684129
,,,,,,,,,,15160,,3/24/1979,PA,Y,N,-90.34124008,28.95361987,-90.34177398
,,,,,,,,,,7213,,5/27/1994,ST,N,N,-90.61644995,28.550878,-90.61326185
,,,,,,,,,,5265,0,11/17/2009,PA,M,N,-90.61644995,28.5394824,-90.62361555
,,,,,,,,,,7941,,7/13/2015,PA,S,N,-90.60678134,28.54916426,-90.60010724
,,,,,,,,,,10022,,3/21/2009,PA,M,N,-90.23589181,28.4778855,-90.22057101
,,,,,,,,,,16141,,11/6/2010,PA,M,N,-90.413346,28.9319564,-90.4235534
,,,,,,,,,,9389,,2/24/2009,PA,M,N,-90.23592645,28.47405469,-90.24262285
,,,,,,,,,,9303,,8/29/2009,PA,S,N,-90.54514485,28.56840163,-90.54201905
,,,,,,,,,,13900,,12/23/2001,ST,N,N,-90.43504884,28.94271828,-90.44404114
,,,,,,,,,,11070,4792,12/31/2001,ST,,N,-90.43504884,28.92623108,-90.44670194
,,,,,,,,,,10300,6531,8/23/2019,PA,M,N,-90.43504884,28.93061178,-90.44510274
,,,,,,,,,,9412,,2/25/2009,PA,M,N,-90.23592612,28.48049154,-90.22817092
,,,,,,,,,,2400,,3/29/1979,PA,M,N,-90.14951988,28.67501898,-90.14944778
,,,,,,,,,,*****,*****,3/11/1999,CNL,N,N,-90.14951991,*****,*****
,,,,,,,,,,13896,,11/1/2021,PA,M,N,-90.43226129,28.93197001,-90.43956709
,,,,,,,,,,16807,13082,1/18/1990,PA,Y,N,-90.31909686,28.96706397,-90.31922826
,,,,,,,,,,13314,,4/11/1979,ST,N,N,-90.31909686,28.96704567,-90.31924476
,,,,,,,,,,13325,13162,4/11/1979,ST,N,N,-90.31909686,28.96704877,-90.31924566
,,,,,,,,,,5075,,11/10/2015,PA,M,N,-90.47765134,28.85881605,-90.47448974
,,,,,,,,,,7395,,8/29/2009,PA,S,N,-90.54511355,28.57934344,-90.54896095
,,,,,,,,,,9486,,3/17/2009,PA,M,N,-90.23590135,28.49296235,-90.23475695
,,,,,,,,,,12642,,4/26/1979,ST,Y,N,-90.20522058,28.76875731,-90.20676558
,,,,,,,,,,12709,6853,7/23/1979,PA,Y,N,-90.20522058,28.77382291,-90.20956888
,,,,,,,,,,14853,4710,5/10/1994,PA,N,N,-90.39275535,28.58450165,-90.39859995
,,,,,,,,,,13177,,10/15/1979,ST,N,N,-90.39275535,28.58378195,-90.39743025
,,,,,,,,,,13980,,12/7/2000,TA,N,N,-90.33522554,28.93719704,-90.33704244
,,,,,,,,,,7478,,5/31/1979,ST,N,N,-90.54515755,28.55973867,-90.53424805
,,,,,,,,,,7449,5669,1/27/2004,ST,N,N,-90.54515755,28.56206367,-90.53503155
,,,,,,,,,,12532,0,8/21/2011,PA,M,N,-90.54515755,28.55955237,-90.52528425
,,,,,,,,,,14884,,12/14/1986,PA,N,N,-90.39274243,28.58389142,-90.39190443
,,,,,,,,,,14611,,3/2/2001,ST,N,N,-90.41332389,28.94318005,-90.40740879
,,,,,,,,,,11000,7160,3/17/2001,COM,,N,-90.41332389,28.94261445,-90.39895939
,,,,,,,,,,15000,,9/17/2012,TA,N,N,-90.38077748,28.5010471,-90.38077748
,,,,,,,,,,10374,10722,6/2/2023,PA,S,N,-90.47357764,28.92954172,-90.48169344
,,,,,,,,,,16901,,12/9/2013,PA,M,N,-90.61846679,28.59849889,-90.63906019
,,,,,,,,,,8499,,10/26/2021,PA,M,N,-90.46174419,28.8483452,-90.46421369
,,,,,,,,,,10350,,3/15/2002,CNL,,N,-90.49863547,28.93992047,-90.50485456
,,,,,,,,,,9300,,9/2/2001,PA,Y,N,-90.64839371,28.45626728,-90.64836611
,,,,,,,,,,4791,,4/17/2015,PA,M,N,-90.41226829,28.45162192,-90.40508519
,,,,,,,,,,12851,,11/7/2001,COM,,N,-90.33524983,28.94048848,-90.35415483
,,,,,,,,,,12936,,7/8/2010,ST,,N,-90.33526606,28.93574099,-90.34280166
,,,,,,,,,,10461,3767,7/30/2010,COM,N,N,-90.33526606,28.94640289,-90.34138646
,,,,,,,,,,17105,,11/1/2001,PA,Y,N,-90.25742047,28.43252954,-90.25766107
,,,,,,,,,,16372,,7/23/2012,PA,M,N,-90.52416094,29.01526199,-90.52582684
,,,,,,,,,,18506,,5/28/2019,PA,M,N,-90.39641857,28.46213102,-90.39191677
,,,,,,,,,,18552,,5/29/2019,PA,M,P,-90.39644346,28.4717126,-90.39469636
,,,,,,,,,,18257,,11/6/2017,PA,M,N,-90.39643456,28.46400029,-90.40893826
,,,,,,,,,,9115,,9/1/2024,PA,M,N,-90.34693824,28.41897363,-90.33581194
,,,,,,,,,,19000,,8/19/2003,CNL,,N,-90.38339715,28.45660065,-90.38369075
,,,,,,,,,,13502,,1/5/2002,PA,Y,N,-90.48249447,28.53040561,-90.48572347
,,,,,,,,,,7453,,2/4/2002,COM,,N,-90.37996815,28.51623023,-90.38012395
,,,,,,,,,,10401,,6/25/2009,PA,M,N,-90.46753564,28.9323002,-90.47000824
,,,,,,,,,,11556,,1/4/2010,PA,M,N,-90.25374895,28.99888801,-90.24785405
,,,,,,,,,,980,,1/12/2002,ST,,N,-90.46751694,28.91411257,-90.46754384
,,,,,,,,,,930,545,1/15/2002,ST,,N,-90.46751694,28.91410967,-90.46752174
,,,,,,,,,,10848,409,6/1/2009,PA,M,N,-90.46751694,28.92977597,-90.47004174
,,,,,,,,,,9177,,9/18/2018,PA,E,N,-90.48062378,28.90989186,-90.48597838
,,,,,,,,,,12475,,2/18/2002,ST,,N,-90.36641967,28.99033822,-90.35448767
,,,,,,,,,,14579,4635,3/29/2002,PA,Y,N,-90.36641967,28.97810322,-90.35639727
,,,,,,,,,,7499,,11/16/2003,PA,M,N,-90.6958088,28.45432288,-90.6959366
,,,,,,,,,,*****,*****,5/10/2005,CNL,,N,-90.42663928,*****,*****
,,,,,,,,,,19842,,4/20/2015,PA,M,N,-90.41226491,28.46206435,-90.39635351
,,,,,,,,,,14050,,4/16/2008,PA,E,P,-90.31058597,28.46939377,-90.31354947
,,,,,,,,,,7415,,4/27/2002,PA,,N,-90.62856899,28.56757667,-90.62854859
,,,,,,,,,,10301,,5/30/2009,PA,M,N,-90.47294193,28.92880114,-90.47364523
,,,,,,,,,,2200,,4/13/2002,PA,Y,N,-90.43271405,28.754915,-90.43274405
,,,,,,,,,,7035,,10/1/2014,TA,,N,-90.35325134,28.91710716,-90.33456704
,,,,,,,,,,10188,,11/11/2019,ST,,N,-90.35326832,28.92060179,-90.35994502
,,,,,,,,,,8985,4302,11/27/2019,ST,N,N,-90.35326832,28.92139329,-90.36877912
,,,,,,,,,,8616,8666,12/4/2019,ST,N,N,-90.35326832,28.92073159,-90.36702792
,,,,,,,,,,9084,4400,12/10/2019,ST,N,N,-90.35326832,28.92403989,-90.36015402
,,,,,,,,,,8812,6248,12/28/2019,COM,N,N,-90.35326832,28.92420609,-90.35991002
,,,,,,,,,,11511,,6/8/2002,COM,,N,-90.35326707,28.92393267,-90.35076297
,,,,,,,,,,8600,,8/11/2003,PA,Y,N,-90.37956645,28.32420466,-90.39219475
,,,,,,,,,,7250,,11/24/2012,PA,E,N,-90.50496685,28.26058072,-90.51956315
,,,,,,,,,,11750,,10/28/1997,PA,Y,S,-90.63114494,28.34719183,-90.63096404
,,,,,,,,,,6598,,9/29/1995,TA,N,S,-90.57713121,28.17683848,-90.57711951
,,,,,,,,,,6957,,12/25/1995,PA,Y,N,-90.44953171,28.30038277,-90.44939371
,,,,,,,,,,16600,,12/2/1995,ST,N,N,-90.47489827,28.29593948,-90.47816107
,,,,,,,,,,16449,13676,9/28/2000,ST,N,N,-90.47489827,28.29797848,-90.47769857
,,,,,,,,,,16411,12835,3/12/2013,PA,M,N,-90.47489827,28.30071998,-90.47573057
,,,,,,,,,,16604,13877,12/28/1995,ST,N,N,-90.47489827,28.29791928,-90.47814167
,,,,,,,,,,3330,,8/11/2003,PA,Y,N,-90.37957285,28.32579256,-90.39389545
,,,,,,,,,,17218,,2/18/1995,ST,N,N,-90.47979967,28.30529327,-90.47985737
,,,,,,,,,,15970,14077,3/2/1996,PA,N,N,-90.47979967,28.30621407,-90.48055217
,,,,,,,,,,14747,,6/13/1996,PA,Y,N,-90.27611795,28.33478097,-90.27298825
,,,,,,,,,,17768,,7/21/1996,ST,N,N,-90.16513508,28.36868465,-90.16517268
,,,,,,,,,,19610,1551,9/8/1996,PA,Y,N,-90.16513508,28.37104045,-90.16466918
,,,,,,,,,,13089,,6/30/1996,ST,N,N,-90.48608025,28.10420287,-90.49270195
,,,,,,,,,,16572,8690,8/29/1996,PA,Y,N,-90.48608025,28.10509767,-90.49028185
,,,,,,,,,,12867,,6/12/2011,TA,N,N,-90.54124301,28.20707421,-90.57012191
,,,,,,,,,,12860,,5/16/2011,PA,M,N,-90.34476712,28.1848282,-90.33152162
,,,,,,,,,,15991,,2/21/1997,PA,Y,N,-90.67517324,28.43117336,-90.67487584
,,,,,,,,,,8542,6260,11/6/1999,ST,N,N,-90.1361115,28.39151184,-90.134716
,,,,,,,,,,8696,5592,11/13/1999,ST,,N,-90.1361115,28.39184224,-90.1361382
,,,,,,,,,,8566,7868,12/8/1999,COM,,N,-90.1361115,28.39187234,-90.135664
,,,,,,,,,,8704,,8/22/1996,ST,N,N,-90.1361115,28.39211034,-90.1350349
,,,,,,,,,,7905,,9/16/2011,PA,M,N,-90.21189656,28.27024091,-90.20184746
,,,,,,,,,,17127,15875,8/5/1997,PA,Y,N,-90.73930927,28.19791707,-90.73749477
,,,,,,,,,,15152,,5/31/1997,ST,N,N,-90.73930927,28.19521257,-90.73970317
,,,,,,,,,,14887,14555,6/12/1997,ST,N,N,-90.73930927,28.19522347,-90.73971577
,,,,,,,,,,16028,14568,7/2/1997,ST,N,N,-90.73930927,28.19517607,-90.73966187
,,,,,,,,,,15832,15600,7/3/1997,ST,N,N,-90.73930927,28.19571177,-90.73897767
,,,,,,,,,,11237,9333,2/9/2022,TA,N,N,-90.54120021,28.21003317,-90.55227841
,,,,,,,,,,10155,,4/7/1997,ST,N,N,-90.54120021,28.20682487,-90.54973341
,,,,,,,,,,12995,,7/25/1997,PA,Y,N,-90.57483569,28.10515051,-90.57483569
,,,,,,,,,,10902,,5/28/2004,PA,M,N,-90.51927409,28.40515224,-90.52655409
,,,,,,,,,,13793,,3/13/1998,COM,N,N,-90.54114995,28.17146191,-90.52961995
,,,,,,,,,,5100,,6/24/1997,PA,N,N,-90.17115199,28.35327233,-90.15836465
,,,,,,,,,,10378,,5/27/2004,PA,M,N,-90.51924921,28.41602308,-90.51929621
,,,,,,,,,,6299,,8/29/1997,PA,N,N,-90.35482553,28.28195829,-90.35488553
,,,,,,,,,,11699,,8/3/2010,PA,E,N,-90.12022898,29.03016597,-90.12746888
,,,,,,,,,,11308,6742,8/4/2010,PA,E,N,-90.12038628,29.02803134,-90.12430568
,,,,,,,,,,7085,,11/7/1961,ST,N,N,-90.12038628,29.02738554,-90.12038628
,,,,,,,,,,7133,6485,11/15/1961,ST,N,N,-90.12038628,29.02738554,-90.12038628
,,,,,,,,,,11040,,7/31/2010,PA,E,N,-90.12025129,29.03418748,-90.12133549
,,,,,,,,,,11485,9790,8/4/2010,PA,E,N,-90.12021388,29.03385683,-90.12550778
,,,,,,,,,,10043,,1/24/1962,ST,N,N,-90.12021388,29.03190003,-90.12410268
,,,,,,,,,,10703,,8/4/2010,PA,E,N,-90.12044618,29.02834339,-90.12323628
,,,,,,,,,,11892,,8/3/2010,PA,E,N,-90.12020069,29.03244981,-90.12248569
,,,,,,,,,,11208,5787,8/4/2010,PA,E,N,-90.12016339,29.03211372,-90.11928059
,,,,,,,,,,7130,,4/4/1962,ST,N,N,-90.12016339,29.02798896,-90.11991907
,,,,,,,,,,12651,,8/4/2010,PA,E,N,-90.12018563,29.02469742,-90.12428173
,,,,,,,,,,11436,,8/3/2010,PA,E,N,-90.12017252,29.0347598,-90.12086602
,,,,,,,,,,10861,,8/4/2010,PA,E,N,-90.12032965,29.02589576,-90.12699865
,,,,,,,,,,10432,,8/4/2010,PA,E,N,-90.1201947,29.03031455,-90.1266547
,,,,,,,,,,11580,,8/4/2010,PA,E,N,-90.12034875,29.02972694,-90.11338295
,,,,,,,,,,11909,,8/4/2010,PA,E,N,-90.12016046,29.02320349,-90.12439026
