SN_EOR,BOTM_LONGITUDE,BOTM_LATITUDE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD
-184074,-88.93091078,29.43025605,7193,6000,
-166911,-89.03933382,29.39801755,10542,10253,
-94540,-89.03910406,29.40265323,10029,9750,
-199011,-89.03910406,29.40265323,10029,9750,
-75588,-89.63469298,29.10245899,10326,10100,
-75837,-89.63134355,29.10097134,10283,10128,
-75838,-89.63784794,29.10277203,10312,9902,
-75848,-89.64216748,29.10242763,11095,10322,
-165940,-89.63843953,29.10692246,8106,7622,
-124416,-89.62880498,29.10981216,7966,7717,4960.0
-164204,-89.62880498,29.10981216,7966,7717,4960.0
-166088,-89.62880498,29.10981216,7966,7717,4960.0
-124413,-89.62703877,29.10672491,8723,8414,
-165942,-89.62703877,29.10672491,8723,8414,
-90617,-89.63283682,29.10402935,9803,9700,
-124418,-89.62803745,29.10632374,8760,8543,
-165944,-89.62803745,29.10632374,8760,8543,
-147538,-89.63636962,29.1083867,8044,7623,
-165945,-89.63636962,29.1083867,8044,7623,
-125745,-89.63168261,29.10888658,8215,7983,
-124414,-89.63168261,29.10888658,8215,7983,
-165958,-89.63168261,29.10888658,8215,7983,
-80305,-89.62324516,29.10936446,8804,8029,5911.0
-84923,-89.63176598,29.10864359,7188,6923,
-110863,-89.02507899,27.91247663,27869,27802,
-108659,-89.02507899,27.91247663,27869,27802,
-159407,-89.02507899,27.91247663,27869,27802,
-152311,-89.02507899,27.91247663,27869,27802,
-166149,-89.02507899,27.91247663,27869,27802,
-200296,-89.02507899,27.91247663,27869,27802,
-79465,-93.58630146,28.04612434,6501,5506,
-112572,-93.58630146,28.04612434,6501,5506,
-145733,-88.159568,29.73516142,15690,15044,
-118344,-92.57979956,28.30460154,9806,9320,
-124319,-92.57979956,28.30460154,9806,9320,
-109860,-90.56132996,28.41808036,19300,17510,
-82290,-90.56132996,28.41808036,19300,17510,
-113137,-90.56132996,28.41808036,19300,17510,
-105598,-91.87790813,29.08737986,11889,11393,
-113496,-91.87790813,29.08737986,11889,11393,
-115815,-91.87790813,29.08737986,11889,11393,
-187913,-91.87790813,29.08737986,11889,11393,
-200824,-91.87790813,29.08737986,11889,11393,
-169231,-88.46055704,29.59598404,14402,11500,9317.0
-10380,-88.9726288,29.46491565,15211,13100,
-7783,-88.93330676,29.4237584,9861,8003,
-29773,-88.93330676,29.4237584,9861,8003,
-45424,-88.93330676,29.4237584,9861,8003,
-96832,-88.93330676,29.4237584,9861,8003,
-40385,-90.991237,28.54678567,13900,12638,
-199264,-90.991237,28.54678567,13900,12638,
-182167,-90.991237,28.54678567,13900,12638,
-106986,-96.58469858,27.89142338,12005,10000,
-79862,-96.58469858,27.89142338,12005,10000,
-169411,-94.38119791,28.03817929,11900,6051,
-194779,-94.38119791,28.03817929,11900,6051,
-4780,-93.9555471,28.39228053,10848,7425,
-109503,-93.9555471,28.39228053,10848,7425,
-141957,-93.9555471,28.39228053,10848,7425,
-156973,-93.9555471,28.39228053,10848,7425,
-162152,-93.9555471,28.39228053,10848,7425,
-154777,-93.9555471,28.39228053,10848,7425,
-167688,-93.9555471,28.39228053,10848,7425,
-164453,-93.9555471,28.39228053,10848,7425,
-196378,-93.9555471,28.39228053,10848,7425,
-127205,-94.09729825,28.28822563,8282,7499,
-148710,-93.7981364,27.92710651,5751,5400,
-134810,-91.45319648,28.45958445,11945,10538,
-109993,-96.71059886,27.58094407,13863,13547,
-113542,-96.71059886,27.58094407,13863,13547,
-105676,-89.23388321,28.96840236,7726,7647,
-120162,-89.23388321,28.96840236,7726,7647,
-149649,-89.23573674,28.96071904,7332,7253,2020.0
-132191,-89.25724317,28.96980733,8440,8156,
-134770,-89.24721384,28.96293628,9025,8752,
-132546,-89.26485124,28.97137791,7520,7303,
-89735,-89.26235695,28.97658966,7411,7350,
-145383,-89.26235695,28.97658966,6150,6091,5930.0
-20283,-89.25839307,28.97473907,7955,7446,
-111152,-89.25839307,28.97473907,7955,7446,
-169507,-89.25839307,28.97473907,7955,7446,
-144631,-89.25294879,28.96201228,7520,7468,2024.0
-141135,-89.04283993,29.4021801,9677,9150,
-141544,-89.03928326,29.40644065,9776,9155,
-94481,-89.0428172,29.39858744,9729,9201,
-129756,-89.02514556,29.41317956,7920,7750,
-128721,-89.02530384,29.41743509,9839,9116,
-173409,-89.02530384,29.41743509,9839,9116,
-176448,-89.03198092,29.41438395,9483,9097,
-115718,-89.03852821,29.41355072,9666,9666,
-111888,-89.03486556,29.41827315,9613,9251,
-154877,-89.03486556,29.41827315,9613,9274,
-176403,-89.03000417,29.41639502,8365,7757,
-176473,-89.03024553,29.4130261,8291,7755,
-115907,-89.03477165,29.41257863,9381,9162,276.0
-111819,-89.0081681,29.41299134,9565,9119,
-179194,-89.0081681,29.41299134,9565,9131,
-130940,-89.0131479,29.41125916,8037,7831,
-87532,-89.01094902,29.41590955,5961,5959,
-87431,-89.09115258,29.39950684,9500,9500,
-179213,-89.09115258,29.39950684,9500,9500,
-113042,-89.08692201,29.39795616,9772,8511,
-140679,-89.09537233,29.39650591,11210,10884,
-140432,-89.0904943,29.39416973,10542,10203,
-146534,-89.0904943,29.39416973,10542,10203,
-154516,-89.09848883,29.39430591,10690,10158,
-140816,-89.09881094,29.39971334,10078,9602,
-201928,-89.07619564,29.40694054,9716,9301,
-47471,-90.24812963,28.61649492,11930,11523,
-47987,-90.26076839,28.61718531,12197,11952,
-48187,-90.25166288,28.61965866,11228,10850,
-81205,-90.25839545,28.61471619,12037,11793,
-107579,-90.24999167,28.62013806,8608,8324,
-82173,-90.25866038,28.62392251,13000,11905,
-107531,-90.25203339,28.62204962,12022,11354,
-81014,-90.2514234,28.61295355,12031,11809,
-81011,-90.24837804,28.61366323,11988,11775,
-202258,-91.51233216,28.66771181,6890,6669,2350.0
-199999,-91.33380371,28.65515054,12725,12410,6000.0
-135832,-91.55374424,28.53537665,11381,10802,
-156813,-91.55374424,28.53537665,11381,10793,3640.0
-119236,-91.55754198,28.51882276,14560,12591,
-156386,-91.55754198,28.51882276,14560,12591,
-116782,-91.80519371,28.46003012,9050,6149,
-189193,-88.94058996,29.36066491,8810,7426,
-203033,-88.94058996,29.36066491,8810,7426,
-132690,-89.10707878,29.39689411,9710,9710,
-132692,-89.11217527,29.39159976,10302,9838,
-120634,-88.98035351,29.43200624,10445,9102,
-142380,-88.97074051,29.42587965,12564,9384,
-202497,-88.95271422,29.43294527,12340,7544,
-146894,-88.95326186,29.43399752,12634,7448,5650.0
-37450,-91.27471282,29.06925694,10238,10238,
-127859,-91.27471282,29.06925694,10238,10238,
-168969,-91.27471282,29.06925694,10238,10238,
-174247,-91.27471282,29.06925694,10238,10234,
-173370,-91.27471282,29.06925694,10238,10234,
-198799,-91.27471282,29.06925694,10238,10234,
-128016,-91.2695015,29.06879708,9653,9501,
-112031,-91.27996142,29.06862931,11185,11185,
-135372,-91.27996142,29.06862931,11185,11185,
-165997,-91.27996142,29.06862931,11185,11185,
-142179,-90.91249801,28.50621704,15695,11944,3600.0
-162273,-90.91249801,28.50621704,15695,11944,3600.0
-166253,-90.91249801,28.50621704,15695,12399,11600.0
-165513,-90.91249801,28.50621704,15695,12399,11600.0
-7723,-90.28484581,28.64231859,17153,16128,
-80825,-90.28484581,28.64231859,17153,16128,
-114604,-90.28484581,28.64231859,17153,16128,
-71751,-90.12716346,28.5233309,8500,7350,
-126163,-92.17974422,28.52977903,10283,6860,
-195180,-92.17974422,28.52977903,10283,6860,
-580,-92.90984768,28.46771754,9966,9489,
-3482,-92.90984768,28.46771754,9966,9489,
-112513,-92.90984768,28.46771754,9966,9489,
-170598,-92.90984768,28.46771754,9966,9489,386.0
-173171,-92.90984768,28.46771754,9966,9489,386.0
-39084,-92.96844475,29.41858244,10848,10278,
-118414,-92.28050083,28.69931254,13230,10579,
-128686,-92.28050083,28.69931254,13230,10579,
-142178,-92.28050083,28.69931254,13230,10579,
-4379,-93.97904036,27.95185418,13624,12992,
-6759,-93.97904036,27.95185418,13624,12992,
-91117,-88.6641492,29.29283651,6720,6532,
-128985,-90.16615071,29.01815803,9806,9136,
-153253,-90.16615071,29.01815803,9806,9136,
-119616,-93.01331152,28.35965176,5274,2226,
-149630,-91.86376191,29.29616871,10373,9629,
-177828,-93.1653651,29.24951176,11008,9050,
-184913,-93.1653651,29.24951176,11008,9050,
-203108,-91.41487653,28.49338792,13000,10354,
-79348,-88.7067411,29.076185,6916,5811,
-200013,-91.26385999,28.36645287,6500,6500,
-69495,-94.57351555,27.29492475,10908,10553,
-39422,-92.11267262,29.46763896,13447,13100,
-118497,-91.26429222,29.10237539,12867,12851,
-124906,-91.26429222,29.10237539,12867,12851,
-202857,-91.26429222,29.10237539,12867,12851,
-202198,-91.26429222,29.10237539,12867,12851,
-108852,-91.27006258,29.1034475,15709,14282,
-118845,-91.27006258,29.1034475,15709,14282,
-143964,-91.27006258,29.1034475,15709,14282,
-164090,-91.27006258,29.1034475,15709,14282,
-180990,-91.27006258,29.1034475,15709,14332,11890.0
-183794,-91.27006258,29.1034475,15709,14332,11890.0
-202855,-91.27006258,29.1034475,15709,14332,11890.0
-202375,-91.27006258,29.1034475,15709,14332,11890.0
-43299,-91.28241044,29.11235758,12926,12581,
-201935,-91.28241044,29.11235758,12926,12582,11142.0
-200978,-91.28241044,29.11235758,12926,12582,11142.0
-142101,-90.88415872,28.47725164,10880,10206,
-138658,-91.2864595,28.4773513,12438,12438,
-197975,-91.2864595,28.4773513,12438,12438,
-139117,-91.28765287,28.4667386,11713,10525,
-197977,-91.28765287,28.4667386,11713,10525,
-177609,-91.28765287,28.4667386,11713,10525,
-138657,-91.29519403,28.46772205,10171,8900,
-197979,-91.29519403,28.46772205,10171,8900,
-138656,-91.29247521,28.46825526,11960,11108,
-197981,-91.29247521,28.46825526,11960,11108,
-138977,-91.28758637,28.47257316,12822,12499,
-197983,-91.28758637,28.47257316,12822,12499,
-177610,-91.28758637,28.47257316,12822,12499,
-139096,-91.29542061,28.47804714,8989,8410,
-197984,-91.29542061,28.47804714,8989,8415,
-174668,-91.30766019,28.47738812,13050,11656,
-196164,-91.30766019,28.47738812,13050,11656,
-194500,-91.30766019,28.47738812,13050,11656,
-174687,-91.31665755,28.47669997,12336,11631,
-196035,-91.31665755,28.47669997,12336,11631,
-177842,-91.31665755,28.47669997,12336,11631,
-108727,-91.66506249,28.19375858,7500,4662,
-101292,-91.66506249,28.19375858,7500,4662,
-115509,-91.66506249,28.19375858,7500,4662,
-117281,-91.66506249,28.19375858,7500,4662,
-64335,-91.80688381,28.26314159,9800,9227,4400.0
-55617,-91.4949999,28.16951834,4175,4024,
-123925,-91.4949999,28.16951834,4175,4024,
-118045,-91.6664609,28.13017579,5262,4516,
-13361,-93.0527935,27.93808632,7855,6015,
-119541,-93.0527935,27.93808632,7855,6015,
-115943,-93.0527935,27.93808632,7855,6015,
-13146,-91.78181799,28.66565298,15174,12923,6650.0
-62783,-91.78181799,28.66565298,15174,12923,6650.0
-107329,-91.78181799,28.66565298,15174,12923,6650.0
-117727,-91.78181799,28.66565298,15174,12923,6650.0
-116695,-91.78181799,28.66565298,15174,12923,6650.0
-172728,-94.57632363,29.22982297,11588,11131,
-170696,-94.57632363,29.22982297,11588,11131,
-118316,-92.20229424,28.54277567,9975,8322,
-116623,-92.20229424,28.54277567,9975,8322,
-99040,-92.83557029,28.06429293,6880,5340,6272.0
-1389,-92.62759271,29.47320513,12511,12343,
-7974,-92.62759271,29.47320513,12511,12343,
-11460,-92.62759271,29.47320513,12511,12343,
-4763,-89.93953387,28.54765731,15810,15019,
-70265,-89.93953387,28.54765731,15810,15019,
-106342,-88.11639561,29.4292276,9241,9163,
-115463,-88.11639561,29.4292276,9241,9163,
-110759,-88.11639561,29.4292276,9241,9163,
-535,-90.36052278,28.85245277,18850,17372,
-66415,-92.69606029,28.01617729,7050,5550,
-49950,-92.69606029,28.01617729,7050,5550,
-105616,-92.69606029,28.01617729,7050,5550,
-108210,-92.69606029,28.01617729,7050,5550,
-107588,-94.54057274,29.12899275,9002,8628,
-100667,-94.54057274,29.12899275,9002,8628,
-116517,-94.54057274,29.12899275,9002,8628,
-196360,-94.54057274,29.12899275,9002,8628,
-202148,-88.47566333,28.18126216,29100,29061,
-9205,-90.51319556,28.99180358,15123,15100,
-28266,-90.51319556,28.99180358,15123,15100,
-196350,-90.51319556,28.99180358,15123,15100,4500.0
-176768,-90.51319556,28.99180358,15123,15100,
-33126,-93.67453262,29.3951036,11771,10005,
-31648,-90.27370998,29.00018736,15203,12250,12622.0
-33566,-92.20514194,28.53581689,10465,10012,6168.0
-46291,-92.20514194,28.53581689,10465,10012,6168.0
-106242,-92.20514194,28.53581689,10465,10012,6168.0
-114336,-92.20514194,28.53581689,10465,10012,6168.0
-129219,-92.20514194,28.53581689,10465,10012,6168.0
-165580,-92.20514194,28.53581689,10465,10012,6168.0
-195972,-92.20514194,28.53581689,10465,10012,6168.0
-176451,-92.20514194,28.53581689,10465,10012,6168.0
-38747,-91.76919277,29.38359423,15710,15710,
-155036,-91.76919277,29.38359423,15710,15708,
-200203,-91.76919277,29.38359423,15710,15708,
-32237,-92.23885772,27.20353431,23127,16722,20611.0
-91864,-92.23885772,27.20353431,23127,16722,20611.0
-32420,-95.84457183,26.40506282,6488,6488,
-34627,-91.40275806,26.332638,31800,31788,
-177673,-91.40275806,26.332638,31800,31788,
-32501,-94.1087427,29.48818597,16900,16900,
-32403,-90.01683892,28.94333317,16250,13881,14180.0
-33310,-90.34115019,28.44356811,12506,11195,4950.0
-133067,-90.34115019,28.44356811,12506,11195,4950.0
-202801,-90.34115019,28.44356811,12506,11195,4950.0
-32115,-92.06735341,27.54771106,27711,27705,
-32481,-90.60528282,27.35228848,29414,29390,26600.0
-121588,-90.60528282,27.35228848,29414,29390,26600.0
-35128,-92.55784336,26.67384435,29866,29772,26680.0
-74168,-92.55784336,26.67384435,29866,29771,26680.0
-35010,-90.33361785,28.94691289,7230,6784,4019.0
-164310,-90.1527518,28.66760805,7930,7739,
-182636,-90.1527518,28.66760805,7930,7739,
-191202,-90.1527518,28.66760805,7930,7739,6395.0
-42438,-90.15820097,28.67492121,9010,9010,
-51298,-90.15810039,28.66996687,9248,8927,
-52018,-90.15544182,28.67726687,8359,8195,
-52019,-90.15461806,28.66803482,9781,9110,
-52020,-90.15600024,28.6723048,8743,8559,
-52078,-90.16084577,28.671901,9947,9678,
-52099,-90.15990618,28.67466677,9444,9359,
-38480,-90.15633172,28.67692808,8566,8454,
-52101,-90.15534222,28.67370384,7870,7701,
-52102,-90.15770212,28.67215872,8078,7900,
-52103,-90.1519565,28.67343582,8360,7813,
-52259,-90.15442227,28.68000601,8447,7810,
-38860,-90.15529308,28.6735505,8550,8436,
-169251,-90.87380262,28.49202591,8610,8430,
-169844,-90.87380262,28.49202591,8610,8430,
-180910,-90.87380262,28.49202591,8610,8430,
-178475,-90.87380262,28.49202591,8610,8430,
-182313,-90.87380262,28.49202591,8610,8430,
-109867,-90.90292072,28.51717028,11010,10136,
-97972,-91.32030464,28.45277733,13503,13281,
-107203,-90.89369012,28.44532648,14706,14706,
-200743,-91.28770055,28.411247,11830,11090,11220.0
-202627,-91.28770055,28.411247,11830,11090,11220.0
-133608,-93.61523254,29.2929265,17000,16997,
-163989,-93.61523254,29.2929265,17000,16997,
-133426,-93.61532224,29.29773359,11327,11059,
-164024,-93.61532224,29.29773359,11327,11059,
-11780,-93.60381569,29.30842207,9900,9900,
-119836,-93.60381569,29.30842207,9900,9900,
-132166,-93.60381569,29.30842207,9900,9900,
-135654,-93.60381569,29.30842207,9900,9900,
-124238,-89.60019872,28.8941235,12073,10584,
-143281,-89.60019872,28.8941235,12073,10584,
-195461,-89.60019872,28.8941235,12073,10584,
-89355,-89.60369817,28.89639097,11329,10503,
-133008,-89.60369817,28.89639097,11329,10503,
-195443,-89.60369817,28.89639097,11329,10503,
-173877,-89.52130227,28.98429106,17402,16992,3520.0
-110220,-89.51790687,28.96750242,11797,11501,
-201015,-89.51790687,28.96750242,11797,11501,
-110674,-89.51143227,28.96816132,15300,15046,
-200876,-89.51143227,28.96816132,15300,15046,
-11070,-89.52470697,28.96779322,12512,11930,
-200376,-89.52470697,28.96779322,12512,11930,
-200878,-89.52116507,28.97178802,11940,11613,
-200237,-89.51835712,28.97047801,11768,11529,
-11081,-89.51571502,28.97837931,15190,14737,
-200808,-89.51571502,28.97837931,15190,14737,
-110386,-89.50000092,28.98190041,17233,15502,
-200879,-89.50000092,28.98190041,17233,15502,
-161224,-89.50384708,28.9605663,13330,13114,
-197842,-89.50384708,28.9605663,13330,13115,
-106959,-89.51793528,28.94826644,16181,16181,
-200927,-89.51793528,28.94826644,16181,16180,
-199635,-89.51793528,28.94826644,16181,16180,
-19780,-89.63876973,28.8618739,12720,12221,
-62002,-89.63876973,28.8618739,12720,12221,
-119684,-91.55899528,28.49367701,12457,11599,4906.0
-125293,-91.55899528,28.49367701,12457,11599,4906.0
-154842,-91.55899528,28.49367701,12457,11585,4906.0
-168753,-91.55899528,28.49367701,12457,11585,4906.0
-135231,-91.55162423,28.51582041,12510,12059,8946.0
-105917,-91.35093352,28.51900935,13942,13269,
-94522,-91.35093352,28.51900935,13942,13269,
-136376,-91.37601503,28.46386122,14407,13037,11214.0
-29187,-91.86697067,28.45962704,3987,3543,
-63390,-91.86697067,28.45962704,3987,3543,
-104014,-91.76951947,28.48345045,5818,5356,
-153677,-91.76951947,28.48345045,5818,5356,
-77578,-91.10924459,28.52750423,11209,10549,
-60692,-91.74437516,28.77739876,12273,12140,
-169501,-91.74437516,28.77739876,12273,12140,
-166369,-90.41782883,28.59049314,12849,12385,
-172552,-90.41782883,28.59049314,12849,12385,
-3329,-93.49402588,28.17021804,7290,5350,
-171949,-92.49356996,27.82662095,18657,17512,
-174156,-92.49356996,27.82662095,18657,17512,
-172429,-92.50346427,27.83100798,2850,2848,
-174157,-92.50346427,27.83100798,2850,2848,
-134468,-92.15211333,29.46619548,12841,12840,
-138357,-92.15211333,29.46619548,12841,12840,
-117256,-91.65547396,28.61462,8287,8269,
-124242,-91.65547396,28.61462,8287,8269,
-49451,-91.88751029,29.1373904,10380,9752,
-54817,-91.88751029,29.1373904,10380,9752,
-123354,-89.6017812,29.13434795,9040,8593,2700.0
-174188,-89.6017812,29.13434795,9040,8593,2700.0
-101449,-91.03798518,27.975984,19705,14530,
-175227,-91.03798518,27.975984,19705,14518,
-178019,-91.03798518,27.975984,19705,14518,
-135445,-93.97899669,28.31530034,8950,8283,
-144534,-93.97899669,28.31530034,8950,8283,
-142621,-93.97899669,28.31530034,8950,8283,
-7207,-94.01250785,28.30021299,10420,8848,
-22152,-94.01250785,28.30021299,10420,8848,
-142126,-93.9868005,28.33590969,11440,6917,
-144540,-93.9868005,28.33590969,11440,6917,
-79004,-93.93301732,28.25781995,10520,9107,
-120182,-93.93301732,28.25781995,10520,9106,3000.0
-163712,-93.93759611,28.22787452,16670,16665,
-178655,-93.93759611,28.22787452,16670,16665,
-117477,-94.18926515,28.27150712,13665,9942,
-182953,-94.18926515,28.27150712,13665,9942,
-174154,-94.20052309,28.26495941,10252,9016,
-168234,-94.20052309,28.26495941,10252,9016,
-182975,-94.20052309,28.26495941,10252,9016,
-138337,-94.20008828,28.24746515,6729,4983,
-183280,-94.20008828,28.24746515,6729,4983,
-174165,-94.19042548,28.24381674,10125,7616,
-197345,-94.19042548,28.24381674,10125,7616,
-200402,-94.19042548,28.24381674,10125,7616,
-113370,-94.17624407,28.20618153,12375,8505,
-197374,-94.17624407,28.20618153,12375,8505,
-200273,-94.17624407,28.20618153,12375,8505,
-74328,-91.2084163,28.28254065,9742,9103,
-165563,-91.2084163,28.28254065,9742,9194,
-126228,-89.89541224,29.15263462,11040,10604,
-168873,-89.89541224,29.15263462,11040,10609,8531.0
-183113,-89.89541224,29.15263462,11040,10609,8531.0
-149988,-90.71641221,27.84998571,15717,15556,
-28408,-92.24619835,28.57405348,6492,5657,
-174017,-92.97233987,27.93978636,14555,13830,
-176661,-92.97233987,27.93978636,14555,13830,
-122009,-89.0396521,28.78512345,11764,8219,3248.0
-169045,-89.0396521,28.78512345,11764,8219,3248.0
-168076,-89.0396521,28.78512345,11764,8219,3248.0
-51028,-93.78071463,28.19371187,12632,7058,
-96129,-88.77792188,29.65286605,7152,7152,
-97294,-88.77792188,29.65286605,7152,7152,
-134192,-88.77792188,29.65286605,7152,7152,
-142257,-88.77792188,29.65286605,7152,7152,
-113260,-93.65934142,29.69851551,16100,16082,
-134210,-93.65934142,29.69851551,16100,16082,
-135766,-93.65934142,29.69851551,16100,16082,
-106691,-94.26289611,27.98902779,8120,5508,
-103825,-94.26289611,27.98902779,8120,5508,
-124805,-88.01845021,29.2594125,12770,11911,
-156123,-88.01845021,29.2594125,12770,11911,
-128146,-90.01646832,28.38007891,14786,6601,
-19220,-91.79203467,28.27769871,9326,7465,
-36129,-91.79203467,28.27769871,9326,7465,
-111668,-89.9489566,28.10366075,9378,7709,
-127530,-89.9489566,28.10366075,9378,7709,
-148017,-89.9489566,28.10366075,9378,7709,
-61318,-89.10176299,28.20210699,27156,20894,
-23855,-91.12045312,28.85957699,10165,9706,
-56097,-91.12045312,28.85957699,10165,9706,
-57158,-91.85484119,29.25651901,11800,11800,
-102584,-91.85484119,29.25651901,11800,11800,
-118760,-91.85484119,29.25651901,11800,11800,
-132786,-88.85093892,29.55556477,10010,6400,
-139000,-88.85093892,29.55556477,10010,6400,
-64968,-88.17939066,29.18510686,13390,12182,
-121888,-88.17939066,29.18510686,13390,12182,
-127556,-88.17939066,29.18510686,13390,12182,
-169817,-88.17939066,29.18510686,13390,12182,
-153493,-90.40508519,28.45162192,7663,4791,
-116538,-88.83448683,28.75647729,8025,8021,
-128694,-88.83448683,28.75647729,8025,8021,
-167270,-88.83448683,28.75647729,8025,8020,5447.0
-176247,-88.83448683,28.75647729,8025,8020,5447.0
-81329,-90.25488807,29.00260215,12160,11628,
-73219,-90.25488807,29.00260215,12160,11628,
-94521,-90.25488807,29.00260215,12160,11628,
-203110,-90.25488807,29.00260215,12160,11628,9000.0
-166131,-93.95165032,28.20283113,9160,8757,
-178494,-93.95165032,28.20283113,9160,8757,
-56838,-93.16172186,29.56594768,11970,11590,
-85624,-88.74783026,29.58914038,5628,5628,
-107253,-88.74783026,29.58914038,5628,5628,
-25440,-93.63536473,29.54929383,16020,13317,
-120422,-93.63536473,29.54929383,16020,13318,10653.0
-128364,-93.63536473,29.54929383,16020,13318,10653.0
-122944,-91.05245256,28.7482384,11150,11148,3068.0
-139009,-91.05245256,28.7482384,11150,11148,3068.0
-178449,-91.61224346,29.19527363,14750,13870,
-107162,-96.5468626,27.87226714,10205,9850,
-106964,-96.5468626,27.87226714,10205,9850,
-108702,-88.22193678,29.3133821,13355,13200,
-139726,-90.5407215,26.51600771,27652,27626,
-53167,-89.05791796,28.12487396,29320,19295,7369.0
-91178,-89.05791796,28.12487396,29320,19295,7369.0
-117559,-93.08009767,29.09280505,9211,5656,3574.0
-199256,-90.99988656,28.55123509,12245,12232,
-13160,-92.01572041,28.2479201,9873,9226,
-185413,-92.01572041,28.2479201,9873,9227,
-181373,-92.01572041,28.2479201,9873,9227,
-200255,-92.01572041,28.2479201,9873,9227,
-106059,-92.31898064,29.09892854,10344,10344,
-77761,-94.18832365,28.00570382,3837,1656,1356.0
-114184,-94.18832365,28.00570382,3837,1656,1356.0
-116642,-96.20039476,28.14829148,7300,6750,
-114973,-96.20039476,28.14829148,7300,6750,
-25984,-92.90222916,28.2212167,10837,6499,
-76733,-92.90222916,28.2212167,10837,6499,
-110402,-92.90222916,28.2212167,10837,6499,
-134173,-92.90222916,28.2212167,10837,6499,
-121210,-90.91698234,28.51001334,13619,11330,
-165569,-90.91698234,28.51001334,13619,11330,
-166224,-90.91698234,28.51001334,13619,11330,
-164933,-90.91698234,28.51001334,13619,11330,
-108271,-93.02213328,28.57580443,11430,7717,
-111796,-93.02213328,28.57580443,11430,7717,
-21488,-89.91890351,28.70699661,2400,2400,
-20021,-91.32612766,28.24880914,7724,5953,2792.0
-123749,-91.32612766,28.24880914,7724,5953,2792.0
-146396,-91.32612766,28.24880914,7724,5953,2792.0
-19159,-94.3639774,29.10948394,12725,12724,
-17159,-92.55591726,26.67394675,32499,32475,29050.0
-32260,-92.55591726,26.67394675,32499,32475,29050.0
-22033,-89.81577331,27.53227588,24153,21794,10428.0
-113757,-89.81577331,27.53227588,24153,21794,10428.0
-23814,-88.27177775,28.19342599,25593,25593,
-17160,-92.4263124,28.70286681,13170,12878,9111.0
-106247,-92.4263124,28.70286681,13170,12878,9111.0
-17439,-89.68523521,29.01858121,8567,5280,
-27462,-89.68523521,29.01858121,8567,5280,
-67684,-89.68523521,29.01858121,8567,5280,
-120680,-89.68523521,29.01858121,8567,5280,
-165613,-89.68523521,29.01858121,8567,5280,
-199406,-89.68523521,29.01858121,8567,5280,
-198438,-89.68523521,29.01858121,8567,5280,
-17520,-93.47341096,29.56979893,12026,10781,
-18140,-88.77382153,29.6519202,7309,7308,
-87731,-88.77382153,29.6519202,7309,7308,
-109352,-88.77382153,29.6519202,7309,7308,
-20442,-88.12578683,30.1594641,8620,2946,
-157349,-88.12578683,30.1594641,8620,2946,
-16980,-96.77784862,27.81330935,6806,5630,
-17259,-92.62600861,29.35760269,12283,11190,11999.0
-16899,-92.94759447,27.74635887,12485,11649,
-72556,-90.34249002,28.14985048,16397,13455,
-116035,-90.34249002,28.14985048,16397,13455,
-135171,-90.34249002,28.14985048,16397,13455,
-132867,-90.34249002,28.14985048,16397,13455,
-154014,-90.34249002,28.14985048,16397,13455,
-174468,-90.34249002,28.14985048,16397,13455,
-200327,-90.34249002,28.14985048,16397,13455,
-78983,-90.92690329,28.8435021,17069,13420,
-72172,-91.46971451,29.05825194,10075,10070,5088.0
-72518,-89.2594827,28.97323729,7450,7302,
-116445,-89.2594827,28.97323729,7450,7302,
-73342,-91.96736449,29.22326313,14753,14750,
-77686,-91.96304924,28.58685843,16303,13171,15425.0
-72303,-91.96304924,28.58685843,16303,13171,15425.0
-109998,-91.96304924,28.58685843,16303,13170,15425.0
-115419,-91.96304924,28.58685843,16303,13170,15425.0
-131823,-91.96304924,28.58685843,16303,13170,15425.0
-150491,-91.96304924,28.58685843,16303,13170,15425.0
-197306,-91.96304924,28.58685843,16303,13170,15425.0
-199673,-91.96304924,28.58685843,16303,13170,15425.0
-114352,-93.34448463,29.18080528,6770,4309,1499.0
-82797,-91.27418106,28.55828376,13277,11705,
-112860,-91.27418106,28.55828376,13277,11705,
-3048,-90.03167625,28.96322733,13259,12704,
-77824,-90.03167625,28.96322733,13259,12704,
-107523,-90.03167625,28.96322733,13259,12704,
-75988,-91.95663821,28.39146013,8560,7321,
-63286,-91.95663821,28.39146013,8560,7321,
-44586,-91.95663821,28.39146013,8560,7321,
-55809,-91.95663821,28.39146013,8560,7321,
-111509,-91.95663821,28.39146013,8560,7321,
-107647,-91.95663821,28.39146013,8560,7321,
-46547,-93.59272414,28.78912793,7070,6817,
-65530,-93.59272414,28.78912793,7070,6817,
-115278,-93.59272414,28.78912793,7070,6817,
-117068,-93.59272414,28.78912793,7070,6817,
-71166,-89.15089826,28.66628857,8786,8080,
-117264,-89.15089826,28.66628857,8786,8080,
-161950,-89.15089826,28.66628857,8786,8080,
-170768,-89.15089826,28.66628857,8786,8084,
-168211,-89.15089826,28.66628857,8786,8084,
-177331,-89.15089826,28.66628857,8786,8084,
-182698,-89.15089826,28.66628857,8786,8084,
-119947,-89.14429326,28.68030536,11674,7735,
-128965,-89.14429326,28.68030536,11674,7735,
-183009,-89.14429326,28.68030536,11674,7735,
