Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Is_Commercial_Vessel;Ship_Boat;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Hull_Material;Year_Built;Deaths_Crew;Deaths_Passenger;Deaths_Other;Deaths_Total;Injuries_Crew;Injuries_Passenger;Injuries_Other;Injuries_Total;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Damage_Description;Pollution_Result;Crew_Voyage;Voyage_Segment;Pilot_On_Board;Place_On_Board_L1;Place_On_Board_L2;Place_On_Board_L3;Place_On_Board_L4;Place_On_Board_L5;Port_Of_Departure_L1;Port_Of_Departure_L2;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Vessel_Record_Modified_On
"ce9059c3-6095-ec11-b400-0022481aa47f";"2022-02-01";"No";2022;"Marine Incident";"Contact";"Shore Object";;False;"Ro/Ro passenger vessel made heavy contact with a dolphin whilst berthing.";"Ro/Ro passenger vessel made heavy contact with a dolphin whilst berthing resulting in minor damage to the fendering. No persons were injured. ";"UK";"United Kingdom";"Wales";51.698300;-4.952300;;"UNITED KINGDOM";"Pembroke Dock";"e2ce886a-6195-ec11-b400-0022481aa47f";"Marine Incident";"GREECE";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;170.00;29000.00;"Steel";"2000";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Damage to fendering was noted. ";"No Pollution";;"Arrival";"No";"Ship";"Other";;;;"IRELAND";;;;;;"2024-09-19"
"c9a674bc-4dab-ec11-9840-0022481ac707";"2022-03-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger fell in the bathroom resulting in a fractured hip.";"A cruise ship passenger was in the bathroom, when they lost their balance and fell to the floor resulting in a fracture to their right hip. The passenger was referred to an onshore hospital for further evaluation.";"UK";"Spain";;39.601667;2.230000;;;;"d7837587-4eab-ec11-9840-0022481ac707";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;210.00;230.00;58000.00;"Steel";"2019";0;0;0;0;0;1;0;1;"No damage";"No";"No";"NA";"No Pollution";"514";"Mid-water";"No";"Accommodation";"Bathroom, shower, toilet";;;;"SPAIN";;;;;;"2024-11-21"
"b6fa5e6c-d3e7-ec11-bb3c-000d3a0d2897";"2022-06-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Passenger vessel pilot ladder rigging  didn't conform to SOLAS";"Passenger vessel pilot ladder rigging  didn't conform to SOLAS";"UK";"United Kingdom";"England";51.124400;1.336700;;"UNITED KINGDOM";"Dover";"64b1a4e4-d3e7-ec11-bb3c-000d3a0d2897";"Marine Incident";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;120.00;5400.00;"Steel";"2021";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Arrival";"Yes";"Ship";"Stairs/ladders";;;;"UNITED KINGDOM";"Dover";;;;;"2024-10-02"
"bd86fcfc-16f9-ec11-82e6-0022481b1aca";"2022-06-01";"No";2022;"Marine Incident";"Accident to person(s)";;;False;"A ro-pax vessel crew member inhaled pesticides during a fumigation activity";"A ro-pax vessel had contractors onboard to carry out a fumigation. The contractors had started the work without checking that the vessel was clear of personnel, a crew member who was still onboard inhaled the pesticide smoke as they were exiting the vessel. They held their breath until they were clear of the area and washed their eyes with saline water as they were stinging. The crew member phoned for medical advise and was advised to go to hospital for further assessment. The crew member returned to work the following day.";"UK";"United Kingdom";"England";50.896100;-1.406100;;"UNITED KINGDOM";"Southampton";"21cac6f6-18f9-ec11-82e6-0022481b1aca";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;93.00;4100.00;"Steel";"1994";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Anchored or alongside";"No";"Cargo and tank areas";"Ro-Ro vehicle deck ramp";;;;"UNITED KINGDOM";"Southampton";;;;;"2024-09-19"
"7709dd12-b922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a a rental canoe resulting in 3 MOB";"A commercial vessel struck a canoe with people on board causing them to fall overboard. Reportedly, the skipper of the commercial vessel had not seen the canoe.";"UK";"United Kingdom";"England";51.535500;-0.697700;;;;"9555ca7b-bd22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;True;;0.00;5.90;0.00;"Wood";"2022";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"1";"Mid-water";"No";;;;;;"Unknown";;;;;;"2025-02-07"
"7709dd12-b922-ed11-9db2-0022481b11f3";"2022-08-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"River cruiser collided with a a rental canoe resulting in 3 MOB";"A commercial vessel struck a canoe with people on board causing them to fall overboard. Reportedly, the skipper of the commercial vessel had not seen the canoe.";"UK";"United Kingdom";"England";51.535500;-0.697700;;;;"d41f7a81-bb22-ed11-9db2-0022481b11f3";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Canoe/Kayak";;;;False;;0.00;0.00;0.00;"Wood";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"3";"Mid-water";"No";"Ship";"Deck";"Open deck";;;"Unknown";;;;;;"2025-02-07"
"4979496a-0b29-ed11-9db1-0022481b1890";"2022-08-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A crew member on a general cargo vessel was injured by debris";"On board a general cargo vessel, a crew member was removing the securing wedges from the top of the hatch covers with a sledgehammer. With the hammer swinging towards him, the wedge splintered on contact sending a metal shard into his leg below the knee, causing a serious injury resulting in medical sign off. There were no other damages or injuries. ";"UK";"Belgium";;51.305000;4.275000;;;;"847a6947-0c29-ed11-9db1-0022481b1890";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;89.00;2900.00;"Steel";"2008";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"9";"Arrival";"Yes";"Cargo and tank areas";"Open deck cargo space";;;;"NORWAY";;;;;;"2024-09-19"
"ced00290-8871-ed11-81ac-0022481b5e4e";"2022-11-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"A search and rescue vessel collided with a tug during a rescue exercise";"A search and rescue vessel and a small tug were performing an emergency towing exercise when they collided. The vessel to be towed was approaching the search and rescue vessel when a squall reportedly picked up and the bow of the tug made contact with the side of the search and rescue vessel. Fittings on the search and rescue vessel's super structure were damaged in a minor way and there was no damage to the tug. The coxswain of the search and rescue vessel reported that attempting to do the training maneuver in confined waters may have contributed to the accident coupled with the local wind and tidal stream. There were no injuries or pollution. ";"UK";"United Kingdom";"England";50.356200;-4.167900;;"UNITED KINGDOM";"Plymouth";"3fe4e59a-8971-ed11-81ac-0022481b5e4e";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"100gt to 199.99gt";"Inland waterway vessel";"Tug";;;;True;;19.00;19.00;120.00;"Steel";"2004";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Mid-water";"n/a";;;;;;"UNITED KINGDOM";"Plymouth";;;;;"2024-09-30"
"ced00290-8871-ed11-81ac-0022481b5e4e";"2022-11-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"A search and rescue vessel collided with a tug during a rescue exercise";"A search and rescue vessel and a small tug were performing an emergency towing exercise when they collided. The vessel to be towed was approaching the search and rescue vessel when a squall reportedly picked up and the bow of the tug made contact with the side of the search and rescue vessel. Fittings on the search and rescue vessel's super structure were damaged in a minor way and there was no damage to the tug. The coxswain of the search and rescue vessel reported that attempting to do the training maneuver in confined waters may have contributed to the accident coupled with the local wind and tidal stream. There were no injuries or pollution. ";"UK";"United Kingdom";"England";50.356200;-4.167900;;"UNITED KINGDOM";"Plymouth";"3517c2b5-8871-ed11-81ac-0022481b5e4e";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;0.00;17.00;46.00;"Composite materials";"2002";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Bent and deformed deck fittings";"No Pollution";"7";"Mid-water";"n/a";;;;;;"UNITED KINGDOM";"Plymouth";;;;;"2024-10-11"
"d94150d0-f6b3-ec11-983f-00224800a465";"2022-03-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Offshore supply vessel mooring rope parted under tension injuring two people";"An offshore supply vessel was stern to on a quayside with vessel crew and workers from a supplier on deck at the stern discussing a task for an upcoming mooring job. The vessel was moored with one aft line at each side to prevent the vessel from moving too much during mobilisation operations. The mooring rope was routed, around, a roller on the stern, and on to the bollards at the quayside. The vessel was quite low with the stern compared to the quayside due to the spring tide and it was possible that swell and sideways movement on the stern, together with a tight line that snatched on the quayside caused an aft line to part hitting two people. Both were taken to hospital and treated for muscular injuries with the crew member requiring stitches for a superficial wound.";"UK";"Norway";;60.803333;5.061667;"NA";"NORWAY";;"dd78918d-f8b3-ec11-983f-00224800a465";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Offshore supply ship";;;;True;;98.00;100.00;8200.00;"Steel";"2011";0;0;0;0;0;0;1;1;"No damage";"No";"No";"NA";"No Pollution";"27";"Anchored or alongside";"No";"Ship";"Deck";"Main deck";;;"NORWAY";;;;;;"2024-11-22"
"80ca486a-8fcf-ec11-a7b5-000d3a0d02b4";"2022-05-01";"Yes";2022;"Less Serious";"Accident to person(s)";;;False;"A rib hit a wave resulting in two passengers breaking ankles.";"A rib hit the wash from a passing vessel resulting in two passengers fracturing their ankles. The rib returned to shore and with assistance from a coastguard team and lifeguards, the two passengers were transferred into the care of ambulance staff.";"UK";"United Kingdom";"England";53.443500;-3.044000;;;;"6e1953e1-8fcf-ec11-a7b5-000d3a0d02b4";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;True;;5.90;5.90;0.99;"Composite materials";"2002";0;0;0;0;0;2;0;2;"No damage";"No";"No";"NA";"NA";"3";"Mid-water";"n/a";"Ship";"Other";;;;"UNITED KINGDOM";"Liverpool";;;;;"2024-11-06"
"265682ec-1ef6-ec11-82e6-0022481b1890";"2022-06-01";"No";2022;"Marine Incident";"Accident to person(s)";;;False;"Sailing vessel crew member sustained head injury after being struck by the jib";"Onboard a sailing yacht with 8POB a crewmember sustained a head injury and lost consciousness when their head came into contact with the jib. A search and rescue (SAR) vessel was tasked to the scene where the crew member was transferred shore, passed into the care of family and taken to hospital for an assessment and treatment.";"UK";"United Kingdom";"England";50.736100;-1.496700;;;;"077f98c9-21f6-ec11-82e6-0022481b1890";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;False;;0.00;9.90;0.00;"GRP";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"8";"Unknown";"n/a";"Ship";"Deck";"Open deck";;;"UNITED KINGDOM";"Lymington";;;;;"2022-12-07"
"fc171f58-0efe-ec11-82e6-0022481b19c1";"2022-07-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Fishing vessel crewmember dislocated their shoulder";"A fishing vessel crew member dislocated their shoulder after a slip and fall on deck.";"UK";;;50.366800;-0.220700;;;;"32cd5182-0efe-ec11-82e6-0022481b19c1";"Less Serious";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Other";;;;True;;4.30;9.90;10.00;"GRP";"2000";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"4";"Mid-water";"n/a";"Ship";"Deck";"Working deck (fishing boat)";;;"Unknown";;;;;;"2024-11-12"
"3299906d-bc35-ed11-9db1-0022481b5dcf";"2022-09-01";"No";2022;"Marine Incident";"Contact";"Floating Object";"Unknown";False;"A motor yacht ran aground after hitting a submerged object. It refloated on the rising tide.";"A motor cruiser ran aground in a harbor area after contact with an unidentified floating object. The occupant left the boat and returned on the rising tide when the boat started to refloat. There were no injuries, damages or pollution. ";"UK";"United Kingdom";"England";50.831700;-0.985200;"5";"UNITED KINGDOM";"South Hayling";"a63457b0-bc35-ed11-9db1-0022481b5dcf";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;0.00;4.90;0.00;"GRP";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"1";"Unknown";"n/a";;;;;;"Unknown";;;;;;"2024-09-24"
"0c1f0731-c140-ed11-bba2-0022481b50d1";"2022-09-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A fishing vessel fouled its propeller and was towed";"A fishing vessel fouled its propeller on 'heavy gear' and was towed back to port because they couldn't free the propeller themselves. They required a tow as they were in deep water and couldn't drop anchor.";"UK";;;55.907500;-7.384500;;;;"07f1be61-c140-ed11-bba2-0022481b50d1";"Marine Incident";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Potter";;;;True;;9.10;9.10;3.70;"GRP";"2008";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"5";"Mid-water";"No";;;;;;"IRELAND";;;;;;"2024-09-24"
"26fdbbb0-a969-ed11-81ac-0022481b5fc8";"2022-11-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A container vessel had a non-SOLAS compliant pilot ladder arrangement";"A container vessel had a non-SOLAS compliant pilot ladder arrangement due to the fact that it was rigged using a hinged arrangement that meant that the weight of the ladder was on one step, rather than the side ropes. ";"UK";"United Kingdom";"England";51.503400;0.625700;;;;"1c64b524-aa69-ed11-81ac-0022481b5fc8";"Marine Incident";"PORTUGAL";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Container Ship";;;True;;310.00;330.00;94000.00;"Steel";"2010";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Departure";"Yes";;;;;;"UNITED KINGDOM";"Thames Haven";;;;;"2024-09-19"
"c1e31f12-166e-ec11-8943-000d3a872d54";"2022-01-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A container ship's pilot ladder was not rigged per current SOLAS regulations";"A container ship's pilot ladder was not rigged per current SOLAS regulations. Ladder was found to be very tired with multiple loose steps, generally very slack throughout and combination ladder not secured to ship side";"UK";"United Kingdom";"England";50.891200;-1.391400;"NA";;;"129a6454-176e-ec11-8943-000d3a872d54";"Marine Incident";"CHINA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Container Ship";;;True;;260.00;270.00;66000.00;"Steel";"2003";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"No Pollution";;"Departure";"Yes";"Ship";"Unknown";;;;"UNITED KINGDOM";"Southampton";;;;;"2024-10-24"
"6ff4108f-7f7f-ec11-8d21-00224800fd7a";"2022-01-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Ro/Ro container's pilot ladder was not rigged in compliance with SOLAS guidance.";"Ro/Ro container's pilot ladder was not rigged in compliance with SOLAS guidance.";"UK";"United Kingdom";"England";51.397200;0.561900;;"UNITED KINGDOM";"Medway Ports";"d37ec0f6-7f7f-ec11-8d21-00224800fd7a";"Marine Incident";"FINLAND";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Ro-Ro Cargo";;;True;;0.00;130.00;9700.00;"Steel";"1996";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Unknown";"Yes";"Ship";"Stairs/ladders";;;;"UNITED KINGDOM";"Medway Ports";;;;;"2024-09-19"
"87e48cb8-3a96-ec11-b400-0022481a7738";"2022-02-01";"No";2022;"Marine Incident";"Contact";"Shore Object";;False;"A bulk carrier made contact with an inner lock resulting in minor damage";"A bulk carrier was departing port and making a manoeuvre towards a lock. The wind strengthened and veered on the port quarter resulting in the crew being unable to hold the vessel against the wind. The vessel landed on the knuckle of the lock as the bow thruster was ineffective. The vessel then proceeded into the lock without further incident. The vessel sustained minor damage to the starboard bow and no persons were injured.";"UK";"United Kingdom";"England";51.399833;0.550333;;"UNITED KINGDOM";"Chatham";"1e0e8511-3b96-ec11-b400-0022481a7738";"Marine Incident";"ANTIGUA AND BARBUDA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Bulk Carrier";;;True;;110.00;110.00;5100.00;"Steel";"2000";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Minor damage to starboard bow.";"No Pollution";"12";"Departure";"Yes";"Ship";"Bow";"Starboard";"Above the waterline";;"UNITED KINGDOM";"Chatham";;;;;"2024-10-30"
"1aec1eac-68fc-ec11-82e6-0022481b1690";"2022-07-01";"No";2022;"Serious";"Grounding / Stranding";"Power";;False;"See MAIB investigation report, when available";"See MAIB investigation report, when available";"UK";"United Kingdom";"Scotland";58.741200;-3.052200;;;;"89f84b2a-69fc-ec11-82e6-0022481b1690";"Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;84.00;550.00;"Steel";"2019";0;0;0;0;3;7;0;10;"Material damage -> Affecting structural integrity of the ship";"No";"No";"See MAIB investigation report, when available";"No Pollution";"13";"Mid-water";"No";"Ship";"Other";;;;"UNITED KINGDOM";"Gills";"2024-05-21";"3/2024";"Report";"https://assets.publishing.service.gov.uk/media/6757092b43b2de5fee8daea7/2024-3-Alfred-Report.pdf";"2024-09-19"
"8bd81465-f31e-ed11-b83e-0022481b19c1";"2022-08-01";"No";2022;"Less Serious";"Grounding / Stranding";"Drift";;False;"Container ship grounded briefly due to loss of engine.";"Container ship grounded briefly upon arrival at port following loss of engine power. Refloated with flooding tide and 4 tugs in attendance before being directed back alongside for inspection. ";"UK";"United Kingdom";"England";50.898000;-1.418600;;"UNITED KINGDOM";"Southampton";"2c8434cf-f31e-ed11-b83e-0022481b19c1";"Less Serious";"PANAMA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Container Ship";;;True;;280.00;300.00;95000.00;"Steel";"2013";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Arrival";"n/a";"Ship";"Other";;;;"UNITED KINGDOM";"Southampton";;;;;"2024-10-07"
"e6c0f150-e438-ed11-9db0-0022481b5fc8";"2022-09-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger slipped on a wet floor and fractured their knee";"A cruise ship passenger was walking on the exterior deck area and slipped on the wet glass floor sustaining a fracture to their knee. The guest was wearing flip flops and the wind was reportedly a force 7. The guest was treated in the cruise ship's medical center and disembarked at the scheduled end of the voyage. There was no CCTV of the incident, witnesses reported the event to medical staff on board. There were no other injuries or damages. ";"UK";;;49.770000;-128.018300;;;;"212f8a12-e538-ed11-9db0-0022481b5fc8";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2017";0;0;0;0;0;1;0;1;"No damage";"No";"No";"None";"No Pollution";"1241";"Mid-water";"No";"Ship";"Deck";"Open deck";;;"UNITED STATES - US";;;;;;"2024-09-19"
"8713d3c6-9c48-ed11-bba1-0022481b50d1";"2022-10-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Cruise ship passenger fell and fractured their ankle after slipping on open deck.";"A cruise ship passenger suffered a right distal tibia displaced open fracture after a slip and fall while walking on open deck. The vessel was alongside and the guest was transferred to ship’s medical centre for medical treatment. Due to nature of injury which requires surgical treatment, the guest was medically disembarked.";"UK";;;-17.538333;-149.571667;;"FRENCH POLYNESIA";;"e5531835-9d48-ed11-bba1-0022481b50d1";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2017";0;0;0;0;0;1;0;1;"No damage";"No";"No";;"No Pollution";"1279";"Anchored or alongside";"No";"Ship";"Deck";"Open deck";;;"FRENCH POLYNESIA";;;;;;"2024-09-19"
"b22b3251-cf70-ed11-81ac-0022481b5108";"2022-11-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A search and rescue vessel crew member sustained a knee injury during an exersise";"A search and rescue crewmember sustained a serious knee injury. The crewmember was ascending the stairs from the survivor area to the wheelhouse when the boat went over a large wave and they hit their knee on the steps. The vessel completed the exercise and the crewmember went to hospital to get an x-ray, that showed potential ligament damage. There were no further injures, damages or pollution. ";"UK";"United Kingdom";"England";52.870300;1.462000;;;;"a44b7e52-5c71-ed11-81ac-0022481b5e4e";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;0.00;16.00;46.00;"Composite materials";"2006";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"7";"Mid-water";"n/a";"Accommodation";"Stairway/Ladders";;;;"UNITED KINGDOM";"Cromer";;;;;"2024-10-16"
"ce9983b1-8b74-ed11-81ac-0022481b50d1";"2022-12-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A trawler crewmember sustained a head injury after a trawl float struck their head";"A trawler vessel crewmember sustained a head injury whilst hauling nets. The trawl float became caught around a shooting pole and when the vessel hit a wave it came free under tension and hit the crewmember in the side of the head. The crewmember lost consciousness briefly and sustained a cut to their head and their nose was bleeding. They were incoherent after coming around so the skipper called for shore assistance and medical evacuation. The crewmember was evacuated to hospital ashore where they were assessed further and received stitches for their wound. There was no damage to the vessel or pollution. ";"UK";;;59.368200;-0.513300;;;;"b617bd8c-8f74-ed11-81ac-0022481b50d1";"Less Serious";"UNITED KINGDOM";"Fishing Vessel";"15m loa to under 24m Reg L";"Fishing vessel";"Trawler";"Stern";;;True;;16.00;18.00;130.00;"Steel";"1989";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"5";"Mid-water";"n/a";"Ship";"Deck";"Working deck (fishing boat)";;;"UNITED KINGDOM";"Fraserburgh";;;;;"2024-09-19"
"9a27b3fc-b686-ed11-81ad-0022481b5519";"2022-12-01";"No";2022;"Marine Incident";"Fire / Explosion";"Fire";;False;"A cruise ship incinerator created smoke which didn't go out of the flue-gas fan, resulting in fire alarm";"A cruise ship suffered trapped smoke which triggered the smoke detectors and hi-fog fire suppression system. The incinerator flue-gas fan was not started before the incinerator, meaning that the smoke collected inside the flue and eventually came out into the surrounding space. The crew and passengers followed emergency procedures and incident teams determined that there was not a fire and that the smoke had dissipated once the flue fan was started. ";"UK";;;-43.578333;147.856667;;;;"5d11327d-b786-ed11-81ad-0022481b5519";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;220.00;260.00;77000.00;"Steel";"1997";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"821";"Mid-water";"No";"Engine department";"Other";;;;"AUSTRALIA";;;;;;"2024-09-19"
"7b9753c0-4bac-ec11-9840-0022481ac94f";"2022-03-01";"No";2022;"Marine Incident";"Fire / Explosion";"Explosion";;False;"Offshore supply vessel suffered a port side main engine failure following main engine overhauls.";"Offshore supply vessel sustained a port side main engine failure after a loud shuddering noise. The vessel had had a main engine major overhaul and was on route to port at the time of the incident. The vessel turned around and headed back to port. There were no injuries.";"UK";;;57.600000;0.773333;;;;"7a94a621-4cac-ec11-9840-0022481ac94f";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Offshore supply ship";;;;True;;0.00;76.00;2300.00;"Steel";"2008";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Damaged pieces of connecting rod and piston are in the sump.";"No Pollution";"11";"Mid-water";"No";"Engine department";"Engine room";;;;"DENMARK";;;;;;"2024-11-13"
"e1e156ea-ccf2-ec11-bb3c-0022481b1aca";"2022-06-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"General cargo vessel had a non-compliant pilot ladder";"On board a general cargo ship, the pilot ladder was found to be non-compliant due to a loose chock on a spreader step which meant that the ladder was coming away from the side of the vessel. ";"UK";"United Kingdom";"England";53.562000;0.067000;;;;"dfb0ba98-cdf2-ec11-bb3c-0022481b1aca";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;88.00;2600.00;"Steel";"2011";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"N/A";"No";;"No Pollution";;"Unknown";"Yes";"Ship";"Deck";"Main deck";;;"Unknown";;;;;;"2024-10-02"
"a4b194a5-04fe-ec11-82e6-0022481b19c1";"2022-07-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Electrical Power";;False;"General Cargo Vessel experienced a blackout";"A general cargo vessel was shifting berths with a pilot on board when it experienced a blackout. There were still some mooring lines on the shore bollards so there was not a significant risk of contact with the berth or other vessels. The vessel regained power after 20 minutes and moved to her new position without further incident. Master reported that the blackout was caused by the failure of one generator which caused the other generator to overload. ";"UK";"United Kingdom";"England";51.440800;0.741700;;"UNITED KINGDOM";"Sheerness";"12bb4617-05fe-ec11-82e6-0022481b19c1";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;100.00;5500.00;"Steel";"2008";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"10";"Departure";"Yes";;;;;;"TURKEY";;;;;;"2024-09-19"
"ef090f7d-f829-ed11-9db2-0022481b1ca6";"2022-08-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A Creel boat near-grounded due to a fouled prop";"A creel fishing boat fouled its propeller on a rope and was at risk of grounding on nearby rocks. The local lifeboat service attended, cleared the propeller and took the vessel under tow back to harbour. There were no injuries, damage or pollution. ";"UK";"United Kingdom";"Scotland";57.671600;-2.465600;"1";;;"4454d3ae-f929-ed11-9db2-0022481b1ca6";"Marine Incident";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Potter";;;;True;;2.40;7.60;38.00;"Other";"1974";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"2";"Unknown";"n/a";;;;;;"Unknown";;;;;;"2024-09-24"
