Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Affected_Person_Id;Sequence_No;Age;Gender;Affected_Person_Type;Rank;On_Duty;Physical_Condition_L1;Physical_Condition_L2;Physical_Condition_L3;Injury_Type_L1;Injury_Type_L2;Parts_of_Body_Injured;Affected_Person_Place_On_Board_L1;Affected_Person_Place_On_Board_L2;Affected_Person_Place_On_Board_L3;Affected_Person_Place_On_Board_L4;Affected_Person_Place_On_Board_L5;Affected_Person_Deviation_L1;Affected_Person_Deviation_L2;PPE_Used;PPE_Deficient;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Affected_Person_Record_Modified_On
"c513ab2b-b7ff-ed11-8f6c-002248c8714f";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Small high speed cruise vessel was hit by a large wave resulting in two passenger injuries.";"Small high speed cruise vessel was hit by a large wave which caused the vessel to land heavily behind the wave. This resulted in 2 passenger injuries whilst they were seated in the cabin. One passenger sustained a back injury and the other suffered with a bruised ribs after impacting the table. The vessel owners are looking at installing suspension seats to mitigate this kind of incident. ";"UK";"United Kingdom";"Scotland";57.802500;-7.190800;;;;"df4855e2-b7ff-ed11-8f6c-002248c8714f";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Passenger ship";"Only passenger";;;;0.00;16.00;29.00;"No damage";"No";"No";"084c7f31-b8ff-ed11-8f6c-002248c8714f";1;"58";"Female";"Passenger";;;"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Back, including spine and vertebra in the back -> Back, including spine and vertebra in the back";"Accommodation";"Cabin space - passengers";;;;"Loss of control (total or partial) of machine, means of transport or handling equipment, handheld tool, object, animal";"Loss of control (total or partial) - of means of transport or handling equipment, (motorised or not)";;;;;;;"2023-05-31"
"c513ab2b-b7ff-ed11-8f6c-002248c8714f";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Small high speed cruise vessel was hit by a large wave resulting in two passenger injuries.";"Small high speed cruise vessel was hit by a large wave which caused the vessel to land heavily behind the wave. This resulted in 2 passenger injuries whilst they were seated in the cabin. One passenger sustained a back injury and the other suffered with a bruised ribs after impacting the table. The vessel owners are looking at installing suspension seats to mitigate this kind of incident. ";"UK";"United Kingdom";"Scotland";57.802500;-7.190800;;;;"df4855e2-b7ff-ed11-8f6c-002248c8714f";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Passenger ship";"Only passenger";;;;0.00;16.00;29.00;"No damage";"No";"No";"502af961-b8ff-ed11-8f6c-002248c8714f";2;"68";"Female";"Passenger";;;"Injured";"Minor injury";;"Wounds and superficial injuries";"Superficial injuries";"Torso and organs -> Rib cage, ribs including joints and shoulder blade";"Accommodation";"Cabin space - passengers";;;;"Loss of control (total or partial) of machine, means of transport or handling equipment, handheld tool, object, animal";"Loss of control (total or partial) - of means of transport or handling equipment, (motorised or not)";;;;;;;"2023-05-31"
"811c664d-bbff-ed11-8f6c-002248c87217";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Utility vessel crewmember suffered a hand injury while closing the bridge watertight door.";"A utility vessel was at anchor when the crewman went to close the bridge watertight door. To close the door, a safety latch located at the top of the door needed to be removed. To disconnect the latch the crewman decided to climb on some rails on the deck. When trying to remove the door latch the crewman was holding the door with his left hand while unlocking the latch with his right hand. Due to the slight rolling of the vessel the crewman lost his footing and fell, the bodyweight of the IP pushed against the outer part of the door, consequently pinching his left hand between the rim of the door and the door frame. The casualty went to bed that night but complained of pain and swelling of his left hand and an x-ray was performed. There were no fractures but the crewman was recommended to stay off work for one week. ";"UK";;;41.221333;-70.430167;;;;"999fa709-bcff-ed11-8f6c-002248c87217";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"100gt to 199.99gt";"Service ship";"Other";;;;0.00;26.00;140.00;"No damage";"No";"No";"3aa9ad49-bcff-ed11-8f6c-002248c87217";1;"60";"Male";"Crew";"Rating as able seafarer deck";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Dislocations, sprains and strains";"Sprains and strains";"Upper Extremities -> Finger(s)";"Bridge";"Wheelhouse";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2023-05-31"
"a25bded0-3001-ee11-8f6c-002248c87a58";"2023-06-01";"No";2023;"Marine Incident";"Accident to person(s)";;;False;"Passenger on a ferry tripped when stepping to the pontoon and injured their leg.";"Ferry was disembarking passengers when the casualty tripped. They stepped from the vessel to the pontoon and injured their leg on the rubber. This occurred as a result of a small gap between the vessel and pontoon. ";"UK";"United Kingdom";"England";50.350600;-3.575700;"NA";;;"e7cee7c7-3101-ee11-8f6c-002248c87a58";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;18.00;18.00;18.00;"No damage";"No";"No";"cf1d453e-3201-ee11-8f6c-002248c87a58";1;"71";"Female";"Passenger";;;"Injured";"Minor injury";;"Wounds and superficial injuries";"Superficial injuries";"Lower Extremities -> Leg, including knee";"Ship";"Gangway";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-05"
"e54e020b-3901-ee11-8f6c-002248c87a51";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"A replenishment tanker's crew member sustained an injury after falling out of bed.";"A replenishment tanker's crew member fell out of bed and sustained a fracture to the neck. The casualty was extracted with a stretcher and taken for further medical assistance. ";"UK";"United Kingdom";"Scotland";55.977600;-3.161900;;"UNITED KINGDOM";"Leith";"bf5c20a0-3901-ee11-8f6c-002248c87a51";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Liquid Cargo";"Oil tanker";"Product carrier";;180.00;200.00;28000.00;"No damage";"No";"No";"e5a3c9d7-3901-ee11-8f6c-002248c87a51";1;"62";"Male";"Crew";"Other crew member";"No";"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Neck, inclusive spine and vertebra in the neck -> Neck, inclusive spine and vertebra in the neck";"Accommodation";"Cabin space - crew";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2023-06-02"
"890c43b5-3f01-ee11-8f6c-002248c87a51";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's passenger sustained an injury after falling.";"Cruise ship's passenger stepped sideways and fell - landing on their hip. They sustained a closed fracture injury. ";"UK";;;48.511667;-5.886667;;;;"f433490d-4001-ee11-8f6c-002248c87a51";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;320.00;340.00;180000.00;"No damage";"No";"No";"78e51541-4001-ee11-8f6c-002248c87a51";1;"81";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Lower Extremities -> Hip and hip joint";"Accommodation";"Swimming pool";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-02"
"3b9010aa-5801-ee11-8f6c-002248c87a51";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"An offshore support vessel crewmember fell in their bathroom and sustained a head injury.";"An offshore supply vessel crewmember was in their cabin feeling sea sick when they fell and hit their head and went unconscious. They woke and managed to get their feet unaided and went to seek help. On the stairs they fell again due to falling unconscious and were unconscious for a few minutes and was bleeding from their head. The crew administered first aid and the crewmember was disembarked when the vessel arrived at port 4 to 5 hours later and given into the care of the land side emergency services. They were awake and talking at the time of being disembarked but were disembarked via stretcher due to their condition. ";"UK";"United Kingdom";"Scotland";58.159567;-6.194150;;;;"cc989541-5901-ee11-8f6c-002248c87a51";"Less Serious";"PANAMA";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Offshore supply ship";;;;56.00;60.00;2000.00;"No damage";"No";"No";"d5ef4c98-5901-ee11-8f6c-002248c87a51";1;"28";"Male";"Crew";"Other crew member";"No";"Injured";"Serious injury";"More than 72 hours incapacitation";"Concussions and internal injuries (including crush injuries not mentioned above)";"Concussion and intracranial injuries";"Head -> Head (Caput), brain and cranial nerves and vessels";"Accommodation";"Cabin space - crew";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-02"
"5c4a2c5c-8b03-ee11-8f6e-002248c87217";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Dive vessel's crew member sustained a finger injury which resulted in amputation.";"Diving vessel's crew sustained a finger injury which resulted in finger amputation. The static gear for diving purposes had become fast on the seabed. The slack rope fed through block on davit, under a hook and round the capstan (approximately 4 turns). Rope was being paid by the crew member using right hand. The wind and the tide caused the vessel to beam-on and the casualty to lose balance. The casualty used their left hand to steady themselves when their fingers got caught between the rope and capstan. They required further medical assistance. ";"UK";"United Kingdom";"England";50.663667;-1.598217;;;;"6caf08fe-8b03-ee11-8f6e-002248c87217";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;0.00;12.00;8.90;"No damage";"No";"No";"ed23074e-8c03-ee11-8f6e-002248c87217";1;"72";"Male";"Crew";"Other crew member";"Yes - On duty prior to casualty";"Injured";"Serious injury";;"Traumatic amputations (Loss of body parts)";;"Upper Extremities -> Finger(s)";"Ship";"Deck";;;;"Body movement without any physical stress (generally leading to an external injury)";"Uncoordinated movements, spurious or untimely actions";;;;;;;"2023-06-05"
"e51e438f-5104-ee11-8f6e-002248c87a57";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"A service vessel crew member was injured whilst trying to free an anchor";"The vessel's starboard anchor had caught in the box and was unable to be freed, it had happened before so crew members discussed a plan that had been used before.  A mooring line was run to a strop over the anchor and up through a fairlead to the main deck capstan. When the tension was put on the line the anchor did not free so the operation was stopped, soon after the dolly roller sheared off the bitts. The crew member driving the capstan was swept off their feet with the dolly roller flying across the deck. When checked by a first aider, the crew member was responsive with no obvious broken bones. The crew member was repatriated to recuperate.";"UK";"United Kingdom";"England";50.346667;-4.148333;"NA";;;"cf519da6-5304-ee11-8f6e-002248c87a57";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Other";;;;78.00;86.00;2600.00;"Minor damage (less than material damage)";"No";"No";"3becf98c-6404-ee11-8f6e-002248c87a57";1;"Unknown";"Male";"Crew";"Other crew member";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Wounds and superficial injuries";"Superficial injuries";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Deck";"Main deck";;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;"Life jacket -> Not used";;;;;"2025-02-11"
"d12270f8-1305-ee11-8f6e-002248c87a51";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger tripped over a sun lounger and sustained a fractured wrist";"Cruise ships passenger sustained an injury after tripping on a sun lounger. Sustained injury was a fracture to the wrist. No defects found.  ";"UK";;;60.779500;-148.696667;"NA";"UNITED STATES - US";;"b6caf046-4b05-ee11-8f6e-002248c87217";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;330.00;140000.00;"No damage";"No";"No";"350ecfbe-d405-ee11-8f6e-002248c8714f";1;"73";"Female";"Passenger";;;"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Upper Extremities -> Wrist";"Accommodation";"Swimming pool";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-08-14"
"0f6702ce-e605-ee11-8f6e-002248c87a1d";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ships passenger slipped and sustained a fractured wrist";"A cruise ship passenger was walking towards the open deck, as they exited the door on to the open deck the passenger slipped on the ramp falling to the deck. The passenger was treated for a fracture to the right wrist. The passenger was not medically disembarked. No defects were found at the scene.";"UK";;;-31.150000;153.316667;"NA";;;"7dd14c06-e705-ee11-8f6e-002248c87a1d";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;280.00;100000.00;"No damage";"No";"No";"6fa5f743-e705-ee11-8f6e-002248c87a1d";1;"61";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Upper Extremities -> Wrist";"Ship";"Deck";"Open deck";;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-08"
"793eed5d-e805-ee11-8f6e-002248c87a1d";"2023-06-01";"No";2023;"Marine Incident";"Accident to person(s)";;;False;"Cruise ships mooring line parted and injured a crew member.";"Cruise ships crew member sustained an injury during mooring operation. 2 spring lines were sent to shore bollards as the vessel adjusted its final position. Throughout the process both springs remained slack and worked evenly. When the vessel reached the final position, one of the springs (under tension) parted. Immediate medical response was initiated. The crew member sustained a minor injury. ";"UK";"United Kingdom";"England";53.406667;-3.000000;"NA";"UNITED KINGDOM";"Liverpool";"c564a7e5-e805-ee11-8f6e-002248c87a1d";"Marine Incident";"BERMUDA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;330.00;140000.00;"Minor damage (less than material damage)";"No";"No";"de1b6454-e905-ee11-8f6e-002248c87a1d";1;"59";"Male";"Crew";"Rating as able seafarer deck";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Wounds and superficial injuries";"Superficial injuries";"Lower Extremities -> Leg, including knee";"Ship";"Deck";"Forecastle deck";;;"Loss of control (total or partial) of machine, means of transport or handling equipment, handheld tool, object, animal";"Loss of control (total or partial) - of hand-held tool (motorised or not) or of the material being worked by the tool";;;;;;;"2024-08-14"
"94b1e73c-f405-ee11-8f6e-002248c87a57";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's passenger sustained an injury by twisting their ankle.";"Cruise ship passenger was walking when they stepped on a wooden ramp and twisted their ankle and fell. The passenger went to the medical centre for treatment. The guest had purchased a few alcoholic drinks prior to the incident. No defects reported.";"UK";;;-20.783333;149.730000;"NA";;;"b7178c75-f405-ee11-8f6e-002248c8714f";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;250.00;280.00;100000.00;"No damage";"No";"No";"a9f739ac-f405-ee11-8f6e-002248c8714f";1;"54";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Lower Extremities -> Ankle";"Accommodation";"Other";;;;"Body movement without any physical stress (generally leading to an external injury)";"Uncoordinated movements, spurious or untimely actions";;;;;;;"2024-08-14"
"ef43c0bf-f505-ee11-8f6e-002248c8714f";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ships passenger tripped and sustained a fractured femur.";"Cruise ships passenger tripped and twisted their foot which resulted in a fall. The casualty was taken for further medical advice as they sustained a displaced fracture of the femur and medically disembarked. No defects found in the area.";"UK";;;58.731667;-136.263333;"NA";;;"32c30711-f605-ee11-8f6e-002248c8714f";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;330.00;140000.00;"No damage";"No";"No";"d9b81a44-f605-ee11-8f6e-002248c8714f";1;"76";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Lower Extremities -> Leg, including knee";"Ship";"Deck";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-08"
"9a7bff2c-f905-ee11-8f6e-002248c87a1d";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship passenger tripped on a mat and sustained a fracture injury.";"A cruise ship passenger was walking across a restaurant area carrying a plate in both hands. As the passenger exited through sliding doors, they tripped on a mat placed just outside the sliding doors. The passenger fell forwards but did not extend their arms to break the fall. The passenger did not attend the medical centre until later in the day where they were treated for a fracture to the right shoulder. The area was inspected and no defects or deficiencies were found. The area was well lit by natural light.";"UK";;;32.073333;133.611667;"NA";;;"4dbe5362-f905-ee11-8f6e-002248c87a1d";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;290.00;110000.00;"No damage";"No";"No";"0cc80ec5-f905-ee11-8f6e-002248c87a1d";1;"79";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Upper Extremities -> Shoulder and shoulder joints";"Accommodation";"Restaurant/Bar";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-08"
"dfbd38bc-0106-ee11-8f6e-002248c8796d";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ships passenger fell and sustained a closed fracture";"A cruise ship passenger was in a reception area when they overbalanced, stumbled and fell on carpeted deck landing on their right hip and shoulder. They were taken to the medical centre for an x-ray and treated for a fracture to the right shoulder. The area was later inspected and no defects were found.";"UK";"United Kingdom";"Scotland";56.593333;-6.423333;"NA";;;"3beb312a-0206-ee11-8f6e-002248c8796d";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;210.00;230.00;58000.00;"No damage";"No";"No";"b0305066-0206-ee11-8f6e-002248c8796d";1;"85";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Whole body and multiple sites -> Multiple sites of the body affected";"Ship";"Deck";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-08"
"613a5119-0706-ee11-8f6e-002248c87217";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"See MAIB investigation report, when available";"See MAIB investigation report, when available";"UK";"United Kingdom";"England";51.211400;-4.153600;"NA";;;"219bb2e0-0706-ee11-8f6e-002248c87217";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;0.00;7.60;0.00;"No damage";"No";"No";"e32e25ea-0806-ee11-8f6e-002248c87217";1;"28";"Female";"Passenger";;;"Injured";"Serious injury";"More than 72 hours hospitalisation and  life changing/life threatening";"Bone fractures";"Closed fractures";"Back, including spine and vertebra in the back -> Back, including spine and vertebra in the back";"Ship";"Deck";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;"2023-09-14";"SB3/2023";"Report";;"2024-09-23"
"613a5119-0706-ee11-8f6e-002248c87217";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"See MAIB investigation report, when available";"See MAIB investigation report, when available";"UK";"United Kingdom";"England";51.211400;-4.153600;"NA";;;"219bb2e0-0706-ee11-8f6e-002248c87217";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Recreational craft";"Motorboat";;;;0.00;7.60;0.00;"No damage";"No";"No";"b6f7492a-0906-ee11-8f6e-002248c87217";2;"28";"Male";"Passenger";;;"Injured";"Minor injury";;"Wounds and superficial injuries";"Open wounds";"Head -> Facial area";"Ship";"Deck";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;"2023-09-14";"SB3/2023";"Report";;"2024-05-24"
"c08aa6f5-ff05-ee11-8f6e-002248c87a1d";"2023-06-01";"No";2023;"Marine Incident";"Accident to person(s)";;;False;"Tug crew member was knocked over due to a line coming under tension and was rendered unconscious";"A tug crew member was working on the aft deck when a line became under tension. As a result of the line going under tension, the crew member was swept off their feet, landing on the deck. They were knocked unconscious and taken to hospital to be assessed. They were released the same day and returned to the vessel the following day.";"UK";"Denmark";;55.000000;11.876667;;"DENMARK";;"83a8cc13-0306-ee11-8f6e-002248c87a1d";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"100gt to 199.99gt";"Service ship";"Tug (Towing/Pushing)";;;;23.00;27.00;180.00;"No damage";"N/A";"No";"f0f89d01-9d06-ee11-8f6e-002248c8714f";1;"61";"Male";"Crew";"Rating as able seafarer deck";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Concussions and internal injuries (including crush injuries not mentioned above)";"Concussion and intracranial injuries";"Head -> Head (Caput), brain and cranial nerves and vessels";"Ship";"Deck";;;;"Body movement without any physical stress (generally leading to an external injury)";"Being caught or carried away, by something or by momentum";;;;;;;"2024-08-14"
"aa5b41b4-a306-ee11-8f6e-002248c87a51";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's passenger tripped on the stairs and sustained a closed fracture.";"A cruise ship passenger was descending the staircase when they tripped and landed on their left side; their left foot twisted as they fell. The passenger was treated for a fracture to the left ankle. The area was inspected and no obvious defects were found, the area was well lit by artificial light.";"UK";;;59.515000;-142.025000;"NA";;;"6cb3a1f8-a306-ee11-8f6e-002248c87a51";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;290.00;110000.00;"No damage";"No";"No";"cc507b53-a406-ee11-8f6e-002248c87a51";1;"72";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Lower Extremities -> Ankle";"Accommodation";"Theatre";;;;"Slipping - Stumbling and falling - Fall of persons";"Fall of person - to a lower level";;;;;;;"2023-06-09"
"3d847cb4-cd06-ee11-8f6e-002248c87a40";"2023-06-01";"No";2023;"Marine Incident";"Accident to person(s)";;;False;"Crane barge crew member dislocated their shoulder when pulling a heavy object";"A crane barge crew member was pulling something heavy when they dislocated their shoulder. They were taken off, by helicopter, and assessed at hospital as a 'walking wounded'.";"UK";"United Kingdom";"Scotland";56.296667;-2.255000;;;;"9d551c93-ce06-ee11-8f6e-002248c87a40";"Marine Incident";"BAHAMAS";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Other";;;;0.00;160.00;20000.00;"No damage";"N/A";"No";"1c95ed23-cf06-ee11-8f6e-002248c87a40";1;"30";"Male";"Crew";"Rating as able seafarer deck";"Yes - On duty prior to casualty";"Injured";"Minor injury";;"Dislocations, sprains and strains";"Dislocations and subluxations";"Upper Extremities -> Shoulder and shoulder joints";"Ship";"Unknown";;;;"Body movement under or with physical stress (generally leading to an internal injury)";"Pushing, pulling";;;;;;;"2023-06-09"
"5ff243c1-0409-ee11-8f6e-002248c87a4c";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's passenger was playing basketball when they sustained an injury.";"Cruise ship's passenger was p[laying basketball when they lost their balance and fell. The passenger suffered a fracture to the arm. ";"UK";;;58.291667;-134.395000;"NA";"UNITED STATES - US";;"2ce36422-0509-ee11-8f6e-002248c87a4c";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;290.00;110000.00;"No damage";"No";"No";"b21a4358-0509-ee11-8f6e-002248c87a4c";1;"68";"Female";"Passenger";;;"Injured";"Serious injury";;"Bone fractures";"Closed fractures";"Upper Extremities -> Arm, including elbow";"Accommodation";"Other";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2023-06-12"
"e16b3fab-0609-ee11-8f6e-002248c87a4c";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's crew member sustained an injury while lifting an upper bunk.";"Cruise ship's crew member was in the process to lift the upper bunk when they felt pain in their knee. Crew member disembarked as they required further medical assistance. ";"UK";;;34.654300;135.198700;"NA";"JAPAN";;"7e23c8ed-0609-ee11-8f6e-002248c87a4c";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;290.00;110000.00;"No damage";"No";"No";"82a7cb4d-0809-ee11-8f6e-002248c87a4c";1;"53";"Male";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";;"Dislocations, sprains and strains";"Dislocations and subluxations";"Lower Extremities -> Leg, including knee";"Accommodation";"Cabin space - crew";;;;"Body movement under or with physical stress (generally leading to an internal injury)";"Lifting, carrying, standing up";;;;;;;"2023-06-16"
"69a45e5f-2409-ee11-8f6e-002248c87a40";"2023-06-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"A passenger on a passenger vessel suffered a head injury and requested further medical assistance.";"A passenger on a passenger sustained a head injury. The vessel was met shoreside by the ambulance service and the passenger passed into the care of the paramedics.";"UK";"United Kingdom";"England";50.615300;-3.424700;"NA";;;"970908c7-2409-ee11-8f6e-002248c87a40";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Passenger ship";"Only passenger";"Port or internal waters";;;0.00;0.00;0.00;"No damage";"No";"No";"103417f9-2709-ee11-8f6e-002248c87a51";1;"12";"Female";"Passenger";;;"Injured";"Serious injury";;"Concussions and internal injuries (including crush injuries not mentioned above)";"Concussion and intracranial injuries";"Head -> Head (Caput), brain and cranial nerves and vessels";"Ship";"Deck";;;;"No information";;;;;;;;"2024-08-20"
"0785429a-f309-ee11-8f6e-002248c87a51";"2023-05-01";"No";2023;"Less Serious";"Accident to person(s)";;;False;"Cruise ship's crew member tripped resulting in a leg fracture.";"A cruise ship crew member was carrying a tray from one deck to another via the escalator. They mis-stepped at the top of the escalator and fell, fracturing their left leg. The injured crew member was disembarked at the next destination for further medical treatment and repatriation.";"UK";"United Kingdom";"England";51.120000;1.535000;"NA";;;"c3adb3d4-f309-ee11-8f6e-002248c87a51";"Less Serious";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;0.00;330.00;180000.00;"No damage";"No";"No";"210b3705-f409-ee11-8f6e-002248c87a51";1;"Unknown";"Male";"Crew";"Hotel service staff";"Yes - On duty prior to casualty";"Injured";"Serious injury";"More than 72 hours incapacitation";"Bone fractures";"Closed fractures";"Lower Extremities -> Leg, including knee";"Ship";"Deck";;;;"Slipping - Stumbling and falling - Fall of persons";"Slipping - Stumbling and falling - Fall of person - on the same level";;;;;;;"2024-08-20"
