Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0008815","1","E.R. ATHINA (IMO 9448528)","E.R. ATHINA (IMO 9448528): ","Liberia","Offshore Supply","2012-06-10 09:55","","Very serious marine casualty","57° 10.00' N 2° 02.00' W","2nm north of Aberdeen, Scotland","Anchorage","1","United Kingdom"
"C0009239","1","SEA DOVE (IMO 8653413)","SEA DOVE (IMO 8653413): ","Honduras","Offshore Supply","2012-06-10 09:30","","Very serious marine casualty","13° 27.00' N 81° 43.00' W","Near Providence Island","Coastal waters","1","Honduras"
"C0008745","1","GLORY TIME","GLORY TIME: ","Liberia","Passenger","2012-06-10 00:00","","Very serious marine casualty","","off the island of Abaco, north of the Bahamas","","0",""
"C0008879","1","UNKNOWN","UNKNOWN: ","Ireland","High Speed Craft","2012-06-09 21:00","","Marine casualty","","Crosshaven, Co. Cork, Ireland","","1","Ireland"
"C0009842","1","MISS ELLISA (IMO 6916902)","MISS ELLISA (IMO 6916902): ","Unknown","General Cargo","2012-06-08 00:00","","Very serious marine casualty","","ESTUARY OF THE DEMERARA RIVER OFF VREED EN HOOP, GEORGETOWN, GUYANA ","","0",""
"C0008635","1","MSC LUGANO (IMO 8714217)","MSC LUGANO (IMO 8714217): ","Marshall Islands","Container","2012-06-07 16:50","","Marine incident","38° 27.00' N 27° 09.00' E","PORT OF ALSANCAK, IZMIR","","0",""
"C0009844","1","LUROY","LUROY: ","Australia","Fish Catching","2012-06-07 15:00","","Very serious marine casualty","","TRIABUNNA, TAS, AUSTRALIA ","","0",""
"C0008982","1","JUNIPER PIA (IMO 9016179)","JUNIPER PIA (IMO 9016179): ","Republic of Korea","General Cargo","2012-06-07 01:05","","Very serious marine casualty","","Near light buoy No. 7, Fukuyama port, Hiroshima Pref., Japan","Port","1","Japan"
"C0009087","2","JOSEPHINE MAERSK (IMO 9215191), SPRING GLORY (IMO 9603491)","JOSEPHINE MAERSK (IMO 9215191): , SPRING GLORY (IMO 9603491): ","DIS (Denmark), Hong Kong, China","Container, Container","2012-06-05 22:34","","Marine casualty","1° 25.30' N 104° 29.01' E","Strait of Singapore, eastern approaches,","Coastal waters","1","Denmark"
"C0009845","1","ATLANTIC BREEZE","ATLANTIC BREEZE: ","United States","Fish Catching","2012-06-05 06:50","","Very serious marine casualty","","ATLANTIC OCEAN 2 MILES EAST OF THE NASSAU SOUND ENTRANCE, JACKSONVILLE, FL, USA ","","0",""
"C0009847","2","SHOYO MARU, TENKO MARU NO. 5","SHOYO MARU: , TENKO MARU NO. 5: ","Japan, Unknown","Towing / Pushing, ","2012-06-04 22:00","","Marine casualty","33° 55.00' N 132° 30.00' E","1 MILE SOUTHWEST OF FUTAGAMI JIMA, MATSUYAMA, JAPAN ","","0",""
"C0008730","1","MEDUM (IMO 9155406)","MEDUM (IMO 9155406): ","Antigua and Barbuda","General Cargo","2012-06-04 08:13","","Marine incident","39° 05.00' N 17° 07.00' E","Crotone, Italy","","0",""
"C0009412","1","Lewis-McPhee","Lewis-McPhee: ","Canada","Other Activities","2012-06-03 11:30","","Very serious marine casualty","49° 44.34' N 123° 53.92' W","Sechelt Rapids, British Columbia","Coastal waters","1","Canada"
"C0008795","1","MERSA 2 (IMO 7121085)","MERSA 2 (IMO 7121085): ","Panama","General Cargo","2012-06-01 04:50","","Marine casualty","42° 48.27' N 10° 08.09' E","north west coast of the Elba Island ","Inland waters","1","Panama"
"C0009848","1","AMA ASABA (IMO 7905170)","AMA ASABA (IMO 7905170): ","Senegal","Fish Catching","2012-06-01 00:00","","Very serious marine casualty","","UNKNOWN","","0",""
"C0009122","1","PERSEUS (IMO 8616087)","PERSEUS (IMO 8616087): ","Lithuania","Bulk Dry","2012-05-31 01:00","","Marine casualty","56° 20.10' N 17° 30.32' E","Baltic sea","","0",""
"C0008860","1","CARNIVAL DREAM (IMO 9378474)","CARNIVAL DREAM (IMO 9378474): ","Panama","Passenger","2012-05-30 10:33","","Marine casualty","16° 19.60' N 86° 29.90' W","OPEN SEA","Open sea","1","Panama"
"C0009409","1","BEAUMONT HAMEL (IMO 8407656)","BEAUMONT HAMEL (IMO 8407656): ","Canada","Passenger/Ro-Ro Cargo","2012-05-30 10:00","","Marine incident","47° 37.50' N 52° 51.00' W","Portugal Cove, Newfoundland","Port","1","Canada"
"C0012703","1","TOIRETTE","TOIRETTE: ","France","Fish Catching","2012-05-28 20:47","Capsize/listing - capsize","Very serious marine casualty","49° 29.29' N 1° 03.40' W","","Coastal waters","1","France"
"C0008616","2","FURNESS MELBOURNE (IMO 9403061), Riga II","FURNESS MELBOURNE (IMO 9403061): , Riga II: ","Panama, Unknown","Bulk Dry, Non-ship structures","2012-05-26 21:50","","Marine casualty","19° 36.00' S 148° 01.00' E","18 nm north of Bowen, Queensland","Coastal waters","1","Australia"
"C0008655","1","KAPITAN BOLSUNOVSKIY (IMO 9034949)","KAPITAN BOLSUNOVSKIY (IMO 9034949): ","Russian Federation","Fish Catching","2012-05-26 00:00","","Very serious marine casualty","","300 nm SW of Dezhnev Cape, on the boundary of Anadyr Bay in Bering Sea","","0",""
"C0009266","1","Solfish 001","Solfish 001: ","Solomon Islands","Passenger / General Cargo","2012-05-24 20:00","","Very serious marine casualty","10° 18.00' S 164° 17.00' E","LATA SANTA CRUZ","Open sea","0",""
"C0009850","2","LEON, PEGASUS","LEON: , PEGASUS: ","Unknown, Greece",", Towing / Pushing","2012-05-23 18:20","","Marine incident","","KERATSINI, PIREAUS, GREECE","","0",""
"C0008888","2","CIUTAT DE BENICARLO, MSC ELOISE (IMO 8917778)","CIUTAT DE BENICARLO: , MSC ELOISE (IMO 8917778): ","Unknown, Panama",", Container","2012-05-23 08:10","","Marine incident","40° 50.00' N 0° 36.40' E","ISLOTES COLUMBRETES, SPAIN","Coastal waters","3","Spain; Spain; Panama"
"C0009851","1","CRANZ (IMO 7702126)","CRANZ (IMO 7702126): ","Antigua and Barbuda","General Cargo","2012-05-22 20:30","","Marine casualty","","VIEROW, GERMANY ","","0",""
"C0009362","1","SARASWATI","SARASWATI: ","Indonesia","Bulk Dry","2012-05-19 22:45","","Very serious marine casualty","5° 53.00' S 106° 01.00' E","Suralaya, Indonesia","","0",""
"C0008746","1","UNKNOWN","UNKNOWN: ","Unknown","Fish Catching","2012-05-19 17:00","","Very serious marine casualty","","off the French Island of Mayotte, Indian Ocean","","0",""
"C0008794","1","OCEAN DIAMOND (IMO 9405461)","OCEAN DIAMOND (IMO 9405461): ","Panama","Bulk Dry","2012-05-19 10:00","","Very serious marine casualty","","Berth #48, port Qingdao, China","Coastal waters","1","Panama"
"C0008628","1","EROL SENKAYA (IMO 9296365)","EROL SENKAYA (IMO 9296365): ","Türkiye","General Cargo","2012-05-19 00:00","","Very serious marine casualty","37° 51.60' N 20° 59.10' E","OFF ZAKYNTHOS ISLAND, GREECE","","1","Türkiye"
"C0008877","1","Bara Pemdez","Bara Pemdez: ","France","Fish Catching","2012-05-18 08:30","Capsize/listing - capsize","Very serious marine casualty","47° 16.76' N 3° 05.74' W","","Coastal waters","2","France; France"
"C0008615","1","ID INTEGRITY (IMO 9132923)","ID INTEGRITY (IMO 9132923): ","Hong Kong, China","Bulk Dry","2012-05-17 12:18","","Marine casualty","14° 00.66' S 148° 30.87' E","Coral Sea, Off Australia","Open sea","1","Australia"
"C0008944","1","Purbeck Isle","Purbeck Isle: ","United Kingdom","Fish Catching","2012-05-17 10:00","","Very serious marine casualty","","9 miles south of Portland Bill England","","1","United Kingdom"
"C0012665","1","Haura","Haura: ","France","Fish Catching","2012-05-17 07:30","Flooding/foundering - foundering","Very serious marine casualty","44° 11.38' N 1° 41.67' W","","Open sea","1","France"
"C0012699","1","Le Marsylien","Le Marsylien: ","France","Fish Catching","2012-05-16 09:45","Capsize/listing - listing","Very serious marine casualty","45° 37.99' N 1° 18.00' W","","Coastal waters","1","France"
"C0010152","1","WLADISLAW ORKAN (IMO 9271925)","WLADISLAW ORKAN (IMO 9271925): ","Cyprus","General Cargo","2012-05-15 23:30","","Marine casualty","23° 03.06' N 113° 30.30' E","Internal waters - Port area","Port","0",""
"C0008936","1","HARSHA VARDHANA (IMO 7219026)","HARSHA VARDHANA (IMO 7219026): ","India","Passenger / General Cargo","2012-05-15 12:30","","Marine casualty","","03 Kidder Pore dock, Kolkata","At berth","0",""
"C0008829","2","GREAT WEALTH (IMO 9595709), Zhe Xiang Yu 27009","GREAT WEALTH (IMO 9595709): , Zhe Xiang Yu 27009: ","Hong Kong, China, China","Bulk Dry, Fish Catching","2012-05-13 04:30","","Very serious marine casualty","29° 06.50' N 123° 05.00' E","East China Sea","Open sea","1","Hong Kong, China"
"C0008958","2","SANKO ELEGANCE (IMO 9545857), SUMBER KENCANA XI","SANKO ELEGANCE (IMO 9545857): , SUMBER KENCANA XI: ","Liberia, Unknown","Other Offshore, ","2012-05-13 04:00","","Marine casualty","1° 19.63' N 104° 06.11' E","Johor General Purpose Anchorage","Anchorage","0",""
"C1000140","1","PATHFINDER II (IMO 8013596)","PATHFINDER II (IMO 8013596): Y","Liberia","Bulk Dry","2012-05-12 10:25","Contact - with fixed object","Marine incident","17° 52.09' N 77° 35.70' W","","At berth","0",""
"C0008858","1","MSC SHAULA (IMO 9036002)","MSC SHAULA (IMO 9036002): ","Panama","Container","2012-05-11 15:50","","Marine casualty","19° 27.70' N 66° 04.40' W","60 NAUTICAL MILES NORTH OF SAN JUAN PUERTO RICO","Open sea","1","Panama"
"C0008937","1","BHAIRAVI (IMO 9414319)","BHAIRAVI (IMO 9414319): ","India","Chemical Tanker","2012-05-11 09:00","","Marine incident","22° 37.70' N 69° 55.40' E","Sikka, Gujarat, India","Anchorage","0",""
"C0009361","1","LUCKY DIAMOND","LUCKY DIAMOND: ","United States","Fish Catching","2012-05-10 10:40","","Very serious marine casualty","29° 26.00' N 92° 18.00' W","Gulf of Mexico, 18 miles southwest of Marsh Island, LA, United States of America","","0",""
"C0008948","2","LUSITANIA G (IMO 9500091), UBC LAGUNA (IMO 9395238)","LUSITANIA G (IMO 9500091): , UBC LAGUNA (IMO 9395238): ","Italy, Liberia",", Bulk Dry","2012-05-10 00:50","","Marine incident","35° 05.00' S 57° 07.00' W","River Plate, Argentina near Recalada pilot station","River","0",""
"C0009411","1","Pacific Siren","Pacific Siren: ","Canada","Fish Catching","2012-05-09 20:30","","Very serious marine casualty","52° 06.00' N 130° 02.00' W","Banks Island, British Columbia","Coastal waters","1","Canada"
"C0009012","1","SANTA ANA (IMO 9037159)","SANTA ANA (IMO 9037159): ","Liberia","Chemical Tanker","2012-05-09 09:26","","Marine casualty","","Port of Bremerhaven","Port","0",""
"C0009021","1","OCEAN LORD (IMO 9286592)","OCEAN LORD (IMO 9286592): ","Panama","Bulk Dry / Oil","2012-05-06 08:00","","Very serious marine casualty","","Gladstone, Australia","Anchorage","1","Panama"
"C0009852","1","LOAMAR SEGUNDO","LOAMAR SEGUNDO: ","Spain","Fish Catching","2012-05-06 07:00","Flooding/foundering - flooding","Very serious marine casualty","15° 00.00' N 27° 40.99' W","","Open sea","1","Spain"
"C0009159","1","WLADYSLAW ORKAN (IMO 9271925)","WLADYSLAW ORKAN (IMO 9271925): ","Cyprus","General Cargo","2012-05-05 23:30","","Marine incident","23° 03.10' N 113° 30.50' E","BERTH","Port","0",""
"C0008955","1","CAP EGMONT (IMO 9334351)","CAP EGMONT (IMO 9334351): ","Liberia","Container","2012-05-05 06:10","","Marine incident","18° 43.33' N 72° 30.11' E","Mangalore","Open sea","0",""
"C0008851","1","JINDAL TARINI (IMO 9318400)","JINDAL TARINI (IMO 9318400): ","Panama","General Cargo","2012-05-05 05:57","","Very serious marine casualty","","TUTICORIN NEW HARBOUR BERTH N0.1","At berth","1","Panama"
"C0009410","1","Jessie G","Jessie G: ","Canada","Fish Catching","2012-05-04 17:30","","Very serious marine casualty","48° 46.60' N 125° 12.20' W","Off Cape Beale, British Columbia","","1","Canada"
"C0008580","1","FELICIA (IMO 9492414)","FELICIA (IMO 9492414): ","Marshall Islands","Bulk Dry","2012-05-04 17:00","","Very serious marine casualty","38° 49.69' N 118° 34.76' E","Tianjin Anchorage","Anchorage","1","Marshall Islands"
"C0009030","1","NILS HOLGERSSON (IMO 9217230)","NILS HOLGERSSON (IMO 9217230): ","Germany","Passenger","2012-05-03 18:14","","Marine incident","53° 56.97' N 10° 51.51' E","River Trave, Skandinavienka","","1","Germany"
"C1000141","1","MSC BRIANNA (IMO 8410952)","MSC BRIANNA (IMO 8410952): Y","Panama","Container","2012-05-03 16:13","Contact - with fixed object","Marine incident","17° 58.79' N 76° 49.58' W","","At berth","0",""
"C0008849","1","CARNIVAL CONQUEST (IMO 9198355)","CARNIVAL CONQUEST (IMO 9198355): ","Panama","Passenger","2012-05-01 11:00","","Very serious marine casualty","20° 28.60' N 86° 58.70' W","PORT OF COZUMEL, MEXICO","Port","1","Panama"
"C0012986","1","Red Cat (IMO 8814342)","Red Cat (IMO 8814342): ","Panama","General Cargo","2012-05-01 09:00","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Very serious marine casualty","53° 04.99' N 8° 46.99' E","","Port","1","Germany"
"C0008614","1","SPECIAL ONE","SPECIAL ONE: ","Germany","Non-ship structures","2012-04-30 10:24","","Very serious marine casualty","55° 23.50' N 11° 11.60' E","Baltic Sea, South of the Island of Fehmarn","","1","Germany"
"C0008747","1","UNKNOWN","UNKNOWN: ","Unknown","Passenger","2012-04-30 00:00","","Very serious marine casualty","","Brahmaputra River near Fakiragram, India","","0",""
"C0009853","1","AL DEEBEL..","AL DEEBEL..: ","Qatar","Towing / Pushing","2012-04-29 17:00","","Very serious marine casualty","26° 01.00' N 52° 04.00' E","ARABIAN GULF 30 MILES NORTHEAST OF RAS LAFFAN, QATAR ","","0",""
"C0013894","1","NICOLAI MAERSK (IMO 9192454)","NICOLAI MAERSK (IMO 9192454): ","Denmark","Container","2012-04-26 14:45","Occupational accident - Others","Very serious marine casualty","24° 59.35' N 55° 04.20' E","","Port","1","Denmark"
"C0008778","1","SEA BIRD","SEA BIRD: ","Unknown","Fish Catching","2012-04-25 00:00","","Very serious marine casualty","","Off the Hampshire coast","","0",""
"C0012490","1","NUEVO FRANCISCO JAVIER","NUEVO FRANCISCO JAVIER: ","Spain","Fish Catching","2012-04-24 12:46","Ship/equipment damage - ship/equipment damage","Very serious marine casualty","20° 36.16' N 17° 14.64' W","","Open sea","1","Spain"
"C0008779","1","AQUARIUS","AQUARIUS: ","United Kingdom","Towing / Pushing","2012-04-23 00:00","","Marine casualty","","Off France","","0",""
"C0012650","2","Nausicaa, Salvatore Cafiero (IMO 9183221)","Nausicaa: , Salvatore Cafiero (IMO 9183221): ","France, Italy","Fish Catching, Bulk Dry","2012-04-22 17:24","Collision - with other ship","Marine casualty","49° 29.80' N 4° 34.35' W","","Open sea","1","France"
"C0008576","1","MATISSE (IMO 9580120)","MATISSE (IMO 9580120): ","Marshall Islands","Bulk Dry","2012-04-21 00:45","","Very serious marine casualty","46° 11.80' N 124° 09.39' W","Offshore northwest coast of the United States","Coastal waters","1","Marshall Islands"
"C0008843","1","JAMES COLLINS","JAMES COLLINS: ","Ireland","Fish Catching","2012-04-20 07:40","","Marine incident","54° 21.13' N 9° 54.90' W","5 miles North-East of Erris Head","","1","Ireland"
"C0008571","1","AMSTELBORG (IMO 9333527)","AMSTELBORG (IMO 9333527): ","Netherlands (Kingdom of)","General Cargo","2012-04-18 13:15","","Very serious marine casualty","40° 25.00' N 29° 04.00' E","Port of Borusan, Gemlik","","0",""
"C0012664","1","CMA CGM CHOPIN (IMO 9280603)","CMA CGM CHOPIN (IMO 9280603): ","France","Container","2012-04-18 10:13","Grounding - while under power","Marine casualty","30° 22.75' N 32° 22.19' E","","Strait/channel","1","France"
"C0008850","1","NAMHAE PIONEER II (IMO 9036557)","NAMHAE PIONEER II (IMO 9036557): ","Panama","Chemical Tanker","2012-04-18 05:20","","Very serious marine casualty","21° 53.10' N 113° 50.00' E","NEAR GUISHAN ANCHORAGE, DONG GUAR CHINA","Port approach","1","Panama"
"C0008743","1","DUY PHUONG 68 (IMO 9610949)","DUY PHUONG 68 (IMO 9610949): ","Viet Nam","General Cargo","2012-04-17 03:30","","Marine casualty","","70 nautical miles off the coast of Thanh Hoa province","","0",""
"C0008981","2","SHINYO-MARU No.2, YONG CAI (IMO 9164859)","SHINYO-MARU No.2: , YONG CAI (IMO 9164859): ","Japan, Saint Vincent and the Grenadines","Fish Catching, Container","2012-04-16 20:15","","Very serious marine casualty","","About 3.5 km NNE off from Rokkosaki lighthouse, Ishikawa Pref., Japan","Inland waters","1","Japan"
"C0009088","1","NICOLAI MAERSK (IMO 9192454)","NICOLAI MAERSK (IMO 9192454): ","DIS (Denmark)","Container","2012-04-16 16:45","","Very serious marine casualty","54° 19.10' N 55° 04.30' E","Jebel Ali, Dubai","","1","Denmark"
"C0009294","1","MSC DONATA (IMO 9237151)","MSC DONATA (IMO 9237151): ","Panama","Container","2012-04-15 16:55","","Very serious marine casualty","","Le Havre Port, France.","Port","1","Panama"
"C0008610","1","STOLT SKUA (IMO 9199311)","STOLT SKUA (IMO 9199311): ","Cayman Islands (United Kingdom)","Chemical Tanker","2012-04-15 08:58","","Very serious marine casualty","52° 23.00' N 2° 15.00' E","North Sea","","2","Cayman Islands (United Kingdom); Cayman Islands (United Kingdom)"
"C0009854","1","RAMNFJORD (IMO 6521056)","RAMNFJORD (IMO 6521056): ","Norway","Fish Catching","2012-04-12 00:00","","Very serious marine casualty","63° 06.00' N 7° 17.00' E","NORTH SEA 13 MILES WEST OF KRISTIANSUND, NORWAY ","","0",""
"C0008884","1","AMNEH-F (IMO 8215778)","AMNEH-F (IMO 8215778): ","Panama","Container","2012-04-11 22:30","","Very serious marine casualty","34° 28.90' N 77° 06.90' W","TARANTO PORT - ITALY","At berth","1","Panama"
"C0008774","2","ONWARD, ONWARD","ONWARD: , ONWARD: ","United Kingdom, United Kingdom","Fish Catching, Fish Catching","2012-04-11 13:00","","Very serious marine casualty","59° 30.00' N 4° 37.00' W","60nm off north coast of Scotland","Open sea","2","United Kingdom; United Kingdom"
"C0012456","1","MAR DE DIOS","MAR DE DIOS: ","Spain","Fish Catching","2012-04-11 03:09","Grounding - while under power","Very serious marine casualty","42° 43.59' N 9° 00.07' W","","Coastal waters","1","Spain"
"C0012366","1","Basibina","Basibina: ","Spain","Fish Catching","2012-04-10 13:00","Flooding/foundering - flooding","Very serious marine casualty","41° 44.13' N 3° 19.05' E","","Coastal waters","1","Spain"
"C0012355","1","NGEL PADRE","NGEL PADRE: ","Spain","Fish Catching","2012-04-10 01:00","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","43° 33.00' N 3° 09.00' W","","Coastal waters","1","Spain"
"C0009856","2","KRAIRATCH DIGNITY, TRUONG HAI STAR (IMO 9375018)","KRAIRATCH DIGNITY: , TRUONG HAI STAR (IMO 9375018): ","Unknown, Viet Nam",", General Cargo","2012-04-09 23:30","","Very serious marine casualty","10° 21.00' N 10° 03.00' E","GANH RAI BAY OFF VUNG TAU, VIETNAM ","","0",""
"C0008928","2","POLITISA LADY (IMO 9306469), SUMMER (IMO 9427275)","POLITISA LADY (IMO 9306469): , SUMMER (IMO 9427275): ","Liberia, Marshall Islands","Chemical Tanker, ","2012-04-09 18:50","","Marine incident","","West Thurrock Thames, Vopak Terminal Berth No. 1","At berth","0",""
"C0008828","2","JOSCO LILY (IMO 9342671), Lu Rong Yu Shui 285","JOSCO LILY (IMO 9342671): , Lu Rong Yu Shui 285: ","Hong Kong, China, China","Container, Other Fishing","2012-04-09 17:39","","Very serious marine casualty","36° 11.30' N 124° 14.60' E","Yellow Sea","Open sea","1","Hong Kong, China"
"C0008570","2","LADY OZGE (IMO 9499553), PERE MILO","LADY OZGE (IMO 9499553): , PERE MILO: ","Türkiye, France","Chemical Tanker, Fish Catching","2012-04-09 15:00","","Very serious marine casualty","47° 21.00' N 3° 47.00' W","WEST OF BELLE ISLAND - BAY OF BİSCAY  ","","3","France; France; France"
"C0008927","3","CAPE R (IMO 9005417), EUROCARGO SALERNO (IMO 9175494), JOLLY INDACO","CAPE R (IMO 9005417): , EUROCARGO SALERNO (IMO 9175494): , JOLLY INDACO: ","Liberia, Italy, Unknown","Container, , ","2012-04-07 08:20","","Marine casualty","","Messina Terminal of the Port of Genova","At berth","0",""
"C0012481","1","JOSE ANTONIO NORES","JOSE ANTONIO NORES: ","Spain","Fish Catching","2012-04-05 21:45","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","50° 12.90' S 61° 27.60' W","","Open sea","1","Spain"
"C0008964","2","MATRIX I (IMO 9041136), SOA","MATRIX I (IMO 9041136): , SOA: ","Liberia, Unknown","Oil Tanker, ","2012-04-04 22:20","","Marine casualty","6° 19.90' N 3° 26.40' E","Port of Lagos","Anchorage","0",""
"C0008780","1","SEA FLOWER","SEA FLOWER: ","Bolivia (Plurinational State of)","Ro-Ro Cargo","2012-04-04 00:00","","Very serious marine casualty","","Miragoâne, Haiti","","0",""
"C0009364","1","TUNA I (IMO 7015585)","TUNA I (IMO 7015585): ","Ecuador","Fish Catching","2012-04-04 00:00","","Very serious marine casualty","","Pacific Ocean off teh Galapagos Islands, Ecuador","","1","Ecuador"
"C0008959","1","CARRIER (IMO 8504959)","CARRIER (IMO 8504959): ","Antigua and Barbuda","General Cargo","2012-04-03 20:08","","Very serious marine casualty","","Raynes jetty","","2","Antigua and Barbuda; United Kingdom"
"C0008832","1","NEW LUCKY VII (IMO 9341029)","NEW LUCKY VII (IMO 9341029): ","Hong Kong, China","General Cargo","2012-04-03 08:04","","Very serious marine casualty","28° 15.75' N 128° 06.83' E","East China Sea, West off Amami Oshima.","Open sea","1","Hong Kong, China"
"C0008572","1","H. E. F. EXPRESS (IMO 8918796)","H. E. F. EXPRESS (IMO 8918796): ","Marshall Islands","General Cargo","2012-04-02 14:50","","Marine incident","36° 47.00' N 34° 37.00' E","Port of Mersin","","0",""
"C0008728","1","ANMIRO (IMO 9434577)","ANMIRO (IMO 9434577): ","Antigua and Barbuda","General Cargo","2012-04-02 12:00","","Marine incident","53° 31.00' N 9° 58.00' E","Hamburg, Germany","","0",""
"C0009176","2","Basilisk (Pleasure Craft, Port of Singapore), CREST TITAN 2 (IMO 9558830)","Basilisk (Pleasure Craft, Port of Singapore): , CREST TITAN 2 (IMO 9558830): ","Unknown, Singapore",", Towing / Pushing","2012-03-31 09:27","","Very serious marine casualty","1° 18.03' N 103° 43.71' E","Jurong River, Singapore","","1","Singapore"
"C0008656","1","AZAMARA QUEST (IMO 9210218)","AZAMARA QUEST (IMO 9210218): ","Malta","Passenger","2012-03-30 00:00","","Marine casualty","","74nm SE off Tubbataha Reef, Sulu Sea, Philippines","","0",""
"C0008871","1","EXCELLENT PESCADORES (IMO 9260653)","EXCELLENT PESCADORES (IMO 9260653): ","Panama","Bulk Dry","2012-03-29 17:00","","Very serious marine casualty","7° 25.00' N 85° 45.00' W","OPEN SEA","","1","Panama"
"C0009117","1","SAGA SAPPHIRE (IMO 7822457)","SAGA SAPPHIRE (IMO 7822457): ","Malta","Passenger","2012-03-29 10:20","","Marine incident","50° 54.14' N 1° 42.00' W","At 106 berth, APB Southampton","","1","United Kingdom"
"C0009083","1","RAMONA (IMO 8420713)","RAMONA (IMO 8420713): ","Finland","General Cargo","2012-03-28 22:26","","Marine incident","57° 03.49' N 9° 54.56' E","The Railway Bridge over the Limfjord between Aalborg and","Coastal waters","1","Denmark"
"C0008573","1","TENEDOS (IMO 8002743)","TENEDOS (IMO 8002743): ","Panama","General Cargo","2012-03-28 10:35","","Marine incident","41° 02.00' N 37° 30.00' E","Port of Fatsa","","0",""
"C0008804","1","TAUNTON (IMO 8500525)","TAUNTON (IMO 8500525): ","Bermuda (United Kingdom)","Bulk Dry","2012-03-28 09:30","","Very serious marine casualty","","Tubarao anchorage","","1","Bermuda (United Kingdom)"
"C0009084","1","ANNA MAERSK (IMO 9260421)","ANNA MAERSK (IMO 9260421): ","DIS (Denmark)","Container","2012-03-27 11:15","","Very serious marine casualty","34° 39.00' N 135° 14.00' E","Alongside, Kobe Rokko Terminal PC-5, Japan","At berth","2","Denmark; Japan"
"C0009857","1","PATRICE MCALLISTER","PATRICE MCALLISTER: ","United States","Towing / Pushing","2012-03-27 02:29","","Very serious marine casualty","43° 46.00' N 77° 02.00' W","LAKE ONTARIO 8 MILES SOUTH OF PRINCE EDWARD POINT, ON, CANADA ","","0",""
"C0008757","2","GAS ARCTIC (IMO 9008483), SPRING BOK (IMO 8213677)","GAS ARCTIC (IMO 9008483): , SPRING BOK (IMO 8213677): ","Malta, Netherlands (Kingdom of)","Liquefied Gas, Refrigerated Cargo","2012-03-24 10:14","","Marine casualty","50° 49.50' N 0° 59.10' E","Off Dungeness, United Kingdom","Coastal waters","1","United Kingdom"
"C0008816","2","CELIA (IMO 9344394), SUSAN BORCHARD (IMO 9436197)","CELIA (IMO 9344394): , SUSAN BORCHARD (IMO 9436197): ","Antigua and Barbuda, Antigua and Barbuda",", Container","2012-03-23 14:55","","Marine casualty","","Port of Ashdod","","0",""
"C0009255","1","PATHEIN THU","PATHEIN THU: ","Unknown","Passenger","2012-03-22 14:00","","Very serious marine casualty","","Irrawaddy Delta, Burma","","0",""
"C0008974","1","SIGRID","SIGRID: ","Germany","Fish Catching","2012-03-22 02:50","","Very serious marine casualty","54° 56.00' N 7° 58.00' E","10 nm west of Sylt","Open sea","1","Germany"
"C0010998","1","Sigrid ST8","Sigrid ST8: ","Germany","Fish Catching","2012-03-22 02:50","Fire/explosion - fire","Marine casualty","54° 55.99' N 7° 58.00' E","","Open sea","2","Germany; Germany"
"C0008833","1","MEDI SALERNO (IMO 9389239)","MEDI SALERNO (IMO 9389239): ","Hong Kong, China","Bulk Dry","2012-03-20 21:58","","Marine casualty","31° 02.42' N 122° 12.25' E","Shanghai port","Open sea","1","Hong Kong, China"
"C1000142","1","BULK DISCOVERY (IMO 8806187)","BULK DISCOVERY (IMO 8806187): Y","Panama","Bulk Dry","2012-03-20 06:51","Contact - with fixed object","Marine incident","18° 27.95' N 77° 24.60' W","","At berth","0",""
"C0008735","1","HAI HSIANG NO 8","HAI HSIANG NO 8: ","China","General Cargo","2012-03-19 04:30","","Very serious marine casualty","","Off Keelung port in the north of Taiwan, China island","","0",""
"C0008783","1","OCEAN GLORY","OCEAN GLORY: ","China","General Cargo","2012-03-19 00:00","","Very serious marine casualty","25° 13.00' N 121° 50.00' E","Port of Keelung","","0",""
"C0008579","1","ROYAL DIAMOND 7 (IMO 9367437)","ROYAL DIAMOND 7 (IMO 9367437): ","Marshall Islands","Chemical Tanker","2012-03-17 11:30","","Very serious marine casualty","18° 58.80' N 72° 55.19' E","Mumbai","Anchorage","1","Marshall Islands"
"C0009858","1","INVADER","INVADER: ","United States","Towing / Pushing","2012-03-17 00:00","","Marine casualty","","VIGOR MARINE SHIPYARD, EVERETT, WA, USA","","0",""
"C0009352","1","BARELI (IMO 9237498)","BARELI (IMO 9237498): ","Singapore","Container","2012-03-15 21:47","","Very serious marine casualty","","Taiwan Strait, 25 miles southeast of Jiangyin port, Fuqing, China","","1","Singapore"
"C0010059","1","Sea Respons","Sea Respons: ","Norway","Passenger","2012-03-15 21:10","Fire/explosion - fire","Very serious marine casualty","60° 29.53' N 5° 24.53' E","","Archipelagos","1","Norway"
