Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0004081","1","SEIRYU MARU NO. 18 (IMO 8848587)","SEIRYU MARU NO. 18 (IMO 8848587): ","Japan","Fish Catching","2002-06-11 00:00","","Marine casualty","","E. of Japan, Pacific Ocean","","0",""
"C0004620","1","CEDARGLEN (IMO 5103974)","CEDARGLEN (IMO 5103974): ","Canada","Bulk Dry","2002-06-10 00:00","","Marine casualty","","1/4 mile W. of St. Louis bridge, St. Lawrence Seaw","","0",""
"C0004621","1","GOVIKEN (IMO 8505850)","GOVIKEN (IMO 8505850): ","Bahamas","Bulk Dry","2002-06-10 00:00","","Marine casualty","","Off Newfoundland, Canada","","0",""
"C0004622","1","MYRAAS (IMO 8417259)","MYRAAS (IMO 8417259): ","Norway","General Cargo","2002-06-09 00:00","","Marine casualty","","Off Floro","","0",""
"C0004060","1","BELLA 1 (IMO 7714131)","BELLA 1 (IMO 7714131): ","Tonga","General Cargo","2002-06-09 00:00","","Very serious marine casualty","","600 miles S. of Oman","","0",""
"C0004381","1","AL MURTADA (IMO 8230015)","AL MURTADA (IMO 8230015): ","Sao Tome and Principe","General Cargo","2002-06-09 00:00","","Marine casualty","","200 nm off S. coast of Oman","","0",""
"C0004161","1","MEOB BAY (IMO 7370076)","MEOB BAY (IMO 7370076): ","Namibia","Fish Catching","2002-06-08 00:00","","Very serious marine casualty","","30 nm W. of Luderitz, Namibia","","0",""
"C0004624","1","SHINKAI MARU (IMO 7411894)","SHINKAI MARU (IMO 7411894): ","Cambodia","General Cargo","2002-06-08 00:00","","Marine casualty","","About 12 miles S. of Cape Agulhas","","0",""
"C0004625","1","SKOGAFOSS (IMO 8203646)","SKOGAFOSS (IMO 8203646): ","Antigua and Barbuda","Container","2002-06-08 00:00","","Marine casualty","","North Atlantic Ocean","","0",""
"C0004062","2","BIZAN MARU (IMO 8824385), ROSE RIVER (IMO 8323537)","BIZAN MARU (IMO 8824385): , ROSE RIVER (IMO 8323537): ","Japan, Honduras","General Cargo, General Cargo","2002-06-05 00:00","","Marine casualty","","Off Shoda island, Seto inland, Inland Sea","","0",""
"C0004249","2","Hachifukuyoshi Maru (IMO 8217269), Seiei Maru No.21 (IMO 8704377)","Hachifukuyoshi Maru (IMO 8217269): , Seiei Maru No.21 (IMO 8704377): ","Japan, Japan","General Cargo, Dredging","2002-06-04 00:00","","Marine casualty","34° 33.70' N 134° 12.00' E","Inland Sea","Coastal waters","0",""
"C0004614","2","BURIM NO.1 (IMO 8210302), HYUNDAI NO. 7","BURIM NO.1 (IMO 8210302): , HYUNDAI NO. 7: ","Republic of Korea, Unknown","General Cargo, Towing / Pushing","2002-06-04 00:00","","Very serious marine casualty","","2 miles off Wando Island","","0",""
"C0004615","1","CLIPPER CHEYENNE (IMO 8500599)","CLIPPER CHEYENNE (IMO 8500599): ","Bahamas","Non-ship structures","2002-06-03 10:30","","Very serious marine casualty","","Foynes","","2","Bahamas; Ireland"
"C0004617","2","PARSIVAL (IMO 9116802), PEONIA (IMO 8101941)","PARSIVAL (IMO 9116802): , PEONIA (IMO 8101941): ","Antigua and Barbuda, Liberia","General Cargo, Bulk Dry","2002-06-03 00:00","","Marine casualty","","Wandelaar","","0",""
"C0004637","1","DU COUEDIC (IMO 7357438)","DU COUEDIC (IMO 7357438): ","France","Fish Catching","2002-06-03 00:00","","Marine casualty","","Lorient","","0",""
"C0004613","1","BEIRA 5","BEIRA 5: ","Republic of Korea","Fish Catching","2002-06-02 00:00","","Very serious marine casualty","","60 miles E. of Mozambique","","0",""
"C0004380","2","Tenkai Maru No.86 (IMO 9218870), Tuda Maru","Tenkai Maru No.86 (IMO 9218870): , Tuda Maru: ","Japan, Japan","Towing / Pushing, Other Activities","2002-06-02 00:00","","Marine casualty","33° 23.00' N 129° 34.00' E","About 3 km N. of Hirado","Coastal waters","0",""
"C0004628","1","ZIM PUSAN I (IMO 9124512)","ZIM PUSAN I (IMO 9124512): ","Liberia","Container","2002-06-01 00:00","","Marine casualty","","Repaired in Shanghai","","0",""
"C0004618","1","SAMOS FLYING DOLPHIN I (IMO 7831771)","SAMOS FLYING DOLPHIN I (IMO 7831771): ","Greece","Non-ship structures","2002-06-01 00:00","","Marine casualty","","Near Leros Island","","0",""
"C0004623","1","NORCLIFF (IMO 9007867)","NORCLIFF (IMO 9007867): ","Norway","Passenger/Ro-Ro Cargo","2002-06-01 00:00","","Marine casualty","","Towed to Sompassari, Helsinki, Finland","","0",""
"C0004619","1","VICTORIA (IMO 7631042)","VICTORIA (IMO 7631042): ","Barbados","General Cargo","2002-05-31 00:00","","Marine casualty","","Sognefjord","","0",""
"C0004612","1","BABUL KOHISTAN","BABUL KOHISTAN: ","Unknown","Fish Catching","2002-05-29 00:00","","Very serious marine casualty","","Arabian Sea","","0",""
"C0004071","1","MARIA H (IMO 8420713)","MARIA H (IMO 8420713): ","Antigua and Barbuda","General Cargo","2002-05-29 00:00","","Marine casualty","","Keadby railway bridge, river Trent","","1","Unknown"
"C0004610","1","GENEI MARU NO. 7 (IMO 8842753)","GENEI MARU NO. 7 (IMO 8842753): ","Japan","Fish Catching","2002-05-27 00:00","","Marine casualty","","North Pacific Ocean","","0",""
"C0004608","1","CARDISSA (IMO 8022860)","CARDISSA (IMO 8022860): ","Isle of Man (United Kingdom)","Non-ship structures","2002-05-25 00:00","","Marine casualty","","North Sea","","0",""
"C0004478","1","SEA ORIENTALROAD (IMO 9044085)","SEA ORIENTALROAD (IMO 9044085): ","Panama","Chemical Tanker","2002-05-25 00:00","","Marine casualty","","Off Ashizuri Point, Kochi prefecture","","0",""
"C0004609","1","ELENI (IMO 7914080)","ELENI (IMO 7914080): ","Malta","Bulk Dry","2002-05-24 03:00","","Marine casualty","","55 37N  12 53.4E","","0",""
"C0004606","1","M.L. SURAHA","M.L. SURAHA: ","Unknown","Non-ship structures","2002-05-23 00:00","","Very serious marine casualty","","Baleswar River in Barguna district, 115 miles S. o","","0",""
"C0004611","1","ROSHAGE (IMO 6513700)","ROSHAGE (IMO 6513700): ","Denmark","Fish Catching","2002-05-23 00:00","","Marine casualty","","North Sea","","0",""
"C0004159","1","MEDINA (IMO 7423706)","MEDINA (IMO 7423706): ","Malta","Non-ship structures","2002-05-23 00:00","","Marine casualty","","Off Spanish coast, Bay of Biscay","","0",""
"C0004379","1","LAMU","LAMU: ","Antigua and Barbuda","Non-ship structures","2002-05-23 00:00","","Marine casualty","","Barcelona","","0",""
"C0004604","1","PENA","PENA: ","Tonga","Non-ship structures","2002-05-22 00:00","","Marine casualty","","Aegean Sea, S. of Thasos Island, Greece","","0",""
"C0003364","1","QUEEN ELIZABETH 2 (IMO 6725418)","QUEEN ELIZABETH 2 (IMO 6725418): ","United Kingdom","Passenger","2002-05-21 00:00","","Marine incident","","North Atlantic Ocean","","1","Unknown"
"C0004607","1","MAGALLANES (IMO 7627962)","MAGALLANES (IMO 7627962): ","Chile","Non-ship structures","2002-05-20 00:00","","Marine casualty","","Between Chacabuco and Puerto Montt","","0",""
"C0004239","1","FAIRTECH I (IMO 7648215)","FAIRTECH I (IMO 7648215): ","Bangladesh","General Cargo","2002-05-20 00:00","","Very serious marine casualty","","Bay of Bengal","","0",""
"C0004603","1","OCEAN CLUB","OCEAN CLUB: ","United States","Passenger","2002-05-19 00:00","","Marine casualty","","Off St. Augustine, Florida","","0",""
"C0004605","1","RICHARD M (IMO 7732779)","RICHARD M (IMO 7732779): ","United States","Fish Catching","2002-05-18 00:00","","Marine casualty","","10 miles E. of Atlantic City, New Jersey","","0",""
"C0003954","1","PRINCESS OF SCANDINAVIA (IMO 7361324)","PRINCESS OF SCANDINAVIA (IMO 7361324): ","Denmark","Passenger/Ro-Ro Cargo","2002-05-17 22:34","","Marine incident","56° 02.00' N 2° 21.00' W","North sea","Open sea","1","Denmark"
"C0004378","1","MISTRAL (IMO 5422411)","MISTRAL (IMO 5422411): ","Honduras","Non-ship structures","2002-05-16 00:00","","Marine incident","","Near Mesolongion","","0",""
"C0004601","1","MARGRET KNUPPEL (IMO 8407747)","MARGRET KNUPPEL (IMO 8407747): ","Antigua and Barbuda","General Cargo","2002-05-13 00:00","","Marine casualty","","Off Algeciras","","0",""
"C0004598","1","EREKA (IMO 7326025)","EREKA (IMO 7326025): ","Spain","Fish Catching","2002-05-13 00:00","","Marine casualty","","3 miles E. of Portvogie, County Down, Northern Ire","","0",""
"C0004599","1","FLYING CLOUD (IMO 9226358)","FLYING CLOUD (IMO 9226358): ","United States","Non-ship structures","2002-05-08 00:00","","Marine casualty","","Nantucket harbour","","0",""
"C0004212","1","MARBELLA (IMO 8705008)","MARBELLA (IMO 8705008): ","United Kingdom","Other Fishing","2002-05-08 00:00","","Marine casualty","","Rough Gas Field, 25 miles S.E. of Flamborough Head","","0",""
"C0004589","1","CAPT. RALPH TUCKER (IMO 6605773)","CAPT. RALPH TUCKER (IMO 6605773): ","Canada","Non-ship structures","2002-05-07 00:00","","Marine casualty","","Amherstburg Channel, lower Detroit River","","0",""
"C0004593","2","INGER NIELSEN, LARS HYLDIG (IMO 7605744)","INGER NIELSEN: , LARS HYLDIG (IMO 7605744): ","Denmark, Denmark","Fish Catching, Fish Catching","2002-05-07 00:00","","Very serious marine casualty","","North Sea","","1","Denmark"
"C0004591","1","FLORA (IMO 7726926)","FLORA (IMO 7726926): ","Antigua and Barbuda","General Cargo","2002-05-05 00:00","","Marine casualty","","24nm N.E. of Spurn Head, England","","0",""
"C0004596","2","TAIYO MARU No.8 (IMO 9033488), Xiang Lian (IMO 8414879)","TAIYO MARU No.8 (IMO 9033488): , Xiang Lian (IMO 8414879): ","Japan, China","General Cargo, Container","2002-05-05 00:00","","Marine casualty","33° 38.40' N 130° 19.40' E","Off Fukuoka, Japan","Port","0",""
"C0004594","1","PACIFIC STAR (IMO 8856194)","PACIFIC STAR (IMO 8856194): ","United States","Fish Catching","2002-05-04 00:00","","Marine casualty","","Off Taranaki, New Zealand","","0",""
"C0006082","1","KOA SPIRIT (IMO 9171838)","KOA SPIRIT (IMO 9171838): ","Bahamas","Oil Tanker","2002-05-03 06:59","","Marine incident","1° 34.00' N 104° 37.00' E","Eastern approach to Singapore Strait","","2","Bahamas; Bahamas"
"C0004595","1","SALAHUDDIN-2","SALAHUDDIN-2: ","Unknown","Non-ship structures","2002-05-03 00:00","","Very serious marine casualty","","106 miles S.E. of Dhaka, river Meghna near port of","","0",""
"C0004592","1","FRONT TOBAGO (IMO 9035450)","FRONT TOBAGO (IMO 9035450): ","Liberia","Oil Tanker","2002-05-02 00:00","","Marine casualty","","East China Sea","","0",""
"C0004597","1","WEST STREAM (IMO 7814254)","WEST STREAM (IMO 7814254): ","Bahamas","Chemical Tanker","2002-05-02 00:00","","Marine casualty","","En route from Maaloy to Aagotnes","","0",""
"C0004600","1","HANNE CHRISTINE (IMO 8318075)","HANNE CHRISTINE (IMO 8318075): ","Norway","General Cargo","2002-05-01 00:00","","Marine casualty","","Outside Esbjerg","","0",""
"C0004590","1","DALMACIJA (IMO 6411964)","DALMACIJA (IMO 6411964): ","Croatia","Passenger","2002-04-29 00:00","","Marine casualty","","Gruz, N. of Dubrovnik","","0",""
"C0004570","1","ALSERBACH (IMO 9169732)","ALSERBACH (IMO 9169732): ","Netherlands (Kingdom of)","General Cargo","2002-04-29 00:00","","Marine casualty","","North Sea","","0",""
"C0004573","1","FALCON (IMO 7303231)","FALCON (IMO 7303231): ","Denmark","Non-ship structures","2002-04-29 00:00","","Marine casualty","","1800 miles S. of Honolulu, Hawaiian islands","","0",""
"C0004616","1","KATIA DELMAS (IMO 7826893)","KATIA DELMAS (IMO 7826893): ","Panama","General Cargo","2002-04-29 00:00","","Marine casualty","","Off Lagos","","0",""
"C0004571","1","ANNA C (IMO 9195913)","ANNA C (IMO 9195913): ","United Kingdom","General Cargo","2002-04-28 00:00","","Marine casualty","","Off Pembroke, West Wales","","0",""
"C0004572","1","CLAUDIA TRADER (IMO 8223098)","CLAUDIA TRADER (IMO 8223098): ","Antigua and Barbuda","General Cargo","2002-04-28 00:00","","Marine casualty","","N.W. of Mull Island, Scotland","","0",""
"C0004577","1","SEAFIGHTER 1 (IMO 7367990)","SEAFIGHTER 1 (IMO 7367990): ","Saint Vincent and the Grenadines","General Cargo","2002-04-28 00:00","","Marine casualty","","Mediterranean Sea, E. of Tunisia","","0",""
"C0004191","1","TERRA AUSTRALIS (IMO 8837435)","TERRA AUSTRALIS (IMO 8837435): ","Chile","Passenger","2002-04-28 00:00","","Very serious marine casualty","","N. of Mans Bay, Osorno","","2","Chile; Chile"
"C0004576","3","NIKAR G (IMO 9197777), SMALAND (IMO 8214358), SMALAND (IMO 8214358)","NIKAR G (IMO 9197777): , SMALAND (IMO 8214358): , SMALAND (IMO 8214358): ","Antigua and Barbuda, Cyprus, Unknown","General Cargo, General Cargo, ","2002-04-27 10:42","","Marine casualty","","Baltic Sea","Coastal waters","0",""
"C0004247","1","GOLDEN DRAGON 2000 (IMO 8971621)","GOLDEN DRAGON 2000 (IMO 8971621): ","Philippines","Passenger/Ro-Ro Cargo","2002-04-27 00:00","","Marine casualty","","10 nm S. of Danao City and Camotes Island","","0",""
"C0004575","2","MINE S (IMO 8139235), VENUS","MINE S (IMO 8139235): , VENUS: ","Türkiye, Unknown","General Cargo, Dredging","2002-04-25 00:00","","Marine casualty","","Constantza","","0",""
"C0004567","2","DAE HAN NO. 2, NAM IL","DAE HAN NO. 2: , NAM IL: ","Unknown, Republic of Korea","Non-ship structures, General Cargo","2002-04-25 00:00","","Very serious marine casualty","","Off Pohang","","0",""
"C0004569","1","ST. CLAIR (IMO 7403990)","ST. CLAIR (IMO 7403990): ","United States","Bulk Dry","2002-04-24 00:00","","Marine casualty","","Lake St. Clair, near Great Lakes","","0",""
"C0004078","2","MEGAH DUA (IMO 8130203), RZHEV (IMO 7405716)","MEGAH DUA (IMO 8130203): , RZHEV (IMO 7405716): ","Indonesia, Cambodia","General Cargo, General Cargo","2002-04-24 00:00","","Very serious marine casualty","","East China Sea","","0",""
"C0004574","2","JIN PU HAI (IMO 9156125), MSC PARAGUAY (IMO 8408856)","JIN PU HAI (IMO 9156125): , MSC PARAGUAY (IMO 8408856): ","Panama, Panama","Bulk Dry, General Cargo","2002-04-23 00:00","","Marine casualty","","Alexandria container terminal","","0",""
"C0004568","2","SEA DIAMOND H. (IMO 7125122), STAROCHERKASSK (IMO 8728062)","SEA DIAMOND H. (IMO 7125122): , STAROCHERKASSK (IMO 8728062): ","Cyprus, Russian Federation","General Cargo, General Cargo","2002-04-22 00:00","","Marine casualty","","Between Kea and Kythnos Islands","","0",""
"C0004546","1","LAURELS (IMO 7651913)","LAURELS (IMO 7651913): ","Cambodia","Non-ship structures","2002-04-22 00:00","","Marine casualty","","Pacific Ocean, E. of Shikoku Island, Japan","","0",""
"C0005844","1","PROGRESS (IMO 8974178)","PROGRESS (IMO 8974178): ","Canada","Towing / Pushing","2002-04-21 22:30","","Marine casualty","","St. Lawrence Seaway off Broder Island, Ontario","","2","Canada; Canada"
"C0004602","1","INCE EXPRESS (IMO 8324397)","INCE EXPRESS (IMO 8324397): ","Türkiye","Bulk Dry","2002-04-21 00:00","","Marine casualty","","Red Sea, 65nm off Gizan, Saudi Arabia","","0",""
"C0004214","1","SOUTHERN CARRIER (IMO 7800758)","SOUTHERN CARRIER (IMO 7800758): ","Sweden","Passenger/Ro-Ro Cargo","2002-04-16 00:00","","Marine casualty","","English Channel","","1","Unknown"
"C0004114","1","SA FORTIUS (IMO 9221217)","SA FORTIUS (IMO 9221217): ","Bahamas","Bulk Dry","2002-04-15 00:00","","Marine incident","","Port Kembla, New South Wales","","2","Australia; Unknown"
"C0003974","1","BOWEN QUEEN (IMO 6600967)","BOWEN QUEEN (IMO 6600967): ","Canada","Non-ship structures","2002-04-13 00:00","","Marine incident","","Gabriola Island, British Columbia","","1","Unknown"
"C0004173","2","NOOR AL AMAL (IMO 6925769), SALIH KALKAVAN (IMO 7401514)","NOOR AL AMAL (IMO 6925769): , SALIH KALKAVAN (IMO 7401514): ","Cambodia, Türkiye","General Cargo, Non-ship structures","2002-04-12 00:00","","Very serious marine casualty","","Entrance to Strait of Canakkale","","0",""
"C0004544","1","MALAKAND (IMO 7822005)","MALAKAND (IMO 7822005): ","Pakistan","General Cargo","2002-04-12 00:00","","Marine casualty","","Off Colombo, Sri Lanka","","0",""
"C0004545","1","TIRTA NIAGA VII (IMO 8021256)","TIRTA NIAGA VII (IMO 8021256): ","Indonesia","Non-ship structures","2002-04-12 00:00","","Marine casualty","","Off Paradip, India","","0",""
"C0007055","1","FORUM SAMOA II","FORUM SAMOA II: ","Samoa","General Cargo","2002-04-11 04:01","","Marine casualty","","Off Cape Moreton","","2","Australia; Unknown"
"C0004183","1","SHELF EXPLORER (IMO 6409430)","SHELF EXPLORER (IMO 6409430): ","Honduras","Dredging","2002-04-11 00:00","","Very serious marine casualty","","3 kms off Bogenfels near Luderitz","","0",""
"C0004156","2","MARIA CARMELA (IMO 8622361), Maria Carmelia","MARIA CARMELA (IMO 8622361): , Maria Carmelia: ","Philippines, Philippines","Non-ship structures, Ro-Ro Cargo","2002-04-11 00:00","","Very serious marine casualty","","Tayabas Bay, 11 nm from Lucena city","Coastal waters","0",""
"C0004151","1","KYOSHIN MARU NO. 8 (IMO 8894859)","KYOSHIN MARU NO. 8 (IMO 8894859): ","Japan","Fish Catching","2002-04-11 00:00","","Marine casualty","","Pacific Ocean","","0",""
"C0005978","1","VISBY (IMO 7826788)","VISBY (IMO 7826788): ","Sweden","","2002-04-10 10:00","","Very serious marine casualty","","At Visby port quay, Gotland","","2","Sweden; Sweden"
"C0004077","1","RADIANT (IMO 9247534)","RADIANT (IMO 9247534): ","United Kingdom","Fish Catching","2002-04-10 00:00","","Very serious marine casualty","","About 45 miles N-W of Isle of Lewis","","1","United Kingdom"
"C0004561","1","JEAN LECLERC (IMO 7348061)","JEAN LECLERC (IMO 7348061): ","France","Fish Catching","2002-04-10 00:00","","Marine casualty","","20 nm W. of the Hebrides, Scotland","","0",""
"C0004560","1","GEORGETE K. (IMO 8309220)","GEORGETE K. (IMO 8309220): ","Greece","Bulk Dry","2002-04-08 00:00","","Marine casualty","","600 miles off Montevideo, Uruguay","","0",""
"C0004565","1","VOYAGER EAGLE","VOYAGER EAGLE: ","United States","Non-ship structures","2002-04-07 00:00","","Marine casualty","","Johnson's reef, off St. John's, Unites States'  Vi","","0",""
"C0004180","1","RITA S. (IMO 7703730)","RITA S. (IMO 7703730): ","Lebanon","General Cargo","2002-04-07 00:00","","Very serious marine casualty","","South Atlantic Ocean","","0",""
"C0004563","2","NOELLA, WEIYUAN I (IMO 9244336)","NOELLA: , WEIYUAN I (IMO 9244336): ","Unknown, Singapore","Non-ship structures, Towing / Pushing","2002-04-06 00:00","","Very serious marine casualty","","W. of Pulau Tekong, Singapore","","2","Singapore; Singapore"
"C0004564","1","OUR JOHANNA (IMO 7113595)","OUR JOHANNA (IMO 7113595): ","United Kingdom","Fish Catching","2002-04-06 00:00","","Marine casualty","","19 nm S.-E. of Berry Head, Torbay, Devon","","0",""
"C0004558","1","AMPLE GLORY (IMO 8105416)","AMPLE GLORY (IMO 8105416): ","Cambodia","General Cargo","2002-04-06 00:00","","Marine casualty","","Jeju","","0",""
"C0004559","1","ASIA PHILIPPINES (IMO 7434262)","ASIA PHILIPPINES (IMO 7434262): ","Philippines","Passenger/Ro-Ro Cargo","2002-04-05 00:00","","Marine casualty","","Panglao Island, Bohol","","0",""
"C0004226","1","EBN HAWKEL (IMO 7915187)","EBN HAWKEL (IMO 7915187): ","Libya","General Cargo","2002-04-05 00:00","","Very serious marine casualty","","20 miles off Skikda, Algeria","","0",""
"C0004557","2","TANYA (IMO 9218698), VADIM POPOV (IMO 8422436)","TANYA (IMO 9218698): , VADIM POPOV (IMO 8422436): ","Republic of Korea, Russian Federation","General Cargo, Research","2002-04-03 00:00","","Marine casualty","","Sea of Japan","","0",""
"C0004562","1","MATHIAS THESEN (IMO 7324778)","MATHIAS THESEN (IMO 7324778): ","Russian Federation","Other Fishing","2002-04-03 00:00","","Marine casualty","","Towed to Esbjerg, Denmark","","0",""
"C0003966","1","STENA GOTHICA (IMO 7383138)","STENA GOTHICA (IMO 7383138): ","Sweden","Passenger/Ro-Ro Cargo","2002-04-02 00:20","","Marine casualty","","Eastern approach jetty to Immingham locks","Port approach","1","Unknown"
"C0004551","1","AQUARIUS (IMO 9147459)","AQUARIUS (IMO 9147459): ","Netherlands (Kingdom of)","General Cargo","2002-04-02 00:00","","Marine casualty","","60 nm of Cadiz, Spain","","0",""
"C0004553","1","CAPE HORN (IMO 7704942)","CAPE HORN (IMO 7704942): ","United States","Passenger/Ro-Ro Cargo","2002-04-01 00:00","","Marine casualty","","800 nm off Honolulu","","0",""
"C0004556","1","STEADFAST IV (IMO 9144433)","STEADFAST IV (IMO 9144433): ","United Kingdom","Fish Catching","2002-03-31 00:00","","Marine casualty","","North Atlantic Ocean, N.W. of Outer Hebrides, Scot","","0",""
"C0004054","2","AI GE (IMO 8514825), KOSHI MARU NO. 3","AI GE (IMO 8514825): , KOSHI MARU NO. 3: ","Belize, Unknown","General Cargo, Fish Catching","2002-03-31 00:00","","Very serious marine casualty","","22 kms S.E. of Dogo Island, Shimane prefecture","","0",""
"C0004554","1","INTERNATIONAL 4 (IMO 7906291)","INTERNATIONAL 4 (IMO 7906291): ","Panama","General Cargo","2002-03-30 00:00","","Marine casualty","","Off Paramaribo, Suriname","","0",""
"C0004566","1","YAPI (IMO 8701507)","YAPI (IMO 8701507): ","Cayman Islands (United Kingdom)","Oil Tanker","2002-03-30 00:00","","Marine casualty","","Suez Canal km 130","","0",""
"C0004552","1","BALTIC REEFER (IMO 7384106)","BALTIC REEFER (IMO 7384106): ","Malta","Refrigerated Cargo","2002-03-30 00:00","","Marine casualty","","North Atlantic Ocean, N.E. of Cape Verde","","0",""
"C0004579","1","NORLFOLK","NORLFOLK: ","United States","Non-ship structures","2002-03-28 00:00","","Very serious marine casualty","","Norfolk Naval Station, Pier 2, Virginia","","0",""
"C0004547","1","MODESTE I (IMO 7417202)","MODESTE I (IMO 7417202): ","Honduras","Non-ship structures","2002-03-26 00:00","","Marine casualty","","North of Haiti","","0",""
"C0004538","1","AERONAUT","AERONAUT: ","Russian Federation","Fish Catching","2002-03-26 00:00","","Very serious marine casualty","","Sea of Okhotsk","","0",""
"C0004541","1","BLIKUR (IMO 7704849)","BLIKUR (IMO 7704849): ","Faroes, Denmark","Non-ship structures","2002-03-26 00:00","","Marine casualty","","Towed into Kristiansand, Norway","","0",""
"C0004550","1","STARLITE ELISA (IMO 8403325)","STARLITE ELISA (IMO 8403325): ","Panama","General Cargo","2002-03-26 00:00","","Marine casualty","","Off Sakaiminato","","0",""
"C0004543","2","BRITISH VIGILANCE (IMO 9002611), STENA KING (IMO 7358133)","BRITISH VIGILANCE (IMO 9002611): , STENA KING (IMO 7358133): ","Isle of Man (United Kingdom), Bermuda (United Kingdom)","Oil Tanker, Oil Tanker","2002-03-25 00:00","","Marine casualty","","15nm off Fujairah, United Arab Emirates","","0",""
"C0004549","1","Shinhaein (IMO 8122696)","Shinhaein (IMO 8122696): ","Republic of Korea","General Cargo","2002-03-25 00:00","","Marine casualty","34° 14.20' N 134° 38.80' E","Near Onaruto bridge, Tokushima prefecture","Inland waters","0",""
"C0004555","1","RANDEFOSS (IMO 6721151)","RANDEFOSS (IMO 6721151): ","Saint Vincent and the Grenadines","Other Bulk Dry","2002-03-24 00:00","","Marine casualty","","W. of Norway","","0",""
"C0004539","1","APOLLONIA LION (IMO 7527540)","APOLLONIA LION (IMO 7527540): ","Greece","Bulk Dry","2002-03-22 00:00","","Marine casualty","","400 nm W. of Mumbai, Arabian sea","","0",""
"C0004542","1","BLUE SAPPHIRE (IMO 8819081)","BLUE SAPPHIRE (IMO 8819081): ","Liberia","Chemical Tanker","2002-03-21 00:00","","Marine casualty","","Entrance to Suez canal","","0",""
"C0004535","1","KARAM","KARAM: ","Sao Tome and Principe","General Cargo","2002-03-19 00:00","","Marine casualty","","18nm off Faylakah Island, Kuwait","","0",""
"C0003963","1","LAKE CARLING (IMO 8418758)","LAKE CARLING (IMO 8418758): ","Marshall Islands","Bulk Dry","2002-03-19 00:00","","Marine casualty","","Off Sept Iles","","1","Unknown"
"C0004199","1","UNION STAR 22 (IMO 7741445)","UNION STAR 22 (IMO 7741445): ","Belize","General Cargo","2002-03-18 00:00","","Marine casualty","","Pulau Pangkor, Malacca Strait, off Penang","","0",""
"C0004536","1","KATSHESHUK","KATSHESHUK: ","Canada","Fish Catching","2002-03-17 15:45","","Very serious marine casualty","","76nm East-Northeast of Belle Isle, Newfoundland & Labrador","","1","Canada"
"C0004540","1","BARRIER (IMO 9160970)","BARRIER (IMO 9160970): ","Türkiye","Container","2002-03-16 00:00","","Marine casualty","","Off Cape St. Francis, South Africa","","0",""
"C0004548","2","PRAIRIE SKY (IMO 9073983), STOLT PERSEVERANCE (IMO 9124471)","PRAIRIE SKY (IMO 9073983): , STOLT PERSEVERANCE (IMO 9124471): ","Panama, Cayman Islands (United Kingdom)","Bulk Dry, Chemical Tanker","2002-03-15 00:00","","Marine casualty","","North of Gamboa, Panama Canal","","0",""
"C0004201","1","UTESNOYE (IMO 8631829)","UTESNOYE (IMO 8631829): ","Russian Federation","Fish Catching","2002-03-15 00:00","","Very serious marine casualty","","North Pacific Ocean","","0",""
"C0003961","2","BIZON (IMO 8884969), GULDBORG","BIZON (IMO 8884969): , GULDBORG: ","Unknown, Denmark","Towing / Pushing, Fish Catching","2002-03-14 02:30","","Very serious marine casualty","","Western part of the Baltic Sea","Open sea","2","Denmark; Denmark"
"C0004529","1","ERIDAN (IMO 7203261)","ERIDAN (IMO 7203261): ","Ukraine","Container","2002-03-13 00:00","","Marine casualty","","Kepez light, Canakkale","","0",""
"C0004580","1","INSIKO 1907","INSIKO 1907: ","Indonesia","Fish Catching","2002-03-13 00:00","","Very serious marine casualty","","S.W. of Hawaii Island (United States)","","0",""
"C0004052","2","A.M.  VELLA (IMO 7216878), KOTA HADIAH (IMO 9151307)","A.M.  VELLA (IMO 7216878): , KOTA HADIAH (IMO 9151307): ","Belize, Singapore","Non-ship structures, Container","2002-03-12 21:43","","Very serious marine casualty","","Kap Shui Channel, S.E. of Ha Pang light","Coastal waters","1","Singapore"
"C0004525","1","HAI SOON XII (IMO 7825112)","HAI SOON XII (IMO 7825112): ","Singapore","Non-ship structures","2002-03-12 00:00","","Marine casualty","","Arrived Port of Spain, Trinidad","","0",""
"C0004527","2","CURUG MAS (IMO 8022640), FLORES (IMO 8211368)","CURUG MAS (IMO 8022640): , FLORES (IMO 8211368): ","Indonesia, Indonesia","General Cargo, Non-ship structures","2002-03-12 00:00","","Marine casualty","","Belawan coast, Sumatera","","0",""
"C0004065","1","CAMADAN (IMO 7827407)","CAMADAN (IMO 7827407): ","Türkiye","General Cargo","2002-03-11 00:00","","Very serious marine casualty","","12 nm S.W. of Malta","","0",""
"C0004526","1","SEVEN OCEAN (IMO 9014406)","SEVEN OCEAN (IMO 9014406): ","Panama","Bulk Dry","2002-03-10 00:00","","Marine casualty","","Gulf of Finland","","0",""
"C0004524","1","CANMAR TRIUMPH (IMO 7718620)","CANMAR TRIUMPH (IMO 7718620): ","Bermuda (United Kingdom)","Container","2002-03-10 00:00","","Marine casualty","","Arrived Cadiz","","0",""
