API_WELL_NUMBER,WELL_NAME,WELL_NAME_SUFFIX,BOTM_LEASE_NUMBER,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,COMPANY_NAME,WELL_SPUD_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_TD_SS,RKB_ELEVATION,WELL_BP_ST_KICKOFF_MD,TOTAL_DEPTH_DATE,BOREHOLE_STAT_DT,WELL_TYPE_CODE,BOREHOLE_STAT_CD,CASING_CUT_CODE,WATER_DEPTH,UNDWTR_COMP_STUB,SURF_LEASE_NUMBER,SURF_LATITUDE,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE,REGION_CODE,SN_APD,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
608174137100,  002,ST00BP00,G34883,MC,38,Anadarko Petroleum Corporation,2/3/2018,14676,14676,14594,82.0,,2/20/2018,2/26/2018,E,PA,N,4302.0,S,G34883,28.93511141,-88.11174117,28.93504001,-88.11178057,G,-18818,981,,0,0,New Well,83,H,2/5/2018,Y,4753.0,36.0,MC,38,,1284916.138,10502373.176,1876,W,453,S,,N,10001.0,G34883,MC,   38,H,N,10001.0,G34883,MC,   38,H,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,Anadarko Petroleum Corporation,12/21/2017 10:03:18 AM,2/1/2018 11:27:37 AM
608174136700,SS006,ST00BP00,G19925,MC,127,Anadarko Petroleum Corporation,12/13/2017,15560,15460,15378,82.0,,12/31/2017,3/18/2018,E,COM,N,5468.0,C,G19925,28.85875102,-88.04461983,28.86157202,-88.04587103,G,-18805,981,,0,0,Revised New Well,82,H,12/12/2017,Y,5850.0,36.0,MC,127,,1306135.966,10474419.963,7256,W,4180,S,,R,6592.0,G19925,MC,  127,W,R,6592.0,G19925,MC,  127,W,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,Anadarko Petroleum Corporation,12/15/2017 7:59:04 AM,12/15/2017 10:33:58 AM
608174136900,  001,ST00BP00,G34883,MC,38,Anadarko Petroleum Corporation,1/18/2018,13509,13482,13400,82.0,,1/28/2018,2/1/2018,E,PA,N,4658.0,S,G34883,28.95947771,-88.10791861,28.96003881,-88.10730251,G,-18737,981,,0,0,New Well,83,H,1/15/2017,Y,5041.0,36.0,MC,38,,1286220.994,10511217.993,3181,W,6542,N,,N,10001.0,G34883,MC,   38,A,N,10001.0,G34883,MC,   38,A,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,Anadarko Petroleum Corporation,12/7/2017 5:16:49 PM,1/24/2018 4:27:08 PM
608044027600,  012,ST00BP00,G20725,EB,646,Anadarko Petroleum Corporation,10/19/2017,13172,12815,12732,83.0,,11/7/2017,4/12/2020,E,PA,N,3685.0,S,G20725,27.3541804,-94.47276212,27.3532756,-94.46681442,G,-18666,981,,0,0,Revised New Well,83,H,10/19/2017,Y,4062.0,36.0,EB,646,,1162492.635,9928966.156,6173,W,2714,N,,S,7806.0,G20725,EB,  646,SSS,S,7806.0,G20725,EB,  646,SSS,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,Anadarko Petroleum Corporation,11/7/2017 3:28:35 PM,11/8/2017 8:09:51 AM
608174141800,SS003,ST00BP00,G34909,MC,794,"Beacon Growthco Operating Company, L.L.C.",1/22/2020,23275,21340,21234,106.0,,3/2/2020,5/25/2020,D,COM,N,1462.0,C,G34909,28.15452907,-89.83631944,28.15988057,-89.83196214,G,-21562,3567,,0,0,Revised New Well,106,H,1/21/2020,Y,1860.0,36.0,MC,794,,726553.03,10227683.023,2087,E,4957,N,,S,7980.0,G34909,MC,  794,F,S,7980.0,G34909,MC,  794,F,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,"Beacon Growthco Operating Company, L.L.C.",1/30/2020 7:37:32 AM,1/30/2020 8:51:32 AM
608174141800,SS003,ST00BP00,G34909,MC,794,"Beacon Growthco Operating Company, L.L.C.",1/22/2020,23275,21340,21234,106.0,,3/2/2020,5/25/2020,D,COM,N,1462.0,C,G34909,28.15452907,-89.83631944,28.15988057,-89.83196214,G,-21199,3567,,0,0,New Well,106,H,1/21/2020,Y,1860.0,36.0,MC,794,,726553.03,10227683.023,2087,E,4957,N,,S,7980.0,G34909,MC,  794,F,S,7980.0,G34909,MC,  794,F,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,"Beacon Growthco Operating Company, L.L.C.",12/9/2019 4:42:37 PM,1/21/2020 3:47:10 PM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-21113,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,9/11/2019 10:20:13 AM,9/13/2019 12:47:59 PM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-21112,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,9/11/2019 9:33:17 AM,9/11/2019 9:58:19 AM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-21043,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,8/23/2019 10:10:55 AM,9/11/2019 8:53:27 AM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-20880,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,7/17/2019 8:59:32 AM,8/22/2019 10:36:18 AM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-20852,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,7/5/2019 3:05:29 PM,7/8/2019 8:24:13 AM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-20849,2647,,0,0,Revised New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,7/5/2019 8:50:52 AM,7/5/2019 2:16:17 PM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20747,2647,,0,0,Revised New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,6/4/2019 10:23:45 AM,6/4/2019 10:51:32 AM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20741,2647,,0,0,Revised New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,6/3/2019 9:05:58 AM,6/4/2019 7:32:59 AM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20714,2647,,0,0,Revised New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,5/28/2019 8:26:29 AM,5/28/2019 12:15:16 PM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20693,2647,,0,0,Revised New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,5/21/2019 3:54:44 PM,5/21/2019 4:03:30 PM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20684,2647,,0,0,Revised New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,5/20/2019 9:19:08 AM,5/20/2019 2:31:03 PM
608174141300,  001,ST00BP00,G34424,MC,122,Murphy Exploration & Production Company - USA,7/1/2019,20488,18866,18760,106.0,,7/25/2019,8/11/2019,E,PA,N,4005.0,S,G34424,28.85524954,-88.31321504,28.85905044,-88.29839364,G,-20622,2647,,0,0,New Well,106,H,7/1/2019,Y,4407.0,36.0,MC,122,,1220165.033,10474000.0,485,W,3760,S,,R,6882.0,G34424,MC,  122,001,R,6882.0,G34424,MC,  122,001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,6/17/2019 9:39:06 AM,7/3/2019 12:39:03 PM
608234003000,SS002,ST00BP00,G10437,DC,4,Murphy Exploration & Production Company - USA,5/17/2019,14345,12739,12633,106.0,,5/30/2019,6/29/2019,E,COM,N,5843.0,C,G10437,28.94429023,-87.7251649,28.95399083,-87.72425,G,-20436,2647,,0,0,New Well,106,H,5/15/2019,Y,6189.0,36.0,DC,4,,1408555.964,10504750.042,1204,E,2830,S,,R,6847.0,G10437,DC,    4,SS002,R,6847.0,G10437,DC,    4,SS002,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,4/29/2019 9:17:57 AM,5/15/2019 3:50:19 PM
608184007700,  001,ST00BP00,G35015,AT,23,Murphy Exploration & Production Company - USA,11/9/2018,25500,25499,25393,106.0,,12/22/2018,12/30/2018,E,PA,N,5387.0,S,G35015,27.95777764,-88.82199136,27.95767854,-88.82188116,G,-20118,2647,,0,0,Revised New Well,106,H,11/1/2018,Y,5756.0,36.0,AT,23,,1052380.985,10149881.959,6941,W,3558,N,,N,9987.0,G35015,AT,   23,A,N,9987.0,G35015,AT,   23,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,12/7/2018 6:35:30 AM,12/21/2018 10:40:14 AM
608184007700,  001,ST00BP00,G35015,AT,23,Murphy Exploration & Production Company - USA,11/9/2018,25500,25499,25393,106.0,,12/22/2018,12/30/2018,E,PA,N,5387.0,S,G35015,27.95777764,-88.82199136,27.95767854,-88.82188116,G,-20109,2647,,0,0,Revised New Well,106,H,11/1/2018,Y,5756.0,36.0,AT,23,,1052380.985,10149881.959,6941,W,3558,N,,N,9987.0,G35015,AT,   23,A,N,9987.0,G35015,AT,   23,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,12/4/2018 6:47:02 AM,12/4/2018 10:24:37 AM
608184007700,  001,ST00BP00,G35015,AT,23,Murphy Exploration & Production Company - USA,11/9/2018,25500,25499,25393,106.0,,12/22/2018,12/30/2018,E,PA,N,5387.0,S,G35015,27.95777764,-88.82199136,27.95767854,-88.82188116,G,-20104,2647,,0,0,Revised New Well,106,H,11/1/2018,Y,5756.0,36.0,AT,23,,1052380.985,10149881.959,6941,W,3558,N,,N,9987.0,G35015,AT,   23,A,N,9987.0,G35015,AT,   23,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Murphy Exploration & Production Company - USA,12/3/2018 6:58:57 AM,12/3/2018 4:22:19 PM
177104107601, A013,ST01BP00,G05040,EI,  316,"Arena Offshore, LP",7/15/2006,7355,7171,7063,108.0,0,10/13/2006,12/14/2006,D,COM,N,240.0,N,G02112,28.25308216,-91.66062759,28.25637816,-91.65936469,G,-3126,2421,0.0,0,1,Sidetrack,100,H,7/25/2006,N,550.0,26.0,EI,315,,1894584.88,-150268.24,260,E,298,S,,,,,,,,,,,,,,N,NABORS POOL 143,PLATFORM,93141.0,D,1978.0,SINGAPORE,,0.0,12000.0,12/31/2016,12/31/2016,,,CG and ABS Cert Not required - ,"Devon Energy Production Company, L.P.",7/6/2006 11:01:36 AM,7/13/2006 12:24:25 PM
177104099001, A001,ST01BP00,G02112,EI,  315,Apache Corporation,8/7/2006,8150,5827,5719,108.0,2367,8/30/2006,1/9/2007,D,COM,N,240.0,N,G02112,28.25307744,-91.66064203,28.26429324,-91.66170433,G,-3058,2421,0.0,0,1,Sidetrack,100,H,6/30/2006,N,550.0,26.0,EI,315,,1894579.88,-150269.24,265,E,297,S,,,,,,,,,,,,,,N,NABORS POOL 143,PLATFORM,93141.0,D,1978.0,SINGAPORE,,0.0,12000.0,12/31/2016,12/31/2016,,,CG and ABS Cert Not required - ,"Devon Energy Production Company, L.P.",6/26/2006 10:06:40 AM,7/13/2006 8:09:44 AM
177104108001, A015,ST01BP00,G02912,EI,  329,Apache Corporation,5/26/2006,9330,7560,7450,110.0,6278,6/17/2006,11/18/2006,D,COM,N,240.0,N,G02112,28.2530866,-91.66061287,28.2478399,-91.64966087,G,-3019,2421,6250.0,0,1,Revised Sidetrack,100,H,5/15/2006,N,525.0,26.0,EI,315,,1894588.88,-150266.24,256,E,300,S,,,,,,,,,,,,,,N,NABORS POOL 143,PLATFORM,93141.0,D,1978.0,SINGAPORE,,0.0,12000.0,12/31/2016,12/31/2016,,,CG and ABS Cert Not required - ,"Devon Energy Production Company, L.P.",6/8/2006 1:51:24 PM,6/9/2006 8:26:06 AM
177104108001, A015,ST01BP00,G02912,EI,  329,Apache Corporation,5/26/2006,9330,7560,7450,110.0,6278,6/17/2006,11/18/2006,D,COM,N,240.0,N,G02112,28.2530866,-91.66061287,28.2478399,-91.64966087,G,-2815,2421,6250.0,0,1,Sidetrack,100,H,5/15/2006,N,525.0,26.0,EI,315,,1894588.88,-150266.24,256,E,300,S,,,,,,,,,,,,,,N,NABORS POOL 143,PLATFORM,93141.0,D,1978.0,SINGAPORE,,0.0,12000.0,12/31/2016,12/31/2016,,,CG and ABS Cert Not required - ,"Devon Energy Production Company, L.P.",5/16/2006 9:47:34 AM,5/16/2006 11:33:24 AM
177104112905, A005,ST05BP00,G05040,EI,  316,"Arena Offshore, LP",2/14/2006,7092,6951,6841,110.0,0,3/25/2006,4/12/2006,D,COM,N,240.0,N,G05040,28.26254937,-91.64756913,28.26550997,-91.64644843,G,-2131,2421,2492.0,0,5,Sidetrack,100,H,1/20/2006,N,525.0,26.0,EI,316,,1898799.88,-146836.24,3955,W,3730,S,,,,,,,,,,,,,,N,NABORS POOL 143,PLATFORM,93141.0,D,1978.0,SINGAPORE,,0.0,12000.0,12/31/2016,12/31/2016,,,CG and ABS Cert Not required - ,"Devon Energy Production Company, L.P.",1/11/2006 2:40:33 PM,2/3/2006 8:13:33 AM
608174134400,  001,ST00BP00,G32340,MC,693,"Cobalt International Energy, L.P.",,21801,21400,21319,81.0,,,1/22/2018,E,CNL,N,6129.0,N,G32340,28.28351944,-88.32855222,28.28345639,-88.33501361,G,-18922,2873,,0,0,Revised New Well,81,H,11/11/2015,Y,6480.0,36.0,MC,693,,1212949.993,10266229.013,6730,E,1909,S,,S,7735.0,G32340,MC,  693,D,S,7735.0,G32340,MC,  693,D,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",1/22/2018 3:34:35 PM,1/22/2018 3:37:39 PM
608074032003,  004,ST02BP01,G30876,GB,  959,Shell Offshore Inc.,5/6/2017,34210,32041,31960,81.0,32295,6/2/2017,6/17/2017,E,PA,N,4566.0,S,G30876,27.0252096,-92.23704266,27.0398286,-92.22693456,G,-18191,2873,32295.0,1,2,Revised Bypass,81,H,4/27/2017,Y,4931.0,36.0,GB,959,,1888719.307,9807359.2,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",5/16/2017 11:55:37 AM,5/18/2017 8:31:59 AM
608074032003,  004,ST02BP01,G30876,GB,  959,Shell Offshore Inc.,5/6/2017,34210,32041,31960,81.0,32295,6/2/2017,6/17/2017,E,PA,N,4566.0,S,G30876,27.0252096,-92.23704266,27.0398286,-92.22693456,G,-18139,2873,32295.0,1,2,Bypass,81,H,4/27/2017,Y,4931.0,36.0,GB,959,,1888719.307,9807359.2,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",4/27/2017 7:56:16 AM,5/4/2017 10:44:08 AM
608074032002,  004,ST02BP00,G30876,GB,  959,Shell Offshore Inc.,4/10/2017,34464,32145,32064,81.0,32295,4/15/2017,5/6/2017,E,ST,N,4566.0,N,G30876,27.0252096,-92.23704266,27.0404346,-92.22704986,G,-18029,2873,32295.0,0,2,Sidetrack,81,H,3/24/2017,Y,4931.0,36.0,GB,959,,1888719.309296,9807359.209256,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",3/21/2017 9:23:28 AM,3/29/2017 12:38:42 PM
608074032001,  004,ST01BP00,G30876,GB,  959,Shell Offshore Inc.,1/14/2017,37743,35115,35034,81.0,22049,3/5/2017,4/10/2017,E,ST,N,4566.0,N,G30876,27.0252096,-92.23704266,27.0430888,-92.22032446,G,-17983,2873,22000.0,0,1,Revised Sidetrack,81,H,1/5/2017,Y,4931.0,36.0,GB,959,,1888719.309296,9807359.209256,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",3/2/2017 2:03:41 PM,3/6/2017 9:08:40 AM
608074032001,  004,ST01BP00,G30876,GB,  959,Shell Offshore Inc.,1/14/2017,37743,35115,35034,81.0,22049,3/5/2017,4/10/2017,E,ST,N,4566.0,N,G30876,27.0252096,-92.23704266,27.0430888,-92.22032446,G,-17945,2873,22000.0,0,1,Revised Sidetrack,81,H,1/5/2017,Y,4931.0,36.0,GB,959,,1888719.309296,9807359.209256,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",2/15/2017 6:28:29 AM,2/16/2017 6:50:38 AM
608074032001,  004,ST01BP00,G30876,GB,  959,Shell Offshore Inc.,1/14/2017,37743,35115,35034,81.0,22049,3/5/2017,4/10/2017,E,ST,N,4566.0,N,G30876,27.0252096,-92.23704266,27.0430888,-92.22032446,G,-17908,2873,22000.0,0,1,Revised Sidetrack,81,H,1/5/2017,Y,4931.0,36.0,GB,959,,1888719.309296,9807359.209256,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",2/1/2017 3:16:00 PM,2/3/2017 10:24:42 AM
608074032001,  004,ST01BP00,G30876,GB,  959,Shell Offshore Inc.,1/14/2017,37743,35115,35034,81.0,22049,3/5/2017,4/10/2017,E,ST,N,4566.0,N,G30876,27.0252096,-92.23704266,27.0430888,-92.22032446,G,-17859,2873,22000.0,0,1,Revised Sidetrack,81,H,1/5/2017,Y,4931.0,36.0,GB,959,,1888719.309296,9807359.209256,3759,W,2399,S,,S,7808.0,G30876,GB,  959,C,S,7808.0,G30876,GB,  959,C,N,VALARIS DS-17 (ROWAN RELIANCE),DRILLSHIP,100032.0,D,2015.0,Hyundai Hvy Ind,,12000.0,40000.0,11/6/2019,2/2/2019,1/28/2015,GOMR Lafayette District,,"Cobalt International Energy, L.P.",1/10/2017 2:15:55 PM,1/24/2017 10:08:41 AM
