SN_WAR_FK,BUS_ASC_NAME,OPERATIONS_COMPLETED_DATE,TOOL_LOGGING_METHOD_NAME,LOG_INTV_TOP_MD,LOG_INTV_BOTM_MD,SN_OPEN_HOLE
-13716,SCHLUMBERGER,11/11/2005,WIRELINE,26144.0,28500.0,-1586
-14242,SCHLUMBERGER,11/30/2005,WIRELINE,23988.0,24555.0,-1597
-14242,SCHLUMBERGER,11/30/2005,WIRELINE,23988.0,25985.0,-1598
-14242,SCHLUMBERGER,12/3/2005,WIRELINE,24000.0,28560.0,-1599
70900,SCHLUMBERGER,8/9/2005,WIRELINE,15600.0,16351.0,15527
70900,SCHLUMBERGER,8/10/2005,WIRELINE,15692.0,16313.0,15528
71010,SCHLUMBERGER,8/16/2005,WIRELINE,13970.0,14564.0,15531
71010,SCHLUMBERGER,8/17/2005,MWD/LWD,13968.0,14603.0,15532
-13218,SCHLUMBERGER,11/12/2005,MWD/LWD,2730.0,5450.0,-1528
-13218,SCHLUMBERGER,11/12/2005,MWD/LWD,3850.0,5130.0,-1529
-13218,SCHLUMBERGER,11/12/2005,MWD/LWD,1905.0,5450.0,-1523
71975,SCHLUMBERGER,12/1/2005,WIRELINE,20400.0,20889.0,15534
-13901,SCHLUMBERGER,10/12/2005,MWD/LWD,4412.0,11071.0,15535
-10768,SCHLUMBERGER,9/10/2005,MWD/LWD,4960.0,11705.0,15536
71998,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15541
71998,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15542
71652,SCHLUMBERGER,10/28/2005,WIRELINE,16820.0,16960.0,15546
-14066,SCHLUMBERGER,11/26/2005,WIRELINE,3831.0,11655.0,-1576
-14443,SCHLUMBERGER,12/1/2005,WIRELINE,19427.0,20820.0,-1616
-14443,SCHLUMBERGER,12/2/2005,WIRELINE,0.0,5000.0,-1617
-14508,SCHLUMBERGER,11/25/2005,WIRELINE,26144.0,27847.0,-1622
71525,SCHLUMBERGER,8/26/2005,WIRELINE,3990.0,19028.0,15550
71527,SCHLUMBERGER,9/6/2005,WIRELINE,12009.0,19075.0,15552
71527,SCHLUMBERGER,9/6/2005,WIRELINE,388.0,19075.0,15553
71527,SCHLUMBERGER,9/6/2005,WIRELINE,12009.0,19075.0,15554
71527,SCHLUMBERGER,9/6/2005,WIRELINE,12009.0,19033.0,15555
-14361,SCHLUMBERGER,11/26/2005,MWD/LWD,2300.0,3910.0,15567
-14361,SCHLUMBERGER,11/26/2005,MWD/LWD,2310.0,3829.0,15568
-14582,SCHLUMBERGER,11/24/2005,MWD/LWD,1004.0,15885.0,-1625
-14804,SCHLUMBERGER,11/27/2005,WIRELINE,2538.0,11398.0,-1636
-14733,SCHLUMBERGER,12/8/2005,WIRELINE,26416.0,27768.0,-1633
-14604,SCHLUMBERGER,11/7/2005,MWD/LWD,5050.0,15099.0,15573
-14604,SCHLUMBERGER,11/7/2005,MWD/LWD,8570.0,15099.0,15574
72069,SCHLUMBERGER,12/10/2005,MWD/LWD,16900.0,17091.0,15577
-10251,SCHLUMBERGER,8/11/2005,MWD/LWD,5530.0,12293.0,15576
-14748,SCHLUMBERGER,12/6/2005,WIRELINE,15650.0,15680.0,-1634
-14678,SCHLUMBERGER,11/29/2005,WIRELINE,11420.0,13500.0,-1632
-14940,SCHLUMBERGER,12/7/2005,WIRELINE,5000.0,32331.0,-1650
-15004,SCHLUMBERGER,12/14/2005,WIRELINE,26478.0,28475.0,-1653
-110894,SCHLUMBERGER,11/17/2008,WIRELINE,26780.0,28387.0,18105
-108887,SCHLUMBERGER,5/26/2008,WIRELINE,30200.0,31570.0,18111
-111295,SCHLUMBERGER,12/2/2008,MWD/LWD,8034.0,17700.0,-6818
-111508,SCHLUMBERGER,12/3/2008,MWD/LWD,6000.0,9175.0,18113
-109569,SCHLUMBERGER,,WIRELINE,22954.0,26512.0,18114
-109569,SCHLUMBERGER,,WIRELINE,23593.0,26317.0,18115
-109569,SCHLUMBERGER,,WIRELINE,22954.0,26512.0,18116
-110614,SCHLUMBERGER,11/8/2008,WIRELINE,27450.0,29742.0,18124
-110614,SCHLUMBERGER,11/7/2008,WIRELINE,25585.0,29960.0,18125
-110614,SCHLUMBERGER,11/7/2008,WIRELINE,25400.0,29960.0,18126
-111221,SCHLUMBERGER,12/11/2008,WIRELINE,13559.0,21775.0,-6824
-111359,SCHLUMBERGER,12/4/2008,MWD/LWD,16170.0,23116.0,-6822
-110394,SCHLUMBERGER,11/22/2008,WIRELINE,6850.0,8250.0,18151
-112810,SCHLUMBERGER,12/15/2008,MWD/LWD,7247.0,11058.0,-6853
-111295,SCHLUMBERGER,11/30/2008,MWD/LWD,11950.0,17543.0,18160
-111295,SCHLUMBERGER,12/2/2008,MWD/LWD,8310.0,17656.0,18161
-111295,SCHLUMBERGER,12/1/2008,WIRELINE,15500.0,16800.0,18162
-110894,SCHLUMBERGER,11/12/2008,MWD/LWD,20700.0,28374.0,18173
-110894,SCHLUMBERGER,10/11/2008,MWD/LWD,18300.0,21039.0,18174
-110894,SCHLUMBERGER,10/11/2008,MWD/LWD,8863.0,20834.0,18175
-110894,SCHLUMBERGER,9/29/2008,MWD/LWD,7025.0,18439.0,18176
-112960,SCHLUMBERGER,12/15/2008,WIRELINE,13660.0,15890.0,18177
-112960,SCHLUMBERGER,12/15/2008,WIRELINE,15670.0,15740.0,18178
-112963,SCHLUMBERGER,12/17/2008,WIRELINE,13254.0,14602.0,18180
-111446,SCHLUMBERGER,11/11/2008,MWD/LWD,2500.0,22500.0,18181
-113168,SCHLUMBERGER,12/28/2008,WIRELINE,21730.0,24812.0,-6864
-113168,SCHLUMBERGER,12/31/2008,WIRELINE,21850.0,24812.0,-6865
-105880,SCHLUMBERGER,7/1/2008,WIRELINE,17100.0,19885.0,-6571
-105880,SCHLUMBERGER,7/1/2008,MWD/LWD,6660.0,17070.0,-6572
-112901,SCHLUMBERGER,1/2/2009,WIRELINE,26144.0,28989.0,-6870
-112901,SCHLUMBERGER,1/2/2009,WIRELINE,23800.0,28989.0,-6871
-113228,SCHLUMBERGER,1/3/2009,MWD/LWD,3510.0,11384.0,-6866
-114539,SCHLUMBERGER,1/29/2009,MWD/LWD,986.0,5751.0,-6950
-109429,SCHLUMBERGER,6/4/2008,WIRELINE,13137.0,14571.0,18189
-113731,SCHLUMBERGER,1/6/2009,WIRELINE,0.0,24744.0,-6881
-113636,SCHLUMBERGER,1/10/2009,WIRELINE,25200.0,28241.0,-6880
-113060,SCHLUMBERGER,12/23/2008,MWD/LWD,9692.0,16980.0,18191
-111693,SCHLUMBERGER,12/8/2008,MWD/LWD,7872.0,13687.0,-6821
-113461,SCHLUMBERGER,1/6/2009,WIRELINE,27122.0,28249.0,-6897
-113888,SCHLUMBERGER,1/7/2009,MWD/LWD,3500.0,8980.0,-6894
-113977,SCHLUMBERGER,1/7/2009,WIRELINE,14265.0,15500.0,-6903
-113977,SCHLUMBERGER,1/8/2009,WIRELINE,14265.0,15500.0,-6904
-113104,SCHLUMBERGER,12/11/2008,MWD/LWD,5623.0,7480.0,18194
-112945,SCHLUMBERGER,12/12/2008,MWD/LWD,3988.0,11190.0,18195
-113651,SCHLUMBERGER,1/17/2009,MWD/LWD,2876.0,7271.0,-6913
-114111,SCHLUMBERGER,1/14/2009,WIRELINE,24000.0,26300.0,-6924
-114111,SCHLUMBERGER,1/15/2009,WIRELINE,17220.0,28700.0,-6925
-113469,SCHLUMBERGER,12/12/2008,WIRELINE,4504.0,10868.0,18200
-114492,SCHLUMBERGER,1/14/2009,MWD/LWD,12000.0,21647.0,-6931
-114455,SCHLUMBERGER,1/2/2009,MWD/LWD,16553.0,23677.0,18204
-114455,SCHLUMBERGER,1/2/2009,MWD/LWD,21800.0,23677.0,18205
-114104,SCHLUMBERGER,1/13/2009,WIRELINE,20042.0,25030.0,-6910
-114104,SCHLUMBERGER,1/12/2009,WIRELINE,18820.0,25030.0,-6909
-114740,SCHLUMBERGER,1/11/2009,MWD/LWD,6827.0,29634.0,-6936
-114740,SCHLUMBERGER,1/11/2009,MWD/LWD,19637.0,29634.0,-6937
-114819,SCHLUMBERGER,1/15/2009,WIRELINE,16429.0,21850.0,-6939
-114819,SCHLUMBERGER,1/15/2009,WIRELINE,18400.0,21650.0,-6940
-114455,SCHLUMBERGER,1/2/2009,MWD/LWD,21684.0,23560.0,18213
-112695,SCHLUMBERGER,12/14/2008,MWD/LWD,23116.0,24324.0,18214
-117944,SCHLUMBERGER,3/5/2009,WIRELINE,16021.0,18565.0,-7095
-114539,SCHLUMBERGER,1/29/2009,MWD/LWD,2770.0,5751.0,-6949
-110423,SCHLUMBERGER,10/10/2008,MWD/LWD,20700.0,29713.0,18216
-110423,SCHLUMBERGER,10/10/2008,MWD/LWD,27997.0,29600.0,18217
-110423,SCHLUMBERGER,10/21/2008,MWD/LWD,20700.0,29743.0,18218
-110423,SCHLUMBERGER,10/20/2008,MWD/LWD,27997.0,29600.0,18219
-114743,SCHLUMBERGER,1/20/2009,MWD/LWD,7025.0,29404.0,18221
-114743,SCHLUMBERGER,1/20/2009,MWD/LWD,26500.0,28404.0,18222
-114743,SCHLUMBERGER,1/20/2009,MWD/LWD,7025.0,27837.0,18223
-117954,SCHLUMBERGER,3/3/2009,WIRELINE,15132.0,15619.0,-7096
-113228,SCHLUMBERGER,1/3/2009,MWD/LWD,6870.0,11384.0,18227
-115533,SCHLUMBERGER,1/21/2009,MWD/LWD,9692.0,17052.0,18231
-115517,SCHLUMBERGER,1/29/2009,MWD/LWD,17946.0,20131.0,18233
-115726,SCHLUMBERGER,2/1/2009,WIRELINE,9500.0,11392.0,-7006
-115726,SCHLUMBERGER,2/4/2009,WIRELINE,10395.0,11187.0,-7007
-115245,SCHLUMBERGER,2/2/2009,WIRELINE,2080.0,5417.0,-7011
-115245,SCHLUMBERGER,2/1/2009,WIRELINE,2080.0,5417.0,-7010
-115700,SCHLUMBERGER,2/9/2009,MWD/LWD,996.0,7280.0,-7017
-115700,SCHLUMBERGER,2/9/2009,MWD/LWD,2913.0,7280.0,-7016
-117835,SCHLUMBERGER,3/14/2009,WIRELINE,5000.0,7177.0,-7097
-114111,SCHLUMBERGER,1/15/2009,WIRELINE,24167.0,29620.0,18235
-114111,SCHLUMBERGER,1/15/2009,WIRELINE,23990.0,29663.0,18241
-112467,SCHLUMBERGER,12/20/2008,MWD/LWD,6627.0,12637.0,18244
-116115,SCHLUMBERGER,1/29/2009,WIRELINE,21820.0,22776.0,-7031
-116115,SCHLUMBERGER,1/29/2009,WIRELINE,21811.0,22614.0,-7032
-116115,SCHLUMBERGER,1/29/2009,WIRELINE,22145.0,22445.0,-7033
-116115,SCHLUMBERGER,1/28/2009,MWD/LWD,21820.0,22776.0,-7034
-115825,SCHLUMBERGER,1/26/2009,WIRELINE,26988.0,29482.0,18246
-115825,SCHLUMBERGER,1/26/2009,WIRELINE,25763.0,29892.0,18249
-115782,SCHLUMBERGER,1/22/2009,MWD/LWD,28280.0,30010.0,18250
-114477,SCHLUMBERGER,8/2/2008,WIRELINE,12672.0,15124.0,18255
-114743,SCHLUMBERGER,1/23/2009,MWD/LWD,27815.0,29404.0,18256
-110423,SCHLUMBERGER,10/14/2008,WIRELINE,23680.0,29600.0,18257
-114274,SCHLUMBERGER,12/20/2008,MWD/LWD,1200.0,9931.0,18260
-115782,SCHLUMBERGER,1/27/2009,WIRELINE,28274.0,30039.0,18262
-115782,SCHLUMBERGER,1/27/2009,WIRELINE,28324.0,29630.0,18263
-115782,SCHLUMBERGER,1/27/2009,WIRELINE,28220.0,30039.0,18264
-116211,SCHLUMBERGER,2/10/2009,WIRELINE,21565.0,21789.0,-7042
-116211,SCHLUMBERGER,2/9/2009,WIRELINE,19300.0,23196.0,-7040
-116211,SCHLUMBERGER,2/9/2009,WIRELINE,19310.0,23200.0,-7041
-116500,SCHLUMBERGER,2/9/2009,WIRELINE,19968.0,27425.0,-7050
-116584,SCHLUMBERGER,2/14/2009,WIRELINE,29450.0,32800.0,-7058
-116520,SCHLUMBERGER,2/12/2009,WIRELINE,10401.0,12910.0,-7060
-116301,SCHLUMBERGER,2/15/2009,WIRELINE,2020.0,5365.0,-7055
-116301,SCHLUMBERGER,2/15/2009,WIRELINE,5365.0,5365.0,-7056
-116301,SCHLUMBERGER,2/15/2009,WIRELINE,2020.0,5365.0,-7057
-116816,SCHLUMBERGER,2/24/2009,MWD/LWD,1016.0,7183.0,-7070
-116816,SCHLUMBERGER,2/24/2009,MWD/LWD,3052.0,7183.0,-7069
-116567,SCHLUMBERGER,2/1/2009,WIRELINE,22092.0,22300.0,-7071
-116567,SCHLUMBERGER,2/7/2009,MWD/LWD,22652.0,23848.0,-7054
-116420,SCHLUMBERGER,2/7/2009,MWD/LWD,3787.0,6775.0,18270
-116420,SCHLUMBERGER,2/7/2009,MWD/LWD,6775.0,9950.0,18271
-117036,SCHLUMBERGER,2/21/2009,MWD/LWD,6582.0,33277.0,-7076
-117036,SCHLUMBERGER,2/21/2009,MWD/LWD,25614.0,33277.0,-7077
-117036,SCHLUMBERGER,2/21/2009,MWD/LWD,31051.0,32970.0,-7078
-117036,SCHLUMBERGER,2/17/2009,WIRELINE,29550.0,32450.0,-7074
-117036,SCHLUMBERGER,2/18/2009,WIRELINE,31103.0,32466.0,-7075
-117022,SCHLUMBERGER,2/19/2009,WIRELINE,3298.0,8402.0,-7081
-117022,SCHLUMBERGER,2/19/2009,WIRELINE,7792.0,8242.0,-7082
-117156,SCHLUMBERGER,2/19/2009,MWD/LWD,3036.0,14117.0,-7087
-115704,SCHLUMBERGER,1/14/2009,WIRELINE,26766.0,28170.0,18283
-117535,SCHLUMBERGER,2/17/2009,WIRELINE,29550.0,32450.0,18307
-113636,SCHLUMBERGER,1/10/2009,WIRELINE,26570.0,28241.0,18308
-117635,SCHLUMBERGER,2/19/2009,MWD/LWD,4230.0,28199.0,18309
-117635,SCHLUMBERGER,2/19/2009,MWD/LWD,21317.0,24704.0,18310
-250333,SCHLUMBERGER,6/7/2014,MWD/LWD,7490.0,8764.0,-11248
-253658,SCHLUMBERGER,4/18/2014,WIRELINE,16552.0,21210.0,21237
-249842,SCHLUMBERGER,5/1/2014,MWD/LWD,3560.0,9200.0,21054
-250771,SCHLUMBERGER,6/1/2014,WIRELINE,26363.0,28406.0,-11255
-250771,SCHLUMBERGER,6/2/2014,WIRELINE,26308.0,28336.0,-11256
-250771,SCHLUMBERGER,6/2/2014,WIRELINE,27704.0,27829.0,-11257
-249228,SCHLUMBERGER,4/13/2014,MWD/LWD,29319.0,32350.0,21065
-250401,SCHLUMBERGER,5/1/2014,WIRELINE,18464.0,21523.0,21066
-250401,SCHLUMBERGER,5/3/2014,WIRELINE,19034.0,21458.0,21067
-249311,SCHLUMBERGER,5/4/2014,WIRELINE,7359.0,10534.0,21069
-249311,SCHLUMBERGER,5/13/2014,WIRELINE,9700.0,11305.0,21071
-249311,SCHLUMBERGER,5/13/2014,WIRELINE,9700.0,11305.0,21072
-249311,SCHLUMBERGER,5/13/2014,WIRELINE,9494.0,11111.0,21073
-249311,SCHLUMBERGER,5/13/2014,WIRELINE,9700.0,11305.0,21074
-250747,SCHLUMBERGER,6/8/2014,WIRELINE,25119.0,26096.0,-11258
-250747,SCHLUMBERGER,6/14/2014,WIRELINE,25058.0,26330.0,-11259
-251051,SCHLUMBERGER,6/17/2014,MWD/LWD,13910.0,18988.0,-11288
-251051,SCHLUMBERGER,6/17/2014,MWD/LWD,8745.0,18988.0,-11286
-250378,SCHLUMBERGER,6/14/2014,MWD/LWD,13327.0,15640.0,-11284
-250843,SCHLUMBERGER,5/7/2014,MWD/LWD,4190.0,31304.0,21079
-250410,SCHLUMBERGER,5/18/2014,MWD/LWD,3700.0,8660.0,21083
-250337,SCHLUMBERGER,4/30/2014,WIRELINE,11147.0,12952.0,21081
-246447,SCHLUMBERGER,4/11/2014,MWD/LWD,383.0,657.0,21082
-250410,SCHLUMBERGER,5/18/2014,WIRELINE,3475.0,8659.0,21084
-251395,SCHLUMBERGER,6/16/2014,MWD/LWD,6175.0,11718.0,-11291
-250730,SCHLUMBERGER,6/21/2014,MWD/LWD,7052.0,24980.0,-11277
-251710,SCHLUMBERGER,6/28/2014,WIRELINE,23610.0,24534.0,-11304
-251720,SCHLUMBERGER,6/28/2014,MWD/LWD,4606.0,20030.0,-11309
-251720,SCHLUMBERGER,6/28/2014,MWD/LWD,20030.0,24540.0,-11311
-251720,SCHLUMBERGER,6/28/2014,WIRELINE,20030.0,24540.0,-11312
-251720,SCHLUMBERGER,6/28/2014,WIRELINE,22000.0,24540.0,-11313
-251734,SCHLUMBERGER,6/28/2014,MWD/LWD,8764.0,12960.0,-11308
-251432,SCHLUMBERGER,6/28/2014,MWD/LWD,13287.0,16844.0,-11314
-247354,SCHLUMBERGER,8/12/2013,MWD/LWD,7662.0,19510.0,21091
-247354,SCHLUMBERGER,8/12/2013,MWD/LWD,7662.0,19481.0,21092
-247354,SCHLUMBERGER,8/12/2013,MWD/LWD,10495.0,19384.0,21093
-247354,SCHLUMBERGER,8/12/2013,MWD/LWD,15143.0,19359.0,21094
-247354,SCHLUMBERGER,8/12/2013,MWD/LWD,15143.0,18860.0,21095
-249257,SCHLUMBERGER,3/17/2014,MWD/LWD,4336.0,17783.0,21096
-249257,SCHLUMBERGER,5/6/2014,WIRELINE,14400.0,17776.0,21097
-249257,SCHLUMBERGER,4/29/2014,WIRELINE,14400.0,17783.0,21098
-249257,SCHLUMBERGER,5/6/2014,WIRELINE,15375.0,17264.0,21099
-250430,SCHLUMBERGER,6/3/2014,MWD/LWD,3500.0,8325.0,21102
-249257,SCHLUMBERGER,4/29/2014,WIRELINE,14300.0,17776.0,21103
-249257,SCHLUMBERGER,3/17/2014,MWD/LWD,11860.0,17700.0,21104
-251991,SCHLUMBERGER,6/28/2014,MWD/LWD,26360.0,28052.0,-11322
-252125,SCHLUMBERGER,6/30/2014,MWD/LWD,3990.0,9463.0,-11319
-251811,SCHLUMBERGER,6/25/2014,MWD/LWD,3120.0,5505.0,-11324
-251811,SCHLUMBERGER,6/25/2014,MWD/LWD,5120.0,5505.0,-11325
-252171,SCHLUMBERGER,6/29/2014,MWD/LWD,6070.0,7150.0,-11326
-252299,SCHLUMBERGER,7/5/2014,MWD/LWD,5425.0,6482.0,-11332
-252156,SCHLUMBERGER,9/2/2013,WIRELINE,15143.0,19150.0,21130
-252515,SCHLUMBERGER,7/12/2014,MWD/LWD,5338.0,5630.0,-11335
-252485,SCHLUMBERGER,7/9/2014,MWD/LWD,18312.0,20796.0,-11336
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,5734.0,8250.0,-11342
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,4471.0,5734.0,-11341
-252103,SCHLUMBERGER,7/12/2014,WIRELINE,23538.0,24722.0,-11350
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,20813.0,23683.0,-11348
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,23683.0,24859.0,-11349
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,8520.0,10112.0,-11344
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,8250.0,8520.0,-11343
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,10112.0,13719.0,-11345
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,13719.0,17575.0,-11346
-252103,SCHLUMBERGER,7/12/2014,MWD/LWD,17575.0,20813.0,-11347
-251216,SCHLUMBERGER,6/13/2014,MWD/LWD,360.0,5244.0,21147
-251216,SCHLUMBERGER,6/13/2014,MWD/LWD,3000.0,5244.0,21148
-250747,SCHLUMBERGER,6/5/2014,WIRELINE,25016.0,26356.0,21151
-250747,SCHLUMBERGER,6/6/2014,WIRELINE,25016.0,26335.0,21152
-252287,SCHLUMBERGER,2/4/2014,MWD/LWD,7512.0,11300.0,21153
-251463,SCHLUMBERGER,6/17/2014,MWD/LWD,3561.0,10623.0,21158
-251463,SCHLUMBERGER,6/17/2014,MWD/LWD,8212.0,10623.0,21159
-251463,SCHLUMBERGER,6/7/2014,WIRELINE,9440.0,9923.0,21160
-251463,SCHLUMBERGER,6/7/2014,WIRELINE,8840.0,9864.0,21161
-252697,SCHLUMBERGER,7/8/2014,MWD/LWD,6482.0,8555.0,-11353
-252517,SCHLUMBERGER,7/14/2014,MWD/LWD,5338.0,6187.0,-11356
-252853,SCHLUMBERGER,7/5/2014,MWD/LWD,26360.0,28052.0,-11357
-252421,SCHLUMBERGER,7/14/2014,MWD/LWD,24980.0,28500.0,-11351
-252421,SCHLUMBERGER,7/16/2014,WIRELINE,24811.0,28500.0,-11352
-252421,SCHLUMBERGER,7/17/2014,WIRELINE,24811.0,28500.0,-11362
-252421,SCHLUMBERGER,7/19/2014,WIRELINE,24811.0,28500.0,-11359
-252043,SCHLUMBERGER,6/5/2014,WIRELINE,25000.0,26350.0,21164
-252043,SCHLUMBERGER,6/5/2014,WIRELINE,16600.0,26350.0,21165
-252043,SCHLUMBERGER,6/5/2014,MWD/LWD,25384.0,26371.0,21180
-252239,SCHLUMBERGER,6/28/2014,MWD/LWD,19935.0,20030.0,21184
-253193,SCHLUMBERGER,7/19/2014,MWD/LWD,12960.0,17875.0,-11376
-251280,SCHLUMBERGER,5/30/2014,WIRELINE,23813.0,23900.0,21194
-250741,SCHLUMBERGER,2/8/2014,MWD/LWD,6160.0,8804.0,21197
-250741,SCHLUMBERGER,2/15/2014,MWD/LWD,8804.0,14170.0,21198
-250741,SCHLUMBERGER,3/1/2014,MWD/LWD,14170.0,21915.0,21199
-250741,SCHLUMBERGER,3/29/2014,MWD/LWD,24394.0,24589.0,21200
-250741,SCHLUMBERGER,3/22/2014,MWD/LWD,21915.0,24394.0,21201
-250741,SCHLUMBERGER,4/19/2014,MWD/LWD,24589.0,24754.0,21202
-250741,SCHLUMBERGER,5/10/2014,MWD/LWD,24754.0,25081.0,21203
-252869,SCHLUMBERGER,7/20/2014,WIRELINE,28411.0,28500.0,-11364
-252869,SCHLUMBERGER,7/21/2014,WIRELINE,24811.0,28500.0,-11365
-253474,SCHLUMBERGER,7/23/2014,MWD/LWD,13180.0,16790.0,-11384
-252505,SCHLUMBERGER,7/6/2014,MWD/LWD,3185.0,6227.0,21227
-253723,SCHLUMBERGER,7/19/2014,MWD/LWD,5338.0,5380.0,-11386
-253726,SCHLUMBERGER,7/26/2014,MWD/LWD,5338.0,8310.0,-11387
-253610,SCHLUMBERGER,7/26/2014,MWD/LWD,17875.0,17955.0,-11388
-252616,SCHLUMBERGER,7/16/2014,WIRELINE,23563.0,24846.0,21238
-253769,SCHLUMBERGER,7/26/2014,WIRELINE,10360.0,13660.0,21243
-253769,SCHLUMBERGER,7/26/2014,WIRELINE,12600.0,13660.0,21244
-253769,SCHLUMBERGER,7/26/2014,WIRELINE,6200.0,13549.0,21245
-253653,SCHLUMBERGER,7/6/2014,WIRELINE,3204.0,6220.0,21248
-253653,SCHLUMBERGER,7/6/2014,WIRELINE,3289.0,6011.0,21249
-253912,SCHLUMBERGER,7/28/2014,WIRELINE,3535.0,14254.0,-11409
-254572,SCHLUMBERGER,8/9/2014,MWD/LWD,8593.0,13626.0,-11410
-254824,SCHLUMBERGER,8/12/2014,WIRELINE,2502.0,8050.0,-11418
-254824,SCHLUMBERGER,8/12/2014,WIRELINE,7056.0,7981.0,-11419
-254824,SCHLUMBERGER,8/10/2014,MWD/LWD,2406.0,8040.0,-11417
-254937,SCHLUMBERGER,8/13/2014,MWD/LWD,9400.0,15550.0,-11421
-254937,SCHLUMBERGER,8/13/2014,MUD,9400.0,15550.0,-11422
-254496,SCHLUMBERGER,8/11/2014,WIRELINE,8431.0,11101.0,-11423
-254508,SCHLUMBERGER,7/28/2014,MWD/LWD,592.0,11230.0,21252
-254508,SCHLUMBERGER,7/6/2014,WIRELINE,3502.0,10390.0,21253
-254508,SCHLUMBERGER,7/6/2014,WIRELINE,8216.0,10370.0,21254
-255143,SCHLUMBERGER,8/16/2014,MWD/LWD,13626.0,19500.0,-11425
-255018,SCHLUMBERGER,5/28/2014,WIRELINE,21130.0,22190.0,21259
-255018,SCHLUMBERGER,5/30/2014,WIRELINE,21159.0,21574.0,21260
-255095,SCHLUMBERGER,2/8/2014,MWD/LWD,6160.0,8804.0,21262
-255095,SCHLUMBERGER,2/15/2014,MWD/LWD,8804.0,14170.0,21263
-255095,SCHLUMBERGER,3/1/2014,MWD/LWD,14170.0,21915.0,21264
-255095,SCHLUMBERGER,3/22/2014,MWD/LWD,21915.0,24394.0,21265
-328372,SCHLUMBERGER,1/28/2020,WIRELINE,17580.0,23200.0,23893
-328372,SCHLUMBERGER,1/28/2020,WIRELINE,19725.0,23008.0,23894
-328372,SCHLUMBERGER,1/28/2020,WIRELINE,17955.0,22351.0,23895
-328372,SCHLUMBERGER,1/28/2020,WIRELINE,19835.0,20934.0,23896
-327742,SCHLUMBERGER,1/6/2020,MWD/LWD,6610.0,10830.0,23898
-327742,SCHLUMBERGER,1/6/2020,MWD/LWD,10779.0,16038.0,23899
-329506,SCHLUMBERGER,1/17/2020,MWD/LWD,8040.0,12194.0,23939
-332966,SCHLUMBERGER,7/11/2020,WIRELINE,24802.0,25320.0,24053
-283408,SCHLUMBERGER,3/24/2016,WIRELINE,28400.0,31346.0,-12821
-280780,SCHLUMBERGER,12/12/2015,WIRELINE,28050.0,30570.0,-12602
-283408,SCHLUMBERGER,3/22/2016,MWD/LWD,4651.0,31360.0,-12819
-283918,SCHLUMBERGER,2/20/2016,MWD/LWD,11063.0,14556.0,22205
-283918,SCHLUMBERGER,4/2/2016,MWD/LWD,14556.0,19762.0,22206
-283918,SCHLUMBERGER,4/9/2016,MWD/LWD,19762.0,22833.0,22207
-283918,SCHLUMBERGER,4/16/2016,MWD/LWD,22833.0,25805.0,22208
-285389,SCHLUMBERGER,5/16/2016,MWD/LWD,5222.0,29925.0,-12916
-306064,SCHLUMBERGER,2/3/2018,MWD/LWD,4010.0,4042.0,-13789
-306045,SCHLUMBERGER,1/29/2018,WIRELINE,11335.0,13732.0,-13795
-306045,SCHLUMBERGER,2/1/2018,MWD/LWD,12260.0,13732.0,-13794
-306065,SCHLUMBERGER,1/28/2018,WIRELINE,10253.0,13509.0,-13791
-306065,SCHLUMBERGER,1/29/2018,WIRELINE,4750.0,13509.0,-13792
-308568,SCHLUMBERGER,4/22/2018,WIRELINE,3590.0,8086.0,23017
-308568,SCHLUMBERGER,4/21/2018,WIRELINE,31292.0,32330.0,23015
-308568,SCHLUMBERGER,4/21/2018,WIRELINE,31110.0,32330.0,23016
-312119,SCHLUMBERGER,7/25/2018,MWD/LWD,5274.0,26951.0,-14024
-312119,SCHLUMBERGER,7/25/2018,MWD/LWD,7620.0,16459.0,-14025
-312119,SCHLUMBERGER,7/25/2018,MWD/LWD,16230.0,19807.0,-14026
-312119,SCHLUMBERGER,7/25/2018,MWD/LWD,19620.0,26951.0,-14027
-312119,SCHLUMBERGER,7/25/2018,MWD/LWD,19887.0,26843.0,-14028
-313198,SCHLUMBERGER,8/2/2018,MWD/LWD,9491.0,11799.0,23186
-313198,SCHLUMBERGER,8/10/2018,MWD/LWD,11799.0,13130.0,23187
-313198,SCHLUMBERGER,8/18/2018,MWD/LWD,13130.0,13140.0,23188
-313198,SCHLUMBERGER,8/25/2018,MWD/LWD,13140.0,14005.0,23190
-315029,SCHLUMBERGER,9/29/2018,MWD/LWD,14153.0,14750.0,23220
-319099,SCHLUMBERGER,3/11/2019,MWD/LWD,7044.0,15667.0,23443
-319099,SCHLUMBERGER,3/11/2019,MWD/LWD,10509.0,15667.0,23444
-322976,SCHLUMBERGER,7/30/2019,WIRELINE,28895.0,30520.0,-14494
