SN_EOR_FK,SN_EOR_WELL_COMP,COMP_LATITUDE,COMP_LONGITUDE,COMP_RSVR_NAME,COMP_INTERVAL_NAME
-118370,-15769,28.44265278,-89.07518639,13000,13000
-96331,-10775,29.53570444,-88.68560083,Tex W5-G Sand,Tex W5-G
-96331,-10776,29.53822722,-88.68547111,Tex W2,Tex W2
-94786,-10104,27.98325917,-90.55739333,"Pliocene 14,000' Sand","Pliocene 14,000' Sand"
-95088,-10169,28.15537306,-90.33504472,H-1 Sand,H-1 Sand
-99021,-10385,29.12366778,-88.39632472,Pleistocene D Sand,Pleistocene D Sand
-180150,-27475,29.12533611,-88.39732556,Pleistocene Orange Sand,Pleistocene Orange Sand
-120517,-17289,28.1843225,-88.4757825,Peach,Peach C / Peach D / Peach E
-171767,-25992,28.18394278,-88.48461944,Brown 2U/2AL,Brown 2AL / Brown 2U
-102327,-10643,28.86505167,-92.09024825,V RA,V Sand
-106044,-10721,28.86678667,-92.10308528,24 RB,24 Sand
-124350,-18237,28.86524944,-92.10310194,22 Sand,22 Sand
-98377,-10056,27.398195,-94.44974167,DP-1,DP-1
-105554,-10764,29.202775,-87.95344167,M.41 RABC,M.41
-103565,-11270,29.23004167,-87.79860556,J-2 Sand,J-2 Sand
-105851,-10952,28.98172861,-89.50053139,C2 FB2,C2
-108703,-11808,29.27632222,-88.25717056,DISC,DISC
-99620,-10373,28.58806174,-92.09802396,B-40-45 RK,B-40-45
-99740,-10745,26.97067,-94.773897,"A10,A20,A30,A40",A-10 & A-20 / A-30 / A-40
-97834,-10957,29.08693194,-88.70932611,M-3 Sand,M-3 Sand
-98636,-10273,28.42337222,-91.13799444,KC Lower Sand,KC Lower Sand
-137219,-20356,28.423395,-91.13789389,JT Sand,JT Sand
-100666,-10777,27.31246,-90.118955,M9/M10,M10 / M9
-105998,-11219,28.17711583,-90.35280583,H-3 Sand,H-3 Sand
-102324,-10517,29.02888444,-90.17232528,7600' L Sand,7600' L Sand
-100401,-10844,27.33,-90.55,J 3 Sand,J3 Sand
-134911,-19931,27.32843528,-90.54916722,J3 SAND,J3 Sand
-104212,-10865,28.04985306,-92.278715,Y3 Sand,Y3 Sand
-164044,-24290,28.059645,-92.27905389,Y-2,Y3 Sand
-103264,-11618,27.79126389,-92.0359,M-0/M-1,M0/M1
-101709,-11162,29.693695,-93.59808694,G-4 Sand,G-4 Sand
-107712,-11414,29.69536889,-93.58273528,G-2 Sand,G-2 Sand
-124184,-17652,29.693695,-93.59808777,F-8 Sand,F-8 Sand
-167249,-25099,29.69538806,-93.58445611,D-2 Sand,D-2 Sand
-106098,-11096,28.84571556,-90.41507972,I_60,I_60
-106040,-10920,28.25354167,-93.32479333,6200 Sand,6200' Sand
-106351,-10809,28.24442583,-93.31551389,HE Sand,HE Sand
-104612,-11784,28.42959694,-91.46548611,MP (1) RA,MP1
-103745,-11624,28.21680556,-88.55718583,Pink 6.5L,Pink 6.5L
-120090,-18936,29.34269722,-92.05470556,Wilcox,Wilcox B Sand / Wilcox C Sand / Wilcox D Sand / Wilcox F Sand
-104032,-10728,27.49859417,-91.54553361,Hyal B,Hyal B
-129631,-19884,27.21498722,-90.05062389,M54, M55
-114611,-14986,27.22744167,-90.83856194,M15,M15
-108915,-12649,27.37361889,-94.46556389,DS-1,DS-1
-142080,-21045,27.3740625,-94.46500222,DP-1 FBA/DS-1 FBA,DP-1 / DS-1
-108552,-11968,29.05296111,-91.45108333,G-2 Sand,G-2 Sand
-110822,-13126,28.13496806,-88.01204833,TEX 1 Sand,TEX 1 Sand
-154153,-22982,28.13496806,-88.01204833,UVIG 3 ,UVIG 3 Sand
-116024,-15278,28.59102083,-91.79590167,B-8 Upper Sand,B-8 Sand
-116024,-15271,28.59101528,-91.79589556,B-8 Lower Sand,B-8 Sand
-108526,-12154,28.89364083,-91.41847361,CK-3 Sand,CK-3 Sand
-108486,-13274,27.31338722,-90.77522417,M-17C,M-17C Lower Lobe / M-17C Upper Lobe
-108539,-12116,29.017861,-90.187603,7000 LWR FB BB,7000 LWR FB BB
-171173,-25865,29.01624528,-90.18829361,7600' U,7600 Upper
-141296,-21303,28.94393722,-87.72562056,BigHumA,BigHumA
-150893,-22670,28.94393722,-87.72562056,UM 100 A Sand/Big Hum A,UM 100 A 
-108762,-11975,29.14800278,-92.66926667,Text L,Text L
-115442,-14892,29.146025,-92.66839722,Disc-12,Disc-12
-117777,-16160,26.13200556,-94.805025,WM12 RA,WM12
-110608,-12691,28.79737694,-89.29388389,J-2 Sand,J-2 Sand
-133932,-19957,28.80324194,-89.27523722,J-1 Sand,J-1 Sand
-139301,-20946,28.79737694,-89.29390556,J-1 Sand,J-1 Sand
-108813,-12096,28.42347306,-91.4616,BUL (1) 4 RE,BUL(1)4
-108948,-12832,28.97561972,-89.97155778,PQ H-1 Sand,PQ H-1 Sand
-125278,-17825,28.97561361,-89.97156667,PN A-3 Sand,PN (UPR) A-3 Sand
-152231,-22833,28.9757296,-89.9832489,PK H-4,PK H-4 Sand
-109707,-12369,29.05855167,-91.44863111,L-4 Sand,L-4 Sand
-110143,-12713,29.29937778,-88.66424722,6900AB,"6,900' Sand"
-178576,-27271,29.29664889,-88.6618075,6250' Sand,"6,250' Sand"
-110683,-12697,28.80476194,-89.28923778,L-7 Sand,L-7 Sand
-112990,-14377,28.91166083,-89.82928472,KD Sand,KD Sand
-144293,-21647,28.91348222,-89.8302175,KJ Sand,KJ Sand
-109588,-12419,28.54042,-91.25209694,KH Sand,KH Sand
-115129,-14659,28.54042,-91.25209694,KH Sand,KH Sand
-115759,-14890,28.54042,-91.25209694,KH Sand,KH Sand
-109629,-12619,28.993275,-89.96980278,LN 41#7 Sand,LN 41#7 Sand
-172069,-26059,28.98064611,-89.960335,LA (UPR) A-2,LA (UPR) A-2
-113019,-13951,29.35831278,-93.97820806,Rob L-2,Rob L-2
-113019,-13952,29.35858306,-93.97962278,CIB OP,CIB OP
-129342,-18658,29.35833,-93.97833,Rob L-1 sand,Rob L-1
-110603,-12851,29.24338056,-93.78951944,11600 Sand,11600
-109841,-12567,29.26464167,-88.75558611,G Sand-Caprock,Caprock / G Sand
-112934,-14368,29.27966361,-88.74993028,7900' Sand,7900' 
-166493,-25006,29.27923833,-88.74957278,7200 FB-A,7200' Lower A
-175132,-26588,29.27899944,-88.74935556,7000' Sand,7000' FB-B
-109893,-13240,26.51867,-90.53426583,Wilcox 1/Wilcox 2,Wilcox 1 / Wilcox 2
-116828,-15817,29.38905556,-91.77607667,Lower Cib Op 3 Sand ,Lower Cib Op 3 Sand
-116828,-15819,29.38908556,-91.77607667,Upper Cib Op 3 Sand,Upper Cib Op 3 Sand 
-110168,-13378,29.38908556,-91.77607667,Rob L Sand,Rob L Sand
-110855,-13394,28.95476528,-89.99810778,LN 47#7 Sand,LN 47#7
-160979,-23873,28.95535,-89.99788056,KS G-5ST,KS Sand
-110824,-12975,29.44434417,-88.57809583,3000' Sand,3000' Sand
-113176,-14054,29.27263167,-88.7419925,6800 FB A,6800' Sand
-114714,-14562,27.30516861,-93.52408,AMP 4.6 Upper,Amp 4.6
-110819,-13529,27.305615,-93.5236525,Amp 4.7,Amp 4.7
-110565,-13563,28.96533528,-91.97897972,Rob E1 Lwr,Rob E1 Lwr
-165578,-24616,28.96369389,-91.98042806,U-98 C,U-98 C
-169421,-25463,28.963899,-91.9802,U-98 A,U-98 A Sand
-167290,-25032,28.963785,-91.980328,U-98 B,U-98 B Sand
-157954,-23399,28.9633051,-91.9808336,M-98 A,M-98 A
-137212,-20481,28.96313056,-91.9809625,Mid 98 B Sand,Mid 98 B Sand
-171376,-25906,28.9642453,-91.979831,G-10,G-10
-172610,-26086,28.964462,-91.979662,G-5,G-5
-117522,-17000,28.24843333,-88.76706944,Upper Orange Sand,Upper Orange Sand 1
-122286,-18101,28.92721778,-89.61969361,Tex M-2 Sand,Tex M-2 Sand
-136146,-20188,28.92704639,-89.61974083,Tex M-1,Tex M-1 Sand
-139772,-20786,28.925775,-89.62030833,H-30,H-30 Sand
-164382,-24458,28.9258,-89.6203,H-30 Sand,H-30 Sand
-112284,-13412,29.71778889,-88.40681667,4700' Sand,4700' Sand
-112208,-13894,28.96974194,-90.02449,KS B-1 Sand,Ks B-1 Sand
-154837,-23214,28.96996111,-90.02191667,KJ B-1 Sand,KJ B-1 Sand
-111286,-13404,29.28727778,-88.66975,7525' Sand,7525
-132472,-19535,29.28745778,-88.66960583,7250 FB-C,7250
-198767,-29110,29.28801222,-88.66851556,6000U,6000U
-110620,-13622,28.29306389,-88.65324167,I RA,I
-116053,-15270,28.32378861,-91.39566222,9300' Sand,BN 9300' Lower Sand / BN 9300' Upper Sand
-180419,-27469,28.32378861,-91.39566222,9300' Sand,BN 9300' Lower Sand / BN 9300' Upper Sand
-127943,-18637,27.70555556,-90.2775,Galt 40 Sand,Galt 40 Sand
-112675,-14254,27.70632778,-90.27721944,GMarg 10,GMarg 10 Sand
-113805,-14190,29.26090083,-94.24011694,Marg A2 Sand,Marg A2
-130423,-18909,29.26105167,-94.24027889,MA-1B Sand,Marg A1B
-110694,-13430,29.26090083,-94.24011694,Marg A2,Marg A2
-110635,-13162,27.73014556,-90.57462694,L RA,L
-114710,-14438,27.73014917,-90.57462806,J2-J4/L RA,J2 / J4 / L
-139364,-21894,29.32552222,-92.08510833,Tuscaloosa,Tuscaloosa
-110958,-13202,26.83655,-96.940861,B-7 Sand,B-7 Sand
-119810,-16492,26.793709,-96.94119,B-10 Sand,B-10 Sand
-143503,-21598,26.83462556,-96.94142806,B-7 Sand,B-7 Sand
-110757,-13022,29.00696361,-90.15920611,S 07400 FB P,"7,400' Sand"
-143704,-21521,29.00695556,-90.15914167,7300' RP SAND,"7,300' Sand"
-113476,-14180,28.86129472,-88.91489917,J Sand,J Sand
-112329,-13636,29.42865306,-88.60333556,6150' Sand,6150' Sand
-111678,-13401,28.70501167,-93.0984175,H-3,H-3 sand
-116795,-16097,28.76989167,-92.36249639,TEX-1A,TEX-1A
-112470,-14233,28.76997389,-92.36250833,TEX-2A,TEX-2A
-112470,-14234,28.76999889,-92.36251583,TEX-2C,TEX-2C
-127950,-19012,28.76997389,-92.36250833,TX-2A,TEX-2A
-111884,-13682,29.07761583,-91.88813028,C-10 Sand,C-10 Sand
-140473,-20940,29.07804972,-91.88840333,C-9 Sand,C-9 Sand
-175716,-26723,29.079023,-91.889027,C-6,C-6 Sand
-175083,-26609,29.078754,-91.888863,C-7,C-7 Sand
-119490,-18231,29.36180833,-88.92359444,10000' FB-M,10000' Sand
-145769,-21949,29.36180833,-88.92359444,10000 FBM,10000' Sand
-112693,-14509,28.22311778,-91.69407,GA-2 Sand,GA-2 Sand
-112693,-14515,28.23213972,-91.68713389,HB-3 Sand,HB-3 Sand
-199798,-29381,28.23213972,-91.68713389,HB-1,HB-1
-112881,-13843,29.53152611,-92.80501111,Amph B,Amph B1 / Amph B2
-113362,-14191,28.85391056,-91.12288694,9800' Sand,9800; Sand
-114517,-14405,28.85391056,-91.12288694,9800' Sand,9800; Sand
-140996,-21047,28.85361389,-91.12298889,94/9800 C,9800; Sand
-112939,-14037,29.35590889,-92.00248639,Cib Carst N1,Cib Carst N1
-113193,-14044,28.70180611,-92.26384917,11300' Sand,11300' Sand
-151233,-22619,28.70177389,-92.26385167,11300 FB-B,11300' Sand
-141804,-21120,28.70175056,-92.26382861,11300 FB-B,11300' Sand
-113751,-14219,28.698075,-92.27916944,10250' SD,10250' SD
-140128,-20979,28.69852694,-92.27886611,09950 FB-D,9950' SD
-174495,-26439,28.69713,-92.27978,9800 Sand,9800' SD
-125767,-18175,28.45065,-91.03120389,TP-6 FB-3,TP-6
-112866,-14145,28.45065,-91.03120389,TP-6 FB-3,TP-6
-203215,-30394,28.45067583,-91.03119778,TP-1,TP-1
-133024,-19545,29.29761056,-91.72891611,Upper Cib-Carst Sand,Upper Cib-Carst Sand
-112872,-13877,29.29761111,-91.72886111,Cib Carst Sand,Cib Carst Sand
-113094,-14152,28.99388694,-90.24529056,D-3 Sand,D-3 FB 81
-113094,-14153,28.99191444,-90.24548833,S-4A Sand,S-4A FB 81D
-165506,-24635,28.99315306,-90.24534917,D 2 RDC,D-2 RDC
-164254,-24361,28.99388694,-90.24590556,D-3 FB 81,D-3 FB 81
-164007,-24216,28.9931,-90.2453,D2 RD,D-2 RDC
-113296,-14196,28.44435611,-91.03345222,TP-6 FB-4,TP-6
-113267,-14167,28.95614083,-89.99784778,KM G-5ST,KM G-5 ST Sand
-112661,-13876,29.11243056,-89.64826111,FQ Sand,"""FQ"" Sand"
-112796,-13869,28.14013083,-90.37311472,N-2 Sand,N-2 Sand
-153696,-22908,28.14808139,-90.335455,N-2,N-2 Sand
-138542,-20856,28.14808139,-90.335455,N-2,N-2 Sand
-115395,-14715,28.23030083,-91.68569944,HB-3,HB-3 Sand
-115395,-14716,28.2295361,-91.6858902,HB-1 Sand,HB-1 Sand
-200816,-29699,28.23030472,-91.68569167,HB-3 FBA,HB-3 Sand
-199802,-29393,28.23030472,-91.68569167,HB-2 Sand ,HB-2 Sand
-113395,-14148,29.30293167,-89.05282778,7300' Sand,7300' Sand
-113324,-14347,28.2231275,-91.69403083,HB-1 Sand,HB-1 Sand
-119917,-16418,28.57576806,-91.87698333,B-1,B-1 Sand
-113201,-14203,28.57576806,-91.87698333,B-1 ,B-1 Sand
-154596,-23106,28.5770775,-91.87825083,PB-2,PB-2 Sand
-179175,-27298,28.577114,-91.879138,A-3 Sand,A-3 Sand
-113326,-14216,29.40797611,-93.24725889,I Sand,I Sand
-125769,-18425,28.46403694,-91.15349583,BN O Sand,BN O Sand
-125769,-18426,28.46485917,-91.15129333,BN Ka-1 Sand,BN Ka-1 Sand
-154076,-22943,28.46451845,-91.15241884,BN M Sand,BN M Sand
-113250,-14311,27.95318417,-96.52529139,CM-15CBB Lower Sand,CM-15CBB Lower Sand
-113831,-14067,28.93060209,-90.36786241,C-3 FB I5,C-3 Sand
-113307,-13999,28.93043611,-90.36778528,C-3 FB I5,C-3 Sand
-161706,-24152,28.93131389,-90.36806389,C-2 Sand FB I-5,C-2 Sand
-91081,-12630,28.9721575,-89.51141139,E-2,E-2 Sand
-117495,-16181,27.31083056,-90.74338611,"M21A, M21B"," M21A, M21B"
-114571,-14603,28.69766722,-92.26250056,"12,400' Sand",12400' SD
-166153,-24828,28.69711417,-92.2629175,12100' Sand,12100' SD
-113802,-14339,28.67274833,-90.14852694,C-7 FB C,C-7 FB C
-114148,-14432,28.062253,-92.21429,EF Sand,EF Sand
-113614,-14689,29.53925,-88.675768,Tex W6 Sand,Tex W6 Sand
-165894,-24695,29.5395425,-88.675855,Tex W-6,Tex W6 Sand
-170074,-25776,29.54921,-88.67775306,Tex WA Sand,Tex WA Sand
-176475,-26856,29.53868889,-88.67569833,Tex W5-A,Tex W5A
-192573,-28170,29.54921,-88.67775306,Tex WA Sand,Tex WA Sand
-173670,-26277,29.53868889,-88.67569806,Tex W5-B Sand,Tex W5B
-114207,-14451,28.67645472,-90.14770583,D-10 SAND,D-10
-114494,-14624,28.67695167,-90.15684611,D-10 FB F,D-10 Sand
-117448,-15379,28.58781222,-92.4446,G Sand,G Sand
-169838,-25706,28.58783278,-92.44461389,G FB-NWII-V,G Sand
-114698,-14683,28.91540111,-90.82745139,Tex W,Discorbis 12
-114575,-14959,29.27128722,-88.74242389,7600 FB-A,7600' Sand
-195136,-28264,29.27222,-88.74220222,7000' Sand,7000' Sand
-195860,-28379,29.27128722,-88.74242389,7600 RA,7600' Sand
-115064,-14675,28.92805556,-90.44916667,C-1C FB D7,C-1C Sand
-114810,-14810,28.368345,-90.75877389,L Sand,L Sand
-132115,-19246,28.4574,-91.07307889,TP 9 FB-1,TP-9 Sand
-115997,-15314,28.4574,-91.07307889,TP-9 FB-1,TP-9 Sand
-161750,-24006,28.45728306,-91.0734325,TP-6,TP-6 Sand
-166870,-24888,28.45728306,-91.0734325,TP-6,TP-6 Sand
-171627,-25881,28.45740056,-91.0730775,TP-9 Sand,TP-9 Sand
-114809,-14694,28.89731389,-90.8219725,M-8 Sand,M-8 Sand
-115501,-15155,28.47353972,-92.02289528,B65 Sand,B65 Sand
-128844,-18644,28.46322194,-92.02733806,B-7C FB-A-17ST,B7c Sand
-115090,-14772,28.46331778,-92.02710806,B7d Sand,B7d Sand
-142477,-21412,28.463165,-92.02742194,B-7 FB-A17,B7a Sand
-118372,-16223,28.46268861,-91.15608583,Lower kN Sand,Lower kN Sand
-169833,-25602,28.46301833,-91.1557575,Bul 1 KF Sand,Bul 1 KF Sand
-142117,-21052,28.46264472,-91.15600861,Upper Bul 1 Kn Sand,Upper Bul 1 Kn Sand
-179089,-27335,28.4779,-91.1421,BUL 1 KC,Bul 1 KC Sand / Bul 1 KE Sand
-203031,-30434,28.46350667,-91.15526278,Bul 1 KA Sand,Bul 1 KA Sand
-173941,-26362,28.463235,-91.15554806,Bul 1 KE,Bul 1 KE Sand
-115172,-15530,27.31863806,-90.07009806,M9/M10, M9/M10
-117081,-15387,28.66604667,-90.25263972,H-8 FB P,H-8 Sand
-117913,-16487,28.93650889,-90.34200528,D-9 FB C11,D-9 Sand
-117913,-16488,28.93786694,-90.3423075,D-7 FB C-1,D-7 Sand
-167445,-25110,28.93786694,-90.3423075,D7 FBC1,D-7 Sand
-117073,-15378,28.586445,-92.438,IJ FB-NEI,IJ Sand
-147846,-22190,28.5863915,-92.4379387,IJ FB-NEI,IJ Sand
-171172,-25858,28.58667722,-92.43824028,IJ,IJ Sand
-116323,-15826,28.47058889,-88.25278889,M-55,M-55
-116666,-15292,28.76707972,-89.70218694,T2 Lower Sand,T2 Sand 
-118395,-15763,29.24681528,-88.91972111,Big A,Big A 
-122207,-17030,29.24637444,-88.91892861,LP-2 Sand,LP-2
-130811,-18928,29.25006806,-88.9185525,LP-2,LP-2
-116897,-15496,29.24994833,-88.91831139,LP-1G,LP-1G
-122524,-17125,29.24994833,-88.91831139,LP-1G,LP-1G
-119014,-16755,27.31670556,-90.733875,"M21A,M21B"," M21A,M21B"
-117932,-16520,29.06145028,-91.86270417,11 Sand,11 Sand 
-160633,-23764,29.07648111,-91.87264139,C-9,C-9 Sand
-154595,-23022,29.07598139,-91.87244667,C-11,C-11 Sand
-117223,-15608,29.67718889,-93.12210861,IT RB Sand,IT Sand
-119223,-16100,29.67724361,-93.12219444,IT RB Sand,IT Gas Cap
-116203,-15218,29.03513611,-90.14688417,7300' OO, 7300' Sand
-116203,-15219,29.03409528,-90.14643417,LP-2 Sand, LP-2 Sand
-151592,-22662,29.03518389,-90.14690528,7400 FB OO, 7400' FB OO Sand
-116037,-15130,29.41812028,-89.03914278,8600' FB-A Sand,8600' Sand
-147258,-22020,29.41910361,-89.03944167,7950A/7900E,7900/7950' Sand
-163844,-24185,29.41922722,-89.039475,7800' Sand,7800' Sand
-173083,-26209,29.419305,-89.03950389,7750' sand,7750' Sand
-117807,-15815,28.82886167,-89.5304325,M7.5 Sand,M7.5 Sand
-115905,-15144,28.85942472,-88.91872611,G Sand,G Sand
-121253,-17240,28.823765,-89.53495861,L Sand,L Sand
-116573,-15473,28.64393306,-95.43620361,Rob (M)-2,Rob (M)-2
-120456,-16697,28.64446389,-95.43622222,Rob(L)-5,Rob (L)-5
-123738,-17370,28.64446389,-95.43622222,Rob (L)-5/Rob (M)-2,Rob (L)-5 / Rob (M)-2
-116965,-15376,28.58477,-92.448735,D FB-CII,D Sand
-144471,-21699,28.58621389,-92.4488,C-2 FB-NWI,C2 Sand
-123002,-18009,29.1266186,-88.7828314,F-40 FB A,F-40 Sand
-148038,-22145,29.12685111,-88.78229931,F-40 A,F-40 Sand
-176038,-26806,29.12685111,-88.78229944,F-40 A,F-40 Sand
-116080,-15188,28.18342222,-92.69844139,HB-1 Downthrown,HB-1 Downthrown
-116822,-15353,28.49553611,-88.99866667,11400,"11,400' Sand"
-116116,-15310,29.54651444,-88.67704444,Tex W-3 Sand,Tex W-3 Sand
-119839,-16582,28.21414111,-91.69992611,OI-4 Sand,OI-4 Sand
-119444,-16477,28.21394194,-91.69744861,OI-2 Sand,OI-2 Sand
-117405,-15801,29.54724167,-88.68528333,Tex W-6 Sand,Tex W-6 Sand
-150190,-22937,26.09965222,-92.05497444,D1/D2 FB2,Isolated Hydrocarbon Anon
-118889,-16119,28.18255944,-92.69882639,TA Lower,TA Lower
-202796,-30295,28.182311,-92.698588,Trim A LO/UP,TA Lower / TA Upper
-200835,-29692,28.18231083,-92.69858833,TA Upper FBA Sand,TA Upper
-118396,-15924,28.18066139,-92.69649861,TA Lower,TA Lower
-170691,-25694,28.18066111,-92.6964975,TA LOWER FBB SAND,TA Lower
-195055,-28445,28.18066111,-92.6964975,TRIM A LO/UP,TA Lower / TA Upper
-119535,-16227,28.17993694,-92.69562333,S-3 Sand,S-3 Sand
-142181,-21123,28.17993694,-92.69562333,S-2/3 FBD1,S-2 Sand
-128418,-18389,28.96113889,-90.95791667,E-8 Sand,E-8 Sand
-132886,-19590,28.956075,-90.95571944,E-Sand,E-6 Sand
-120935,-16867,28.95616667,-90.95489167,F-1 Sand,F-1 Sand
-122571,-17099,28.95616667,-90.95488333,F-1 Sand,F-1 Sand
-155139,-23211,28.956,-90.9563,E-4 Sand,E-4 Sand
-134299,-20079,28.95606667,-90.95587222,E-5 Mid Sand,E-5 Sand
-164000,-24350,28.95579611,-90.95636694,E-3 Sand,E-3 Sand
-119930,-16614,29.68914694,-93.687175,16500' FB-A,16500 Sand
-122071,-17166,29.68948315,-93.68644322,16500 FB A,16500 Sand
-119394,-16219,28.18001167,-92.69540056,TA Lower Sand,TA Lower Sand
-160491,-23733,28.18001694,-92.69532472,TA UPPER FBC,TA Upper Sand
-117443,-15709,28.85689722,-88.93582306,H Sand,H Sand
-118100,-15872,27.63215833,-90.446625,FR 51C / 51D,FR 51C / 51D
-121901,-17871,29.1282059,-88.7804467,F-10 FB A,F-10
-148783,-23247,28.18441111,-89.28611944,Aluminum RA,Aluminum
-118596,-18521,28.31064639,-90.07050472,Upper L Sand,Upper L Sand
-117888,-15898,28.44993083,-91.45040111,Tex P 2 Sand,Tex P 2 Sand
-138737,-20594,28.44992611,-91.45046111,TEX P-1 RC,Tex P 1 Sand
-119835,-16820,29.07472361,-91.86356611,C-11 Sand,C-11 Sand
-121336,-17170,29.50350972,-93.27537583,L4 Sand,L-4 Sand
-168550,-25307,29.5,-93.27534167,I-2 Sand,I-2 Sand
-166998,-25053,29.50353333,-93.27534167,I-7 Sand,L-7 Sand
-170517,-25682,29.50353333,-93.27534167,I-1,I-1 Sand
-130118,-18822,28.88049806,-88.92214,J FB IV,J-C Sand FB IV
-118552,-17228,28.88049806,-88.92214,J FB IV,J-C Sand FB IV
-133025,-19660,28.88049806,-88.92214,J FB IV,J-C Sand FB IV
-134513,-20346,28.88049806,-88.92214,J FB IV,J-C Sand FB IV
-118202,-16425,29.55748583,-88.64139306,Tex W-5H,Tex W-5H
-157432,-23312,29.55732361,-88.64150167,Tex W-5G,Tex W-5G
-118120,-15923,28.18009528,-92.69340278,2000' Sand,2000' Sand
-118215,-16220,27.33366,-90.10138389,M7 Sand,M7
-119103,-16713,27.61251389,-90.43683611,FR 49.5,FR49.5
-118944,-16437,28.63357611,-91.95107083,D Stray Sand,D Stray Sand
-119227,-16844,29.28817917,-88.66870333,6800' Sand,6800' Sand
-177068,-27024,29.28811833,-88.66882694,6925' Sand,6925' Sand
-119391,-17629,29.40206389,-88.99240556,10000' FB-A,10000' Sand
-154396,-23394,28.1511325,-89.27516639,Nickel RA,Nickel
-119809,-16924,26.10828056,-94.89539722,FR22/24/26 RA,Frio 22 / Frio 24 / Frio 26
-122026,-17527,28.21654972,-91.66672528,LF Sand,LF Sand
-126844,-19037,26.31043056,-91.09339167,Wilcox 1/Wilcox 2,Wilcox 1 / Wilcox 2
-163725,-24624,26.30786944,-91.08606667,Wilcox1/Wilcox2,Wilcox 1A / Wilcox 1B / Wilcox 1C / Wilcox 2A / Wilcox 2B
-120530,-18318,26.29853333,-91.08792222,Wilcox 1/Wilcox  2,Wilcox 1 / Wilcox 2
-149669,-22775,26.30191944,-91.08175,Wilcox 1/Wilcox 2,Wilcox 1 / Wilcox 2
-162356,-24549,26.29223333,-91.08453056,Wilcox1/Wilcox2,Wilcox 1 / Wilcox 2
-120085,-16688,29.12119528,-89.96229472,C4 RA-C,C-4
-120085,-16689,29.12192278,-89.96444972,B 4 G2,B-4
-158199,-23453,29.12140361,-89.96287167,"C-2,G2",C-2
-130689,-18888,28.50333889,-91.05476722,TP-1,TP-1 Sand
-122833,-17389,28.50333889,-91.05476722,TP-1 ,TP-1 Sand
-169753,-25531,28.50333361,-91.05477056,CS-9,CS-9 Sand
-120637,-16898,28.69653167,-92.26410778,11700 FB D,11700' Sand
-169556,-25461,28.6966925,-92.26785194,11500' Sand,11500' Lower
-196985,-28619,28.69525194,-92.265725,"10,900 Sand",10900' Sand
-173369,-26211,28.69564389,-92.265255,10300' Sand,11300' Sand
-121125,-17050,28.70580361,-92.28883778,12100' Sand,12100' Sand
-167918,-25187,28.70406722,-92.28741222,11700' sand,11700' Sand
-120523,-16781,28.94768389,-92.74684611,8200 Sand,8200' SD
-147498,-22053,28.73150694,-91.87466389,Bul 14 Sand,Bul 14 Sand
-144455,-21716,28.73150694,-91.87466389,Bul 14 Sand,Bul 14 Sand
-201549,-29994,28.72890694,-91.87348278,Bul 1-6 ,Bul 1-6 Sand
-195535,-28362,28.73150167,-91.87467583,Bul 14 Sand,Bul 14 Sand
-121608,-16954,28.92125,-89.60643111,H-30 Sand,H-30 Sand
-164383,-24460,28.9213,-89.6102,G-15,G-15 Sand
-135958,-20608,28.92111389,-89.60879,G-35,G-35 Sand
-121549,-17306,26.9302,-94.6873,P1:10,P1:10
-120437,-16856,28.09509833,-90.73463278,Trim B-1 Sand,Trim B-1 Sand
-126743,-18126,27.99601111,-96.40583889,CM-15AB Sand,CM-15AB Sand
-120617,-17167,27.99594833,-96.40560389,CM-15AB Sand,CM-15AB Sand
-120480,-16878,28.05805861,-91.0637175,P Sand,P Sand
-120816,-17091,27.76520556,-90.65233611,J2 RU1,J2
-174216,-26341,27.76550083,-90.65228694,H2 Sand,H2
-121817,-17708,29.30138222,-88.65240556,7000 FB-F,7000' Lower Sand
-131338,-20472,29.30138219,-88.65240545,7000' FB-F,7000' Upper Sand
-123355,-17830,27.7807,-90.51868611,N-2 FB D,N2 Sand
-165479,-24574,27.7807,-90.51868611,N2 FB D,N2 Sand
-130485,-18955,29.23763984,-88.66260803,N-1 RD,N-1 Sand
-120580,-17809,29.24187833,-88.67948972,N-1 Sand,N-1 Sand
-127187,-18100,28.92522389,-89.62158722,H-30 Sand,H-30 Sand
-124031,-17668,28.10158833,-91.666695,3700 UPR FB-A9ST1,3700' Upper
-121333,-18148,29.17198694,-88.59821639,N-6B Sand,N-6B Sand
-139038,-21176,29.17162417,-88.60303472,L Sand,L Sand
-129902,-19029,28.76815139,-91.8904,B-23 Sand,B-23 Sand
-166513,-24904,28.76816328,-91.89045587,B-23 FBA,B-23 Sand
-127492,-18184,28.48932667,-91.04258417,TP-13A Sand,TP-13A
-129777,-19051,28.48932667,-91.04258417,TP-13A Sand,TP-13A
-177273,-26922,28.48932667,-91.04258417,TP-13A FB-N,TP-13A
-202277,-30165,28.48953694,-91.04269806,TP-11A/11B,TP-11A / TP-11B
-120955,-17323,28.16965444,-89.21935861,UPR GN M2, UPR GN M2
-160694,-23892,28.16811694,-89.22247806,I1 RA,I1
-124527,-18172,29.23533083,-88.67010306,N-1 Sand,N-1 Sand
-130486,-18956,29.23533016,-88.67010464,N-1 RD,N-1 Sand
-121230,-17980,28.94556806,-90.06750861,MS Sand,MS J-2 Sand
