API Well Number,Approved Date,Received Date,Permit Type,Water Depth (feet),Well Type,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block,Rig ID Number,Rig Name,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
608124002800,8/9/2007,8/7/2007,Revised New Well,5900,E,001,00,00,02219,Kerr-McGee Oil & Gas Corporation,G18649,WR,155,G18649,WR,155,45262,T.O. DEEPWATER MILLENNIUM,4754,S,5607,W,2349926.983998,9730514.020433,26.799075,-90.82450806
608124002800,10/18/2007,10/18/2007,Revised New Well,5900,E,001,00,00,02219,Kerr-McGee Oil & Gas Corporation,G18649,WR,155,G18649,WR,155,45262,T.O. DEEPWATER MILLENNIUM,4754,S,5607,W,2349926.983998,9730514.020433,26.799075,-90.82450806
608124002800,12/17/2007,12/13/2007,Revised New Well,5900,E,001,00,00,02219,Kerr-McGee Oil & Gas Corporation,G18649,WR,155,G18649,WR,155,45262,T.O. DEEPWATER MILLENNIUM,4754,S,5607,W,2349926.983998,9730514.020433,26.799075,-90.82450806
608124002801,11/21/2007,11/21/2007,Sidetrack,5962,E,001,00,01,02219,Kerr-McGee Oil & Gas Corporation,G18649,WR,155,G18649,WR,155,45262,T.O. DEEPWATER MILLENNIUM,4754,S,5607,W,2349926.983998,9730514.020433,26.799075,-90.82450806
608124002801,12/19/2007,12/19/2007,Revised Sidetrack,5962,E,001,00,01,02219,Kerr-McGee Oil & Gas Corporation,G18649,WR,155,G18649,WR,155,45262,T.O. DEEPWATER MILLENNIUM,4754,S,5607,W,2349926.983998,9730514.020433,26.799075,-90.82450806
608124002900,7/26/2007,7/18/2007,New Well,6909,E,001,00,00,00003,Union Oil Company of California,G18753,WR,677,G18753,WR,677,45984,T.O. CAJUN EXPRESS,4120,N,4970,E,2260150.038055,9547399.990689,26.29934556,-91.10793806
608124002900,7/26/2007,7/26/2007,Revised New Well,6909,E,001,00,00,00003,Union Oil Company of California,G18753,WR,677,G18753,WR,677,45984,T.O. CAJUN EXPRESS,4120,N,4970,E,2260150.038055,9547399.990689,26.29934556,-91.10793806
608124002900,8/17/2007,8/13/2007,Revised New Well,6909,E,001,00,00,00003,Union Oil Company of California,G18753,WR,677,G18753,WR,677,45984,T.O. CAJUN EXPRESS,4120,N,4970,E,2260150.038055,9547399.990689,26.29934556,-91.10793806
608124002900,12/21/2007,12/17/2007,Revised New Well,6909,E,001,00,00,00003,Union Oil Company of California,G18753,WR,677,G18753,WR,677,46105,T.O. DISCOVERER DEEP SEAS,4120,N,4970,E,2260150.038055,9547399.990689,26.29934556,-91.10793806
608124003000,7/27/2007,4/27/2007,New Well,6284,E,001,00,00,00981,Anadarko Petroleum Corporation,G18701,WR,372,G18700,WR,371,45883,T.O. DISCOVERER SPIRIT,5515,N,2980,E,2293820.032160,9656885.000186,26.59909944,-90.999995
608124003000,2/4/2008,1/30/2008,Revised New Well,6284,E,001,00,00,00981,Anadarko Petroleum Corporation,G18701,WR,372,G18700,WR,371,45883,T.O. DISCOVERER SPIRIT,5515,N,2980,E,2293820.032160,9656885.000186,26.59909944,-90.999995
608124003000,2/27/2008,2/21/2008,Revised New Well,6284,E,001,00,00,00981,Anadarko Petroleum Corporation,G18701,WR,372,G18700,WR,371,45883,T.O. DISCOVERER SPIRIT,5515,N,2980,E,2293820.032160,9656885.000186,26.59909944,-90.999995
608124003000,3/10/2008,3/6/2008,Revised New Well,6284,E,001,00,00,00981,Anadarko Petroleum Corporation,G18701,WR,372,G18700,WR,371,45883,T.O. DISCOVERER SPIRIT,5515,N,2980,E,2293820.032160,9656885.000186,26.59909944,-90.999995
608124003100,10/31/2007,10/17/2007,New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003100,12/6/2007,12/6/2007,Revised New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003100,5/22/2008,5/20/2008,Revised New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003100,5/29/2008,5/29/2008,Revised New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003100,7/9/2008,7/9/2008,Revised New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003100,7/24/2008,7/24/2008,Revised New Well,7016,E,003,00,00,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003101,8/14/2008,8/6/2008,Sidetrack,7016,E,003,00,01,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003101,8/20/2008,8/20/2008,Revised Sidetrack,7016,E,003,00,01,00003,Union Oil Company of California,G21245,WR,678,G21245,WR,678,46105,T.O. DISCOVERER DEEP SEAS,2032,N,2078,W,2267198.034663,9549488.030211,26.30480389,-91.08633556
608124003200,11/14/2007,10/25/2007,New Well,7470,E,003,00,00,00689,Shell Offshore Inc.,G17001,WR,508,,,,45804,T.O. DEEPWATER NAUTILUS,3085,S,7065,W,2367225,9617965,26.48873056,-90.77750333
608124003200,12/13/2007,12/11/2007,Revised New Well,7470,E,003,00,00,00689,Shell Offshore Inc.,G17001,WR,508,,,,45804,T.O. DEEPWATER NAUTILUS,3085,S,7065,W,2367225,9617965,26.48873056,-90.77750333
608124003201,1/17/2008,1/9/2008,Bypass,7470,E,003,00,00,00689,Shell Offshore Inc.,G17001,WR,508,,WR,464,45804,T.O. DEEPWATER NAUTILUS,3085,S,7065,W,2367225,9617965,26.48873056,-90.77750333
608124003202,8/13/2008,8/11/2008,Bypass,7476,E,003,00,00,00689,Shell Offshore Inc.,G17001,WR,508,,WR,464,45804,T.O. DEEPWATER NAUTILUS,3085,S,7065,W,2367225,9617965,26.48873056,-90.77750333
608124003300,1/3/2008,11/20/2007,New Well,7120,E,WR001,00,00,00276,Exxon Mobil Corporation,G20351,WR,584,G20351,WR,584,48878,OCEAN EIRIK RAUDE,6251,N,5031,W,2175110.625445,9576949.308677,26.38383,-91.36633306
608124003300,2/27/2008,2/25/2008,Revised New Well,7120,E,WR001,00,00,00276,Exxon Mobil Corporation,G20351,WR,584,G20351,WR,584,48878,OCEAN EIRIK RAUDE,6251,N,5031,W,2175110.625445,9576949.308677,26.38383,-91.36633306
608124003301,1/2/2015,11/20/2014,Sidetrack,7143,D,JU102,00,01,00276,Exxon Mobil Corporation,G20351,WR,584,G20351,WR,584,50410,MAERSK VIKING,6252,N,5029,W,2175108.805263,9576947.744436,26.38382576,-91.36633868
608124003400,5/14/2008,5/1/2008,New Well,5815,E,001,00,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003400,6/25/2008,6/19/2008,Revised New Well,5815,E,001,00,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003400,9/25/2008,9/25/2008,Revised New Well,5815,E,001,00,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003400,12/17/2008,12/5/2008,Revised New Well,5815,E,001,00,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003401,6/26/2008,6/26/2008,Bypass,5815,E,001,01,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003401,8/4/2008,8/4/2008,Revised Bypass,5815,E,001,01,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003401,9/30/2008,9/29/2008,Revised Bypass,5815,E,001,01,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003402,10/28/2008,10/28/2008,Bypass,5815,E,001,02,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003402,12/18/2008,12/17/2008,Revised Bypass,5815,E,001,02,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003402,1/8/2009,1/8/2009,Revised Bypass,5815,E,001,02,00,00148,Anadarko E&P Company LP,G20259,WR,8,G25232,WR,52,92126,NOBLE PAUL ROMANO,2177,N,1466,W,2108186.005869,9771102.975301,26.92019389,-91.56408639
608124003500,8/21/2008,7/29/2008,New Well,6973,E,001,00,00,00078,Chevron U.S.A. Inc.,G25257,WR,581,G25257,WR,581,45984,T.O. CAJUN EXPRESS,7835,S,1469,E,2136931.051592,9575194.926035,26.38028694,-91.48301333
608124003600,10/23/2008,10/10/2008,New Well,8134,E,001,00,00,02421,"Devon Energy Production Company, L.P.",G16969,WR,249,G16969,WR,249,49579,SEADRILL WEST SIRIUS,3984,N,1623,E,2453576.986191,9705935.968518,26.72625944,-90.50839972
608124003600,11/14/2008,11/12/2008,Revised New Well,8134,E,001,00,00,02421,"Devon Energy Production Company, L.P.",G16969,WR,249,G16969,WR,249,28531,DIAMOND OCEAN ENDEAVOR,3984,N,1623,E,2453576.986191,9705935.968518,26.72625944,-90.50839972
608124003600,2/26/2009,2/20/2009,Revised New Well,8134,E,001,00,00,02421,"Devon Energy Production Company, L.P.",G16969,WR,249,G16969,WR,249,28531,DIAMOND OCEAN ENDEAVOR,3984,N,1623,E,2453576.986191,9705935.968518,26.72625944,-90.50839972
608124003700,10/23/2008,8/27/2008,New Well,6228,E,001,00,00,00078,Chevron U.S.A. Inc.,G25246,WR,316,G25246,WR,316,46105,T.O. DISCOVERER DEEP SEAS,5625,S,6013,E,2116546.974312,9668025.047449,26.63634,-91.54205472
608124003700,1/14/2009,1/13/2009,Revised New Well,6228,E,001,00,00,00078,Chevron U.S.A. Inc.,G25246,WR,316,G25246,WR,316,46105,T.O. DISCOVERER DEEP SEAS,5625,S,6013,E,2116546.974312,9668025.047449,26.63634,-91.54205472
608124003700,2/12/2009,2/12/2009,Revised New Well,6228,E,001,00,00,00078,Chevron U.S.A. Inc.,G25246,WR,316,G25246,WR,316,46105,T.O. DISCOVERER DEEP SEAS,5625,S,6013,E,2116546.974312,9668025.047449,26.63634,-91.54205472
608124003800,10/30/2008,10/16/2008,New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16965,WR,206,G16965,WR,206,49579,SEADRILL WEST SIRIUS,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124003800,3/27/2009,3/20/2009,Revised New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16970,WR,250,G16965,WR,206,49579,SEADRILL WEST SIRIUS,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124003800,4/3/2009,3/30/2009,Revised New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16970,WR,250,G16965,WR,206,28531,DIAMOND OCEAN ENDEAVOR,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124003800,5/12/2009,5/7/2009,Revised New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16970,WR,250,G16965,WR,206,28531,DIAMOND OCEAN ENDEAVOR,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124003800,6/2/2009,6/2/2009,Revised New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16970,WR,250,G16965,WR,206,28531,DIAMOND OCEAN ENDEAVOR,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124003800,6/19/2009,6/12/2009,Revised New Well,8142,E,003,00,00,02421,"Devon Energy Production Company, L.P.",G16970,WR,250,G16965,WR,206,28531,DIAMOND OCEAN ENDEAVOR,318,S,3688,W,2458888.478004,9710237.999015,26.73780111,-90.49187778
608124004400,7/15/2009,7/7/2009,New Well,6806,E,001,00,00,00003,Union Oil Company of California,G18745,WR,634,G18745,WR,634,50079,T.O. DISCOVERER CLEAR LEADER,2982,S,1963,W,2267083.005740,9554502.006224,26.31860083,-91.08646
608124004500,8/12/2009,4/27/2009,New Well,6667,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004500,9/22/2009,9/3/2009,Revised New Well,6667,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004500,1/28/2010,1/5/2010,Revised New Well,6667,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004500,5/14/2010,5/12/2010,Revised New Well,6667,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004501,2/18/2010,2/16/2010,Bypass,6667,E,001,01,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004501,5/25/2010,5/25/2010,Revised Bypass,6667,E,001,01,00,02748,Statoil Gulf of Mexico LLC,G20341,WR,543,G20341,WR,543,50099,MAERSK DEVELOPER,569,N,828,E,2232611.767009,9598470.807459,26.44092056,-91.18979083
608124004600,10/2/2009,8/18/2009,New Well,8850,D,002,00,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004600,12/11/2009,12/11/2009,Revised New Well,8850,D,002,00,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004601,1/7/2010,1/5/2010,Bypass,8850,D,002,01,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004601,1/18/2010,1/12/2010,Revised Bypass,8850,D,002,01,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004601,2/5/2010,2/5/2010,Revised Bypass,8850,D,002,01,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004602,2/10/2010,2/9/2010,Bypass,8850,D,002,02,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004602,2/26/2010,2/25/2010,Revised Bypass,8850,D,002,02,00,01207,Petrobras America Inc.,G16997,WR,469,G16997,WR,469,46105,T.O. DISCOVERER DEEP SEAS,12,N,7519,E,2447681.463931,9630708.379853,26.51972889,-90.53090139
608124004700,11/20/2009,11/5/2009,New Well,8143,E,004,00,00,02421,"Devon Energy Production Company, L.P.",G16965,WR,206,G16965,WR,206,49579,SEADRILL WEST SIRIUS,362,S,3640,W,2458840.354002,9710281.7062,26.73792389,-90.4920225
608124004700,9/2/2011,5/6/2011,Revised New Well,8143,D,004,00,00,01207,Petrobras America Inc.,G16970,WR,250,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),362,S,3640,W,2458840.354002,9710281.7062,26.73792389,-90.4920225
608124004700,12/27/2011,12/15/2011,Revised New Well,8143,D,004,00,00,01207,Petrobras America Inc.,G16970,WR,250,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),362,S,3640,W,2458840.354002,9710281.7062,26.73792389,-90.4920225
608124004701,4/5/2012,3/30/2012,Bypass,8143,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004701,4/27/2012,4/27/2012,Revised Bypass,8143,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004701,6/8/2012,6/5/2012,Revised Bypass,8149,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004701,6/20/2012,6/12/2012,Revised Bypass,8149,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004701,7/23/2012,7/19/2012,Revised Bypass,8149,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004701,7/31/2012,7/27/2012,Revised Bypass,8149,E,004,01,00,01207,Petrobras America Inc.,G16965,WR,206,G16965,WR,206,50800,VALARIS DS-5 (ENSCO DS-5),397,S,3606,W,2458806.1443,9710316.864165,26.73802241,-90.49212513
608124004800,3/24/2010,3/2/2010,New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,4/8/2011,12/2/2010,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,5/6/2011,5/5/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,5/18/2011,5/9/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,6/15/2011,6/10/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,6/20/2011,6/17/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,7/29/2011,7/29/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,8/5/2011,8/5/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,8/10/2011,8/10/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004800,8/23/2011,8/23/2011,Revised New Well,7813,E,001,00,00,02748,Statoil Gulf of Mexico LLC,G26419,WR,969,G26419,WR,969,50259,T.O. DISCOVERER AMERICAS,4935,N,578,E,2011101.910840,9435704.848486,25.99999444,-91.87109167
608124004900,8/15/2011,5/28/2010,New Well,5495,E,001,00,00,00003,Union Oil Company of California,G21849,WR,143,G21849,WR,143,50279,T.O. DISCOVERER INSPIRATION,2968,N,7430,E,2162650.0146,9738631.985421,26.82906667,-91.3982075
608124004900,10/31/2011,10/25/2011,Revised New Well,5495,E,001,00,00,00003,Union Oil Company of California,G21849,WR,143,G21849,WR,143,50279,T.O. DISCOVERER INSPIRATION,2968,N,7430,E,2162650.0146,9738631.985421,26.82906667,-91.3982075
608124004900,11/7/2011,11/4/2011,Revised New Well,5495,E,001,00,00,00003,Union Oil Company of California,G21849,WR,143,G21849,WR,143,50279,T.O. DISCOVERER INSPIRATION,2968,N,7430,E,2162650.0146,9738631.985421,26.82906667,-91.3982075
608124005000,10/21/2011,3/11/2011,New Well,6965,E,PS005,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50820,T.O. DISCOVERER INDIA,7333,N,3322,E,2150917.684230,9512507.018379,26.20735528,-91.44259889
608124005000,11/23/2011,10/24/2011,Revised New Well,6965,E,PS005,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7333,N,3322,E,2150917.684230,9512507.018379,26.20735528,-91.44259889
608124005000,12/1/2011,11/29/2011,Revised New Well,6965,E,PS005,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7333,N,3322,E,2150917.684230,9512507.018379,26.20735528,-91.44259889
608124005000,2/1/2012,1/18/2012,Revised New Well,6965,E,PS005,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7333,N,3322,E,2150917.684230,9512507.018379,26.20735528,-91.44259889
608124005100,10/26/2011,3/11/2011,New Well,6960,E,PS004,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50820,T.O. DISCOVERER INDIA,7356,N,3403,E,2150836.534733,9512484.134633,26.207295,-91.44284722
608124005100,3/27/2012,1/30/2012,Revised New Well,6958,E,PS004,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7356,N,3403,E,2150836.534733,9512484.134633,26.207295,-91.44284722
608124005100,4/23/2012,4/23/2012,Revised New Well,6958,E,PS004,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7356,N,3403,E,2150836.534733,9512484.134633,26.207295,-91.44284722
608124005101,5/16/2012,5/14/2012,Bypass,6958,E,PS004,01,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7356,N,3403,E,2150836.567692,9512484.120490,26.20729496,-91.44284712
608124005102,5/23/2012,5/21/2012,Bypass,6958,E,PS004,02,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7356,N,3403,E,2150836.567692,9512484.120490,26.20729496,-91.44284712
608124005103,5/30/2012,5/29/2012,Bypass,6958,E,PS004,03,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7356,N,3403,E,2150836.567692,9512484.120490,26.20729496,-91.44284712
608124005200,10/26/2011,3/11/2011,New Well,6968,E,PS001,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50820,T.O. DISCOVERER INDIA,7106,N,3397,E,2150843.277425,9512734.197140,26.20798278,-91.4428175
608124005200,7/6/2015,6/1/2015,Revised New Well,6967,D,PS001,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.277425,9512734.197140,26.20798278,-91.4428175
608124005200,7/8/2015,7/7/2015,Revised New Well,6967,D,PS001,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.277425,9512734.197140,26.20798278,-91.4428175
608124005200,7/21/2015,7/21/2015,Revised New Well,6967,D,PS001,00,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.277425,9512734.197140,26.20798278,-91.4428175
608124005201,8/10/2015,8/5/2015,Bypass,6967,E,PS001,01,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.315675,9512734.288465,26.20798303,-91.44281738
608124005201,10/6/2015,10/1/2015,Revised Bypass,6967,E,PS001,01,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.315675,9512734.288465,26.20798303,-91.44281738
608124005201,10/19/2015,10/19/2015,Revised Bypass,6967,E,PS001,01,00,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.315675,9512734.288465,26.20798303,-91.44281738
608124005202,9/8/2016,7/1/2016,Sidetrack,6967,D,PS001,00,01,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.315675,9512734.288465,26.20798303,-91.44281738
608124005203,10/28/2016,10/26/2016,Bypass,6967,D,PS001,01,01,00078,Chevron U.S.A. Inc.,G17015,WR,758,G17015,WR,758,50079,T.O. DISCOVERER CLEAR LEADER,7106,N,3397,E,2150843.315675,9512734.288465,26.20798303,-91.44281738
