"API_WELL_NUMBER","BOTM_LEASE_NUM","WELL_SPUD_DATE","TOTAL_DEPTH_DATE","BOREHOLE_STAT_DT","BH_TOTAL_MD","WELL_BORE_TVD"
"177074046870","G03145",8/26/1995,9/8/1995,9/8/1995,"12868","12013"
"177074046900","G04111",8/23/1984,12/3/1984,12/13/1984,"18365","18321"
"177074047000","G03401",10/4/1984,11/14/1984,8/25/2008,"13171","12142"
"177074047100","G04112",9/10/1984,10/10/1984,5/30/2002,"13406","11780"
"177074047200","G04822",9/10/1984,9/20/1984,4/17/1992,"8760","8616"
"177074047300"," 00310",10/22/1984,11/30/1984,10/4/2012,"14800","14800"
"177084072401","G07703",1/7/2002,1/19/2002,1/28/2002,"13898","12336"
"177084072600","G10705",,,,"",""
"177084072700","G04809",2/12/1990,2/21/1990,3/1/1990,"7800","4086"
"177084072701","G04809",3/1/1990,3/7/1990,9/19/2007,"7705","6874"
"177084072800","G02589",2/6/1990,2/18/1990,9/16/2023,"6800","6501"
"177084072900","G07703",2/13/1990,3/30/1990,6/22/1990,"14439","13254"
"177084073200","G09537",4/12/1990,5/5/1990,11/25/1993,"11425","10420"
"177084073270","G09537",3/22/1990,4/12/1990,4/12/1990,"8641","8128"
"177084073400","G07716",5/19/1990,5/28/1990,6/2/1990,"6500","6500"
"177084073500","G09546",7/3/1990,7/19/1990,2/25/2001,"9192","9153"
"177084073501","G09546",2/25/2001,3/3/2001,3/5/2001,"9036","8291"
"177084073502","G06693",3/5/2001,3/7/2001,6/8/2015,"8992","8410"
"177084073600","G09543",7/5/1990,7/11/1990,10/14/1994,"6900","6900"
"177084073700","G02281",9/6/1990,9/15/1990,7/21/2014,"6000","4898"
"177084073800","G10705",7/26/1990,8/1/1990,8/3/1990,"4400","4400"
"177084073801","G10705",8/3/1990,8/6/1990,8/8/1990,"4370","4299"
"177084073802","G10705",8/8/1990,8/12/1990,7/28/1995,"4323","4313"
"177084073900","G02281",8/21/1990,9/2/1990,8/5/2014,"7105","5834"
"177084074000","G06693",11/14/1991,12/9/1991,6/7/2015,"13790","11774"
"177084074070","G06693",8/1/1990,9/7/1990,9/7/1990,"11726","10584"
"177084074071","G06693",9/7/1990,9/14/1990,9/23/1990,"11560","10429"
"177084074072","G06693",9/23/1990,10/19/1990,10/19/1991,"14048","11866"
"177084074073","G06693",10/19/1991,11/14/1991,11/14/1991,"14015","11844"
"177084074100","G02281",11/4/1990,11/16/1990,2/7/1991,"10413","6588"
"177084074200","G02281",9/21/1990,10/6/1990,1/7/1991,"9960","6509"
"177084074300","G07713",8/18/1990,8/30/1990,8/31/1990,"8918","8722"
"177084074400","G02280",10/9/1990,10/28/1990,10/31/1990,"7423","6162"
"177084074401","G02280",10/31/1990,11/1/1990,11/22/1990,"6967","5996"
"177084074402","G02280",11/22/1990,12/2/1990,3/22/2015,"8380","5455"
"177084074600","G11914",10/19/1990,11/6/1990,11/11/1990,"9150","8512"
"177084074700","G02882",10/17/1990,11/7/1990,11/11/1990,"10021","9882"
"177084074701","G02882",11/28/1990,12/7/1990,2/9/2007,"10487","10002"
"177084074770","G02882",11/11/1990,11/28/1990,11/28/1990,"9308","9094"
"177084074800","G02587",12/12/1990,12/28/1990,1/4/1991,"9898","8305"
"177084074801","G02882",1/4/1991,1/17/1991,2/9/2007,"9600","9417"
"177084074900","G04109",12/13/1990,2/12/1991,1/27/1994,"13478","13459"
"177084074901","G04109",1/27/1994,2/3/1994,3/13/1994,"13424","13382"
"177084075000","G11927",12/23/1990,1/6/1991,4/24/1996,"6161","4000"
"177084075100","G11927",1/19/1991,2/1/1991,2/6/1991,"7008","5001"
"177084075101","G11927",2/7/1991,2/12/1991,2/21/1991,"6623","4638"
"177084075300","G11911",2/12/1991,2/19/1991,2/22/1991,"6327","6320"
"177084075301","G11911",2/22/1991,2/27/1991,3/1/1991,"6433","6316"
"177084075400","G11927",,,,"",""
"177084075500"," 00790",3/10/1991,3/26/1991,11/8/2007,"7519","5350"
"177084075600","G09537",4/15/1991,5/28/1991,6/1/1991,"14117","12757"
"177084075670","G09537",3/21/1991,4/7/1991,4/15/1991,"10361","9723"
"177084075700"," 00790",,,,"",""
"177084075800","G08431",6/16/1991,6/23/1991,6/27/1991,"8699","8699"
"177084075900","G05473",10/14/1991,12/16/1991,6/5/2004,"14108","14103"
"177084075901","G24878",6/5/2004,6/18/2004,7/12/2023,"13454","13030"
"177084076000","G12894",11/14/1991,11/24/1991,11/26/1991,"9073","9072"
"177084076001","G12894",11/26/1991,12/4/1991,6/10/1997,"9336","9189"
"177084076100","G12897",12/26/1991,1/5/1992,1/14/1992,"4500","4500"
"177084076200","G04110",1/7/1992,1/28/1992,2/7/1992,"11385","11382"
"177084076270","G04110",12/28/1991,1/3/1992,1/7/1992,"4050","4050"
"177084076300","G08684",4/22/1992,5/4/1992,4/7/1994,"13950","13609"
"177084076370","G08684",12/25/1991,4/15/1992,4/22/1992,"13995","13648"
"177084076400","G06693",6/3/1992,6/18/1992,7/31/2013,"16881","14801"
"177084076470","G06693",2/9/1992,4/24/1992,4/24/1992,"15889","13927"
"177084076500","G04110",2/12/1992,3/12/1992,6/30/2001,"11518","10940"
"177084076600","G04110",,,,"",""
"177084076700","G06693",10/7/1992,11/16/1992,4/10/2001,"12860","11833"
"177084076701","G09546",4/10/2001,4/16/2001,6/6/2015,"8056","5639"
"177084076800","G11925",6/22/1992,7/15/1992,7/19/1992,"12750","11986"
"177084076801","G11925",7/19/1992,7/22/1992,10/17/1996,"12472","11869"
"177084076900","G09546",9/11/1992,9/18/1992,6/2/2015,"8780","8627"
"177084076970","G09546",8/14/1992,9/11/1992,9/11/1992,"8139","8139"
"177084077000","G01216",10/29/1992,11/20/1992,6/28/2003,"7742","6216"
"177084077100","G09546",1/13/1993,1/17/1993,1/23/1993,"11856","10650"
"177084077101","G09546",1/23/1993,2/3/1993,3/13/2001,"11021","10210"
"177084077102","G09546",3/13/2001,3/16/2001,9/24/2024,"11487","10659"
"177084077103","G09546",,,3/15/2001,"11487","10660"
"177084077170","G09546",12/18/1992,1/9/1993,1/13/1993,"11654","10201"
"177084077200","G06693",3/1/1993,3/23/1993,6/6/2001,"15317","13223"
"177084077201","G06693",6/6/2001,6/11/2001,6/5/2015,"15130","13173"
"177084077270","G06693",2/14/1993,3/1/1993,3/1/1993,"9118","8434"
"177084077300","G11919",3/9/1993,3/23/1993,3/5/2006,"7570","7570"
"177084077400","G04109",3/22/1993,4/29/1993,12/21/2010,"12045","10475"
"177084077401","G04109",1/11/2011,1/15/2011,1/19/2011,"7021","6533"
"177084077402","G04109",1/19/2011,2/4/2011,2/20/2011,"10600","9969"
"177084077500","G09548",4/5/1993,6/13/1993,6/23/1995,"14829","14822"
"177084077600","G06693",6/8/1993,7/12/1993,10/18/2013,"16725","14600"
"177084077700","G01210",7/14/1993,7/25/1993,8/22/1993,"8280","6325"
"177084077800","G09554",7/2/1993,11/17/1993,12/5/1993,"18020","18017"
"177084077900","G05475",7/11/1993,8/12/1993,8/17/1993,"11362","10975"
"177084077901","G05475",8/17/1993,8/21/1993,8/22/1993,"11438","11202"
"177084077902","G05475",8/22/1993,9/2/1993,10/13/2004,"11506","10783"
"177084078000","G06693",8/15/1993,10/6/1993,6/5/2015,"17835","15873"
"177084078100","G09548",10/17/1993,11/15/1993,6/25/1995,"15532","15529"
"177084078200","G02587",8/23/1993,10/5/1993,11/3/1993,"9718","7477"
"177084078300","G09548",11/18/1993,12/25/1993,1/9/1994,"16642","15892"
"177084078370","G09548",10/7/1993,11/2/1993,11/9/1993,"14922","14919"
"177084078371","G09548",11/9/1993,11/12/1993,11/18/1993,"16229","16225"
"177084078400","G09546",11/11/1993,11/28/1993,12/28/1993,"9589","8067"
"177084078500","G02883",11/23/1993,12/5/1993,10/21/2000,"7675","7397"
"177084078501","G02883",10/21/2000,10/27/2000,12/28/2000,"7599","7286"
"177084078600","G09546",11/13/1993,11/25/1993,8/15/1996,"9218","5397"
"177084078601","G09546",9/8/1996,9/11/1996,6/4/2015,"8810","7334"
"177084078670","G09546",8/15/1996,8/31/1996,9/8/1996,"8830","7335"
"177084078700","G11919",11/25/1993,12/3/1993,3/5/2006,"7830","7661"
"177084078800","G09546",12/12/1993,12/25/1993,12/27/1993,"9245","7661"
"177084078900","G05475",1/7/1994,2/4/1994,2/11/1994,"10900","10132"
"177084078901","G05475",2/12/1994,2/18/1994,2/28/1994,"12250","10958"
"177084078902","G05475",2/28/1994,3/9/1994,3/12/1994,"10531","9583"
"177084078903","G05475",3/12/1994,3/14/1994,10/12/2004,"10900","10120"
"177084079000","G11922",2/21/1994,3/7/1994,5/28/2001,"6628","3918"
"177084079100","G02885",2/4/1994,2/20/1994,2/14/2019,"8233","6794"
"177084079200","G11921",3/16/1994,3/27/1994,3/29/1994,"6606","5078"
"177084079201","G11921",3/30/1994,4/5/1994,5/28/2001,"7220","5224"
"177084079300","G10700",4/5/1994,5/29/1994,6/16/1994,"16937","16500"
"177084079400","G11911",4/24/1994,5/10/1994,12/6/1994,"10400","9757"
"177084079401","G11911",1/3/1995,1/14/1995,7/6/2011,"10351","8782"
"177084079470","G11911",12/6/1994,12/30/1994,1/3/1995,"10225","8776"
"177084079500","G10703",6/23/1994,7/8/1994,7/11/1994,"8764","8764"
"177084079600","G11912",10/3/1994,10/24/1994,10/30/1994,"18000","17991"
"177084079670","G11912",8/19/1994,9/28/1994,10/3/1994,"17437","17420"
"177084079700","G14439",10/2/1994,10/29/1994,4/13/2003,"11889","9025"
"177084079800","G04433",10/16/1994,11/5/1994,6/12/2021,"10382","9838"
"177084079900","G11915",10/30/1994,11/3/1994,11/6/1994,"6000","6000"
"177084080000","G14443",11/20/1994,11/28/1994,12/2/1994,"8000","7999"
"177090083901","G00985",9/12/1967,9/17/1967,9/25/1967,"10375","8470"
"177090084000"," 00044",10/16/1967,10/27/1967,11/3/1967,"11851","11851"
"177090084100"," 00044",10/2/1967,10/14/1967,10/16/1967,"11200","11200"
"177090084200"," 00438",7/9/1967,8/27/1967,10/28/1989,"11934","11927"
"177090084300"," 00443",10/12/1967,10/19/1967,8/22/2011,"10022","9311"
"177090084370"," 00443",8/26/1967,9/14/1967,10/12/1967,"10520","10000"
"177090084500","G00985",9/25/1967,10/16/1967,1/4/1997,"13200","11542"
"177090084501","G00985",1/9/1997,1/18/1997,6/16/2025,"11150","10000"
"177090084570","G00985",1/4/1997,1/5/1997,1/9/1997,"9480","8309"
"177090084600"," 00050",9/4/1967,10/26/1967,5/26/1974,"12600","12600"
"177090084700"," 00438",9/29/1967,12/17/1967,12/17/1967,"14465","14460"
"177090084800","G00985",11/28/1967,12/19/1967,10/2/1996,"13070","11696"
"177090084801","G00985",12/10/1996,12/11/1996,6/16/2025,"10775","10025"
"177090084870","G00985",10/2/1996,10/20/1996,10/24/1996,"9950","9178"
"177090084871","G00985",10/24/1996,11/29/1996,12/10/1996,"9700","8956"
"177090084900","G00985",10/23/1967,11/16/1967,12/1/1994,"12778","11557"
"177090084901","G00985",12/1/1994,12/28/1994,8/8/2013,"11945","10539"
"177090085000"," 00260",12/14/1967,12/25/1967,12/28/1967,"10719","10719"
"177090085100"," 00044",10/16/1967,12/4/1967,11/17/1993,"13236","13145"
"177090085300"," 00436",11/1/1967,11/27/1967,11/30/1967,"13920","13542"
"177090085400"," 00809",12/16/1967,12/25/1967,1/1/1968,"8819","8819"
"177090085500"," 00049",1/5/1968,1/13/1968,7/15/2012,"10290","10290"
"177090085600"," 00443",11/28/1967,12/20/1967,8/22/2011,"12887","12362"
"177090085670"," 00443",10/25/1967,11/28/1967,10/25/1967,"11462","10940"
"177090085700","G00980",10/22/1967,12/18/1967,10/14/2003,"12946","12946"
"177090085800"," 00044",1/31/1968,2/10/1968,2/20/1968,"8342","8281"
"177090085900"," 00044",1/7/1968,1/23/1968,11/21/1993,"11440","11426"
"177090085970"," 00044",12/21/1967,1/5/1968,1/5/1968,"10025","10020"
"177090086100","G00980",12/26/1967,2/7/1968,12/27/2000,"11708","11205"
"177090086101","G00980",12/27/2000,1/2/2001,10/14/2003,"10891","10132"
"177090086200"," 00811",2/7/1968,2/13/1968,2/15/1968,"7608","7608"
"177090086300"," 00443",2/1/1968,2/19/1968,8/22/2011,"13020","11803"
"177090086400"," 00046",11/15/1967,12/30/1967,11/3/1993,"13648","13648"
"177090086500"," 00045",3/4/1968,3/9/1968,3/9/1968,"3287","3287"
"177090086600"," 00044",3/18/1968,3/28/1968,3/28/1968,"11000","11000"
"177090086601"," 00044",3/30/1968,4/6/1968,9/7/1968,"11133","11021"
"177090086800"," 00438",1/8/1968,1/17/1968,3/12/1975,"10300","10292"
"177090086870"," 00438",11/6/1967,12/6/1967,1/8/1968,"11404","11395"
"177090086900"," 00436",11/29/1967,12/23/1967,12/30/1967,"13512","13224"
"177090086901"," 00436",1/1/1968,1/17/1968,10/20/2000,"13875","13242"
"177090087000"," 00476",4/1/1968,4/16/1968,9/1/1971,"12805","12615"
"177090087070"," 00476",3/6/1968,3/31/1968,4/1/1968,"12862","12644"
"177090087100"," 00438",1/8/1968,2/1/1968,9/15/1976,"10700","10698"
"177090087170"," 00438",12/20/1967,1/7/1968,1/7/1968,"9684","9682"
"177090087300"," 00050",1/20/1968,3/17/1968,3/20/1968,"14200","14200"
"177090087400"," 00045",2/25/1968,2/27/1968,2/28/1968,"3933","3933"
"177090087500"," 00050",2/7/1968,3/20/1968,9/14/1991,"12550","12550"
"177090087600"," 00578",2/21/1968,3/28/1968,3/26/2004,"13500","13500"
"177090087700"," 00443",3/21/1968,4/3/1968,8/22/2011,"10781","10545"
"177090087770"," 00443",2/25/1968,3/12/1968,3/12/1968,"8051","7935"
"177090087771"," 00443",3/12/1968,3/20/1968,3/20/1968,"9657","9452"
"177090087800","G00977",2/18/1968,3/25/1968,9/14/1989,"13093","13093"
"177090088000"," 00438",2/27/1968,4/6/1968,5/5/1969,"11343","11338"
"177090088070"," 00438",5/5/1969,6/20/1969,11/29/1989,"11321","11283"
"177090088100"," 00472",4/8/1968,4/25/1968,4/27/1968,"11681","11681"
"177090088200"," 00436",3/28/1968,4/17/1968,10/20/2000,"14083","13202"
"177090088270"," 00436",1/31/1968,3/27/1968,3/28/1968,"13570","12749"
"177090088300"," 00807",4/25/1968,5/10/1968,5/14/1968,"8891","8891"
"177090088400"," 00439",4/30/1968,5/9/1968,5/13/1968,"4302","4302"
"177090088500","G00980",5/15/1968,7/6/1968,7/8/1968,"13277","13277"
"177090088600"," 00443",4/11/1968,5/4/1968,8/22/2011,"13437","13289"
"177090088700"," 00045",2/29/1968,3/2/1968,3/2/1968,"560","560"
"177090088800"," 00796",4/18/1968,4/30/1968,5/3/2024,"11958","11684"
"177090088870"," 00796",3/16/1968,4/9/1968,4/18/1968,"11990","11746"
"177090088900"," 00577",5/16/1968,5/21/1968,5/24/1968,"7643","7638"
"177090088901"," 00577",5/24/1968,5/30/1968,6/2/1968,"6949","6849"
"177090089100"," 00437",5/5/1968,5/28/1968,10/19/1978,"14060","13489"
"177090089200"," 00439",5/15/1968,6/11/1968,6/14/1968,"10500","10495"
"177090089300"," 00806",5/2/1968,6/5/1968,3/14/1996,"14694","14694"
"177090089400"," 00045",2/29/1968,3/1/1968,3/2/1968,"3310","3310"
"177090089500"," 00787",4/9/1968,6/4/1968,8/19/2011,"15752","15418"
"177090089600"," 00478",7/24/1968,7/28/1968,9/26/2008,"6507","6379"
"177090089670"," 00478",7/8/1968,7/21/1968,7/24/1968,"6336","6226"
"177090089700"," 00438",2/28/1968,4/16/1968,11/10/1989,"12002","11992"
"177090089800"," 00228",7/2/1968,7/9/1968,11/15/2016,"10820","10820"
"177090089870"," 00228",5/30/1968,6/30/1968,,"12104","12104"
"177090089900"," 00437",6/6/1968,7/6/1968,10/13/2000,"14265","13393"
"177090090000"," 00443",7/29/1968,8/6/1968,8/22/2011,"8784","8518"
"177090090100"," 00443",6/6/1968,6/21/1968,6/22/1968,"12328","11851"
"177090090200","G01220",7/24/1968,8/6/1968,10/17/2023,"10010","9991"
"177090090300"," 00443",5/21/1968,5/30/1968,8/22/2011,"10200","9117"
"177090090370"," 00443",5/8/1968,5/19/1968,5/19/1968,"8960","7899"
"177090090400"," 00442",7/24/1968,8/14/1968,9/16/1993,"10665","10656"
"177090090401"," 00442",9/16/1993,10/19/1993,7/16/2002,"10400","10154"
"177090090500"," 00438",5/19/1968,6/19/1968,9/3/1976,"11338","11336"
"177090090600"," 00442",8/7/1968,8/18/1968,5/19/2010,"11065","10993"
"177090090700","G00979",7/24/1968,8/29/1968,8/31/1968,"13705","13705"
"177090090900"," 00443",7/4/1968,7/24/1968,8/22/2011,"12342","11392"
"177090090970"," 00443",6/23/1968,7/4/1968,7/4/1968,"9410","8506"
"177090091300","G00985",9/7/1968,9/30/1968,6/27/2025,"12100","11871"
"177090091400","G01220",8/11/1968,9/10/1968,9/23/1995,"11670","11333"
"177090091401","G01220",10/10/1995,10/21/1995,10/14/2023,"15320","14435"
"177090091470","G01220",9/23/1995,10/5/1995,10/10/1995,"11500","10972"
"177090091600"," 00442",9/27/1968,10/20/1968,7/18/2002,"11265","10846"
"177090091700"," 00445",10/9/1968,10/22/1968,9/5/2006,"11743","11730"
"177090091770"," 00445",9/18/1968,10/8/1968,10/9/1968,"11593","11579"
"177090091800"," 00810",11/7/1968,11/11/1968,11/20/1968,"7061","7061"
"177090091900","G00985",10/4/1968,10/27/1968,10/30/1968,"12630","11327"
"177090091901","G00985",11/1/1968,11/11/1968,6/27/2025,"12700","11310"
"177090092000","G01220",11/6/1968,11/24/1968,7/24/2001,"9813","9813"
"177090092200","G00980",11/23/1968,2/2/1969,2/8/1969,"12691","12210"
"177090092300","G00985",11/17/1968,12/4/1968,8/21/1969,"11828","10503"
"177090092301","G00985",8/21/1969,9/1/1969,9/3/1969,"12030","10858"
"177090092302","G01958",4/21/1970,5/14/1970,6/27/2025,"14600","11292"
"177090092400","G00985",12/8/1968,12/19/1968,6/27/2025,"12205","11587"
"177090092500"," 00443",12/19/1968,1/7/1969,1/16/1969,"15177","15056"
"177090092700"," 00431",1/16/1969,2/1/1969,2/4/1969,"10900","10894"
"177090092900"," 00443",11/20/1968,12/13/1968,12/18/1968,"14532","14523"
"177090093000"," 00431",2/9/1969,2/20/1969,2/27/1969,"11154","11089"
"177090093100"," 00811",2/9/1969,2/16/1969,5/6/1969,"6050","6049"
"177090093200","G00985",2/6/1969,2/7/1969,8/5/1994,"13136","12484"
"177090093270","G00985",12/22/1968,2/5/1969,2/6/1969,"12185","11622"
"177090093400","G01220",2/3/1969,2/24/1969,3/15/1977,"14115","13862"
"177090093470","G01220",12/14/1968,2/2/1969,2/3/1969,"14154","13886"
"177090093500","G00985",2/13/1969,2/23/1969,6/27/2025,"11300","11300"
"177090093700"," 00811",2/21/1969,3/5/1969,7/20/1992,"6952","6168"
"177094143400"," 00807",3/23/2005,3/30/2005,6/15/2012,"4897","4800"
"177094143500","G01220",11/23/2005,1/3/2006,1/15/2006,"17962","16458"
"177094143501","G01220",1/15/2006,1/18/2006,1/25/2006,"15426","14454"
"177094143502","G01220",1/25/2006,2/26/2006,12/22/2022,"17771","16450"
"177094143600","G23853",4/3/2005,4/19/2005,6/27/2015,"12121","10963"
"177094143700","G08434",3/14/2005,3/27/2005,11/30/2013,"11252","10401"
"177094143800","G04858",3/18/2005,4/11/2005,4/18/2005,"13723","12183"
"177094143900"," 00577",4/9/2005,9/11/2005,6/27/2024,"11746","9427"
"177094144000","G24901",4/5/2005,5/21/2005,6/30/2009,"19060","19059"
"177094144100","G24898",4/23/2005,5/16/2005,9/18/2005,"14978","13828"
"177094144200"," 00479",4/11/2005,5/5/2005,5/7/2005,"12617","12071"
"177094144201"," 00479",5/10/2005,5/17/2005,4/26/2016,"11196","11093"
"177094144300","G24888",4/19/2005,5/4/2005,9/21/2008,"14273","13829"
"177094144400"," 00479",,,10/4/2006,"10773","10688"
"177094144500"," 00805",5/25/2005,5/28/2005,6/2/2005,"1772","1770"
"177094144501"," 00807",6/3/2005,6/18/2005,6/20/2005,"11347","9200"
"177094144502"," 00807",6/20/2005,6/26/2005,5/17/2012,"11757","9400"
"177094144600","G26032",7/21/2005,8/6/2005,5/25/2024,"8147","6968"
"177094144700","G04452",8/15/2005,9/19/2005,10/29/2005,"14592","14572"
"177094144701","G04452",10/30/2005,11/17/2005,11/26/2005,"15898","15877"
"177094144702","G04452",11/26/2005,12/11/2005,12/30/2005,"16025","16007"
"177094144703","G04452",1/30/2006,2/20/2006,10/21/2021,"16797","16775"
"177094144800","G15241",9/17/2005,9/30/2005,10/7/2016,"6341","4700"
"177094144900","G02895",10/19/2005,11/6/2005,3/18/2017,"11655","11040"
"177094145000","G23851",7/14/2006,10/12/2006,8/9/2024,"15594","15592"
"177094145100","G19785",12/11/2005,1/3/2006,1/7/2006,"12639","12637"
"177094145200","G02895",12/9/2005,1/4/2006,1/13/2006,"13914","13380"
"177094145201","G02895",1/14/2006,1/15/2006,8/6/2021,"13914","13380"
"177094145300","G22664",2/3/2006,3/19/2006,3/31/2006,"17192","16901"
"177094145301","G22664",3/31/2006,4/9/2006,11/7/2012,"15404","15200"
"177094145400","G03782",3/31/2006,4/14/2006,4/19/2006,"9879","9877"
"177094145500","G03782",,,6/7/2006,"11535","10000"
"177094145600","G02099",4/16/2006,5/18/2006,1/4/2012,"15698","15500"
"177094145700","G24886",6/17/2006,7/5/2006,7/8/2006,"13121","13120"
"177094145800","G27100",7/9/2006,7/26/2006,10/1/2015,"11748","10600"
"177094145900","G24890",2/4/2007,2/4/2007,2/28/2007,"15350","15347"
"177094146000","G05502",10/6/2006,11/12/2006,8/11/2023,"12882","12878"
"177094146100","G23851",2/9/2007,3/27/2007,6/12/2024,"15710","15708"
"177094146200","G27103",1/12/2007,1/28/2007,1/31/2007,"13600","13600"
"177094146300","G24906",6/7/2007,8/3/2007,8/17/2007,"15400","15384"
"177094146400","G23851",4/29/2007,6/19/2007,7/10/2024,"16225","15676"
"177094146500","G23862",4/26/2007,5/21/2007,6/2/2007,"12440","12343"
"177094146600","G02102",5/6/2007,5/26/2007,5/31/2007,"11500","11499"
"177094146700","G27910",6/17/2007,8/2/2007,8/25/2007,"18503","18499"
"177094146800","G27903",10/31/2007,11/16/2007,11/19/2007,"9800","9799"
"177094146900","G17981",9/16/2007,11/10/2007,11/29/2007,"15012","14042"
"177094146901","G17981",11/29/2007,12/17/2007,12/19/2007,"14922","13929"
"177094146902","G17981",12/19/2007,12/30/2007,1/11/2008,"15613","14648"
"177094146903","G17981",1/11/2008,3/1/2008,6/17/2022,"16500","15525"
"177094147000"," 00810",10/15/2007,10/26/2007,11/25/2008,"6700","6700"
"177094147100","G17981",4/17/2008,6/11/2008,6/19/2008,"15447","15050"
"177094147101","G17981",6/19/2008,6/25/2008,6/17/2022,"15396","14988"
"177094147200"," 00810",11/5/2007,11/19/2007,12/26/2008,"9605","6674"
"177094147300","G22674",12/22/2007,1/15/2008,2/1/2008,"14150","14149"
"177094147400","G01865",1/24/2008,2/11/2008,3/25/2008,"14218","13144"
"177094147500","G23854",2/25/2008,3/31/2008,4/5/2008,"13601","13600"
"177094147600","G01220",2/24/2008,4/14/2008,9/12/2023,"14450","13852"
"177094147700"," 00796",2/24/2008,3/13/2008,3/14/2008,"11155","10226"
"177094147701"," 00796",3/14/2008,3/20/2008,3/23/2008,"10075","10070"
"177094147702"," 00796",3/23/2008,3/31/2008,5/19/2024,"11180","10231"
"177094147800","G00983",3/11/2008,5/11/2008,5/24/2008,"8989","8460"
"177094147801","G00983",5/24/2008,6/19/2008,6/27/2008,"10857","9961"
"177094147802","G00983",6/27/2008,7/2/2008,8/24/2008,"11005","10114"
"177094147900","G00983",3/18/2008,4/17/2008,4/24/2008,"8760","8316"
"177094147901","G00983",4/24/2008,5/3/2008,7/13/2008,"8890","8428"
"177094147902","G00983",7/13/2008,7/31/2008,8/3/2008,"9929","9245"
"177094147903","G00983",8/3/2008,8/5/2008,10/7/2008,"9621","9061"
"177094148000","G23851",9/19/2008,10/26/2008,6/13/2024,"15828","15827"
"177094148100","G27905",3/27/2008,4/15/2008,4/18/2008,"12255","12252"
"177094148200","G24898",4/5/2008,4/22/2008,5/16/2008,"14273","13197"
"177094148300"," 00796",4/6/2008,4/25/2008,5/19/2024,"12004","10470"
"177094148400","G02601",4/28/2008,5/14/2008,8/12/2021,"12542","12260"
"177094148500","G24883",5/19/2008,6/5/2008,8/9/2021,"12929","11445"
"177094148600","G17981",10/6/2008,11/25/2008,6/17/2022,"15470","14877"
"177094148700","G27109",6/23/2008,8/18/2008,8/27/2008,"15689","15538"
"177094148800","G24905",7/13/2008,10/21/2008,9/20/2009,"16960","16956"
"177094148900"," 00810",10/11/2008,10/27/2008,11/14/2008,"6727","5954"
"177094149000","G05504",10/24/2008,12/2/2008,6/19/2022,"17700","16169"
"177094149100","G27906",11/27/2008,12/8/2008,12/10/2008,"9001","9000"
"177094149200","G31365",11/30/2008,12/17/2008,12/24/2008,"11068","10777"
"177094149201","G31365",12/24/2008,2/2/2009,2/18/2009,"16899","16544"
"177094149300","G32168",3/15/2009,4/16/2009,4/21/2009,"15617","15611"
"177094149400","G27904",,,4/28/2010,"11000","11000"
"177094149500","G05479",10/28/2009,11/30/2009,10/1/2018,"12451","12151"
"177094149600","G05504",12/11/2009,1/29/2010,4/20/2011,"18066","18058"
"177094149700","G17973",11/26/2009,12/21/2009,6/11/2012,"16050","16046"
"177094149800","G32165",12/19/2009,2/23/2010,3/1/2010,"17301","17300"
"177094149900"," 00796",12/15/2009,12/30/2009,12/12/2023,"10928","10600"
"177094150000","G23851",3/4/2010,5/22/2010,10/3/2021,"16700","16699"
"177094150100","G31369",3/24/2010,4/8/2010,4/25/2024,"12400","10380"
"177094150200"," 00809",3/28/2010,4/22/2010,4/26/2010,"12928","11400"
"177094150300","G31369",4/13/2010,4/27/2010,4/30/2010,"11000","10999"
"177094150301","G31369",4/30/2010,5/3/2010,4/25/2024,"11000","10863"
"177094150400","G05479",8/14/2010,9/2/2010,9/27/2018,"10950","10949"
"177094150500","G21640",10/4/2010,10/20/2010,11/14/2010,"5280","5280"
"177094150501","G21640",11/15/2010,3/17/2012,8/27/2016,"34184","34162"
"177094150600","G27904",2/27/2011,10/21/2011,9/5/2013,"24325","24283"
"177094150700"," 00811",2/24/2011,3/8/2011,3/8/2011,"10495","7201"
"177094150701"," 00811",3/10/2011,3/15/2011,3/18/2011,"8740","7190"
"177094150800","G05504",5/7/2011,6/23/2011,6/23/2011,"15777","13859"
"177094150801","G05504",6/24/2011,7/15/2011,4/9/2021,"16310","14426"
"177094150900","G31366",10/9/2011,1/13/2012,1/24/2012,"18733","18730"
"177094151000"," 00052",4/10/2013,4/26/2013,6/24/2023,"8076","7213"
"177094151100","G03152",3/17/2013,10/21/2013,11/5/2013,"22341","21931"
"177094151101","G03152",11/5/2013,12/16/2013,12/31/2022,"22400","21991"
"177094151200","G34289",,,12/16/2014,"11409","10700"
"177094151300","G00980",6/29/2013,7/20/2013,7/28/2013,"8372","7149"
"177094151301","G00980",7/28/2013,8/19/2013,8/30/2013,"15937","13100"
"177094151400","G32155",7/29/2013,8/26/2013,9/15/2013,"11852","11399"
"177094151401","G32155",9/16/2013,10/1/2013,10/17/2013,"12624","12249"
"177094151402","G32155",10/18/2013,11/12/2013,11/19/2013,"13283","12918"
"177094151403","G32155",11/20/2013,12/20/2013,3/12/2018,"13410","13029"
"177094151500"," 00577",11/17/2012,12/16/2013,6/28/2024,"13210","10543"
"177094151600","G10736",4/21/2014,5/15/2014,5/24/2014,"15187","13800"
"177094151601","G10736",5/24/2014,5/27/2014,9/9/2023,"14805","13620"
