LEASE_NUMBER,LEASE_NAME,DEV_NAME,DEV_SYSTEM,PRODUCTION_DATE,OIL_BBLS,GAS_MCF,WATER_BBLS,OIL_RATE_BOPD,GAS_RATE_MCFD,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF,ACTIVE_WELL_COUNT
G21245,Jack,Jack St Malo,subsea15,201607,1614803,413728,5244,13022.604838709678,3336.516129032258,17.198163,4.477461,5
G21245,Jack,Jack St Malo,subsea15,201608,1492644,393937,2823,12335.900826446281,3255.6776859504134,18.690807,4.871398,5
G21245,Jack,Jack St Malo,subsea15,201609,1536395,396652,2479,12803.291666666666,3305.4333333333334,20.227202,5.26805,5
G21245,Jack,Jack St Malo,subsea15,201610,1617112,400986,2311,13041.225806451614,3233.7580645161293,21.844314,5.669036,5
G21245,Jack,Jack St Malo,subsea15,201611,1375979,337899,1402,11965.034782608696,2938.2521739130434,23.220293,6.006935,5
G21245,Jack,Jack St Malo,subsea15,201612,1661654,396913,2352,13400.435483870968,3200.9112903225805,24.881947,6.403848,5
G21245,Jack,Jack St Malo,subsea15,201701,1617220,381909,2502,13042.09677419355,3079.9112903225805,26.499167,6.785757,5
G21245,Jack,Jack St Malo,subsea15,201702,1450447,348561,2256,12950.419642857143,3112.151785714286,27.949614,7.134318,5
G21245,Jack,Jack St Malo,subsea15,201703,1582734,378851,2646,12763.983870967742,3055.25,29.532348,7.513169,5
G21245,Jack,Jack St Malo,subsea15,201704,1560970,367047,3103,13008.083333333334,3058.725,31.093318,7.880216,5
G21245,Jack,Jack St Malo,subsea15,201705,1729384,410513,15784,12093.594405594406,2870.72027972028,32.822702,8.290729,6
G21245,Jack,Jack St Malo,subsea15,201706,1869075,451152,6847,12460.5,3007.68,34.691777,8.741881,6
G21245,Jack,Jack St Malo,subsea15,201707,1905087,454480,3844,12451.549019607843,2970.4575163398695,36.596864,9.196361,6
G21245,Jack,Jack St Malo,subsea15,201708,1923330,455668,3952,12408.58064516129,2939.793548387097,38.520194,9.652029,6
G21245,Jack,Jack St Malo,subsea15,201709,1975204,463156,4388,13168.026666666667,3087.7066666666665,40.495398,10.115185,6
G21245,Jack,Jack St Malo,subsea15,201710,1733486,414316,3873,12382.042857142857,2959.4,42.228884,10.529501,6
G21245,Jack,Jack St Malo,subsea15,201711,1932373,456246,4194,12882.486666666666,3041.64,44.161257,10.985747,6
G21245,Jack,Jack St Malo,subsea15,201712,1996861,471670,3209,12882.974193548387,3043.032258064516,46.158118,11.457417,6
G21245,Jack,Jack St Malo,subsea15,201801,2041826,483833,18321,11096.880434782608,2629.5271739130435,48.199944,11.94125,7
G21245,Jack,Jack St Malo,subsea15,201802,1948076,467952,9573,11595.690476190477,2785.4285714285716,50.14802,12.409202,7
G21245,Jack,Jack St Malo,subsea15,201803,2195451,525256,10639,11803.5,2823.956989247312,52.343471,12.934458,7
G21245,Jack,Jack St Malo,subsea15,201804,1972386,466168,9623,10957.7,2589.822222222222,54.315857,13.400626,7
G21245,Jack,Jack St Malo,subsea15,201805,2320307,551648,8697,12474.768817204302,2965.8494623655915,56.636164,13.952274,7
G21245,Jack,Jack St Malo,subsea15,201806,2300350,552391,8870,12570.218579234972,3018.530054644809,58.936514,14.504665,8
G21245,Jack,Jack St Malo,subsea15,201807,2747430,652782,29101,12660.967741935483,3008.21198156682,61.683944,15.157447,8
G21245,Jack,Jack St Malo,subsea15,201808,2830500,679549,29918,13043.778801843318,3131.5622119815666,64.514444,15.836996,8
G21245,Jack,Jack St Malo,subsea15,201809,2680621,649672,29875,12764.861904761905,3093.6761904761906,67.195065,16.486668,8
G21245,Jack,Jack St Malo,subsea15,201810,2657578,637763,30495,12418.58878504673,2980.200934579439,69.852643,17.124431,8
G21245,Jack,Jack St Malo,subsea15,201811,2504071,597628,27741,12458.064676616916,2973.273631840796,72.356714,17.722059,8
G21245,Jack,Jack St Malo,subsea15,201812,2689783,638596,18916,12395.313364055299,2942.8387096774195,75.046497,18.360655,8
G21245,Jack,Jack St Malo,subsea15,201901,2701460,637940,14777,12449.124423963134,2939.8156682027648,77.747957,18.998595,8
G21245,Jack,Jack St Malo,subsea15,201902,2318787,549406,12476,11952.51030927835,2831.9896907216494,80.066744,19.548001,8
G21245,Jack,Jack St Malo,subsea15,201903,2506638,594830,13087,11551.327188940093,2741.1520737327187,82.573382,20.142831,8
G21245,Jack,Jack St Malo,subsea15,201904,2437791,582802,20169,11608.528571428571,2775.247619047619,85.011173,20.725633,8
G21245,Jack,Jack St Malo,subsea15,201905,1763607,419701,22182,11451.993506493507,2725.3311688311687,86.77478,21.145334,8
G21245,Jack,Jack St Malo,subsea15,201906,2392271,576251,39670,11391.766666666666,2744.052380952381,89.167051,21.721585,8
G21245,Jack,Jack St Malo,subsea15,201907,2137051,509591,47761,10424.639024390244,2485.809756097561,91.304102,22.231176,8
G21245,Jack,Jack St Malo,subsea15,201908,2338041,558284,53135,10774.382488479263,2572.73732718894,93.642143,22.78946,8
G21245,Jack,Jack St Malo,subsea15,201909,2181862,526523,49579,10389.819047619048,2507.252380952381,95.824005,23.315983,8
G21245,Jack,Jack St Malo,subsea15,201910,2187488,520002,49619,10080.589861751152,2396.3225806451615,98.011493,23.835985,8
G21245,Jack,Jack St Malo,subsea15,201911,2104596,487316,47166,10021.885714285714,2320.552380952381,100.116089,24.323301,8
G21245,Jack,Jack St Malo,subsea15,201912,2121923,513542,47477,9778.447004608295,2366.5529953917053,102.238012,24.836843,8
G21245,Jack,Jack St Malo,subsea15,202001,2073016,502074,46863,9553.069124423962,2313.705069124424,104.311028,25.338917,8
G21245,Jack,Jack St Malo,subsea15,202002,1918287,461124,42303,9449.689655172413,2271.5467980295566,106.229315,25.800041,8
G21245,Jack,Jack St Malo,subsea15,202003,1998775,477898,44185,9210.94470046083,2202.294930875576,108.22809,26.277939,8
G21245,Jack,Jack St Malo,subsea15,202004,1892406,454654,49321,9011.457142857143,2165.019047619048,110.120496,26.732593,8
G21245,Jack,Jack St Malo,subsea15,202005,1944357,468191,37347,8960.170506912442,2157.5622119815666,112.064853,27.200784,8
G21245,Jack,Jack St Malo,subsea15,202006,1837508,440353,40379,8750.038095238095,2096.9190476190474,113.902361,27.641137,8
G21245,Jack,Jack St Malo,subsea15,202007,1781479,423236,25925,8863.07960199005,2105.6517412935323,115.68384,28.064373,8
G21245,Jack,Jack St Malo,subsea15,202008,1242411,320357,18185,8568.35172413793,2209.3586206896553,116.926251,28.38473,8
G21245,Jack,Jack St Malo,subsea15,202009,1669649,466438,22677,9074.179347826086,2534.9891304347825,118.5959,28.851168,8
G21245,Jack,Jack St Malo,subsea15,202010,1136913,289783,15117,8612.977272727272,2195.3257575757575,119.732813,29.140951,8
G21245,Jack,Jack St Malo,subsea15,202011,1536149,362472,21707,8534.16111111111,2013.7333333333333,121.268962,29.503423,8
G21245,Jack,Jack St Malo,subsea15,202012,1699278,398885,23239,9135.90322580645,2144.543010752688,122.96824,29.902308,9
G21245,Jack,Jack St Malo,subsea15,202101,1631588,378241,24312,8771.978494623656,2033.5537634408602,124.599828,30.280549,9
G21245,Jack,Jack St Malo,subsea15,202102,1559571,368348,32979,8522.245901639344,2012.8306010928961,126.159399,30.648897,10
G21245,Jack,Jack St Malo,subsea15,202103,1976867,467954,39754,9109.986175115208,2156.4700460829495,128.136266,31.116851,10
G21245,Jack,Jack St Malo,subsea15,202104,1868859,443970,37919,7986.576923076923,1897.3076923076924,130.005125,31.560821,10
G21245,Jack,Jack St Malo,subsea15,202105,1955738,457211,43087,7886.040322580645,1843.592741935484,131.960863,32.018032,10
G21245,Jack,Jack St Malo,subsea15,202106,1680447,403012,45137,7001.8625,1679.2166666666667,133.64131,32.421044,10
G21245,Jack,Jack St Malo,subsea15,202107,1871211,449644,52151,7545.205645161291,1813.0806451612902,135.512521,32.870688,10
G21245,Jack,Jack St Malo,subsea15,202108,1507115,361789,42364,7109.0330188679245,1706.551886792453,137.019636,33.232477,12
G21245,Jack,Jack St Malo,subsea15,202109,1293231,305048,27211,7837.763636363637,1848.7757575757576,138.312867,33.537525,11
G21245,Jack,Jack St Malo,subsea15,202110,1848250,445754,41952,6624.551971326165,1597.68458781362,140.161117,33.983279,11
G21245,Jack,Jack St Malo,subsea15,202111,2003734,475145,38223,7421.237037037037,1759.7962962962963,142.164851,34.458424,11
G21245,Jack,Jack St Malo,subsea15,202112,2087573,497343,46655,7482.340501792115,1782.5913978494623,144.252424,34.955767,11
G21245,Jack,Jack St Malo,subsea15,202201,1824339,431061,41918,6884.298113207547,1626.645283018868,146.076763,35.386828,11
G21245,Jack,Jack St Malo,subsea15,202202,1790682,426641,37538,7105.880952380952,1693.0198412698412,147.867445,35.813469,11
G21245,Jack,Jack St Malo,subsea15,202203,1926405,457091,57482,6904.677419354839,1638.3189964157707,149.79385,36.27056,11
G21245,Jack,Jack St Malo,subsea15,202204,1736525,408653,58179,6653.3524904214555,1565.72030651341,151.530375,36.679213,11
G21245,Jack,Jack St Malo,subsea15,202205,1569296,372559,52168,6882.877192982456,1634.030701754386,153.099671,37.051772,11
G21245,Jack,Jack St Malo,subsea15,202206,1809404,430715,61707,6701.496296296296,1595.2407407407406,154.909075,37.482487,11
G21245,Jack,Jack St Malo,subsea15,202207,1696880,420078,58107,6125.9205776173285,1516.5270758122745,156.605955,37.902565,11
G21245,Jack,Jack St Malo,subsea15,202208,1396543,353825,34256,6071.926086956521,1538.3695652173913,158.002498,38.25639,11
G21245,Jack,Jack St Malo,subsea15,202209,1802740,453085,69022,6676.814814814815,1678.0925925925926,159.805238,38.709475,11
G21245,Jack,Jack St Malo,subsea15,202210,1793344,385815,65766,6427.756272401433,1382.8494623655913,161.598582,39.09529,11
G21245,Jack,Jack St Malo,subsea15,202211,1714526,430196,58850,6350.096296296297,1593.3185185185184,163.313108,39.525486,11
G21245,Jack,Jack St Malo,subsea15,202212,1756939,439287,59785,6297.272401433692,1574.505376344086,165.070047,39.964773,11
G21245,Jack,Jack St Malo,subsea15,202301,1655897,415590,61223,6043.419708029197,1516.7518248175184,166.725944,40.380363,11
G21245,Jack,Jack St Malo,subsea15,202302,1514778,379165,53987,6011.023809523809,1504.623015873016,168.240722,40.759528,11
G21245,Jack,Jack St Malo,subsea15,202303,1615551,395687,38532,5917.7692307692305,1449.4029304029305,169.856273,41.155215,11
G21245,Jack,Jack St Malo,subsea15,202304,1553776,386176,34218,5754.725925925926,1430.2814814814815,171.410049,41.541391,11
G21245,Jack,Jack St Malo,subsea15,202305,1648780,401010,27121,5909.605734767025,1437.3118279569892,173.058829,41.942401,10
G21245,Jack,Jack St Malo,subsea15,202306,1541825,386706,10493,5710.462962962963,1432.2444444444445,174.600654,42.329107,10
G21245,Jack,Jack St Malo,subsea15,202307,1614112,412365,40362,5785.347670250896,1478.010752688172,176.214766,42.741472,10
G21245,Jack,Jack St Malo,subsea15,202308,1587187,401030,42509,5688.8422939068105,1437.383512544803,177.801953,43.142502,10
G21245,Jack,Jack St Malo,subsea15,202309,1511696,390180,40550,5598.874074074074,1445.111111111111,179.313649,43.532682,11
G21245,Jack,Jack St Malo,subsea15,202310,1543944,383522,40663,5533.8494623655915,1374.63082437276,180.857593,43.916204,11
G21245,Jack,Jack St Malo,subsea15,202311,1491233,370652,42787,5523.085185185185,1372.7851851851851,182.348826,44.286856,11
G21245,Jack,Jack St Malo,subsea15,202312,1512803,373249,40493,5422.232974910395,1337.810035842294,183.861629,44.660105,11
G21245,Jack,Jack St Malo,subsea15,202401,1498599,368080,40433,5371.322580645161,1319.2831541218638,185.360228,45.028185,11
G21245,Jack,Jack St Malo,subsea15,202402,1087955,271585,27736,4730.239130434783,1180.804347826087,186.448183,45.29977,11
G21245,Jack,Jack St Malo,subsea15,202403,1519412,362304,50015,5445.921146953405,1298.5806451612902,187.967595,45.662074,11
G21245,Jack,Jack St Malo,subsea15,202404,1428809,334197,48256,5291.885185185185,1237.7666666666667,189.396404,45.996271,11
G21245,Jack,Jack St Malo,subsea15,202405,1479345,348745,52561,5302.311827956989,1249.9820788530467,190.875749,46.345016,11
G21245,Jack,Jack St Malo,subsea15,202406,1408958,333141,51048,5218.362962962963,1233.8555555555556,192.284707,46.678157,11
G21245,Jack,Jack St Malo,subsea15,202407,1390830,327805,50846,5002.985611510791,1179.1546762589928,193.675537,47.005962,11
G21245,Jack,Jack St Malo,subsea15,202408,1301048,316407,48164,5082.21875,1235.96484375,194.976585,47.322369,11
G21245,Jack,Jack St Malo,subsea15,202409,1145527,269532,52152,4372.240458015267,1028.7480916030534,196.122112,47.591901,11
G21245,Jack,Jack St Malo,subsea15,202410,1450958,345956,61535,5257.094202898551,1253.463768115942,197.57307,47.937857,11
G21245,Jack,Jack St Malo,subsea15,202411,1102158,260393,45680,5150.271028037383,1216.7897196261683,198.675228,48.19825,11
G21245,Jack,Jack St Malo,subsea15,202412,1445033,352374,59443,5179.329749103943,1262.989247311828,200.120261,48.550624,11
G21245,Jack,Jack St Malo,subsea15,202501,1423534,333331,55198,4174.58651026393,977.5102639296188,201.543795,48.883955,11
G21245,Jack,Jack St Malo,subsea15,202502,1096351,258927,44720,4030.702205882353,951.9375,202.640146,49.142882,11
G21245,Jack,Jack St Malo,subsea15,202503,1481549,357837,64461,4503.188449848024,1087.6504559270518,204.121695,49.500719,11
G21245,Jack,Jack St Malo,subsea15,202504,1380200,326933,52867,4233.742331288344,1002.861963190184,205.501895,49.827652,11
G21245,Jack,Jack St Malo,subsea15,202505,1404453,338791,49493,4217.576576576576,1017.3903903903904,206.906348,50.166443,11
G21245,Jack,Jack St Malo,subsea15,202506,1220930,285593,45344,4029.4719471947196,942.5511551155115,208.127278,50.452036,11
G21245,Jack,Jack St Malo,subsea15,202507,1399113,332268,56073,4358.607476635514,1035.1028037383178,209.526391,50.784304,11
G25232,Shenandoah,Shenandoah,subsea20,200811,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200902,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200903,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200904,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200905,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200906,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200907,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200908,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200909,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200910,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200911,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,200912,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201001,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201002,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201003,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201004,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201005,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201006,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201007,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201008,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201009,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201010,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201011,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201012,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201101,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201102,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201103,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201104,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201105,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201106,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201107,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201108,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201109,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201110,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201111,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201112,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201201,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201704,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201705,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201706,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201707,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201708,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201709,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201710,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201711,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201712,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201801,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201802,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201803,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201804,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201805,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201806,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201807,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201808,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201809,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201810,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201811,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201812,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201901,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201902,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201903,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201904,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201905,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201906,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201907,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201908,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201909,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201910,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201911,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,201912,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202001,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202002,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202003,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202004,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202005,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202006,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202007,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202008,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202009,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202010,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202011,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202012,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202101,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202102,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202103,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202104,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202105,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202106,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202107,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202108,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202109,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202110,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202111,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202112,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202201,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202202,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202203,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202204,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202205,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202206,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202207,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202208,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202209,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202210,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202211,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202212,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202301,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202302,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202303,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202304,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202305,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202306,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202307,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202308,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202309,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202310,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202311,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202312,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202401,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202402,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202403,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202404,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202405,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202406,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202407,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202408,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202409,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202410,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202411,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202412,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202501,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202502,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202503,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202504,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202505,0,0,0,0.0,0.0,0.0,0.0,1
G25232,Shenandoah,Shenandoah,subsea20,202506,0,0,0,0.0,0.0,0.0,0.0,1
G25782,Tiber,Tiber,subsea20,200908,0,0,0,0.0,0.0,0.0,0.0,1
G25782,Tiber,Tiber,subsea20,200909,0,0,0,0.0,0.0,0.0,0.0,1
G25782,Tiber,Tiber,subsea20,200910,0,0,0,0.0,0.0,0.0,0.0,1
G25782,Tiber,Tiber,subsea20,200911,0,0,0,0.0,0.0,0.0,0.0,1
G25782,Tiber,Tiber,subsea20,200912,0,0,0,0.0,0.0,0.0,0.0,1
