Field Name,Lease Number,Completion Name,API Well Number,Reservoir Name,Test Date,Shut-In Time,Temp,SI Pressure,BH MD (feet),True Vertical Depth (feet),BH Pressure,Remark
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,3000,3047,3568,KB to THF= 47'
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,0,17,2326,KB to THF= 17'
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,4000,3333,1349,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,3000,3060,1006,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,1000,1032,1562,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,2041,2103,1776,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,6560,4740,1918,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,6000,5954,1191,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,15000,13321,8436,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,9932,9930,2007,
ST054, 00019, G013,177154050900,"A-1,NW",8/12/2015,6,130,1093,6045,4806,2001,THF is not noted on BHP.
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,0,39,857,
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,60,130,1107,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,41,103,2652,THF is not noted on BHP
ST054, 00019, G013,177154050900,"A-1,NW",8/12/2015,6,130,1093,2045,1910,1139,THF is not noted on BHP.
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,5000,4038,1666,
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,6500,4702,1910,
ST054, 00019, G013,177154050900,"A-1,NW",8/12/2015,6,130,1093,6245,4954,2067,THF is not noted on BHP.
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,0,61,447,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,1000,1035,4974,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,9000,8671,5180,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,8000,6864,3441,
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,9000,8662,5702,KB to THF= 47'
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,0,47,2885,KB to THF= 47'
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,5000,5033,2966,THF is not noted on BHP
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,8160,7765,3343,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,8000,7682,2562,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,12041,11940,4375,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,14750,14767,3335,KB to THF= 17'
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,12247,10691,5139,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,7000,6745,2141,
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,1000,1057,1182,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,11000,11022,1954,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,12050,11267,4116,
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,3000,2601,1020,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,13000,13017,3217,KB to THF= 17'
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,6565,4742,1888,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,4932,4995,1696,
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,1045,1105,332,THF is not noted on BHP.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,12500,12517,3183,KB to THF= 17'
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,4000,4017,2596,KB to THF= 17'
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,3000,3060,2769,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,6000,5116,253,
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,4045,3377,1354,THF is not noted on BHP.
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,4060,3502,1365,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,15000,15017,3352,KB to THF= 17'
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,3000,2605,1018,KB TO THF = 53'
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,6041,6062,2022,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,1000,1017,2433,KB to THF= 17'
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,16000,14317,8767,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,14000,14017,3285,KB to THF= 17'
ST054, 00019, G018,177154052802,"A-1,NW",5/29/2017,6,137,921,5200,4021,1350,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,6560,4740,1854,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,3000,3017,2530,KB to THF= 17'
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,5000,5062,641,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,9279,9277,4,THF is not noted on BHP
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,2000,1101,861,
ST054, 00019, G018,177154052802,"A-1,NW",5/29/2017,6,137,921,4750,3606,1233,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,10932,10930,2085,
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,6356,4897,1351,
ST054, 00020, B025,177154058505,"A-1,B7",2/17/2018,6,137,447,0,61,447,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,2160,2151,1051,
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,5000,5045,4173,KB to THF= 47'
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,13000,11446,7681,
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,4000,3337,1346,KB TO THF = 53'
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,3065,2960,1178,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,2000,2060,985,
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,6065,4497,1783,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,5039,4639,1497,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,8000,7116,521,
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,1809,1809,892,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,88,148,947,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,7351,4865,,
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,45,110,214,THF is not noted on BHP.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,11500,11517,3114,KB to THF= 17'
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,4000,3924,5621,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,4160,4017,1627,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,9275,9273,3233,THF is not noted on BHP
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,14500,12230,4931,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,0,68,1479,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,0,32,1521,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,10000,9454,5264,
ST054, 00019, J005,177154124200,11200 SAND,3/22/2011,-,999,999,13040,10750,5550,Waiver approved per Loc Than letter of 3/22/2011.
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,3000,2601,1018,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,12300,11737,731,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,6000,6009,4901,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,35,70,4852,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,7000,7017,2803,KB to THF= 17'
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,5000,5017,2662,KB to THF= 17'
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,6000,4759,1985,
ST054, 00020, B025,177154058505,"A-1,B7",2/17/2018,6,137,447,7351,4865,,
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,1039,1095,900,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,15200,15217,3366,KB to THF= 17'
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,4065,3504,1339,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,5932,5956,1747,
ST054, 00019, G031,177154080201,A 1 NE,10/5/2011,-,999,99999,,,,BHP rec'd in Well G007 of this reservoir.
ST054, 00019, G013,177154050900,"A-1,NW",2/7/2011,24,134,1056,5047,4071,1650,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,1000,101,366,
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,65,135,1103,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00019, G018,177154052802,"A-1,NW",5/29/2017,6,137,921,4000,2899,1018,
ST054, 00019, G013,177154050900,"A-1,NW",8/12/2015,6,130,1093,5045,4083,1679,THF is not noted on BHP.
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,13000,13017,2035,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,5000,5032,1718,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,3000,3058,4598,
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,6245,4954,2056,THF is not noted on BHP.
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,5000,4038,1664,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,6000,6035,654,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,9015,8462,3679,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,4000,4042,2834,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,5000,4101,2217,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,9000,9000,3215,THF is not noted on BHP
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,13000,11805,5518,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,8000,7570,3403,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,6000,5782,2943,
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,2000,1864,688,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,7000,6415,6297,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,12000,10155,1406,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,3581,3087,517,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,14250,14267,3301,KB to THF= 17'
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,11000,10236,5384,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,60,120,2561,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,3000,3063,613,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,15316,13677,5744,
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,39,95,880,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,7000,7032,1796,
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,3060,2957,1185,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,6875,4906,1926,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,10500,9838,6239,KB to THF= 47'
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,1000,1044,396,
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,5660,4867,1608,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,3000,3032,1640,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,1000,1060,2627,
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,0,60,1154,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,6500,4788,1265,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,5274,4196,998,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,12000,11223,4096,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,58,-836,2596,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,6000,4592,1174,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,11000,11017,3079,KB to THF= 17'
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,15000,13406,5712,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,3000,3053,2843,THF is not noted on BHP
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,9432,9430,1962,
ST054, 00019, G013,177154050900,"A-1,NW",8/12/2015,6,130,1093,4045,3377,1364,THF is not noted on BHP.
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,4390,4295,1051,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,6000,6017,2731,KB to THF= 17'
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,8932,8930,1924,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,14000,11842,4827,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,5000,4106,2882,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,11000,10435,3136,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,11000,10349,3697,
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,6815,4869,1981,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,12821,12693,4724,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,7000,6954,4916,KB to THF= 47'
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,4000,4058,4701,
ST054, 00019, G018,177154052802,"A-1,NW",5/29/2017,6,137,921,5000,3840,1305,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,10000,9466,3304,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,1000,1060,964,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,6060,4495,1751,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,1932,2000,1560,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,14000,14010,2076,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,4000,4062,627,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,7000,7011,3090,THF is not noted on BHP
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,3162,3153,956,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,11432,11430,2106,
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,2000,2024,1210,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,1060,1126,718,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,0,67,894,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,10432,10430,2050,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,6000,5104,2982,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,3000,2106,2770,
ST054, 00019, G013,177154050900,"A-1,NW",2/7/2011,24,134,1056,2047,1898,1099,
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,6000,5999,4479,KB to THF= 47'
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,11500,10866,3340,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,2343,2391,940,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,8432,8430,1890,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,12152,11297,4945,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,3000,2101,1293,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,11000,9741,7124,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,2000,1116,232,
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,6187,4902,2046,KB TO THF = 53'
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,2882,2746,912,
ST054, 00019, G013,177154050900,"A-1,NW",2/7/2011,24,134,1056,47,94,1056,
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,45,98,662,KB TO THF = 53'
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,8000,8032,1836,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,15000,15008,2151,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,2000,2032,1601,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,12000,11023,5433,
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,2000,1868,697,KB TO THF = 53'
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,6060,4495,1809,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,11900,10380,5026,
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,3039,2899,937,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,15271,15278,2271,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,41,103,1682,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,11000,10228,6417,KB to THF= 47'
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,2000,1864,689,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,2842,2575,470,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,7000,6965,5000,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,6000,5092,2636,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,5367,5211,1476,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,10000,10017,3008,KB to THF= 17'
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,11160,10430,4555,
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,1065,1131,1129,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,15180,15187,2231,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,7000,6677,3125,
ST054, 00019, G013,177154050900,"A-1,NW",8/29/2013,22,135,662,5000,4042,1662,KB TO THF = 53'
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,2000,2058,4496,
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,47,94,59,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,2932,3000,1604,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,8000,7704,1919,
ST054, 00020, B030,177154097100,"G-6B,U",1/31/2016,8,225,947,7000,6828,1541,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,10000,9448,700,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,2000,2063,599,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,4000,3116,243,
ST054, 00020, B025,177154058505,"A-1,B7",2/17/2018,6,137,447,1579,1608,461,
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,8000,8017,2896,KB to THF= 17'
ST054, 00019, G011,177154051401,A 1 NE,8/11/2015,6,131,1103,6880,4909,1962,THF is not noted on BHP. Reservoir name noted on BHP-A1 NE
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,12000,10274,4398,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,9000,8526,688,
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,4039,3840,1145,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,6000,6021,3028,THF is not noted on BHP
ST054, 00019, G011,177154051401,A 1 NE,8/18/2017,4,137,1154,3000,2906,1235,
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,4175,3949,979,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,3060,2957,1063,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00020, H002,177150096800,"H-3B,G",5/12/2011,4,263,2350,9000,9017,2938,KB to THF= 17'
ST054, 00019, G018,177154052802,"A-1,NW",6/22/2016,14,136,880,6395,4897,1624,
ST054, 00019, G018,177154052802,"A-1,NW",3/1/2018,4,138,857,5488,4829,1322,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,12799,12672,4714,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,6875,4906,1991,
ST054, 00020, B033,177154111601,H-3,11/30/2011,16,264,4852,5000,4762,5851,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,3160,3089,1304,
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,14500,14509,2097,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,12000,11437,727,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,10000,8992,1027,
ST054, 00019, G011,177154051401,A 1 NE,8/25/2014,,137,699,2060,2090,732,Shut-in time is not noted on BHP.  THF is not noted on BHP.
ST054, 00422,  003,177154119900,I-120,11/20/2017,4,258,1521,6000,6032,1757,
ST054, 00019, G013,177154050900,"A-1,NW",2/7/2011,24,134,1056,1047,1089,1078,
ST054, 00020, B025,177154058505,"A-1,B-7",2/17/2018,6,137,447,4443,3658,758,
ST054, 00020, B030D,177154097100,"G-8,U2",1/30/2016,24,226,2217,4000,3101,1757,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,11000,10176,4467,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,17346,14636,5597,
ST054, 00020, B025,177154058505,"A-1,B7",2/17/2018,6,137,447,4443,3658,758,
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,8000,7868,5338,KB to THF= 47'
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,12167,11311,4951,
ST054, 00020, B022,177154057000,"G-7,R",5/21/2017,6,230,894,5782,5601,1648,
ST054, 00019, G013,177154050900,"A-1,NW",8/11/2011,72,133,424,4000,3333,1347,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,10000,9331,4077,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,10160,9548,4155,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,1000,1062,2717,THF is not noted on BHP
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",4/22/2016,12,274,2596,8000,7011,3504,
ST054, 00019, G013,177154050900,"A-1,NW",2/7/2011,24,134,1056,3047,2636,1118,
ST054, 00020, H001,177154082703,"H-3B,SEG SW1",1/22/2012,167,258,4306,8000,7877,5096,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,11238,10371,4556,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,12985,10718,1591,
ST054, 00019, G011,177154051401,A 1 NE,8/27/2016,4,136,1107,1060,1126,1136,
ST054, 00019, J005,177154124200,11200 SAND,10/14/2016,4,219,200,55,-829,221,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,11000,10438,713,
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,1000,1063,588,
ST054, 00421, E014,177154065202,G-3,2/7/2012,24,211,2561,2000,2060,2700,
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,67,67,1005,
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,12054,11057,6794,KB to THF= 47'
ST054, 00020, B022,177154057000,"G-7,R",8/11/2013,12,230,1005,1160,1160,1029,
ST054, 00422, J004,177154120300,12600' Sand,8/24/2014,,234,1682,8041,8047,2595,Test time noted on BHP is N/A.  THF is not noted on BHP. Product on BHP is noted as Oil.
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,6045,4806,1989,THF is not noted on BHP.
ST054, 00019, G018,177154052802,"A-1,NW",5/29/2017,6,137,921,3000,2025,982,
ST054, 00020, B032,177154067702,"G-11,A",5/5/2017,4,217,1479,12122,12119,2156,
ST054, 00019, G013,177154050900,"A-1,NW",8/25/2014,6,134,214,5045,4083,1669,THF is not noted on BHP.
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,12000,11014,6774,KB to THF= 47'
ST054, 00020, H001D,177154082703,"H-1,SEG SW1",5/1/2011,4,250,99999,11500,10618,6594,KB to THF= 47'
ST054, 00421, E022,177154098801,G11A T,11/4/2011,4,228,571,7000,6895,666,
ST054, 00422, J004,177154120300,9200',2/11/2015,5,190,2652,8000,8006,3153,THF is not noted on BHP
ST054, 00019, G013,177154050900,"A-1,NW",8/10/2012,6,134,59,6183,4895,2049,
