API Well Number,Well Type Code,Well Name,Well Name Suffix,Company Name,Status Date,Status Code,Field Name,Surface Lease Number,Surface Area,Surface Block,Bottom Lease Number,Bottom Area,Bottom Block,Spud Date,Total Depth Date,BH Total MD (feet)
608054001201,D,HA006,ST01BP00,Exxon Mobil Corporation,1/21/2010,ST,AC025,G10380,AC,   25,G10380,AC,   25,12/5/2009,1/1/2010,17280
608054001202,D,HA006,ST01BP01,Exxon Mobil Corporation,3/20/2010,ST,AC025,G10380,AC,   25,G10380,AC,   25,1/21/2010,2/9/2010,15776
608054001203,D,HA006,ST01BP02,Exxon Mobil Corporation,5/12/2010,COM,AC025,G10380,AC,   25,G10380,AC,   25,3/6/2010,3/12/2010,18220
608054001300,E,  001,ST00BP00,Shell Offshore Inc.,8/19/2000,ST,WILD,G08272,AC,  557,G08272,AC,  557,7/4/2000,8/14/2000,11096
608054001301,E,  001,ST00BP01,Shell Offshore Inc.,11/26/2000,ST,WILD,G08272,AC,  557,G08272,AC,  557,8/19/2000,11/17/2000,16691
608054001302,E,  001,ST00BP02,Shell Offshore Inc.,5/8/2003,PA,WILD,G08272,AC,  557,G08272,AC,  557,11/26/2000,2/7/2001,19618
608054001400,E,  001,ST00BP00,Hess Corporation,9/1/2000,PA,WILD,G20831,AC,  195,G20831,AC,  195,7/22/2000,8/20/2000,10853
608054001500,E,  001,ST00BP00,Union Oil Company of California,7/7/2001,ST,AC903,G20876,AC,  903,G20876,AC,  903,5/3/2001,7/1/2001,20500
608054001501,E,  001,ST00BP01,Union Oil Company of California,7/25/2001,PA,AC903,G20876,AC,  903,G20876,AC,  903,7/7/2001,7/19/2001,19539
608054001600,E,  001,ST00BP00,Marubeni Oil & Gas (USA) LLC,7/23/2001,PA,WILD,G20819,AC,   13,G20819,AC,   13,7/13/2001,7/20/2001,7873
608054001700,E,  002,ST00BP00,Union Oil Company of California,12/25/2001,PA,AC903,G20876,AC,  903,G20876,AC,  903,10/22/2001,12/15/2001,20500
608054001800,E,  001,ST00BP00,Shell Offshore Inc.,4/17/2002,ST,AC857,G17565,AC,  857,G17565,AC,  857,3/6/2002,4/10/2002,14408
608054001801,E,  001,ST00BP01,Shell Offshore Inc.,5/31/2002,TA,AC857,G17565,AC,  857,G17565,AC,  857,4/17/2002,5/18/2002,19705
608054001900,D,HA007,ST00BP00,Exxon Mobil Corporation,11/20/2001,TA,AC025,G10380,AC,   25,G10380,AC,   25,11/16/2001,11/17/2001,7000
608054002000,E,  002,ST00BP00,Shell Offshore Inc.,11/12/2014,PA,AC857,G17565,AC,  857,G17565,AC,  857,6/2/2002,6/9/2002,11125
608054002100,E,  001,ST00BP00,Union Oil Company of California,11/16/2002,PA,AC903,G20882,AC,  947,G20882,AC,  947,9/17/2002,11/8/2002,19700
608054002200,E,  001,ST00BP00,Shell Offshore Inc.,12/20/2012,PA,AC857,G17561,AC,  813,G17561,AC,  813,11/14/2002,12/12/2002,15180
608054002300,E,  003,ST00BP00,Shell Offshore Inc.,11/8/2003,ST,AC857,G17565,AC,  857,G17565,AC,  857,9/24/2003,10/30/2003,14891
608054002301,E,  003,ST01BP00,Shell Offshore Inc.,12/1/2003,TA,AC857,G17565,AC,  857,G17565,AC,  857,11/8/2003,11/11/2003,14484
608054002400,E,  001,ST00BP00,Chevron U.S.A. Inc.,1/6/2004,PA,WILD,G20885,AC,  951,G20885,AC,  951,11/5/2003,12/29/2003,22695
608054002500,E,  001,ST00BP00,Chevron U.S.A. Inc.,3/9/2004,PA,AC818,G20863,AC,  818,G20863,AC,  818,1/9/2004,2/28/2004,15231
608054002600,E,  001,ST00BP00,Shell Offshore Inc.,2/7/2011,PA,WILD,G17575,AC,  943,G17575,AC,  943,2/5/2004,2/22/2004,11700
608054002700,E,TA001,ST00BP00,Shell Offshore Inc.,4/22/2004,ST,AC859,G20871,AC,  859,G20871,AC,  859,3/24/2004,4/17/2004,18510
608054002701,E,TA001,ST01BP00,Shell Offshore Inc.,7/10/2011,ST,AC859,G20871,AC,  859,G20871,AC,  859,4/22/2004,5/1/2004,18425
608054002702,E,TA001,ST02BP00,Shell Offshore Inc.,10/14/2011,COM,AC859,G20871,AC,  859,G20871,AC,  859,7/10/2011,7/20/2011,18176
608054002800,E,  001,ST00BP00,BP Exploration & Production Inc.,12/29/2004,ST,WLDAC739,G19390,AC,  739,G19390,AC,  739,8/28/2004,12/11/2004,19725
608054002801,E,  001,ST00BP01,BP Exploration & Production Inc.,4/26/2005,PA,WLDAC739,G19390,AC,  739,G19390,AC,  739,12/29/2004,4/18/2005,23847
608054002900,E,  004,ST00BP00,Shell Offshore Inc.,12/10/2014,PA,AC857,G17565,AC,  857,G17565,AC,  857,8/7/2004,8/28/2004,10873
608054003000,E,  001,ST00BP00,Shell Offshore Inc.,10/16/2004,TA,AC859,G19409,AC,  815,G19409,AC,  815,7/31/2004,10/2/2004,14778
608054003100,E,  005,ST00BP00,Shell Offshore Inc.,4/7/2006,PA,AC857,G17565,AC,  857,G17565,AC,  857,3/31/2006,4/4/2006,10592
608054003200,E,SS001,ST00BP00,Shell Offshore Inc.,5/10/2006,PA,AC857,G20870,AC,  856,G20870,AC,  856,3/18/2006,4/20/2006,14600
608054003300,E,SS002,ST00BP00,Shell Offshore Inc.,6/6/2006,ST,AC857,G20870,AC,  856,G20870,AC,  856,5/13/2006,5/31/2006,15625
608054003301,E,SS002,ST00BP01,Shell Offshore Inc.,6/18/2006,TA,AC857,G20870,AC,  856,G20870,AC,  856,6/6/2006,6/10/2006,15625
608054003500,E,  001,ST00BP00,"W & T Offshore, Inc.",12/6/2006,PA,WILD,G27691,AC,  529,G27691,AC,  529,11/13/2006,11/26/2006,6488
608054003600,E,AC001,ST00BP00,Chevron U.S.A. Inc.,9/17/2007,PA,WILD,G19386,AC,  731,G19386,AC,  731,7/8/2007,9/17/2007,16844
608054003900,D,GA001,ST00BP00,Shell Offshore Inc.,12/30/2007,ST,AC857,G17565,AC,  857,G24593,AC,  812,7/10/2007,12/17/2007,18225
608054003901,D,GA001,ST00BP01,Shell Offshore Inc.,4/16/2011,COM,AC857,G17565,AC,  857,G24593,AC,  812,12/30/2007,1/1/2008,18110
608054004000,D,GA002,ST00BP00,Shell Offshore Inc.,3/14/2014,COM,AC857,G17565,AC,  857,G20870,AC,  856,7/17/2007,1/31/2014,17250
608054004100,D,GA003,ST00BP00,Shell Offshore Inc.,8/5/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,7/26/2007,,*****
608054004200,D,GA004,ST00BP00,Shell Offshore Inc.,8/12/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,8/7/2007,,*****
608054004300,D,GA005,ST00BP00,Shell Offshore Inc.,6/13/2017,COM,AC857,G17565,AC,  857,G24593,AC,  812,8/13/2007,2/9/2017,20235
608054004400,D,GA006,ST00BP00,Shell Offshore Inc.,12/5/2015,ST,AC857,G17565,AC,  857,G17565,AC,  857,8/31/2007,2/22/2015,17140
608054004401,D,GA006,ST01BP00,Shell Offshore Inc.,3/15/2016,COM,AC857,G17565,AC,  857,G17565,AC,  857,12/5/2015,2/10/2016,21345
608054004402,D,GA006,ST01BP01,Shell Offshore Inc.,1/17/2016,ST,AC857,G17565,AC,  857,G17565,AC,  857,1/13/2016,1/17/2016,20650
608054004500,D,GA007,ST00BP00,Shell Offshore Inc.,2/9/2013,COM,AC857,G17565,AC,  857,G17565,AC,  857,9/4/2007,11/30/2012,18975
608054004600,D,GA008,ST00BP00,Shell Offshore Inc.,2/11/2019,COM,AC857,G17565,AC,  857,G17565,AC,  857,10/24/2007,1/6/2019,15210
608054004700,D,GA009,ST00BP00,Shell Offshore Inc.,2/21/2011,COM,AC857,G17565,AC,  857,G17565,AC,  857,9/8/2007,2/20/2008,19160
608054004800,D,GA010,ST00BP00,Shell Offshore Inc.,8/28/2011,COM,AC857,G17565,AC,  857,G17565,AC,  857,10/27/2007,6/11/2011,17210
608054004900,D,GA011,ST00BP00,Shell Offshore Inc.,6/11/2014,COM,AC857,G17565,AC,  857,G17565,AC,  857,9/13/2007,5/3/2014,17830
608054005000,D,GA012,ST00BP00,Shell Offshore Inc.,6/12/2012,COM,AC857,G17565,AC,  857,G17565,AC,  857,9/17/2007,4/11/2012,15360
608054005100,D,GA013,ST00BP00,Shell Offshore Inc.,4/11/2013,ST,AC857,G17565,AC,  857,G17561,AC,  813,9/25/2007,3/31/2013,17835
608054005101,D,GA013,ST00BP01,Shell Offshore Inc.,4/30/2013,ST,AC857,G17565,AC,  857,G17561,AC,  813,4/11/2013,4/11/2013,17735
608054005102,D,GA013,ST00BP02,Shell Offshore Inc.,6/15/2013,ST,AC857,G17565,AC,  857,G17561,AC,  813,4/30/2013,5/6/2013,17482
608054005103,D,GA013,ST00BP03,Shell Offshore Inc.,10/10/2013,ST,AC857,G17565,AC,  857,G17561,AC,  813,6/15/2013,6/16/2013,15472
608054005104,D,GA013,ST00BP04,Shell Offshore Inc.,6/13/2016,ST,AC857,G17565,AC,  857,G17561,AC,  813,10/10/2013,10/15/2013,16020
608054005105,D,GA013,ST01BP00,Shell Offshore Inc.,8/16/2016,COM,AC857,G17565,AC,  857,G17561,AC,  813,6/13/2016,7/18/2016,18521
608054005200,D,GA014,ST00BP00,Shell Offshore Inc.,10/2/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,9/29/2007,,*****
608054005300,D,GA015,ST00BP00,Shell Offshore Inc.,12/27/2017,COM,AC857,G17565,AC,  857,G17565,AC,  857,10/3/2007,8/18/2017,20147
608054005400,D,GA016,ST00BP00,Shell Offshore Inc.,10/9/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,10/7/2007,,*****
608054005500,D,GA017,ST00BP00,Shell Offshore Inc.,10/13/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,10/10/2007,,*****
608054005600,D,GA018,ST00BP00,Shell Offshore Inc.,1/5/2012,ST,AC857,G17565,AC,  857,G17561,AC,  813,10/14/2007,12/3/2011,19987
608054005601,D,GA018,ST00BP01,Shell Offshore Inc.,2/21/2018,ST,AC857,G17565,AC,  857,G17561,AC,  813,1/5/2012,1/9/2012,15725
608054005602,D,GA018,ST01BP00,Shell Offshore Inc.,8/3/2018,ST,AC857,G17565,AC,  857,G17561,AC,  813,2/21/2018,7/13/2018,*****
608054005603,D,GA018,ST01BP01,Shell Offshore Inc.,10/29/2018,TA,AC857,G17565,AC,  857,G17561,AC,  813,8/3/2018,8/4/2018,*****
608054005604,D,GA018,ST01BP02,Shell Offshore Inc.,10/29/2018,TA,AC857,G17565,AC,  857,G17561,AC,  813,9/20/2018,10/1/2018,*****
608054005700,D,GA019,ST00BP00,Shell Offshore Inc.,10/24/2014,COM,AC857,G17565,AC,  857,G17561,AC,  813,10/17/2007,8/5/2014,17057
608054005800,D,GA021,ST00BP00,Shell Offshore Inc.,4/6/2019,ST,AC857,G17565,AC,  857,G24593,AC,  812,11/1/2007,3/14/2019,*****
608054005801,D,GA021,ST00BP01,Shell Offshore Inc.,4/6/2019,DSI,AC857,G17565,AC,  857,G24593,AC,  812,4/6/2019,,*****
608054005900,D,GA022,ST00BP00,Shell Offshore Inc.,12/16/2016,COM,AC857,G17565,AC,  857,G20870,AC,  856,11/3/2007,10/30/2016,20275
608054006000,D,GA023,ST00BP00,Shell Offshore Inc.,11/9/2007,DSI,AC857,G17565,AC,  857,G17565,AC,  857,11/7/2007,,*****
608054006100,D,SA001,ST00BP00,Shell Offshore Inc.,9/29/2008,ST,AC859,G19409,AC,  815,G19409,AC,  815,5/21/2008,9/29/2008,14183
608054006101,D,SA001,ST00BP01,Shell Offshore Inc.,11/10/2008,COM,AC859,G19409,AC,  815,G19409,AC,  815,9/29/2008,10/23/2008,16350
608054006200,D,SA002,ST00BP00,Shell Offshore Inc.,12/12/2008,COM,AC859,G19409,AC,  815,G19409,AC,  815,5/25/2008,12/5/2008,16513
608054006300,E,SA003,ST00BP00,Shell Offshore Inc.,3/4/2015,PA,AC859,G19409,AC,  815,G19409,AC,  815,5/29/2008,6/1/2008,12650
608054006400,D,GB002,ST00BP00,Shell Offshore Inc.,8/3/2009,ST,AC857,G17565,AC,  857,G17571,AC,  901,1/13/2009,7/16/2009,16946
608054006401,D,GB002,ST00BP01,Shell Offshore Inc.,8/29/2009,ST,AC857,G17565,AC,  857,G17571,AC,  901,8/3/2009,8/6/2009,18826
608054006402,D,GB002,ST00BP02,Shell Offshore Inc.,9/28/2009,COM,AC857,G17565,AC,  857,G17571,AC,  901,8/29/2009,9/2/2009,18727
608054006500,D,GB003,ST00BP00,Shell Offshore Inc.,5/30/2009,COM,AC857,G17565,AC,  857,G17565,AC,  857,1/17/2009,4/17/2009,15300
608054006600,D,GB004,ST00BP00,Shell Offshore Inc.,6/20/2009,COM,AC857,G17565,AC,  857,G17565,AC,  857,1/24/2009,3/27/2009,15200
608054006700,D,GB001,ST00BP00,Shell Offshore Inc.,11/14/2009,COM,AC857,G17565,AC,  857,G17571,AC,  901,1/21/2009,10/9/2009,15152
608054006800,D,SS001,ST00BP00,Exxon Mobil Corporation,5/5/2013,PA,EB992,G10379,AC,   24,G23257,EB,  992,5/9/2009,5/29/2009,13870
608054006900,D, A001,ST00BP00,Chevron U.S.A. Inc.,6/10/2009,CNL,WILD,DPST,AC,   65,DPST,AC,   65,,,*****
608054007000,D, A001,ST00BP00,Chevron U.S.A. Inc.,5/3/2009,PA,WILD,DPST,AC,   21,DPST,AC,   21,5/3/2009,5/3/2009,6700
608054007100,D, B001,ST00BP00,Chevron U.S.A. Inc.,5/3/2009,PA,WILD,DPST,AC,   21,DPST,AC,   21,5/4/2009,5/4/2009,6050
608054007200,E,  001,ST00BP00,Equinor Gulf of Mexico LLC,10/7/2011,PA,WILD,G31199,AC,  810,G31199,AC,  810,8/25/2011,9/23/2011,12535
608054007300,D,GD001,ST00BP00,Shell Offshore Inc.,1/12/2012,COM,AC857,G17565,AC,  857,G17565,AC,  857,10/17/2011,12/21/2011,13615
608054007400,D,GB005,ST00BP00,Shell Offshore Inc.,7/30/2013,COM,AC857,G17565,AC,  857,G17570,AC,  900,3/23/2013,5/20/2013,15927
608054007500,D,GB006,ST00BP00,Shell Offshore Inc.,2/7/2016,COM,AC857,G17565,AC,  857,G20870,AC,  856,11/10/2015,1/1/2016,17465
608054007600,E,  001,ST00BP00,ConocoPhillips Company,3/8/2016,ST,WILD,G35137,AC,  475,G35137,AC,  475,12/7/2015,2/12/2016,21570
608054007601,E,  001,ST00BP01,ConocoPhillips Company,4/23/2016,PA,WILD,G35137,AC,  475,G35137,AC,  475,3/7/2016,4/8/2016,28550
608054007700,D,SA004,ST00BP00,Shell Offshore Inc.,3/14/2016,ST,AC859,G19409,AC,  815,G19409,AC,  815,2/15/2016,3/2/2016,14256
608054007701,D,SA004,ST00BP01,Shell Offshore Inc.,4/8/2016,ST,AC859,G19409,AC,  815,G19409,AC,  815,3/14/2016,3/17/2016,15398
608054007702,D,SA004,ST00BP02,Shell Offshore Inc.,4/22/2016,ST,AC859,G19409,AC,  815,G19409,AC,  815,4/8/2016,4/13/2016,14762
608054007703,D,SA004,ST00BP03,Shell Offshore Inc.,5/23/2016,PA,AC859,G19409,AC,  815,G19409,AC,  815,4/25/2016,5/1/2016,15004
608054007800,E,  001,ST00BP00,Talos Petroleum LLC,4/23/2016,CNL,WILD,G31205,AC,  943,G31205,AC,  943,,,8468
608054007900,E,  001,ST00BP00,Shell Offshore Inc.,4/23/2017,ST,WLDAC772,G35153,AC,  772,G35153,AC,  772,2/7/2017,2/23/2017,22038
608054007901,E,  001,ST00BP01,Shell Offshore Inc.,6/18/2017,PA,WLDAC772,G35153,AC,  772,G35153,AC,  772,4/23/2017,5/21/2017,22948
608054008000,E,  001,ST00BP00,Shell Offshore Inc.,11/25/2017,PA,WLDAC772,G31195,AC,  728,G31195,AC,  728,10/23/2017,11/14/2017,14181
608054008100,E,  002,ST00BP00,Shell Offshore Inc.,2/28/2018,ST,WLDAC772,G31195,AC,  728,G31195,AC,  728,11/29/2017,2/2/2018,*****
608054008101,E,  002,ST01BP00,Shell Offshore Inc.,4/1/2018,PA,WLDAC772,G31195,AC,  728,G31195,AC,  728,2/28/2018,3/14/2018,*****
608054008200,D,GD003,ST00BP00,Shell Offshore Inc.,6/20/2018,COM,AC857,G17565,AC,  857,G17565,AC,  857,4/25/2018,6/4/2018,12100
608054008300,D,GD002,ST00BP00,Shell Offshore Inc.,6/18/2018,COM,AC857,G17565,AC,  857,G17565,AC,  857,6/23/2018,7/16/2018,13640
608054008400,E,SA005,ST00BP00,Shell Offshore Inc.,8/27/2018,ST,AC859,G19409,AC,  815,G19409,AC,  815,7/31/2018,8/20/2018,*****
608054008401,E,SA005,ST00BP01,Shell Offshore Inc.,10/13/2018,COM,AC859,G19409,AC,  815,G19409,AC,  815,8/30/2018,9/27/2018,18404
608054008500,E,  002,ST00BP00,Shell Offshore Inc.,4/17/2019,TA,WLDAC772,G35153,AC,  772,G35153,AC,  772,2/12/2019,3/27/2019,*****
608054008600,E,  001,ST00BP00,Shell Offshore Inc.,5/2/2019,ST,WILD,G32954,AC,  380,G32954,AC,  380,2/10/2019,4/22/2019,*****
608054008601,E,  001,ST01BP00,Shell Offshore Inc.,6/20/2019,PA,WILD,G32954,AC,  380,G32954,AC,  380,5/2/2019,5/24/2019,*****
608054008700,E,GB007,ST00BP00,Shell Offshore Inc.,10/14/2019,DRL,AC857,G17565,AC,  857,G17571,AC,  901,10/14/2019,12/29/2019,*****
608054008800,E,GD006,ST00BP00,Shell Offshore Inc.,3/16/2020,APD,AC857,G17565,AC,  857,G17565,AC,  857,,,*****
608054008900,E,GD007,ST00BP00,Shell Offshore Inc.,3/16/2020,APD,AC857,G17565,AC,  857,G17565,AC,  857,,,*****
608074000100,E,  001,ST00BP00,Chevron U.S.A. Inc.,8/3/1975,PA,WILD,G02809,GB,  326,G02809,GB,  326,7/29/1975,8/3/1975,1616
608074000200,E,  002,ST00BP00,Chevron U.S.A. Inc.,9/9/1975,PA,WILD,G02809,GB,  326,G02809,GB,  326,8/11/1975,9/9/1975,6738
608074000300,E,  001,ST00BP01,Shell Oil Company,4/22/1976,PA,GB236,G02957,GB,  191,G02957,GB,  191,4/3/1976,4/7/1976,8000
608074000370,E,  001,ST00BP00,Shell Oil Company,4/3/1976,ST,GB236,G02957,GB,  191,G02957,GB,  191,3/5/1976,3/26/1976,5816
608074000400,E,  002,ST00BP00,Chevron U.S.A. Inc.,,CNL,GB236,G06359,GB,  191,G06359,GB,  191,,,
608074000500,E,  001,ST00BP00,Chevron U.S.A. Inc.,8/16/1977,PA,GB236,G02632,GB,  236,G02632,GB,  236,7/24/1977,8/9/1977,5074
608074000600,E,  001,ST00BP00,Chevron U.S.A. Inc.,7/23/1977,PA,GB236,G03301,GB,  192,G03301,GB,  192,6/14/1977,7/17/1977,10010
608074000700,E,  002,ST00BP00,Chevron U.S.A. Inc.,10/20/1977,PA,GB236,G02632,GB,  236,G02632,GB,  236,8/17/1977,9/21/1977,7115
608074000800,E,  002,ST00BP00,Chevron U.S.A. Inc.,3/17/1978,PA,GB236,G03301,GB,  192,G03301,GB,  192,2/15/1978,3/9/1978,6100
608074000900,E,  001,ST00BP00,Chevron U.S.A. Inc.,4/25/1978,PA,GB236,G02812,GB,  237,G02812,GB,  237,3/18/1978,4/16/1978,6481
608074001000,E,  003,ST00BP00,Chevron U.S.A. Inc.,,CNL,GB236,G03301,GB,  192,G03301,GB,  192,,,
608074001100,D, A001,ST00BP00,Chevron U.S.A. Inc.,9/14/2009,PA,GB236,G02632,GB,  236,G03301,GB,  192,2/24/1980,4/3/1980,8000
608074001200,D, A002,ST00BP01,Chevron U.S.A. Inc.,9/21/2009,PA,GB236,G02632,GB,  236,G02812,GB,  237,6/29/1980,9/5/1980,12150
608074001270,D, A002,ST00BP00,Chevron U.S.A. Inc.,6/29/1980,ST,GB236,G02632,GB,  236,G02812,GB,  237,5/16/1980,6/29/1980,9097
608074001300,D, A003,ST00BP00,Chevron U.S.A. Inc.,9/16/2009,PA,GB236,G02632,GB,  236,G03301,GB,  192,9/23/1980,10/24/1980,8100
608074001400,D, A007,ST00BP02,Chevron U.S.A. Inc.,9/21/2009,PA,GB236,G02632,GB,  236,G02632,GB,  236,1/6/1981,1/11/1981,8900
608074001470,D, A007,ST00BP00,Chevron U.S.A. Inc.,12/9/1980,ST,GB236,G02632,GB,  236,G02632,GB,  236,11/4/1980,12/9/1980,4500
608074001471,D, A007,ST00BP01,Chevron U.S.A. Inc.,1/6/1981,ST,GB236,G02632,GB,  236,G02632,GB,  236,12/9/1980,12/24/1980,7861
608074001500,D, A010,ST00BP00,Chevron U.S.A. Inc.,9/18/2009,PA,GB236,G02632,GB,  236,G02632,GB,  236,1/21/1981,2/18/1981,7680
608074001600,D, A006,ST00BP00,Chevron U.S.A. Inc.,9/20/2009,PA,GB236,G02632,GB,  236,G02812,GB,  237,3/11/1981,4/16/1981,9845
608074001700,D, A009,ST00BP03,Chevron U.S.A. Inc.,9/23/2009,PA,GB236,G02632,GB,  236,G02632,GB,  236,8/4/1981,8/6/1981,8205
608074001770,D, A009,ST00BP00,Chevron U.S.A. Inc.,7/14/1981,ST,GB236,G02632,GB,  236,G02632,GB,  236,4/30/1981,7/7/1981,7865
608074001771,D, A009,ST00BP01,Chevron U.S.A. Inc.,7/28/1981,ST,GB236,G02632,GB,  236,G02632,GB,  236,7/14/1981,7/21/1981,7566
608074001772,D, A009,ST00BP02,Chevron U.S.A. Inc.,8/4/1981,ST,GB236,G02632,GB,  236,G02632,GB,  236,7/28/1981,8/4/1981,7652
608074001800,D, A008,ST00BP00,Chevron U.S.A. Inc.,9/15/1981,ST,GB236,G02632,GB,  236,G03301,GB,  192,8/25/1981,9/12/1981,5313
608074001801,D, A008,ST01BP00,Chevron U.S.A. Inc.,9/15/2009,PA,GB236,G02632,GB,  236,G03301,GB,  192,9/15/1981,10/1/1981,7282
608074001900,D, A004,ST00BP00,Chevron U.S.A. Inc.,9/24/2009,PA,GB236,G02632,GB,  236,G02812,GB,  237,2/15/1983,4/9/1983,11846
608074002000,D, A005,ST00BP01,Chevron U.S.A. Inc.,10/22/1982,ST,GB236,G02632,GB,  236,G03301,GB,  192,12/2/1981,12/20/1981,9977
608074002001,D, A005,ST01BP00,Chevron U.S.A. Inc.,9/11/2009,PA,GB236,G02632,GB,  236,G03301,GB,  192,10/22/1982,11/13/1982,10675
608074002070,D, A005,ST00BP00,Chevron U.S.A. Inc.,12/2/1981,ST,GB236,G02632,GB,  236,G03301,GB,  192,10/20/1981,12/2/1981,9182
608074002100,D, A013,ST00BP00,Chevron U.S.A. Inc.,9/29/2009,PA,GB236,G02632,GB,  236,G02812,GB,  237,12/31/1981,2/11/1982,13125
608074002200,D, A011,ST00BP00,Chevron U.S.A. Inc.,9/13/2009,PA,GB236,G02632,GB,  236,G02812,GB,  237,9/14/1982,10/20/1982,9464
608074002300,E,  002,ST00BP00,Chevron U.S.A. Inc.,1/2/2005,PA,GB236,G02812,GB,  237,G02812,GB,  237,1/5/1983,2/4/1983,4500
608074002400,D, A012,ST00BP00,Chevron U.S.A. Inc.,9/20/2009,PA,GB236,G02632,GB,  236,G04130,GB,  193,5/26/1983,7/18/1983,14150
608074002500,E,  001,ST00BP00,"Union Exploration Partners, Ltd.",7/16/1984,PA,GB412,G06371,GB,  412,G06371,GB,  412,5/4/1984,7/6/1984,11144
608074002600,E,  001,ST00BP00,BP America Production Company,7/3/1984,PA,WILD,G06338,GB,  110,G06338,GB,  110,5/10/1984,6/26/1984,7884
608074003000,E,  001,ST00BP00,Exxon Mobil Corporation,4/6/1985,PA,WILD,G07505,GB,  543,G07505,GB,  543,12/29/1984,3/21/1985,15100
608074003100,E,  001,ST00BP00,BP Exploration Inc.,3/26/1986,PA,WILD,G07446,GB,  196,G07446,GB,  196,12/31/1985,3/8/1986,13153
608074003200,E,  001,ST00BP00,Conoco Inc.,7/14/1985,PA,GB379,G07483,GB,  379,G07483,GB,  379,4/21/1985,7/7/1985,16500
608074003700,E,  001,ST00BP03,Shell Offshore Inc.,8/12/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,7/21/1988,7/25/1988,17766
608074003701,E,  001,ST01BP02,Shell Offshore Inc.,12/20/1988,PA,GB426,G08241,GB,  426,G08241,GB,  426,10/27/1988,12/4/1988,20301
608074003770,E,  001,ST00BP00,Shell Offshore Inc.,6/30/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,5/8/1988,6/8/1988,12800
608074003771,E,  001,ST00BP01,Shell Offshore Inc.,7/7/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,6/30/1988,7/7/1988,11852
608074003772,E,  001,ST00BP02,Shell Offshore Inc.,7/21/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,7/7/1988,7/14/1988,13280
608074003773,E,  001,ST01BP00,Shell Offshore Inc.,9/29/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,8/12/1988,9/8/1988,15660
608074003774,E,  001,ST01BP01,Shell Offshore Inc.,10/20/1988,ST,GB426,G08241,GB,  426,G08241,GB,  426,9/29/1988,10/6/1988,13241
608074003800,E,  001,ST00BP01,Conoco Inc.,4/16/1986,PA,WILD,G07480,GB,  369,G07480,GB,  369,3/24/1986,4/4/1986,13731
608074003870,E,  001,ST00BP00,Conoco Inc.,3/24/1986,ST,WILD,G07480,GB,  369,G07480,GB,  369,2/8/1986,3/20/1986,12345
608074003900,E,  001,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,9/7/1986,PA,GB072,G07435,GB,   72,G07435,GB,   72,7/21/1986,8/6/1986,7388
608074004100,E,  001,ST00BP00,Chevron U.S.A. Inc.,4/4/1988,ST,WILD,G06335,GB,  104,G06335,GB,  104,3/28/1988,4/3/1988,13500
608074004101,D,  001,ST01BP02,Texaco Inc.,6/25/1988,PA,WILD,G06335,GB,  104,G06334,GB,  103,6/1/1988,6/8/1988,13152
608074004170,E,  001,ST01BP00,Texaco Inc.,4/20/1988,ST,WILD,G06335,GB,  104,G06334,GB,  103,4/7/1988,4/20/1988,9555
608074004171,E,  001,ST01BP01,Texaco Inc.,5/18/1988,ST,WILD,G06335,GB,  104,G06334,GB,  103,4/27/1988,5/18/1988,12064
608074004200,E,  002,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/12/1991,PA,GB072,G07435,GB,   72,G07435,GB,   72,11/6/1986,11/19/1986,6265
608074004400,E,  001,ST00BP00,Conoco Inc.,2/6/1987,PA,WILD,G06340,GB,  119,G06340,GB,  119,12/30/1986,1/31/1987,7743
608074004500,E,  001,ST00BP00,Shell Offshore Inc.,6/3/1987,ST,GB426,G07498,GB,  471,G07498,GB,  471,2/23/1987,5/27/1987,16550
608074004501,E,  001,ST01BP01,Shell Offshore Inc.,7/9/1987,ST,GB426,G07498,GB,  471,G07493,GB,  427,6/18/1987,6/30/1987,16612
608074004502,E,  001,ST02BP02,Shell Offshore Inc.,11/16/1987,PA,GB426,G07498,GB,  471,G08248,GB,  470,10/1/1987,10/30/1987,20760
608074004570,E,  001,ST01BP00,Shell Offshore Inc.,6/18/1987,ST,GB426,G07498,GB,  471,G07498,GB,  471,6/3/1987,6/18/1987,14892
608074004571,E,  001,ST02BP00,Shell Offshore Inc.,8/13/1987,ST,GB426,G07498,GB,  471,G07498,GB,  471,7/9/1987,8/13/1987,16800
608074004572,E,  001,ST02BP01,Shell Offshore Inc.,10/1/1987,ST,GB426,G07498,GB,  471,G07498,GB,  471,8/13/1987,9/23/1987,19676
