facility_id,facility_name,country,region,water_depth_m,depth_band,host_type,concept_type,tree_type
1794,Southwest Fateh Complex,UAE,Middle East,50.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1242,Spaoh Wellhead Platform,Malaysia,Asia-Pacific,60.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
419,Spectacular Bid (GB 72 Platform A),US,US Gulf of Mexico,541.0,500-1500 m (deepwater),Fixed Platform,fixed_jacket,dry
1338,SS349 A Platform,US,US Gulf of Mexico,113.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
321,Stag Platform,Australia,Asia-Pacific,49.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
128,Stampede TLP,US,US Gulf of Mexico,1000.0,500-1500 m (deepwater),FPU/FPS,semisub_fps,wet
208,Statfjord A Platform,Norway,North Sea & NW Europe,150.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
208,Statfjord B Platform,Norway,North Sea & NW Europe,,,Fixed Platform,fixed_jacket,dry
208,Statfjord C Platform,Norway,North Sea & NW Europe,290.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
350,Stones FPSO,US,US Gulf of Mexico,2896.0,1500-3000 m (ultra-deepwater),FPSO,fpso,wet
342,Stybarrow Venture FPSO,Australia,Asia-Pacific,825.0,500-1500 m (deepwater),FPSO,fpso,wet
1704,Su Tu Den WHP-A,Viet nam,Asia-Pacific,48.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1707,Su Tu Nau North,Viet nam,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
1707,Su Tu Nau South,Viet nam,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
1706,Su Tu Trang CPP,Viet nam,Asia-Pacific,50.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1705,Su Tu Vang WHP,Viet nam,Asia-Pacific,50.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1692,Suizhong 36-1 Complex,China,Asia-Pacific,32.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
127,Tahiti Spar Platform,US,US Gulf of Mexico,1339.0,500-1500 m (deepwater),SPAR,spar,dry
1324,Takula Platform,Angola,West Africa,57.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
459,Tamar Platform,Israel,Middle East,244.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1385,Tapis A Platform,Malaysia,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
1385,Tapis B Platform,Malaysia,Asia-Pacific,61.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1385,Tapis C Platform,Malaysia,Asia-Pacific,61.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1385,Tapis D Platform,Malaysia,Asia-Pacific,61.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1385,Tapis E Platform,Malaysia,Asia-Pacific,61.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1385,Tapis R Platform,Malaysia,Asia-Pacific,60.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1365,Tapti Processing Platform,India,Asia-Pacific,20.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1146,Tartan Platform,UK,North Sea & NW Europe,138.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
491,Taurt Subsea Tie-back,Egypt,Mediterranean & N Africa,100.0,0-150 m (shallow shelf),Subsea Tieback,subsea_tieback,wet
407,Telemark Hub (ATP Titan),US,US Gulf of Mexico,1201.0,500-1500 m (deepwater),FPU/FPS,semisub_fps,wet
1442,Telok A Platform,Malaysia,Asia-Pacific,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1442,Telok B Platform,Malaysia,Asia-Pacific,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1038,TEN FPSO,Ghana,West Africa,1425.0,500-1500 m (deepwater),FPSO,fpso,wet
1503,Tern Alpha Platform,UK,North Sea & NW Europe,167.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
698,TGT H1 Platform,Viet nam,Asia-Pacific,45.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
698,TGT H4 Platform,Viet nam,Asia-Pacific,45.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1374,Thapsus FSO,Tunisia,Mediterranean & N Africa,76.0,0-150 m (shallow shelf),FSO/FSU,,other
492,Thebaud Fixed Platform,Canada,Atlantic Canada & Arctic,30.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1312,Thistle Alpha Platform,UK,North Sea & NW Europe,160.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
368,Thunder Hawk FPU,US,US Gulf of Mexico,1850.0,1500-3000 m (ultra-deepwater),FPU/FPS,semisub_fps,wet
129,Thunder Horse Semisub,US,US Gulf of Mexico,1841.0,1500-3000 m (ultra-deepwater),Semisub,semisub_fps,wet
1304,Thylacine Platform,Australia,Asia-Pacific,100.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1392,Tiffany Platform,UK,North Sea & NW Europe,,,Fixed Platform,fixed_jacket,dry
366,Tiro Tiro Moana Platform,New Zealand,Asia-Pacific,102.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
539,Tombua Landana Compliant Tower,Angola,West Africa,369.0,150-500 m (deep shelf),Compliant Tower,compliant_tower,dry
1028,Triton FPSO,UK,North Sea & NW Europe,91.0,0-150 m (shallow shelf),FPSO,fpso,wet
770,Troll A,Norway,North Sea & NW Europe,340.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
770,Troll B & C,Norway,North Sea & NW Europe,350.0,150-500 m (deep shelf),Semisub,semisub_fps,wet
1194,TSB FPU,Indonesia,Asia-Pacific,100.0,0-150 m (shallow shelf),FPU/FPS,semisub_fps,wet
1262,Tsimin C,Mexico,South America & Caribbean,22.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
353,Tubular Bells FPS,US,US Gulf of Mexico,1311.0,500-1500 m (deepwater),FPU/FPS,semisub_fps,wet
479,Tune South (Sor) Subsea,Norway,North Sea & NW Europe,,,Subsea Tieback,subsea_tieback,wet
479,Tune Subsea,Norway,North Sea & NW Europe,95.0,0-150 m (shallow shelf),Subsea Tieback,subsea_tieback,wet
1429,Tyra East,Denmark,North Sea & NW Europe,38.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1429,Tyra Southeast Platform,Denmark,North Sea & NW Europe,38.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1429,Tyra West,Denmark,North Sea & NW Europe,40.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
317,Tyrihans Subsea,Norway,North Sea & NW Europe,270.0,150-500 m (deep shelf),Subsea Tieback,subsea_tieback,wet
433,Ula Fixed Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1035,Umm Shaif Complex,UAE,Middle East,13.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
610,Umuroa FPSO,New Zealand,Asia-Pacific,120.0,0-150 m (shallow shelf),FPSO,fpso,wet
318,Unity FSO,Nigeria,West Africa,40.0,0-150 m (shallow shelf),FSO/FSU,,other
149,Ursa TLP,US,US Gulf of Mexico,1222.0,500-1500 m (deepwater),TLP,tlp,dry
341,Usan FPSO,Nigeria,West Africa,750.0,500-1500 m (deepwater),FPSO,fpso,wet
1104,Valemon Fixed Platform,Norway,North Sea & NW Europe,,,Fixed Platform,fixed_jacket,dry
462,Valhall Flank North Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
462,Valhall Flank South Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
462,Valhall Production Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
462,Valhall Quarters Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
462,Valhall Water Injection Platform,Norway,North Sea & NW Europe,70.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
664,Varg Wellhead Platform,Norway,North Sea & NW Europe,84.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
379,Veer Prem MOPU,Nigeria,West Africa,41.0,0-150 m (shallow shelf),Semisub,semisub_fps,wet
1690,Vega Pleyade Wellhead Platform,Argentina,South America & Caribbean,50.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
337,Venture 1 FPSO,Australia,Asia-Pacific,110.0,0-150 m (shallow shelf),FPSO,fpso,wet
492,Venture Fixed Platform,Canada,Atlantic Canada & Arctic,,,Fixed Platform,fixed_jacket,dry
549,Veslefrikk A,Norway,North Sea & NW Europe,185.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
549,Veslefrikk B,Norway,North Sea & NW Europe,185.0,150-500 m (deep shelf),Semisub,semisub_fps,wet
1197,Viking Complex,UK,North Sea & NW Europe,,,Fixed Platform,fixed_jacket,dry
138,Virgo Platform,US,US Gulf of Mexico,345.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
379,Virini Prem FSO,Nigeria,West Africa,41.0,0-150 m (shallow shelf),FSO/FSU,,other
198,Visund A,Norway,North Sea & NW Europe,335.0,150-500 m (deep shelf),FPU/FPS,semisub_fps,wet
198,Visund North Subsea,Norway,North Sea & NW Europe,,,Subsea Tieback,subsea_tieback,wet
1585,Vladimir Filanovsky CPP,Russian Federation,Caspian & Russia,10.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1585,Vladimir Filanovsky Platform,Russian Federation,Caspian & Russia,10.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1585,Vladimir Filanovsky Qarters Platform,Russian Federation,Caspian & Russia,10.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
902,Voyageur Spirit FPSO,UK,North Sea & NW Europe,91.0,0-150 m (shallow shelf),FPSO,fpso,wet
1893,Wassana FSO,Thailand,Asia-Pacific,60.0,0-150 m (shallow shelf),FSO/FSU,,other
1893,Wassana Platform,Thailand,Asia-Pacific,60.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
726,Weizhou Platform,China,Asia-Pacific,29.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1242,West Acis Wellhead Platform,Malaysia,Asia-Pacific,60.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
273,West Azeri Platform,Azerbaijan,Caspian & Russia,118.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
380,West Bukha Platform,Oman,Middle East,90.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
273,West Chirag Platform,Azerbaijan,Caspian & Russia,170.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1866,West Desaru FPF5,Malaysia,Asia-Pacific,,,FPSO,fpso,wet
1866,West Desaru WHP,Malaysia,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
700,West Seahorse MOPU,Australia,Asia-Pacific,39.0,0-150 m (shallow shelf),MOPU,,other
1322,West Seno A TLP,Indonesia,Asia-Pacific,1021.0,500-1500 m (deepwater),TLP,tlp,dry
1322,West Seno FPU,Indonesia,Asia-Pacific,975.0,500-1500 m (deepwater),FPU/FPS,semisub_fps,wet
963,West Sole Alpha Platform,UK,North Sea & NW Europe,,,Fixed Platform,fixed_jacket,dry
320,West Tuna Platform,Australia,Asia-Pacific,61.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1107,Western Isles FPSO,UK,North Sea & NW Europe,155.0,150-500 m (deep shelf),FPSO,fpso,wet
376,Wheatstone Platform,Australia,Asia-Pacific,200.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
376,Wheatstone Subsea,Australia,Asia-Pacific,213.0,150-500 m (deep shelf),Subsea Tieback,subsea_tieback,wet
954,Who Dat FPS,US,US Gulf of Mexico,914.0,500-1500 m (deepwater),FPU/FPS,semisub_fps,wet
865,WHP-2,Brazil,South America & Caribbean,105.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
639,Xikomba FPSO,Angola,West Africa,1341.0,500-1500 m (deepwater),FPSO,fpso,wet
1787,Yadana WHP 1,Myanmar,Asia-Pacific,40.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1787,Yadana WHP 2,Myanmar,Asia-Pacific,40.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1788,Yetagun FSO,Myanmar,Asia-Pacific,105.0,0-150 m (shallow shelf),FSO/FSU,,other
1788,Yetagun Platform,Myanmar,Asia-Pacific,105.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
873,Yme MOPU,Norway,North Sea & NW Europe,93.0,0-150 m (shallow shelf),MOPU,,other
622,Yoho FSO,Nigeria,West Africa,95.0,0-150 m (shallow shelf),FSO/FSU,,other
622,Yoho Wellhead Platform I,Nigeria,West Africa,95.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
622,Yoho Wellhead Platform II,Nigeria,West Africa,95.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
591,Yolla Platform,Australia,Asia-Pacific,80.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1417,York Platform,UK,North Sea & NW Europe,43.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
359,Yttergryta Subsea,Norway,North Sea & NW Europe,297.0,150-500 m (deep shelf),Subsea Tieback,subsea_tieback,wet
475,Yuri Korchagin FSO,Russian Federation,Caspian & Russia,13.0,0-150 m (shallow shelf),FSO/FSU,,other
784,Zaafarana Platform,Egypt,Mediterranean & N Africa,60.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
592,Zakum Central Complex,UAE,Middle East,24.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
1623,Zawtika PUQ,Myanmar,Asia-Pacific,150.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1623,Zawtika WHP 1,Myanmar,Asia-Pacific,150.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1623,Zawtika WHP 2,Myanmar,Asia-Pacific,150.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1623,Zawtika WHP 3,Myanmar,Asia-Pacific,150.0,150-500 m (deep shelf),Fixed Platform,fixed_jacket,dry
1730,Zetung WHP,Malaysia,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
1130,Zhao Dong C4,China,Asia-Pacific,,,Fixed Platform,fixed_jacket,dry
1712,Zora WHP,UAE,Middle East,24.0,0-150 m (shallow shelf),Fixed Platform,fixed_jacket,dry
