afxNpdidAfexArea,afxName,afxKind,afxDateApproved,afxDateValidFrom,afxDateValidTo,afxActive,afxFactPageUrl,afxFactMapUrl,afxPublishOnInternet,cmpLongName,cmpFactPageUrl,cmpNpdidCompany,afxDateUpdated,afxDateUpdatedMax,afxAreaGeometryWKT
41319895,HALTEN ØST AFEX,AFEX PROD,2023-08-16 00:00:00,2022-05-25 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2023-11-02 00:00:00,2024-01-02 00:00:00,"MULTIPOLYGON (((7.400000000000034 64.98333330000008,7.400000000000034 64.98750000000007,7.400000000000034 64.99166670000005,7.400000000000034 64.99583330000007,7.400000000000034 65.00000000000006,7.408333300000038 65.00000000000006,7.416666700000064 65.00000000000006,7.425000000000068 65.00000000000006,7.433333300000072 65.00000000000006,7.433333300000072 65.00416670000004,7.433333300000072 65.00833340000008,7.433333300000072 65.01250000000005,7.433333300000072 65.01666670000003,7.441666700000042 65.01666670000003,7.4500000000000455 65.01666670000003,7.4500000000000455 65.02083340000007,7.4500000000000455 65.02500000000003,7.4500000000000455 65.02916670000008,7.4500000000000455 65.03333330000004,7.4500000000000455 65.03750000000008,7.4500000000000455 65.04166670000006,7.4500000000000455 65.04583330000008,7.4500000000000455 65.05000000000007,7.441666700000042 65.05000000000007,7.433333400000038 65.05000000000007,7.425000000000068 65.05000000000007,7.416666700000064 65.05000000000007,7.416666700000064 65.04583330000008,7.416666700000064 65.04166670000006,7.416666700000064 65.03750000000008,7.416666700000064 65.03333330000004,7.4083334000000605 65.03333330000004,7.400000000000034 65.03333330000004,7.400000000000034 65.02916660000005,7.400000000000034 65.02500000000003,7.400000000000034 65.02083340000007,7.400000000000034 65.01666670000003,7.39166670000003 65.01666670000003,7.383333400000026 65.01666670000003,7.375000000000057 65.01666670000003,7.366666700000053 65.01666670000003,7.366666700000053 65.01250000000005,7.366666700000053 65.00833340000008,7.366666700000053 65.00416670000004,7.366666700000053 65.00000000000006,7.358333400000049 65.00000000000006,7.350000000000023 65.00000000000006,7.350000000000023 64.99583330000007,7.350000000000023 64.99166670000005,7.350000000000023 64.98750000000007,7.350000000000023 64.98333330000008,7.3600000000000705 64.98333330000008,7.370000000000061 64.98333330000008,7.380000000000052 64.98333330000008,7.390000000000043 64.98333330000008,7.400000000000034 64.98333330000008)),((7.666666700000064 64.53333330000004,7.675000000000068 64.53333330000004,7.683333300000072 64.53333330000004,7.683333300000072 64.53750000000008,7.683333300000072 64.54166670000006,7.683333300000072 64.54583330000008,7.683333300000072 64.55000000000007,7.691666700000042 64.55000000000007,7.7000000000000455 64.55000000000007,7.7000000000000455 64.55416670000005,7.7000000000000455 64.55833330000007,7.7000000000000455 64.56250000000006,7.7000000000000455 64.56666670000004,7.7000000000000455 64.57083330000006,7.7000000000000455 64.57500000000005,7.7000000000000455 64.57916660000006,7.7000000000000455 64.58333330000005,7.691666700000042 64.58333330000005,7.683333300000072 64.58333330000005,7.683333300000072 64.58750000000003,7.683333300000072 64.59166670000008,7.683333300000072 64.59583330000004,7.683333300000072 64.60000000000008,7.675000000000068 64.60000000000008,7.666666700000064 64.60000000000008,7.666666700000064 64.59583330000004,7.666666700000064 64.59166670000008,7.666666700000064 64.58750000000003,7.666666700000064 64.58333330000005,7.6583334000000605 64.58333330000005,7.650000000000034 64.58333330000005,7.650000000000034 64.57916660000006,7.650000000000034 64.57500000000005,7.650000000000034 64.57083330000006,7.650000000000034 64.56666660000008,7.650000000000034 64.56250000000006,7.650000000000034 64.55833330000007,7.650000000000034 64.55416660000003,7.650000000000034 64.55000000000007,7.650000000000034 64.54583330000008,7.650000000000034 64.54166660000004,7.650000000000034 64.53750000000008,7.650000000000034 64.53333330000004,7.6583334000000605 64.53333330000004,7.666666700000064 64.53333330000004)),((7.750000000000057 64.61666670000005,7.741666700000053 64.61666670000005,7.733333400000049 64.61666670000005,7.725000000000023 64.61666670000005,7.716666700000076 64.61666670000005,7.716666700000076 64.61250000000007,7.716666700000076 64.60833340000005,7.716666700000076 64.60416670000006,7.716666700000076 64.60000000000008,7.716666700000076 64.59583340000006,7.716666700000076 64.59166670000008,7.716666700000076 64.58750000000003,7.716666700000076 64.58333340000007,7.716666700000076 64.57916670000003,7.716666700000076 64.57500000000005,7.716666700000076 64.57083340000008,7.716666700000076 64.56666670000004,7.726666700000067 64.56666670000004,7.7366667000000575 64.56666670000004,7.746666700000048 64.56666670000004,7.756666700000039 64.56666670000004,7.76666670000003 64.56666670000004,7.76666670000003 64.57083340000008,7.76666670000003 64.57500000000005,7.76666670000003 64.57916670000003,7.76666670000003 64.58333340000007,7.76666670000003 64.58750000000003,7.76666670000003 64.59166670000008,7.76666670000003 64.59583330000004,7.76666670000003 64.60000000000008,7.758333400000026 64.60000000000008,7.750000000000057 64.60000000000008,7.750000000000057 64.60416670000006,7.750000000000057 64.60833340000005,7.750000000000057 64.61250000000007,7.750000000000057 64.61666670000005)),((7.633333300000061 64.71666670000008,7.633333300000061 64.72083340000006,7.633333300000061 64.72500000000008,7.633333300000061 64.72916670000006,7.633333300000061 64.73333340000005,7.633333300000061 64.73750000000007,7.633333300000061 64.74166670000005,7.633333300000061 64.74583330000007,7.633333300000061 64.75000000000006,7.633333300000061 64.75416670000004,7.633333300000061 64.75833330000006,7.633333300000061 64.76250000000005,7.633333300000061 64.76666660000006,7.633333300000061 64.77083330000005,7.633333300000061 64.77500000000003,7.633333300000061 64.77916660000005,7.633333300000061 64.78333330000004,7.625000000000057 64.78333330000004,7.616666700000053 64.78333330000004,7.616666700000053 64.78750000000008,7.616666700000053 64.79166670000006,7.616666700000053 64.79583330000008,7.616666700000053 64.80000000000007,7.608333400000049 64.80000000000007,7.600000000000023 64.80000000000007,7.600000000000023 64.79583330000008,7.600000000000023 64.79166670000006,7.600000000000023 64.78750000000008,7.600000000000023 64.78333330000004,7.600000000000023 64.77916670000008,7.600000000000023 64.77500000000003,7.600000000000023 64.77083330000005,7.600000000000023 64.76666670000003,7.600000000000023 64.76250000000005,7.600000000000023 64.75833330000006,7.600000000000023 64.75416670000004,7.600000000000023 64.75000000000006,7.608333400000049 64.75000000000006,7.616666700000053 64.75000000000006,7.616666700000053 64.74583330000007,7.616666700000053 64.74166670000005,7.616666700000053 64.73750000000007,7.616666700000053 64.73333340000005,7.616666700000053 64.72916670000006,7.616666700000053 64.72500000000008,7.616666700000053 64.72083340000006,7.616666700000053 64.71666670000008,7.625000000000057 64.71666670000008,7.633333300000061 64.71666670000008)),((7.650000000000034 64.83333330000005,7.650000000000034 64.83750000000003,7.650000000000034 64.84166670000008,7.650000000000034 64.84583330000004,7.650000000000034 64.85000000000008,7.650000000000034 64.85416670000006,7.650000000000034 64.85833340000005,7.650000000000034 64.86250000000007,7.650000000000034 64.86666670000005,7.64166670000003 64.86666670000005,7.633333300000061 64.86666670000005,7.625000000000057 64.86666670000005,7.616666700000053 64.86666670000005,7.608333300000027 64.86666670000005,7.600000000000023 64.86666670000005,7.600000000000023 64.86250000000007,7.600000000000023 64.85833340000005,7.600000000000023 64.85416670000006,7.600000000000023 64.85000000000008,7.600000000000023 64.84583330000004,7.600000000000023 64.84166670000008,7.600000000000023 64.83750000000003,7.600000000000023 64.83333330000005,7.600000000000023 64.82916670000003,7.600000000000023 64.82500000000005,7.600000000000023 64.82083340000008,7.600000000000023 64.81666670000004,7.608333400000049 64.81666670000004,7.616666700000053 64.81666670000004,7.616666700000053 64.82083340000008,7.616666700000053 64.82500000000005,7.616666700000053 64.82916670000003,7.616666700000053 64.83333330000005,7.625000000000057 64.83333330000005,7.633333300000061 64.83333330000005,7.64166670000003 64.83333330000005,7.650000000000034 64.83333330000005)),((7.433333300000072 65.11666670000005,7.433333300000072 65.12111110000006,7.433333300000072 65.12555560000004,7.433333300000072 65.13000000000005,7.433333300000072 65.13444450000003,7.433333300000072 65.13888890000004,7.433333300000072 65.14333330000005,7.433333300000072 65.14777780000003,7.433333300000072 65.15222220000004,7.433333300000072 65.15666670000007,7.433333300000072 65.16111110000003,7.433333300000072 65.16555550000004,7.433333300000072 65.17000000000007,7.433333300000072 65.17444440000003,7.433333300000072 65.17888890000006,7.433333300000072 65.18333330000007,7.425000000000068 65.18333330000007,7.416666700000064 65.18333330000007,7.416666700000064 65.17916670000005,7.416666700000064 65.17500000000007,7.416666700000064 65.17083340000005,7.416666700000064 65.16666670000006,7.4083334000000605 65.16666670000006,7.400000000000034 65.16666670000006,7.400000000000034 65.16250000000008,7.400000000000034 65.15833340000006,7.400000000000034 65.15416670000008,7.400000000000034 65.15000000000003,7.400000000000034 65.14583340000007,7.400000000000034 65.14166670000003,7.400000000000034 65.13750000000005,7.400000000000034 65.13333340000008,7.400000000000034 65.12916670000004,7.400000000000034 65.12500000000006,7.400000000000034 65.12083340000004,7.400000000000034 65.11666670000005,7.408333300000038 65.11666670000005,7.416666700000064 65.11666670000005,7.425000000000068 65.11666670000005,7.433333300000072 65.11666670000005)))"
41319896,APODIDA AFEX L2,AFEX WELL LEVEL 2,2023-11-07 00:00:00,2024-01-01 00:00:00,2024-12-31 00:00:00,Y,N/A,N/A,Y,N/A,N/A,,2023-11-09 00:00:00,2024-01-02 00:00:00,"POLYGON ((3.4666667000000757 61.05000000000007,3.458333400000072 61.05000000000007,3.4500000000000455 61.05000000000007,3.4416667000000416 61.05000000000007,3.4333334000000377 61.05000000000007,3.425000000000068 61.05000000000007,3.4166667000000643 61.05000000000007,3.408333300000038 61.05000000000007,3.400000000000034 61.05000000000007,3.400000000000034 61.04583330000003,3.400000000000034 61.041666700000064,3.400000000000034 61.03750000000008,3.400000000000034 61.03333330000004,3.400000000000034 61.029166700000076,3.400000000000034 61.025000000000034,3.400000000000034 61.02083330000005,3.400000000000034 61.01666670000003,3.400000000000034 61.012500000000045,3.400000000000034 61.00833330000006,3.400000000000034 61.00416670000004,3.400000000000034 61.00000000000006,3.408333300000038 61.00000000000006,3.4166667000000643 61.00000000000006,3.425000000000068 61.00000000000006,3.433333300000072 61.00000000000006,3.433333300000072 61.00416670000004,3.433333300000072 61.00833340000008,3.433333300000072 61.012500000000045,3.433333300000072 61.01666670000003,3.4416667000000416 61.01666670000003,3.4500000000000455 61.01666670000003,3.458333400000072 61.01666670000003,3.4666667000000757 61.01666670000003,3.4666667000000757 61.02083340000007,3.4666667000000757 61.025000000000034,3.4666667000000757 61.029166700000076,3.4666667000000757 61.03333340000006,3.4666667000000757 61.03750000000008,3.4666667000000757 61.041666700000064,3.4666667000000757 61.04583330000003,3.4666667000000757 61.05000000000007))"
41319897,BYGVE SKIRNE AFEX LEVEL 2,AFEX PROD LEVEL 2,2023-11-07 00:00:00,2024-06-23 00:00:00,2025-03-01 00:00:00,Y,N/A,N/A,Y,N/A,N/A,,2023-11-09 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.6666667000000643 59.58333330000005,2.675000000000068 59.58333330000005,2.683333300000072 59.58333330000005,2.683333300000072 59.587500000000034,2.683333300000072 59.591666700000076,2.683333300000072 59.59583330000004,2.683333300000072 59.60000000000008,2.683333300000072 59.604166700000064,2.683333300000072 59.60833340000005,2.683333300000072 59.61250000000007,2.683333300000072 59.61666670000005,2.675000000000068 59.61666670000005,2.6666667000000643 59.61666670000005,2.6583334000000605 59.61666670000005,2.650000000000034 59.61666670000005,2.6416667000000302 59.61666670000005,2.6333334000000264 59.61666670000005,2.625000000000057 59.61666670000005,2.616666700000053 59.61666670000005,2.616666700000053 59.61250000000007,2.616666700000053 59.60833340000005,2.616666700000053 59.604166700000064,2.616666700000053 59.60000000000008,2.608333400000049 59.60000000000008,2.6000000000000227 59.60000000000008,2.6000000000000227 59.59583330000004,2.6000000000000227 59.591666700000076,2.6000000000000227 59.587500000000034,2.6000000000000227 59.58333340000007,2.6000000000000227 59.57916670000003,2.6000000000000227 59.575000000000045,2.6000000000000227 59.57083340000008,2.6000000000000227 59.56666670000004,2.6083333000000266 59.56666670000004,2.616666700000053 59.56666670000004,2.625000000000057 59.56666670000004,2.6333334000000264 59.56666670000004,2.6416667000000302 59.56666670000004,2.650000000000034 59.56666670000004,2.6583334000000605 59.56666670000004,2.6666667000000643 59.56666670000004,2.6666667000000643 59.57083340000008,2.6666667000000643 59.575000000000045,2.6666667000000643 59.57916670000003,2.6666667000000643 59.58333330000005))"
41319898,GARANTIANA WEST AFEX L2,AFEX WELL LEVEL 2,2023-11-07 00:00:00,2024-01-01 00:00:00,2024-12-31 00:00:00,Y,N/A,N/A,Y,N/A,N/A,,2023-11-09 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.7666667000000302 61.63333330000006,2.7583334000000264 61.63333330000006,2.750000000000057 61.63333330000006,2.741666700000053 61.63333330000006,2.7333333000000266 61.63333330000006,2.7333333000000266 61.62916670000004,2.7333333000000266 61.62500000000006,2.7333333000000266 61.62083340000004,2.7333333000000266 61.61666670000005,2.7250000000000227 61.61666670000005,2.7166667000000757 61.61666670000005,2.7166667000000757 61.61250000000007,2.7166667000000757 61.60833340000005,2.7166667000000757 61.604166700000064,2.7166667000000757 61.60000000000008,2.7166667000000757 61.59583330000004,2.7166667000000757 61.591666700000076,2.7166667000000757 61.587500000000034,2.7166667000000757 61.58333330000005,2.7250000000000227 61.58333330000005,2.733333400000049 61.58333330000005,2.741666700000053 61.58333330000005,2.750000000000057 61.58333330000005,2.7583334000000264 61.58333330000005,2.7666667000000302 61.58333330000005,2.7666667000000302 61.587500000000034,2.7666667000000302 61.59166660000005,2.7666667000000302 61.59583330000004,2.7666667000000302 61.60000000000008,2.7666667000000302 61.60416660000004,2.7666667000000302 61.60833330000003,2.7666667000000302 61.61250000000007,2.7666667000000302 61.61666660000003,2.7666667000000302 61.62083330000007,2.7666667000000302 61.62500000000006,2.7666667000000302 61.629166600000076,2.7666667000000302 61.63333330000006))"
41319899,ATLA AFEX LEVEL 2,AFEX PROD LEVEL 2,2023-11-07 00:00:00,2024-06-23 00:00:00,2025-03-01 00:00:00,Y,N/A,N/A,Y,N/A,N/A,,2023-11-09 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.6000000000000227 59.700000000000045,2.5916667000000757 59.700000000000045,2.583333400000072 59.700000000000045,2.5750000000000455 59.700000000000045,2.5666667000000416 59.700000000000045,2.5666667000000416 59.69583330000006,2.5666667000000416 59.69166670000004,2.5666667000000416 59.68750000000006,2.5666667000000416 59.68333340000004,2.5666667000000416 59.67916670000005,2.5666667000000416 59.67500000000007,2.5666667000000416 59.67083340000005,2.5666667000000416 59.666666700000064,2.5583334000000377 59.666666700000064,2.550000000000068 59.666666700000064,2.550000000000068 59.66250000000008,2.550000000000068 59.65833340000006,2.550000000000068 59.654166700000076,2.550000000000068 59.650000000000034,2.558333300000072 59.650000000000034,2.5666667000000416 59.650000000000034,2.5750000000000455 59.650000000000034,2.5833333000000493 59.650000000000034,2.5833333000000493 59.654166700000076,2.5833333000000493 59.65833340000006,2.5833333000000493 59.66250000000008,2.5833333000000493 59.666666700000064,2.5916667000000757 59.666666700000064,2.6000000000000227 59.666666700000064,2.6000000000000227 59.67083340000005,2.6000000000000227 59.67500000000007,2.6000000000000227 59.67916670000005,2.6000000000000227 59.68333340000004,2.6000000000000227 59.68750000000006,2.6000000000000227 59.69166670000004,2.6000000000000227 59.69583330000006,2.6000000000000227 59.700000000000045))"
41319900,SNØFONN AFEX L1,AFEX WELL LEVEL 1,2023-11-09 00:00:00,2024-01-01 00:00:00,2024-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-07-04 00:00:00,2024-07-08 00:00:00,POLYGON EMPTY
41319901,STORJO AFEX L1,AFEX WELL LEVEL 1,2023-11-09 00:00:00,2024-01-01 00:00:00,2024-12-31 00:00:00,Y,N/A,N/A,Y,N/A,N/A,,2023-11-14 00:00:00,2024-01-02 00:00:00,"POLYGON ((7.566666700000042 65.78333330000004,7.5750000000000455 65.78333330000004,7.583333300000049 65.78333330000004,7.583333300000049 65.78750000000008,7.583333300000049 65.79166670000006,7.583333300000049 65.79583330000008,7.583333300000049 65.80000000000007,7.583333300000049 65.80416670000005,7.583333300000049 65.80833340000004,7.583333300000049 65.81250000000006,7.583333300000049 65.81666670000004,7.5750000000000455 65.81666670000004,7.566666700000042 65.81666670000004,7.566666700000042 65.82083340000008,7.566666700000042 65.82500000000005,7.558333400000038 65.82500000000005,7.550000000000068 65.82500000000005,7.541666700000064 65.82500000000005,7.533333300000038 65.82500000000005,7.533333300000038 65.82083340000008,7.533333300000038 65.81666670000004,7.525000000000034 65.81666670000004,7.51666670000003 65.81666670000004,7.51666670000003 65.81222230000003,7.51666670000003 65.80777780000005,7.51666670000003 65.80333340000004,7.51666670000003 65.79888890000007,7.51666670000003 65.79444450000005,7.51666670000003 65.79000000000008,7.51666670000003 65.78555560000007,7.51666670000003 65.78111110000003,7.51666670000003 65.77666670000008,7.51666670000003 65.77222220000004,7.51666670000003 65.76777780000003,7.51666670000003 65.76333330000006,7.51666670000003 65.75888890000004,7.51666670000003 65.75444440000007,7.51666670000003 65.75000000000006,7.525000000000034 65.75000000000006,7.5333334000000605 65.75000000000006,7.541666700000064 65.75000000000006,7.550000000000068 65.75000000000006,7.550000000000068 65.75416670000004,7.550000000000068 65.75833340000008,7.550000000000068 65.76250000000005,7.550000000000068 65.76666670000003,7.558333400000038 65.76666670000003,7.566666700000042 65.76666670000003,7.566666700000042 65.77083340000007,7.566666700000042 65.77500000000003,7.566666700000042 65.77916660000005,7.566666700000042 65.78333330000004))"
41319902,ALVE NØ AFEX,AFEX WELL,2023-11-16 00:00:00,2020-01-01 00:00:00,2021-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319903,ALVE NØ AFEX L1,AFEX WELL LEVEL 1,2023-11-16 00:00:00,2022-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319904,ALVE NØ AFEX L2,AFEX WELL LEVEL 2,2023-11-16 00:00:00,2023-01-01 00:00:00,2023-02-28 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-03-01 00:00:00,POLYGON EMPTY
