afxNpdidAfexArea,afxName,afxKind,afxFactPageUrl,afxAreaPolyDateValidFrom,afxAreaPolyDateValidTo,prlName,prlFactPageUrl,afxAreaPolyNationCode2,blcName,afxAreaPolyNo,blcNpdidBlock,afxAreaPolyArea,prlNpdidLicence,afxAreaPolyDateUpdated,afxAreaPolyHstPK,afxAreaGeometryWKT
26226742,PEON AFEX,AFEX GEN NO PROD,N/A,2018-01-01 00:00:00,2018-12-31 00:00:00,318 B,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4238138,NO,35/4,4,3679,3,4238138,2024-01-02 00:00:00,02148F2F-4679-4CE0-A330-62FD8D25B791,"POLYGON ((3.3333333000000493 61.716666700000076,3.3333333000000493 61.72083340000006,3.3333333000000493 61.72500000000008,3.3333333000000493 61.729166700000064,3.3333333000000493 61.73333340000005,3.3333333000000493 61.73750000000007,3.3333333000000493 61.74166670000005,3.3333333000000493 61.74583330000007,3.3333333000000493 61.75000000000006,3.3250000000000455 61.75000000000006,3.3166667000000416 61.75000000000006,3.3166667000000416 61.74583330000007,3.3166667000000416 61.74166670000005,3.3166667000000416 61.73750000000007,3.3166667000000416 61.73333340000005,3.3166667000000416 61.729166700000064,3.3166667000000416 61.72500000000008,3.3166667000000416 61.72083340000006,3.3166667000000416 61.716666700000076,3.3250000000000455 61.716666700000076,3.3333333000000493 61.716666700000076))"
17237523,SKARV D AFEX,AFEX GEN NO PROD,N/A,2009-10-28 00:00:00,2011-12-31 00:00:00,212,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22508,NO,6507/6,3,4036,1,22508,2024-01-02 00:00:00,0216AE52-8E9A-44CF-B720-D44A76352A05,"POLYGON ((7.666666700000064 65.68333330000007,7.675000000000068 65.68333330000007,7.683333300000072 65.68333330000007,7.683333300000072 65.68750000000006,7.683333300000072 65.69166670000004,7.683333300000072 65.69583330000006,7.683333300000072 65.70000000000005,7.675000000000068 65.70000000000005,7.666666700000064 65.70000000000005,7.666666700000064 65.69583330000006,7.666666700000064 65.69166670000004,7.666666700000064 65.68750000000006,7.666666700000064 65.68333330000007))"
41319888,IRPA AFEX,AFEX PROD,N/A,2024-02-18 00:00:00,,327 C,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=38723946,NO,6705/10,3,4232,1,38723946,2024-03-13 00:00:00,021C9998-279A-41B9-8AA9-8793498E450F,"POLYGON ((5.250000000000057 67.05000000000007,5.250000000000057 67.04583330000008,5.250000000000057 67.04166670000006,5.250000000000057 67.03750000000008,5.250000000000057 67.03333330000004,5.258333400000026 67.03333330000004,5.26666670000003 67.03333330000004,5.26666670000003 67.03750000000008,5.26666670000003 67.04166670000006,5.26666670000003 67.04583330000008,5.26666670000003 67.05000000000007,5.258333400000026 67.05000000000007,5.250000000000057 67.05000000000007))"
4704740,SNØHVIT AFEX,AFEX PROD,N/A,2020-01-01 00:00:00,,110,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21684,NO,7121/5,3,4488,28,21684,2024-01-02 00:00:00,02909A2F-AFE9-4ABE-AA1D-C083D0703ACD,"POLYGON ((21.550000000000068 71.58333330000005,21.550000000000068 71.58750000000003,21.550000000000068 71.59166670000008,21.550000000000068 71.59583330000004,21.550000000000068 71.60000000000008,21.550000000000068 71.60416670000006,21.550000000000068 71.60833340000005,21.550000000000068 71.61250000000007,21.550000000000068 71.61666670000005,21.53645830000005 71.61666670000005,21.522916700000053 71.61666670000005,21.509375000000034 71.61666670000005,21.495833300000072 71.61666670000005,21.482291700000076 71.61666670000005,21.468750000000057 71.61666670000005,21.455208300000038 71.61666670000005,21.44166670000004 71.61666670000005,21.428125000000023 71.61666670000005,21.41458330000006 71.61666670000005,21.401041600000042 71.61666670000005,21.387500000000045 71.61666670000005,21.373958300000027 71.61666670000005,21.360416600000065 71.61666670000005,21.346875000000068 71.61666670000005,21.33333330000005 71.61666670000005,21.33333330000005 71.61250000000007,21.33333330000005 71.60833340000005,21.33333330000005 71.60416670000006,21.33333330000005 71.60000000000008,21.33333330000005 71.59583330000004,21.33333330000005 71.59166670000008,21.33333330000005 71.58750000000003,21.33333330000005 71.58333330000005,21.346875000000068 71.58333330000005,21.360416600000065 71.58333330000005,21.373958300000027 71.58333330000005,21.387500000000045 71.58333330000005,21.401041600000042 71.58333330000005,21.41458330000006 71.58333330000005,21.428125000000023 71.58333330000005,21.44166670000004 71.58333330000005,21.455208300000038 71.58333330000005,21.468750000000057 71.58333330000005,21.482291700000076 71.58333330000005,21.495833300000072 71.58333330000005,21.509375000000034 71.58333330000005,21.522916700000053 71.58333330000005,21.53645830000005 71.58333330000005,21.550000000000068 71.58333330000005))"
4771596,SIGRID AFEX,AFEX GEN NO PROD,N/A,2007-01-01 00:00:00,2007-12-31 00:00:00,263,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=1033111,NO,6507/11,2,4041,13,1033111,2024-01-02 00:00:00,03478B87-95FF-4FE2-B7E9-ED333C2534B2,"POLYGON ((7.433333300000072 65.00000000000006,7.433333300000072 65.00416670000004,7.433333300000072 65.00833340000008,7.433333300000072 65.01250000000005,7.433333300000072 65.01666670000003,7.441666700000042 65.01666670000003,7.4500000000000455 65.01666670000003,7.4500000000000455 65.02083340000007,7.4500000000000455 65.02500000000003,7.4500000000000455 65.02916670000008,7.4500000000000455 65.03333330000004,7.4500000000000455 65.03750000000008,7.4500000000000455 65.04166670000006,7.4500000000000455 65.04583330000008,7.4500000000000455 65.05000000000007,7.441666700000042 65.05000000000007,7.433333400000038 65.05000000000007,7.425000000000068 65.05000000000007,7.416666700000064 65.05000000000007,7.416666700000064 65.04583330000008,7.416666700000064 65.04166670000006,7.416666700000064 65.03750000000008,7.416666700000064 65.03333330000004,7.4083334000000605 65.03333330000004,7.400000000000034 65.03333330000004,7.400000000000034 65.02916660000005,7.400000000000034 65.02500000000003,7.400000000000034 65.02083340000007,7.400000000000034 65.01666670000003,7.39166670000003 65.01666670000003,7.383333400000026 65.01666670000003,7.375000000000057 65.01666670000003,7.366666700000053 65.01666670000003,7.366666700000053 65.01250000000005,7.366666700000053 65.00833340000008,7.366666700000053 65.00416670000004,7.366666700000053 65.00000000000006,7.375000000000057 65.00000000000006,7.383333400000026 65.00000000000006,7.39166670000003 65.00000000000006,7.400000000000034 65.00000000000006,7.408333300000038 65.00000000000006,7.416666700000064 65.00000000000006,7.425000000000068 65.00000000000006,7.433333300000072 65.00000000000006))"
26310431,GINA KROGH AFEX,AFEX PROD,N/A,2015-05-23 00:00:00,,048,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21172,NO,15/5,6,3496,11,21172,2024-01-02 00:00:00,03563104-C0AE-4BE2-BE61-49A5DE5A16EE,"POLYGON ((1.6666667000000643 58.55000000000007,1.6666667000000643 58.55416670000005,1.6666667000000643 58.55833330000007,1.6666667000000643 58.56250000000006,1.6666667000000643 58.56666670000004,1.6666667000000643 58.57083330000006,1.6666667000000643 58.575000000000045,1.6666667000000643 58.57916670000003,1.6666667000000643 58.58333330000005,1.6666667000000643 58.587500000000034,1.6666667000000643 58.591666700000076,1.6666667000000643 58.59583330000004,1.6666667000000643 58.60000000000008,1.6583334000000605 58.60000000000008,1.650000000000034 58.60000000000008,1.6416667000000302 58.60000000000008,1.6333333000000607 58.60000000000008,1.6333333000000607 58.59583330000004,1.6333333000000607 58.591666700000076,1.6333333000000607 58.587500000000034,1.6333333000000607 58.58333330000005,1.6333333000000607 58.57916670000003,1.6333333000000607 58.575000000000045,1.6333333000000607 58.57083330000006,1.6333333000000607 58.56666670000004,1.6333333000000607 58.56250000000006,1.6333333000000607 58.55833330000007,1.6333333000000607 58.55416670000005,1.6333333000000607 58.55000000000007,1.6416667000000302 58.55000000000007,1.650000000000034 58.55000000000007,1.6583334000000605 58.55000000000007,1.6666667000000643 58.55000000000007))"
21571321,PL 301 AFEX,AFEX GEN NO PROD,N/A,2009-01-01 00:00:00,2012-12-31 00:00:00,301,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=2490380,NO,7/11,4,3426,21,2490380,2024-01-02 00:00:00,0358E5F0-69EE-4255-A50D-D1FCC95DEF98,"POLYGON ((2.6666667000000643 57.08333330000005,2.6666667000000643 57.087500000000034,2.6666667000000643 57.091666700000076,2.6666667000000643 57.09583330000004,2.6666667000000643 57.10000000000008,2.6666667000000643 57.104166700000064,2.6666667000000643 57.10833340000005,2.6666667000000643 57.11250000000007,2.6666667000000643 57.11666670000005,2.661111100000028 57.11666670000005,2.6555556000000706 57.11666670000005,2.650000000000034 57.11666670000005,2.650000000000034 57.12083340000004,2.650000000000034 57.12500000000006,2.650000000000034 57.12916670000004,2.650000000000034 57.13333330000006,2.6428571000000716 57.13333330000006,2.6357143000000747 57.13333330000006,2.6285714000000553 57.13333330000006,2.6214286000000584 57.13333330000006,2.614285700000039 57.13333330000006,2.607142900000042 57.13333330000006,2.6000000000000227 57.13333330000006,2.6000000000000227 57.129166600000076,2.6000000000000227 57.12500000000006,2.6000000000000227 57.12083330000007,2.6000000000000227 57.11666660000003,2.6000000000000227 57.11250000000007,2.6000000000000227 57.10833330000003,2.6000000000000227 57.10416660000004,2.6000000000000227 57.10000000000008,2.6000000000000227 57.09583330000004,2.6000000000000227 57.09166660000005,2.6000000000000227 57.087500000000034,2.6000000000000227 57.08333330000005,2.6074074000000564 57.08333330000005,2.6148148000000333 57.08333330000005,2.622222200000067 57.08333330000005,2.629629600000044 57.08333330000005,2.637037100000043 57.08333330000005,2.64444450000002 57.08333330000005,2.6518519000000538 57.08333330000005,2.6592593000000306 57.08333330000005,2.6666667000000643 57.08333330000005))"
33341474,NJORD NF3 AFEX L1,AFEX GEN WELL LEVEL 1,N/A,2019-01-01 00:00:00,2019-12-31 00:00:00,107 C,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5115394,NO,6407/7,1,3932,4,5115394,2024-01-02 00:00:00,03D5A955-A156-4589-9FFD-40088BA4C8EE,"POLYGON ((7.216666700000076 64.33333330000005,7.206666700000028 64.33333330000005,7.196666700000037 64.33333330000005,7.186666700000046 64.33333330000005,7.176666700000055 64.33333330000005,7.166666700000064 64.33333330000005,7.166666700000064 64.32916670000003,7.166666700000064 64.32500000000005,7.166666700000064 64.32083340000008,7.166666700000064 64.31666670000004,7.176666700000055 64.31666670000004,7.186666700000046 64.31666670000004,7.196666700000037 64.31666670000004,7.206666700000028 64.31666670000004,7.216666700000076 64.31666670000004,7.216666700000076 64.32083340000008,7.216666700000076 64.32500000000005,7.216666700000076 64.32916670000003,7.216666700000076 64.33333330000005))"
33396787,FILICUDI AFEX,AFEX GEN WELL,N/A,2017-01-01 00:00:00,2018-12-31 00:00:00,533,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463724,NO,7219/12,1,4675,15,5463724,2024-01-02 00:00:00,040D03DD-CBF7-4422-9F0D-EBB1B27F712A,"POLYGON ((19.733333300000027 72.21666670000008,19.741666700000053 72.21666670000008,19.750000000000057 72.21666670000008,19.750000000000057 72.21250000000003,19.750000000000057 72.20833340000007,19.750000000000057 72.20416670000003,19.750000000000057 72.20000000000005,19.763333300000056 72.20000000000005,19.776666700000078 72.20000000000005,19.790000000000077 72.20000000000005,19.803333400000042 72.20000000000005,19.81666670000004 72.20000000000005,19.81666670000004 72.19583330000006,19.81666670000004 72.19166670000004,19.81666670000004 72.18750000000006,19.81666670000004 72.18333330000007,19.82916670000003 72.18333330000007,19.841666700000076 72.18333330000007,19.854166700000064 72.18333330000007,19.866666700000053 72.18333330000007,19.866666700000053 72.18750000000006,19.866666700000053 72.19166670000004,19.866666700000053 72.19583330000006,19.866666700000053 72.20000000000005,19.875000000000057 72.20000000000005,19.88333330000006 72.20000000000005,19.88333330000006 72.20416670000003,19.88333330000006 72.20833340000007,19.88333330000006 72.21250000000003,19.88333330000006 72.21666670000008,19.869047600000044 72.21666670000008,19.854761900000028 72.21666670000008,19.84047620000007 72.21666670000008,19.82619040000003 72.21666670000008,19.81190470000007 72.21666670000008,19.797619000000054 72.21666670000008,19.783333300000038 72.21666670000008,19.783333300000038 72.22083340000006,19.783333300000038 72.22500000000008,19.783333300000038 72.22916670000006,19.783333300000038 72.23333330000008,19.77083330000005 72.23333330000008,19.75833330000006 72.23333330000008,19.745833300000072 72.23333330000008,19.733333300000027 72.23333330000008,19.733333300000027 72.22916670000006,19.733333300000027 72.22500000000008,19.733333300000027 72.22083340000006,19.733333300000027 72.21666670000008))"
32016847,BYGVE SKIRNE AFEX,AFEX PROD,N/A,2013-11-13 00:00:00,2023-06-22 00:00:00,102,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21620,NO,25/5,1,3584,19,21620,2024-01-02 00:00:00,045ED1CF-8BF7-4C41-911E-73E87D10EB36,"POLYGON ((2.6000000000000227 59.60000000000008,2.6000000000000227 59.59583330000004,2.6000000000000227 59.591666700000076,2.6000000000000227 59.587500000000034,2.6000000000000227 59.58333340000007,2.6000000000000227 59.57916670000003,2.6000000000000227 59.575000000000045,2.6000000000000227 59.57083340000008,2.6000000000000227 59.56666670000004,2.6083333000000266 59.56666670000004,2.616666700000053 59.56666670000004,2.625000000000057 59.56666670000004,2.6333334000000264 59.56666670000004,2.6416667000000302 59.56666670000004,2.650000000000034 59.56666670000004,2.6583334000000605 59.56666670000004,2.6666667000000643 59.56666670000004,2.6666667000000643 59.57083340000008,2.6666667000000643 59.575000000000045,2.6666667000000643 59.57916670000003,2.6666667000000643 59.58333340000007,2.6666667000000643 59.587500000000034,2.6666667000000643 59.591666700000076,2.6666667000000643 59.59583340000006,2.6666667000000643 59.60000000000008,2.6666667000000643 59.604166700000064,2.6666667000000643 59.60833340000005,2.6666667000000643 59.61250000000007,2.6666667000000643 59.61666670000005,2.6583334000000605 59.61666670000005,2.650000000000034 59.61666670000005,2.6416667000000302 59.61666670000005,2.6333334000000264 59.61666670000005,2.625000000000057 59.61666670000005,2.616666700000053 59.61666670000005,2.616666700000053 59.61250000000007,2.616666700000053 59.60833340000005,2.616666700000053 59.604166700000064,2.616666700000053 59.60000000000008,2.608333400000049 59.60000000000008,2.6000000000000227 59.60000000000008))"
31164923,CASTBERG PUD AFEX,AFEX PROD,N/A,2018-05-16 00:00:00,,532,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=5463659,NO,7220/5,2,4680,13,5463659,2024-01-02 00:00:00,04D94792-C4D1-44FA-97E1-4E6DEC19237F,"POLYGON ((20.33333330000005 72.50000000000006,20.344444400000043 72.50000000000006,20.35555560000006 72.50000000000006,20.366666700000053 72.50000000000006,20.366666700000053 72.50416670000004,20.366666700000053 72.50833330000006,20.366666700000053 72.51250000000005,20.366666700000053 72.51666660000006,20.366666700000053 72.52083330000005,20.366666700000053 72.52500000000003,20.366666700000053 72.52916660000005,20.366666700000053 72.53333330000004,20.377777800000047 72.53333330000004,20.38888890000004 72.53333330000004,20.400000000000034 72.53333330000004,20.400000000000034 72.53750000000008,20.400000000000034 72.54166670000006,20.400000000000034 72.54583330000008,20.400000000000034 72.55000000000007,20.391666600000065 72.55000000000007,20.38333330000006 72.55000000000007,20.38333330000006 72.55416670000005,20.38333330000006 72.55833330000007,20.38333330000006 72.56250000000006,20.38333330000006 72.56666670000004,20.38333330000006 72.57083330000006,20.38333330000006 72.57500000000005,20.38333330000006 72.57916660000006,20.38333330000006 72.58333330000005,20.372222200000067 72.58333330000005,20.361111100000073 72.58333330000005,20.350000000000023 72.58333330000005,20.350000000000023 72.57916670000003,20.350000000000023 72.57500000000005,20.350000000000023 72.57083340000008,20.350000000000023 72.56666670000004,20.341666700000076 72.56666670000004,20.33333330000005 72.56666670000004,20.33333330000005 72.56222230000003,20.33333330000005 72.55777780000005,20.33333330000005 72.55333340000004,20.33333330000005 72.54888890000007,20.33333330000005 72.54444450000005,20.33333330000005 72.54000000000008,20.33333330000005 72.53555560000007,20.33333330000005 72.53111110000003,20.33333330000005 72.52666670000008,20.33333330000005 72.52222220000004,20.33333330000005 72.51777780000003,20.33333330000005 72.51333330000006,20.33333330000005 72.50888890000004,20.33333330000005 72.50444440000007,20.33333330000005 72.50000000000006))"
27052473,FOGELBERG AFEX,AFEX GEN NO PROD,N/A,2017-01-01 00:00:00,2018-12-31 00:00:00,433,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=4238654,NO,6506/9,1,4027,22,4238654,2024-01-02 00:00:00,04DA08EC-3B02-46C8-B926-BBD7E5C691FE,"POLYGON ((6.683333300000072 65.25000000000006,6.693333300000063 65.25000000000006,6.703333300000054 65.25000000000006,6.713333300000045 65.25000000000006,6.723333300000036 65.25000000000006,6.733333300000027 65.25000000000006,6.743333300000074 65.25000000000006,6.753333300000065 65.25000000000006,6.763333300000056 65.25000000000006,6.773333300000047 65.25000000000006,6.783333300000038 65.25000000000006,6.783333300000038 65.25416670000004,6.783333300000038 65.25833340000008,6.783333300000038 65.26250000000005,6.783333300000038 65.26666670000003,6.791666700000064 65.26666670000003,6.800000000000068 65.26666670000003,6.808333400000038 65.26666670000003,6.816666700000042 65.26666670000003,6.816666700000042 65.27083340000007,6.816666700000042 65.27500000000003,6.816666700000042 65.27916660000005,6.816666700000042 65.28333330000004,6.808333400000038 65.28333330000004,6.800000000000068 65.28333330000004,6.791666700000064 65.28333330000004,6.783333300000038 65.28333330000004,6.783333300000038 65.28750000000008,6.783333300000038 65.29166670000006,6.783333300000038 65.29583330000008,6.783333300000038 65.30000000000007,6.775000000000034 65.30000000000007,6.76666670000003 65.30000000000007,6.758333300000061 65.30000000000007,6.750000000000057 65.30000000000007,6.750000000000057 65.29583330000008,6.750000000000057 65.29166670000006,6.750000000000057 65.28750000000008,6.750000000000057 65.28333330000004,6.740000000000066 65.28333330000004,6.730000000000075 65.28333330000004,6.720000000000027 65.28333330000004,6.710000000000036 65.28333330000004,6.7000000000000455 65.28333330000004,6.7000000000000455 65.27916660000005,6.7000000000000455 65.27500000000003,6.7000000000000455 65.27083340000007,6.7000000000000455 65.26666670000003,6.691666700000042 65.26666670000003,6.683333300000072 65.26666670000003,6.683333300000072 65.26250000000005,6.683333300000072 65.25833340000008,6.683333300000072 65.25416670000004,6.683333300000072 65.25000000000006))"
23867362,FRAM AFEX,AFEX PROD,N/A,2013-01-22 00:00:00,,090,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=21524,NO,35/11,1,3686,78,21524,2024-01-02 00:00:00,04DE5320-5600-499C-AE83-E35E91CD3473,"POLYGON ((3.616666700000053 61.00000000000006,3.616666700000053 61.00416670000004,3.616666700000053 61.00833340000008,3.616666700000053 61.012500000000045,3.616666700000053 61.01666670000003,3.625000000000057 61.01666670000003,3.6333333000000607 61.01666670000003,3.6333333000000607 61.02083340000007,3.6333333000000607 61.025000000000034,3.6333333000000607 61.029166700000076,3.6333333000000607 61.03333340000006,3.6333333000000607 61.03750000000008,3.6333333000000607 61.041666700000064,3.6333333000000607 61.04583330000003,3.6333333000000607 61.05000000000007,3.625000000000057 61.05000000000007,3.616666700000053 61.05000000000007,3.616666700000053 61.05416670000005,3.616666700000053 61.05833340000004,3.616666700000053 61.06250000000006,3.616666700000053 61.06666670000004,3.608333400000049 61.06666670000004,3.6000000000000227 61.06666670000004,3.5916667000000757 61.06666670000004,3.5833333000000493 61.06666670000004,3.5833333000000493 61.07083340000008,3.5833333000000493 61.075000000000045,3.5833333000000493 61.07916670000003,3.5833333000000493 61.08333330000005,3.5750000000000455 61.08333330000005,3.5666667000000416 61.08333330000005,3.5666667000000416 61.087500000000034,3.5666667000000416 61.09166660000005,3.5666667000000416 61.09583330000004,3.5666667000000416 61.10000000000008,3.5666667000000416 61.10416660000004,3.5666667000000416 61.10833330000003,3.5666667000000416 61.11250000000007,3.5666667000000416 61.11666660000003,3.5666667000000416 61.12083330000007,3.5583334000000377 61.12083330000007,3.550000000000068 61.12083330000007,3.550000000000068 61.11666670000005,3.5416667000000643 61.11666670000005,3.5416667000000643 61.11250000000007,3.5354167000000416 61.11250000000007,3.5291667000000757 61.11250000000007,3.5291667000000757 61.10833330000003,3.522916700000053 61.10833330000003,3.5166667000000302 61.10833330000003,3.5166667000000302 61.104166700000064,3.5166667000000302 61.10000000000008,3.5083334000000264 61.10000000000008,3.500000000000057 61.10000000000008,3.500000000000057 61.09583330000004,3.500000000000057 61.091666700000076,3.500000000000057 61.087500000000034,3.500000000000057 61.08333330000005,3.491666700000053 61.08333330000005,3.4833333000000266 61.08333330000005,3.4833333000000266 61.07916670000003,3.4833333000000266 61.075000000000045,3.4833333000000266 61.07083340000008,3.4833333000000266 61.06666670000004,3.4750000000000227 61.06666670000004,3.4666667000000757 61.06666670000004,3.4666667000000757 61.06250000000006,3.4666667000000757 61.05833340000004,3.4666667000000757 61.05416670000005,3.4666667000000757 61.05000000000007,3.4666667000000757 61.04583330000003,3.4666667000000757 61.041666700000064,3.4666667000000757 61.03750000000008,3.4666667000000757 61.03333330000004,3.4750000000000227 61.03333330000004,3.483333400000049 61.03333330000004,3.491666700000053 61.03333330000004,3.500000000000057 61.03333330000004,3.500000000000057 61.02916660000005,3.500000000000057 61.025000000000034,3.500000000000057 61.02083330000005,3.500000000000057 61.01666670000003,3.500000000000057 61.012500000000045,3.500000000000057 61.00833330000006,3.500000000000057 61.00416670000004,3.500000000000057 61.00000000000006,3.5089744000000564 61.00000000000006,3.5179487000000336 61.00000000000006,3.526923100000033 61.00000000000006,3.535897400000067 61.00000000000006,3.5448718000000667 61.00000000000006,3.5538462000000663 61.00000000000006,3.5628205000000435 61.00000000000006,3.571794900000043 61.00000000000006,3.5807693000000427 61.00000000000006,3.58974360000002 61.00000000000006,3.5987180000000762 61.00000000000006,3.6076923000000534 61.00000000000006,3.616666700000053 61.00000000000006))"
21569275,BRAGE AFEX,AFEX PROD,N/A,2012-12-13 00:00:00,,185,https://factpages.sodir.no/factpages/default.aspx?nav1=licence&nav2=PageView|All&nav3=22292,NO,31/7,2,3641,15,22292,2024-01-02 00:00:00,055F4F41-8924-498B-8198-24526876867C,"POLYGON ((3.000000000000057 60.50000000000006,3.000000000000057 60.49583330000007,3.000000000000057 60.49166670000005,3.000000000000057 60.48750000000007,3.000000000000057 60.48333330000003,3.0083334000000264 60.48333330000003,3.0166667000000302 60.48333330000003,3.0166667000000302 60.479166700000064,3.0166667000000302 60.47500000000008,3.0166667000000302 60.47083340000006,3.0166667000000302 60.466666700000076,3.025000000000034 60.466666700000076,3.0333334000000605 60.466666700000076,3.0416667000000643 60.466666700000076,3.050000000000068 60.466666700000076,3.058333300000072 60.466666700000076,3.0666667000000416 60.466666700000076,3.0750000000000455 60.466666700000076,3.0833333000000493 60.466666700000076,3.0833333000000493 60.47083340000006,3.0833333000000493 60.47500000000008,3.0833333000000493 60.479166700000064,3.0833333000000493 60.48333340000005,3.0833333000000493 60.48750000000007,3.0833333000000493 60.49166670000005,3.0833333000000493 60.49583330000007,3.0833333000000493 60.50000000000006,3.0750000000000455 60.50000000000006,3.066666600000076 60.50000000000006,3.058333300000072 60.50000000000006,3.050000000000068 60.50000000000006,3.041666600000042 60.50000000000006,3.033333300000038 60.50000000000006,3.025000000000034 60.50000000000006,3.0166667000000302 60.50000000000006,3.0083333000000607 60.50000000000006,3.000000000000057 60.50000000000006))"
