wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,cmpFactPageUrl,cmpNpdidCompany,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbKickOffPoint,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMove,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReentry,wlbEntryPreDrillDate,wlbCompPreDrillDate,wlbReleasedDate,wlbReclassFromWellbore,wlbDateReclass,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDecDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbPressReleaseUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,prlNpdidProdLicenceTarget,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbEntryDay,wlbEntryMonth,wlbCompletionDay,wlbCompletionMonth,wlbDrillPerApprovedPermitDate,wlbDrillPerEwDeg,wlbDrillPerLegalRefEnLegalNote,wlbDrillPerLegalRefNbLegalNote,wlbDrillPerNbComment,wlbDrillPerNsDeg,wlbEntryDatePlanned,wlbAliasName,wlbWdssQcDate,wlbSubSea,wlbWdssVolumeReference,wlbCoreSampleAvailable,wlbCuttingsSamplesAvailable,wlbWithCasingAndLot,wlbWithCompositeLog,wlbWithCorePhoto,wlbWithCores,wlbWithCuttings,wlbWithDocReportedByLicensee,wlbWithDst,wlbWithFormationTops,wlbWithGeochemInfo,wlbWithLog,wlbWithMud,wlbWithNpdPapers,wlbWithOilSamples,wlbWithOldWdss,wlbWithPalySlides,wlbPluggedDate,wlbWithWellboreHistory,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbNpdidSiteSurvey,wlbSiteSurvey,wlbDateUpdatedMax,wlbDateUpdated,wlbPointGeometryWKT
6706/11-2,7709,6706/11-2,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,602,WILDCAT,P&A,GAS,EXPLORATION,2015-05-25 00:00:00,2015-06-06 00:00:00,,1582-L,6706/11-2 (Gymir),YES,59,ST11M09Z14 3D.inline 3533 & xline 2158,2.6,40,0,2596,2596,1272,LATE CRETACEOUS,NISE FM,NORWEGIAN SEA,TRANSOCEAN SPITSBERGEN,SEMISUB STEEL,MOVEABLE,,21,NO,WILDCAT,,2015,2015,NO,,,2017-06-06 00:00:00,,,,9,NISE FM,LATE CRETACEOUS,,,,,13,ED50,67,3,56.97,N,6,32,57.4,E,67.065825,6.549278,7441008.15,393448.69,32,6706,11,,2,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7709,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7709,https://factpages.sodir.no/pbl/wellbore_press_releases/7709-6706-11-2.pdf,initial,,,26376004,,404201,,0,20428749,25,5,6,6,,,,,,,,,2017-06-06 00:00:00,NO,25,YES,YES,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (6.549278 67.065825)
25/11-G-8 BY2,7710,25/11-G-8,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,169 B1,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2015-07-27 00:00:00,2015-08-03 00:00:00,GRANE,3880-P,25/11-15 Grane,NO,,,,69.9,2816,1830,4121,127.5,,,NORTH SEA,GRANE,JACKET 8 LEGS,FIXED,GRANE,13,YES,PRODUCTION,OIL,2015,2015,NO,,,2017-08-03 00:00:00,,,,50,,,,,,,8,ED50,59,9,55.18,N,2,29,14.35,E,59.165328,2.487319,6558725.77,470685.36,31,25,11,G,8,BY,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7710,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7710,,multilateral,25/11-G-8 BY1,,44216,1035937,283285,283285,0,1030964,27,7,3,8,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2024-01-02 00:00:00,POINT (2.487319 59.165328)
25/11-G-8 A,7711,25/11-G-8,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,169 B1,OBSERVATION,PLUGGED,NOT APPLICABLE,DEVELOPMENT,2015-06-05 00:00:00,2015-07-19 00:00:00,GRANE,3881-P,25/11-15 Grane,NO,,,,69.9,1368,1827,4030,127.5,,,NORTH SEA,GRANE,JACKET 8 LEGS,FIXED,GRANE,13,NO,OBSERVATION,NOT APPLICABLE,2015,2015,NO,,,2017-07-19 00:00:00,,,,99,,,,,,,45,ED50,59,9,55.18,N,2,29,14.35,E,59.165328,2.487319,6558725.77,470685.36,31,25,11,G,8,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7711,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7711,,sidetrack,25/11-G-8,,44216,1035937,283285,283285,0,1030964,5,6,19,7,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-07-19 00:00:00,0,,,,,,2024-01-02 00:00:00,POINT (2.487319 59.165328)
2/11-11,7712,2/11-11,Edison Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=25612292,25612292,616,WILDCAT,P&A,DRY,EXPLORATION,2015-06-21 00:00:00,2015-07-27 00:00:00,,1572-L,,NO,0,MC3D -CGR 2012/2010.IL3170 & XL 1505,2.1,22,0,3410,3410,68,LATE CRETACEOUS,HIDRA FM,NORTH SEA,TRANSOCEAN SEARCHER,SEMISUB STEEL,MOVEABLE,,TFO2011,NO,WILDCAT,,2015,2015,NO,,,2016-08-03 00:00:00,,,,1,,,,,,,37,ED50,56,12,11.75,N,3,23,26.53,E,56.203264,3.390703,6228909.29,524240.35,31,2,11,,11,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7712,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7712,https://factpages.sodir.no/pbl/wellbore_press_releases/7712-2-11-11.pdf,initial,,,,,296245,,0,21561481,21,6,27,7,,,,,,,,,2017-06-01 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (3.390703 56.203264)
33/12-B-19 B,7713,33/12-B-19,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,037,PRODUCTION,PLUGGED,OIL/GAS,DEVELOPMENT,2015-08-09 00:00:00,2015-08-30 00:00:00,STATFJORD,3882-P,33/12-1 Statfjord,NO,,,,77.8,650,2559,3134,144.5,,,NORTH SEA,STATFJORD B,CONDEEP 4 SHAFTS,FIXED,STATFJORD B,Awarded additionally to round 2-A,NO,PRODUCTION,OIL/GAS,2015,2015,NO,,,2017-08-30 00:00:00,,,,81,,,,,,,22,ED50,61,12,25.02,N,1,49,52,E,61.20695,1.831111,6786561.57,437190.56,31,33,12,B,19,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7713,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7713,,sidetrack,33/12-B-19 A,,44558,43658,271301,271301,0,21084,9,8,30,8,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-11-09 00:00:00,0,,,,,,2024-01-02 00:00:00,POINT (1.831111 61.20695)
7220/11-3,7714,7220/11-3,Lundin Norway AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=2767314,2767314,609,APPRAISAL,P&A,OIL/GAS,EXPLORATION,2015-06-14 00:00:00,2015-09-02 00:00:00,,1570-L,7220/11-1 (Alta),NO,0,LN12M01 inline 29006 crossline 24350,7.9,30,0,1920,1922.5,397,PERMIAN,ØRN FM,BARENTS SEA,ISLAND INNOVATOR,SEMISUB STEEL,MOVEABLE,,21,NO,APPRAISAL,,2015,2015,NO,,,2017-09-02 00:00:00,,,,13,NO FORMAL NAME,TRIASSIC,ØRN FM,EARLY PERMIAN,,,81,ED50,72,1,12.62,N,20,31,41.23,E,72.020172,20.528119,8000137.25,690231.43,33,7220,11,,3,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7714,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7714,https://factpages.sodir.no/pbl/wellbore_press_releases/7114-7220-11-3.pdf,initial,,,25288497,,426940,,0,20429186,14,6,2,9,,,,,,,,,2017-09-02 00:00:00,NO,25,YES,YES,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (20.528119 72.020172)
6407/9-G-5 H,7715,6407/9-G-5,A/S Norske Shell,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=562,562,093,PRODUCTION,CLOSED,OIL,DEVELOPMENT,2015-06-11 00:00:00,2015-07-08 00:00:00,DRAUGEN,3883-P,6407/9-1 Draugen,NO,,,,40,0,1661,2749,289,,,NORWEGIAN SEA,TRANSOCEAN BARENTS,SEMISUB STEEL,MOVEABLE,6407/9-G-5 H,8,NO,PRODUCTION,OIL,2015,2015,NO,,,2017-07-08 00:00:00,,,,50,,,,,,,28,ED50,64,15,49.9,N,7,43,43.28,E,64.263861,7.728689,7127209.59,438404.47,32,6407,9,G,5,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7715,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7715,,initial,,,44888,43758,404303,442817,0,21548,11,6,8,7,,,,,,,,,,YES,0,YES,YES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,2016-10-10 00:00:00,2024-06-12 00:00:00,POINT (7.728689 64.263861)
16/1-22 A,7716,16/1-22,Det norske oljeselskap ASA,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17342870,17342870,001 B,APPRAISAL,P&A,OIL,EXPLORATION,2015-05-27 00:00:00,2015-06-04 00:00:00,IVAR AASEN,1583-L,16/1-9 Ivar Aasen,NO,0,DN14302-0313(N-S)DN14302-0113(W-E),46.7,55,1450,2522,2896,111,LATE TRIASSIC,SKAGERRAK FM,NORTH SEA,MAERSK INTERCEPTOR,JACK-UP 3 LEGS,MOVEABLE,,1-A,NO,APPRAISAL,,2015,2015,NO,,,2017-06-04 00:00:00,,,,5,SKAGERRAK FM,LATE TRIASSIC,,,,,8,ED50,58,54,23.09,N,2,9,43.41,E,58.906414,2.162058,6530083.86,451726.15,31,16,1,,22,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7716,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7716,https://factpages.sodir.no/pbl/wellbore_press_releases/7716-16-1-22-A.pdf,sidetrack,16/1-22 S,,4972697,23384520,436222,,0,917266,27,5,4,6,,,,,,,,,2017-06-04 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (2.162058 58.906414)
6406/6-U-1,7717,6406/6-U-1,Maersk Oil Norway AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=4719674,4719674,510,SHALLOW GAS,P&A,NOT APPLICABLE,OTHER,2015-01-06 00:00:00,2015-01-09 00:00:00,,771-G,,NO,,WIN09M02 3D: inline 1414 & crossline 3010,,25,0,1365,1365,261,,,NORWEGIAN SEA,LEIV EIRIKSSON,SEMISUB STEEL,MOVEABLE,,TFO2008,NO,,,2015,2015,NO,,,2017-01-09 00:00:00,,,,0,,,,,,,4,ED50,64,38,31.63,N,6,46,2.72,E,64.642119,6.767422,7170627.33,393324.29,32,6406,6,U,1,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Other|OtherAll&nav3=7717,,,initial,,,,,297865,,0,5106991,6,1,9,1,,,,,,,,U-0485,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2024-01-02 00:00:00,POINT (6.767422 64.642119)
15/6-13 B,7718,15/6-13,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,029 B,APPRAISAL,P&A,OIL/GAS,EXPLORATION,2015-06-03 00:00:00,2015-06-29 00:00:00,,1585-L,15/6-13,NO,0,ST0730Z09 xline 1941 & inline 1585,43.7,25,2053,3472,3773,114,LATE TRIASSIC,SKAGERRAK FM,NORTH SEA,SONGA TRYM,SEMISUB STEEL,MOVEABLE,,2-A,NO,APPRAISAL,,2015,2015,NO,,,2017-06-29 00:00:00,,,,13,SLEIPNER FM,MIDDLE JURASSIC,SKAGERRAK FM,LATE TRIASSIC,,,26,ED50,58,36,55.48,N,1,45,40.58,E,58.615411,1.761272,6498042.2,428039.23,31,15,6,,13,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7718,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7718,https://factpages.sodir.no/pbl/wellbore_press_releases/7718-15-6-13-B.pdf,sidetrack,15/6-13 A,,26443908,,296164,,0,1626782,3,6,29,6,,,,,,,,,2017-06-29 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (1.761272 58.615411)
30/9-P-1 AH,7719,30/9-P-1,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,079,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2015-06-14 00:00:00,2015-07-28 00:00:00,OSEBERG,3884-P,30/9-19,NO,,,,29,3952,3259,5199,104,,,NORTH SEA,SONGA DELTA,SEMISUB STEEL,MOVEABLE,OSEBERG DELTA P,Awarded additionally to round 6,NO,PRODUCTION,OIL,2015,2015,NO,,,2017-07-28 00:00:00,,,,50,,,,,,,45,ED50,60,27,24.8,N,2,41,42.58,E,60.456889,2.695161,6702492.15,483230.99,31,30,9,P,1,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7719,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7719,,sidetrack,30/9-P-1 H,,96300,43625,287821,435377,0,34635,14,6,28,7,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-21 00:00:00,0,,,,,,2024-01-02 00:00:00,POINT (2.695161 60.456889)
16/1-22 B,7720,16/1-22,Det norske oljeselskap ASA,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17342870,17342870,001 B,APPRAISAL,P&A,OIL,EXPLORATION,2015-06-04 00:00:00,2015-06-14 00:00:00,IVAR AASEN,1586-L,16/1-9 Ivar Aasen,NO,0,DN14302-0313(N-S)DN14302-0113(W-E),59.7,55,1470,2556,3215,111,LATE TRIASSIC,SKAGERRAK FM,NORTH SEA,MAERSK INTERCEPTOR,JACK-UP 3 LEGS,MOVEABLE,,1-A,NO,APPRAISAL,,2015,2015,NO,,,2017-06-14 00:00:00,,,,5,SKAGERRAK FM,LATE TRIASSIC,,,,,11,ED50,58,54,23.09,N,2,9,43.41,E,58.906414,2.162058,6530083.86,451726.15,31,16,1,,22,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7720,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7720,https://factpages.sodir.no/pbl/wellbore_press_releases/7720-16-1-22-B.pdf,sidetrack,16/1-22 A,,4972697,23384520,436222,,0,917266,4,6,14,6,,,,,,,,,2017-06-14 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (2.162058 58.906414)
6406/12-4 S,7721,6406/12-4,VNG Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237193,17237193,586,WILDCAT,P&A,OIL SHOWS,EXPLORATION,2015-06-23 00:00:00,2015-08-17 00:00:00,,1587-L,,NO,128,inline 5508.xline 5986,43,25.5,0,3882.9,4318,319,LATE JURASSIC,INTRA MELKE FM SS,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,,TFO2010,NO,WILDCAT,,2015,2015,NO,,,2017-08-17 00:00:00,,,,12,ROGN FM,LATE JURASSIC,,,,,56,ED50,64,1,7.48,N,6,46,31.29,E,64.018744,6.775358,7101175.99,391272.15,32,6406,12,,4,S,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7721,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7721,https://factpages.sodir.no/pbl/wellbore_press_releases/7721-6406-12-4-S.pdf,initial,,,,,294382,,0,20109200,23,6,17,8,,,,,,,,,2017-08-19 00:00:00,NO,25,YES,YES,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,2015-08-17 00:00:00,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (6.775358 64.018744)
33/9-E-2 BH,7722,33/9-E-2,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,037,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2015-06-21 00:00:00,2015-06-26 00:00:00,STATFJORD NORD,3885-P,33/9-8 Statfjord Nord,NO,,,,31,2198,2771,2915,265,,,NORTH SEA,BIDEFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,STATFJORD NORD E,Awarded additionally to round 2-A,NO,PRODUCTION,OIL,2015,2015,NO,,,2017-06-26 00:00:00,,,,50,,,,,,,6,ED50,61,26,3.56,N,1,55,30.6,E,61.434322,1.925167,6811800.5,442661.1,31,33,9,E,2,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7722,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7722,,sidetrack,33/9-E-2 AH,,44588,43679,290170,278469,0,21084,21,6,26,6,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2024-10-22 00:00:00,POINT (1.925167 61.434322)
30/9-B-11 B,7723,30/9-B-11,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,079,PRODUCTION,PLUGGED,OIL,DEVELOPMENT,2015-07-07 00:00:00,2015-10-10 00:00:00,OSEBERG,3886-P,30/6-1 Oseberg,NO,,,,58,657,2727,6175,109,,,NORTH SEA,OSEBERG B,JACKET 8 LEGS,FIXED,OSEBERG B,Awarded additionally to round 6,NO,PRODUCTION,OIL,2015,2015,NO,,,2017-10-10 00:00:00,,,,50,,,,,,,96,ED50,60,29,36.38,N,2,49,43.02,E,60.493439,2.828617,6706536.55,490582.88,31,30,9,B,11,B,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7723,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7723,,sidetrack,30/9-B-11 A,,44396,43625,272897,272897,0,34635,7,7,10,10,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-10 00:00:00,0,,,,,,2024-01-02 00:00:00,POINT (2.828617 60.493439)
10/4-1,7724,10/4-1,Wintershall Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=21666830,21666830,734,WILDCAT,P&A,DRY,EXPLORATION,2015-06-20 00:00:00,2015-07-12 00:00:00,,1584-L,,NO,0,EGB 2013 R PSDM Depth Full 4-32. x 111162 & inline 13647,1.7,31,0,2415,2415,98,PERMIAN,ZECHSTEIN GP,NORTH SEA,BORGLAND DOLPHIN,SEMISUB STEEL,MOVEABLE,,TFO2013,NO,WILDCAT,,2015,2015,NO,,,2017-07-12 00:00:00,,,,1,,,,,,,22,ED50,57,40,30.04,N,5,9,18.81,E,57.675011,5.155225,6394716.97,628539.16,31,10,4,,1,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7724,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7724,https://factpages.sodir.no/pbl/wellbore_press_releases/7724-10-4-1.pdf,initial,,,,,297784,,0,24214103,20,6,12,7,,,,,,,,,2017-07-12 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (5.155225 57.675011)
6507/7-A-20 A,7725,6507/7-A-20,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,095,INJECTION,PLUGGED,WATER,DEVELOPMENT,2015-06-26 00:00:00,2015-07-12 00:00:00,HEIDRUN,3887-P,6507/7-2 Heidrun,NO,,,,74.2,1820,2709,3141,345.6,,,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,FIXED,HEIDRUN,8,NO,INJECTION,WATER,2015,2015,NO,,,2017-07-12 00:00:00,,,,173,,,,,,,17,ED50,65,19,32.82,N,7,19,3.21,E,65.325783,7.317558,7245990.86,421632.56,32,6507,7,A,20,A,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7725,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7725,,sidetrack,6507/7-A-20,,44930,43771,272421,272421,0,21564,26,6,12,7,,,,,,,,,,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-17 00:00:00,0,,,,,,2024-03-15 00:00:00,POINT (7.317558 65.325783)
6306/5-2,7726,6306/5-2,Repsol Exploration Norge AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237506,17237506,642,WILDCAT,P&A,DRY,EXPLORATION,2015-08-21 00:00:00,2015-10-11 00:00:00,,1573-L,,NO,115,CN6306R12 inline 1096& crossline 1720,4.2,25,0,3215,3217,226,MIDDLE JURASSIC,INTRA MELKE FM SS,NORWEGIAN SEA,BREDFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,,TFO2011,NO,WILDCAT,,2015,2015,NO,,,2017-10-11 00:00:00,,,,1,,,,,,,51,ED50,63,43,52.29,N,6,34,27.26,E,63.731192,6.574239,7069508.55,380227.94,32,6306,5,,2,,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=7726,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreExpByNPDID&scale=100000&NPDID=7726,https://factpages.sodir.no/pbl/wellbore_press_releases/7726-6306-5-2.pdf,initial,,,,,373521,,0,21559610,21,8,11,10,,,,,,,,,2017-10-11 00:00:00,NO,25,YES,YES,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,,1,,,,,2024-01-02 00:00:00,2024-04-25 00:00:00,POINT (6.574239 63.731192)
31/2-E-4 AY1H,7727,31/2-E-4,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,054,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2015-06-16 00:00:00,2015-07-11 00:00:00,TROLL,3888-P,31/2-1 (Troll Vest),NO,,,,35.5,895,1597,5757,331.9,,,NORTH SEA,WEST VENTURE,SEMISUB STEEL,MOVEABLE,TROLL E,4,YES,PRODUCTION,OIL,2015,2015,NO,,,2017-07-11 00:00:00,,,,50,,,,,,,27,ED50,60,47,56.2,N,3,26,31.84,E,60.798944,3.442178,6740633.63,524067.65,31,31,2,E,4,AY,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7727,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7727,,multilateral,31/2-E-4 H,,44534,46437,297055,278133,0,21228,16,6,11,7,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2024-03-28 00:00:00,POINT (3.442178 60.798944)
31/2-E-4 AY2H,7728,31/2-E-4,Statoil Petroleum AS,https://factpages.sodir.no/factpages/default.aspx?nav1=company&nav2=PageView|All&nav3=17237817,17237817,054,PRODUCTION,PRODUCING,OIL,DEVELOPMENT,2015-07-12 00:00:00,2015-07-30 00:00:00,TROLL,3889-P,31/2-1 (Troll Vest),NO,,,,35.5,2547,1599,6039,331.9,,,NORTH SEA,WEST VENTURE,SEMISUB STEEL,MOVEABLE,TROLL E,4,YES,PRODUCTION,OIL,2015,2015,NO,,,2017-07-30 00:00:00,,,,50,,,,,,,19,ED50,60,47,56.2,N,3,26,31.84,E,60.798944,3.442178,6740633.63,524067.65,31,31,2,E,4,AY,,https://factpages.sodir.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7728,https://factmaps.sodir.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7728,,multilateral,31/2-E-4 AY1H,,44534,46437,297055,278133,0,21228,12,7,30,7,,,,,,,,,,YES,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,2024-03-28 00:00:00,POINT (3.442178 60.798944)
