API_WELL_NUMBER,REMARK_DATE,REMARK_TEXT
608174112601,09/25/15,"Operations Suspended - loop current. Performed PM throughout depts, inspecting slips/collar clamps, paint projects/offloading equip. Monitored CL pressures."
608174112601,09/26/15,Operations Suspended - loop current. Returned to operations - installed master bushings to run spanner jt assy. RIH w/tbg hgr assy F/14985 to 18741'MD. RIH w/15' pup jt/RIH to 18896'MD. Set down to engaged seal assy/PU 20K over to confirm seal assy latch/good latch. Released long space out telescopic/stroke in tbg hgr to 15' above tbg head spool.
608174112601,09/27/15,Unable to land tbg hgr due to probable rig heave. Operations suspended - loop current. Attempted to land tbg hgr w/695K down/observed no confirmation of visual orientation/verification of string rotation. Attempted test on hgr seal to 3000 psi w/no success. Unable to land tbg hgr.
608174112601,09/28/15,PU 10' to perform re-orientation of the LS/tbg hgr assy using manual rig tongs. Make a 1/4 turn to the right to re-orientate tbg hgr key. Slack off from 690K Hookload/set 50K down to 640K Hookload. Perform Hanger Seal Test to 5000 psi/hold for 20 minutes. Pressure was stabilizing around 4600 psi. Press tested on hgr seal to 10000 psi/OK. Landed/set tbg hgr @ 3843'MD (APM step 33/34). Displaced tbg F/8.6# NaCl to 8.6# inj fluid. Set prod pkr @ 18487'MD/tested to 4500 psi/OK (APM step 35). Closed 
608174112601,09/29/15,Completed POOH/LD THRA/LS (APM step 40). RD equip. Pulled rotary bushings/load/outer ring. Pulled/LD diverter. Displaced riser to SW. Unlatched BOP's F/WH. Moved rig to safe zone (APM step 41).
608174112601,09/30/15,ROV cleaned WH. Pulled/set on spider to LO on riser skate. Installed new VX ring. Splashed tree/moved rig back over well. Landed/locked on WH. SS tested conn lock to 3000 psi/OK. SS tree VX gasket press test to 10200 psi/OK (APM step 43). Moved rig to safe zone. Commence pulling riser/BOP F/3783' to 3738'MD. ROV installed tree cap/tested to 10600 psi/OK (APM step 45). POOH to 1703'MD. Tested gallery to 11100 psi/OK (APM step 44).
608174112601,10/01/15,Completed pulling/LD riser/BOP (APM step 42). Landed BOP's on beams. RD riser handling equip. Installed rotary bushings. Verified prod/annulus valves are closed/well is secured (APM step 46). WORK COMPLETED - MOVING RIG TO MC - BLK 0808 - P007 (APM step 47). FINAL REPORT.
608124010400,02/21/16,"Ran cemented (14155 CF - Class H) 22""(251.1#/X-80) X 16"" (97#/N80/Q 125) to 14509'MD w/full returns."
608124010400,02/22/16,"Installed 8"" wiper ball in DS. POOH to 4632'MD. Pulled PS-495's & installed master bushings. POOH/LD BHA. Moved vessel to safe zone."
608124010400,02/23/16,"Splashed/ran riser/BOP's to 2909'MD. Tested ch/kl lines to 250/10000 psi/OK, tested boost/conduit lines to 5000 psi/OK."
608124010400,02/24/16,"Ran riser/BOP's to 3959'MD. Tested ch/kl lines to 250/10000 psi/OK, tested boost/conduit lines to 5000 psi/OK. WOW."
608124010400,02/25/16,"Ran riser/BOP's to 7334'MD. Tested ch/kl lines to 250/10000 psi/OK, tested boost/conduit lines to 5000 psi/OK."
608124010400,02/26/16,"Completed running riser/BOP's to 9521'MD. Tested ch/kl lines to 250/10000 psi/OK, tested boost/conduit lines to 5000 psi/OK."
608124010400,02/27/16,"Tested ch/kl lines to 250/10000 psi/OK, tested boost/conduit lines to 5000 psi/OK. MU space out pups/landing/slip jts F/9536-9622'MD. Installed drape hose on termination jt. Installed storm loops on slip jt. Moved rig within 10' of well.RU tensioner ring in latch position w/138K."
608124010400,02/28/16,Performed stroke test/OK. Moved rig over well. Installed ring gasket. Landed/latched up BOP's w/100K overpull. Latched conn w/100K overpull. Performed stump test on WH to verify it could support weight of BOP w/775K down/OK. Performed EDS functions. Latched LMRP conn/PU/pulled 50K overpull to test LMRP latch/OK. rd riser running tool. Landed/locked diverter w/20K overpull. PU landing jt. Latched LMRP to to BOP.
608124010400,02/29/16,Troublshooting issues w/csg shear ram open function. Tested upr BSR's to 1000 psi/OK. Tested ch/kl conn to 250/10700 psi/OK. L/O landing jt. Tested CL against upr BSR's to 250/1000 psi/OK. Landed/locked diverter/did not seal. Pulled diverter & performed deadmnan function. Pulled/LO diverter.
608124010400,03/01/16,Unlatched BOP's. Installed debris cap on WH/moved off well. Decision to move back on well. Installed new gasket on well. Locked tension ring. Moved rig back towards well. Reemoved debris cap F/WH. Landed BOP's on WH. Troubleshooting BOP's.
608124010400,03/02/16,Troubleshooting BOP's. Performed repeat deadman-autshear on both UBSR & CSR's/OK. Installed diverter/confirmed 50L overpull. Installed rotary bushings. RD riser running equip. SS performed autoshear test/tested to 1000 psi/OK. Changed saver sub.
608124010400,03/03/16,ROV performed deadman test. Prepped PS-30's/changed out master bushing bowls. RIH w/test plug assy to 1989'MD. Pulled master bushings/installed PS-30's. RIH to 10581'MD. Troubleshooting BOPs'/BOP's control system.
608124010400,03/04/16,Flushed both rigid conduits w/fresh majic. Performed POD test. POOH to 9577'MD. WILL PULL BOP's.
608124010400,03/05/16,POOH to 2249'MD. Pulled PS-30's/installed master bushings. POOH to 2249'MD. Performed brake test on main drawworks/OK. Pulled manual bushing/outer ring. POOH/LD BHA. Pulled/LD diverter. PU landing jt/scoped in slip jt/locked. SS functioned upr/lwr BSR's. BOP unlatched. ROV removed gasket/installed WH cap. Moved rig to safe zone. Removed storm loops/gooseneck service line conn F/slip jt. L/O landing jt.
608124010400,03/06/16,Pulled/L/O termination/slip jt F/9612-9536'MD. Pulled/L/O 15' pup jt F/9536-9521'MD. Pulled riser/BOP F/9521' to 3509'MD.
608124010400,03/07/16,Completed pulling riser/BOP's. Landed BOP's on beams. Commence troubleshooting/repairing BOP's.
608124010400,03/08/16,Troubleshooting/repairing BOP's. Performed general rig maintenance. Inspecting riser seals/stabs.
608124010400,03/09/16,Troubleshooting/repairing BOP's. Performed general rig maintenance.  Inspecting riser seals/stabs.
608124010400,03/10/16,Troubleshooting/repairing BOP's. Performed general rig maintenance. Inspecting riser seals/stabs.
608124010400,03/11/16,Troubleshooting/repairing BOP's. Performed general rig maintenance.
608124010400,03/12/16,Troubleshooting/repairing BOP's. Performed general rig maintenance.
608174132300,12/13/15,Drilled to 19080'MD (TD). Pumped sweep. Circ/clean hole.
608174132300,12/14/15,Collected press samples. Pumped OOH to 17585'MD. POOH to 17496'MD. Pumped 40 bbl slug/chased w/10.6# SBM. Flow checked well on TT/static. POOH to 1049'MD. Pumped 40 slug/chased w/10.6# SBM. Pulled PS-30's/installed rotary bushings. POOH to 489'MD.
608174132300,12/15/15,POOH/LD BHA. TIH w/diverter sub/WBRT sub to 560'MD. Removed rotary bushings/installed PS-30's. TIH to 8177'MD/latched WB. Function tested BOP's on blue pod F/DP. Function diverter/OB valves F/DP. Function BOP's on yellow pod F/TTP. POOH w/WB to 1456'MD. Pumped 40 slug/chased w/10.6# SBM. Pulled PS-30's/installed rotary bushings. POOH to 570'MD. LD WB/RT. POOH/LD diverter sub. Function tested BSR's on blue pod F/TTP & yellow pod F/DP. Prep to run prod csg.
608174132300,12/16/15,Commence running prod csg (4 sizes/wt/grade) F/7902'MD. Replaced hyd leak on riser skate.
608174132300,12/17/15,Completed running prod csg to 19053'MD. CBU.
608174132300,12/18/15,Cemented prod csg w/1016 CF - TXI cmt w/full returns. Displaced cmt w/10.7# CaCL. Set ASA seal assy/tested to 4400 psi/OK. Released csg hgr RT. Pulled slips/installed rotary bushings. WOW.
608174132300,12/19/15,"WOW. PU 4 1/2"" offline. Monitored well on TT. Cleaned sand traps. RIH F/7493-7594'MD eversed brine out of landing string to mud. Pumped 30 bbl slug. POOH/LD on riser skate to 6639'MD."
608174132300,01/10/16,POOH to 18079'MD. Spotted 8.9# NaCL pkr fluid in well/tbg (APM step 12). Flow check well/static. POOH/LD GP assy. Cleaned/cleared RF. TIH w/CO assy to 1842'MD. PU test plug to 2052'MD. Pulled rotary bushings/installed green mat. TIH w/CO assy/test plug to 9595'MD. Commence testing BOP's - middle pipe rams due to comp spanner jt.
608174132300,01/11/16,Completed testing BOP's/midde pipe rams to 250/5200 psi/OK (APM step 13). Unseated WB/released. Washed profile w/jet sub F/9480-9470'MD. POOH/LD CO assy/WB/test plug (APM step 14). Function tested BSR's on blue pod F/TTP. Function tested diverter/OB valves F/TTP. Commence running prod tbg/equip to 737'MD.
608174132300,01/12/16,Ran prod tbg/equip to 7657'MD. Terminated CL/press tested to 10000 psi/OK. Function tested SCSSV/OK. Ran prod tbg/equip to 8327'MD.
608174132300,01/13/16,"Ran prod tbg/equip to 10746'MD. PU 11 3/4"" prod tbg hgr to WS. MU spanner jt to hgr. Performed gallery test to 10K. Performed internal SCSSV tested to 10K/OK."
608174132300,01/14/16,"Ran prod tbg/equip to 18310'MD. Landed tbg hgr on spanner jt. Landed/locked TH. Tested tbg hgr seals to 10000 psi/OK (APM step 15). Set prod pkr @ 17855'MD/tested F/below, FS2 F/above/tbg to 4000 psi/OK. Inflow tested SCSSV to 1000 psi F/below/OK. Re-opened SCSSV. Press tested annulus to 1500 psi/OK (APM step 16). Unlatched THRA F/TH. Commence POOH w/spanner jt F/7611' to 6070'MD."
608174132300,01/15/16,POOH to 4665'MD. WOW. Installed master bushings. Completed POOH/LD spanner jt/THRT (APM step 17). Performed brake test/OK. Pulled/LD rotary bushings. Pulled/LD diverter. PU landing jt/scoped in inner barrel/locked slip jt. Unlatched BOP's. Pulled stack/move rig to safe zone (APM step 18). Flushed ch/kl/boost lines w/DW.
608174132300,01/16/16,L/O landing jt. Cleaned out slip/termination jt/15'pup jt F/7612-7336'MD. Commence pulling riser/BOP's F/7386' to 2856'MD. WOW.
608174132300,12/27/15,POOH w/ST to 7613'MD. Displaced ch/kl/boost lines/riser w/8.6# SW (TA - APM step 8/10/11). POOH w/ST to 976'MD. LD test plug F/986-969'MD. POOH/LD ST/BHA. TIH w/lead imp blk/landed out @ 7953'MD w/15K down/tested to 1200 psi/OK/press up to 1800 psi to shear pins. POOH w/lead imp blk tool F/7953 to 327'MD. Dressed lockdown bushing assy/service TDS while dressing bushing.
608174132300,12/28/15,Continue to dress lockdown bushing assy/service TDS while dressing bushing. RIH w/same/set @ 7955'MD in WH w/20K down/press tested to 7500 psi to set lockdown bushing. Tested same to 4400 psi/OK. POOH/LD RT (TA - APM step 12). RIH w/DP to 8100'MD. WOW. Function tested BOP's on blue pod F/DP & yellow pod F/TTP. POOH/LD DP. WOW. Changed saver sub.
608174132300,12/29/15,WOW. Unlocked slip jt. Unlatched BOP's/PU 30' for rig move. Moved rig to safe zone (TA - APM step 13). PU BHA to 276'MD. Inspected WH. Washed riser to 1496'MD.
608174132300,12/30/15,Ran washing/brushing riser to 7564'MD. Washed BOP's. POOH to 7441'MD. Function BOP's F/DP. RIH to 7528'MD. Washed BOP's/riser. POOH/LD wash assy. Installed THS/locked to WH/tested conn to 9000 psi/OK (APM step 1). Installed ring gasket in THS. Move rig to well center.
608174132300,12/31/15,Latched BOP's to THS (APM step 2). Performed BSR/conn test to 52000 psi against RTTS/OK (APM step 3). RIH w/RTTS OS assy to 8287'MD. Commence testing BOP's to 250/5200 psi. POOH to assy to 493'MD. MU/RIH w/test jt/plug to 7502'MD.
608174132300,01/01/16,RIH to 8065'MD. Completed testing BOP's to 250/5200 psi/OK (APM step 4). Function diverter/OB valves F/TTP. Function BOP's on blue pod F/TTP. POOH w/test jt & plug to 553'MD/LD same. Function tested BSR on yellow pod F/TTP & blue pod F/TTP.
608174132300,01/02/16,Displaced choke line w/8.6# SW. TIH w/OS assy 8426'MD/RTTS pkr. Flow check well/static. Displaced WS w/10.7# CaCl. Latched RTTS. Press tested choke manifold to 250/5200 psi/OK. Released RTTS pkr. Displaced csg F/10.7# CaCl2 to 8.6# SW (APM step 5). Commence POOH w/RTTS pkr to 11063'MD.
608054007500,11/08/15,"WOW - Commence offloading 22"" csg/cmt. SS tested BOP stack to 250/15000 psi/OK."
608054007500,11/09/15,"Completed offloading 22"" csg/cmt. SS tested BOP stack to 250/15000 psi/OK. TIH w/36"" conductor csg to 7792'MD. Moved over well. TIH to 8123'MD/ML. Jetted 36"" conductor to 8215'MD."
608054007500,11/10/15,"Jetted 36"" conductor to 8323'MD. Drilled to 9271'MD. (SPUDDED GB006 ST 00 BP 00)."
608054007500,11/11/15,"Drilled to 10026'MD. Pumped/circ 350 bbl hi-vis sweep. Spotted 11.8# pad mud in WB. Flow checked well/static. POOH w/BHA to 7412'MD. Position vessel to safe zone/hung BHA on forward moon pool cart. Prep to run 22"" csg. Pumped 110 bbl of SAP pill/displaced csg/LS w/11.8# WBM. Commence running 224# x 80 22"" csg to 8105'MD."
608054007500,11/12/15,"Troubleshoot/repaired crown cluster. Suspended ops due to damaged crown sheaves discovered while running 22"" csg. Unable to POOH w/csg. Waiting on external support to repair crown sheaves."
608054007500,11/13/15,Csg running ops remain suspended until crown cluster has been replaced & inspected.
608054007500,11/14/15,Csg running ops remain suspended until crown cluster has been replaced & inspected. Break circ down WS every 3 hrs w/30 bbl of 11.8# WBM. New crown cluster arrived.
608054007500,11/15/15,Csg running ops remain suspended until crown cluster has been replaced & inspected. Break circ down WS every 3 hrs w/30 bbl of 11.8# WBM. New crown cluster arrived.
608054007500,11/16/15,"Csg running ops remain suspended until crown cluster has been replaced & inspected. Break circ down WS every 3 hrs w/30 bbl of 11.8# WBM. Performed derrick inspection/OK. POOH w/22"" csg to 7454'MD. Moved rig to safe zone. Hung 22"" csg on 6 5/8"" DP/LS @ 7454'MD on aft moonpool cart. Retrieved 28"" BHA F/forward moonpool cart. TIH w/BHA to 7917'MD. Moved rig to well center. TIH to 9995'MD/tagged w/20K down. Washed to 10026'MD. Pumped 200 bbl sweep/circ w/11.8# WBM. Pumped OOH to 9229'MD."
608054007500,11/17/15,"Pumped OOH to 8109'MD. Flushed thru DS w/SW. POOH to 7539'MD. Moved rig to safe zone. Hung BHA on 6 5/8"" DP on BOP cart. Retrieved 22"" csg F/cart. Moved rig to over well center. Ran/cemented (7866 CF - Class A) 224# X 80 22"" csg to 10010'MD. Observed full return throughout cmt job. WOC. Insert foam wiper balls in DS/pumped DS vol w/SW. POOH w/LS F/9984' to 7707'MD. Moved rig to safe zone. Hung off LS on aft moonpool. Retrieved BHA F/moonpool/break/L/O hang tool F/string. POOH w/BHA to 7539'MD."
608054007500,11/18/15,POOH/LD BHA. Cleaned/cleared RF. Performed brake test/OK. Pulled rotary bushings. RU riser running equip.
608054007500,11/19/15,Splashed BOP's. Commence running riser/BOP's to 953'. Tested ch/kl/boost lines to 250/5000 psi. Charge rigid conduits to 5000 psi.
608054007500,11/20/15,Ran riser/BOP's to 4928'MD. Tested ch/kl/boost lines to 250/5000 psi. Charge rigid conduits to 5000 psi.
608054007500,11/21/15,Ran riser/BOP's to 7978'MD. MU slip jt. Installed storm loops. PU &  locked into tensioner ring/installed HFGN. Tested ch/kl/boost lines to 250/5000 psi. Charge rigid conduits to 5000 psi.
608124010400,03/20/16,Stack A - Performed accu drawdown test. Performed pre-deployment function test/checks. Prep RF/moonpool for splashing BOP. Stack B - Stack LMRP on BOP.
608124010400,03/21/16,Soaked tested BOP's. Function tested new riser RT on deck. PU double riser. Raised bridge in preparation for skidding BOP. Splashed riser/BOP to 200'MD.
608124010400,03/22/16,"Ran riser/BOP to 3735'MD. Press tested ch/kl lines to 250/10000 psi/OK, tested boost line/rigid conduit to 5000 psi/OK."
608124010400,03/23/16,"Ran riser/BOP to 82340'MD. Press tested ch/kl lines to 250/10000 psi/OK, tested boost line/rigid conduit to 5000 psi/OK."
608124010400,03/24/16,"Ran riser/BOP to 9622'MD. LD landing jt/riser pup to 9612'MD due damage during MU ops. Press tested ch/kl lines to 250/10000 psi/OK, tested boost line/rigid conduit to 5000 psi/OK."
608124010400,03/25/16,"Inspected 10' spacer pup. Installed riser mud seal pin on 10' spacer pup. PU/ran 10' spacer pup. PU landing jt/MU to termination jt. Installed drape hoses & storm loops. Press tested ch/kl lines to 250/10000 psi/OK, tested boost line/rigid conduit to 5000 psi/OK. Engaged tensioner ring on slip jt/deploy same. Move vessel over well. Landed/latched BOP's w/100K down. Performed stump/set 600K on HPWHH. Installed CL on slip jt/scope out same. Performed deadman test/auto shear to 1000 psi/OK. Tested "
608124010400,03/26/16,Changed out FL seals on diverter. Installed diverter/energized seals & function test element. Performed PM on top drive. Performed brake test/OK. RIH w/BHA & test assy to 2645'MD. Removed rotary bushings/installed PS-30's. RIH to 4379'MD. Commence testing BOP's to 250/3600 psi.
608124010400,03/27/16,RIH w/BHA/test assy to 10638'MD. Function tested BOP's. Commence    testing BOP's to 250/3600 psi. RIH to 11253'MD. Commence testing BOP's.
608124010400,03/28/16,RIH to 11665'MD/set test tool. Completed testing BOP's to 250/3600 psi/OK. POOH to 8933'MD. Closed UBSR/broke circ downKL /press tested to 8800 psi/OK. Opened LBSR/function CSR's on blue pod F/DP. RIH to 9676'MD. POOH to 10521'MD. Tested LRP/KH to 250/7500 psi/OK. POOH to 9049'MD. SS functioned UBSR/CSR/LBSR on yellow pod F/BP. Function diverter F/DP. POOH w/test assy to 2111'MD. Removed PS-30's/installed rotary bushings. POOH/LD test assy. RIH w/BHA to 1350'MD. Removed rotary bushings & install
608124010400,03/29/16,TIH to 9085'MD.SS Function UBSR's/LBSR on blue/yellow pod F/DP. TIH to 14142'MD. Washed down ratty cmt F/14276-14395'MD. Displaced well F/8.6# SW to 9.6# SBM. Flushed thru choke manifold/MGS w/9.6# SBM.
608124010400,03/30/16,Drilled cmt to 14509'MD. Washed RH to 14556'MD. Drilled 10' of new formation to 14566'MD. Performed FIT - applied 1056 psi w/9.78 ppg equal to 11.17 ppg EMW @ 14509'MD/TVD - LOT pumped in 8.75 bbls. Bled off pressure/8.5 bbls bled back. Trouble shoot mud pumps.
608124010400,03/31/16,Trouble shoot mud pumps. Flushed ch/kl lines w/9.6# SBM. Washed down F/14464-566'MD. Drilled to 15822'MD.
608124010400,04/01/16,Drilled to 16249'MD. Troubling ESD panels/pumps/fixed. Circ/reciprocate pipe as maintenance team troubleshoot ESD systems. Flow check well on TT/well static. POOH to 14410'MD. PU to 14329'MD. Flow check well on TT/well static. C/C mud. TIH to 16149'MD. Flushed ck/kl lines. Washed/reamed to 16229'MD. Drilled to 16684'MD.
608124010400,04/02/16,Drilled to 19762'MD.
608174132300,11/8/15,Continue to troubleshooting BOP's/repairing autoshear circuit. Tested new installed tbg on BOP's to 5000 psi/OK. Tested blind rams to 1000 psi/OK.
608174132300,11/9/15,Continue to troubleshooting BOP's/repairing autoshear circuit. Completed troubleshooting/repairing deadman autoshear circuit. Prep to run riser/BOP.
608174132300,11/10/15,"Tested ch/kl lines to 250/10000 psi/OK, boost line to 250/5000 psi/OK, tested ridged conduit to 250/5000 psi/OK. Commence running riser/BOP's to 1776'MD."
608174132300,11/11/15,"Ran riser/BOP's to 4686'MD. Tested ch/kl lines to 250/10000 psi/OK, boost line to 250/5000 psi/OK, tested ridged conduit to 250/5000 psi/OK."
608174132300,11/12/15,"Tested ch/kl lines to 250/10000 psi/OK, boost line to 250/5000 psi/OK, tested ridged conduit to 250/5000 psi/OK. Completed running riser/BOP's to 7386'MD. Installed termination hoses on same jt."
608174132300,11/13/15,"Installed termination hoses on same jt. Tested ch/kl lines to 250/10000 psi/OK, boost line to 250/5000 psi/OK, tested ridged conduit to 250/5000 psi/OK. Moved rig into final position. Landed/latched BOP's. Locked WH conn. Performed deadman/BS/csg test to 250/3800 psi/OK. Function tested BSSR's. Un-latched slip jt/scope slip jt out. L/O landing jt. Installed diverter."
608174132300,11/14/15,TIH w/diverter sub/test plug to 96'MD. Function diverter on yellow pod F/DP. TIH to 8269'MD. Commence testing BOP's to 250/8500 psi.
608174132300,11/22/15,Break circ/tested seal assy to 750 psi/OK. Pump out of hole F/12501 to 12234'MD. Installed nerf ball in DS. Removed rotary bushing/installed PS-30's. Flowed check well/static. Pumped 40 bbl slug/chased w/14 bbl of 10.3# SEM. Performed BOP function test on blue pod F/DP and on yellow pod F/TTP. Performed diverter function F/DP. Commence POOH/LD LS. Preforming rig maintenance.
608174132300,11/23/15,"Preforming rig maintenance. Broke circ down KL w/10.3# SBM/attempted to test 18"" LINER against BSR's on yellow pod F/DP to 250/1400 psi/no success. Press up to 1075 psi/bled off to 550 psi for 10 min. Closed inner kil safe valve/obtain line test of 5000 psi for 45 min/OK. Function tested BSR's on yellow pod F/DP & blue pod F/TTP. Tested BOP's offline line TIW'S/IBOP to 2450/3800 psi/OK. TIH w/BHA to 113'MD. Tested ch/kl manifold/TIW to 250/3800 psi/OK. RIH w/BHA/diverter sub/RTA to 1594'MD. Remo"
608174132300,11/24/15,"Maintain 30K down 18"" hgr assy/attempted to test seal assy to 925 psi/dropped to 248 psi. Un-seated RT. POOH to 11610'MD. Flow cheched well/static. Pumped slug. Broke circ down KL w/10.3# SBM/tested fail safe valves to 3000 psi/OK. Closed BSR's/obtained inj rates. POOH w/RT to 1549'MD. Removed PS-30'S/installed rotary bushings. POOH/LD RT. Cleaned/cleared RF. RIH w/diverter sub to 11101'MD. Washed to 11152'MD. Spotted 50 bbl hi-vis 200' below 18"" LINER top. POOH to 10922'MD. Est inj rates."
608174132300,11/25/15,"Pumped 421 CF of Class H to 18"" LINER top. Max 1 bbl inj. Reversed out spacer/cmt. Dropped wiper ball/CBU - Tested csg/LINER top to 800 psi. Less than 10% leak-off in 30 min. RIH to 11012'MD. Pumped slug/chased w/10.3# SBM. POOH/LD diverter sub."
608174132300,11/26/15,Performed brake/test on drawworks/OK. TIH w/BHA to 900'MD. Cleaned & cleared RF. RIH to 8616'MD. Tested BOP's to 250/3800 psi/OK. POOH to 1451'MD.
608174132300,11/27/15,POOH to 402'MD. Function tested BSR's on blue pod F/TTP & yellow pod F/DP. TIH to 8054'MD. Installed WB. RIH to 8996'MD. Removed rotary bushing/installed PS-30's. Function tested BOP's on yellow pod F/DP. Function diverter/OB valves F/TTP. RIH to 12437'MD. Washed to 12516'MD. Tagged cmt @ 12494'MD. Drilled cmt/FE to 12622'MD.
608174132300,11/28/15,Drilled cmt//FC/shoe track to 12644'MD. Washed/reamed RH to 12815'MD. Drilled 10' of new formation to 12825'MD. Pumped OOH to 12654'MD. Performed FIT to 11.51 ppg EMW with 663 psi using 10.52 ppg ESD at 12588' TVD. Washed F/12643' to 12750'MD. Washed/reamed RH F/12790' to 12825'MD. Drilled to 13458'MD.
608174132300,10/25/15,Drilled to 11301'MD. Pumped 183 bbl 59 hi-vis pill. Pumped OOH to 7738'MD. POOH to 7100'MD. Pulled PS-30's.
608174132300,10/26/15,Moved master bushings/outer ring to BOP transporter. Installed master
608174132300,10/27/15,"WOW. Removed master bushings/installed slips. Commence running 224.2# X-80 22"" csg to 7516'MD. Moved rig F/safe zone to well center. Displaced LS/IS/120' of 22"" csg w/12# WBM. TIH w/22"" csg to 9954'MD."
608174132300,10/28/15,"Completed running/washing 22"" csg to 11278'MD/landed out in WH w/25K down. Set RLSA/tested A port to 1000 psi/OK. C/C mud."
608174132300,10/29/15,"Cemented 22"" csg w/13873 CF of Class H cmt w/full returns/observed at WH. POOH/LD LS/IS to 3667'MD. L/O RT. Pulled PS-30's/installed rotary bushings. Moved rig to safe zone. Mooring operations completed."
608174132300,10/30/15,POOH/LD BHA. Cleaned/cleared RF. Commence running riser/BOP's to 141'MD.
608174132300,10/31/15,"Ran riser/BOP's to 4296'MD. Tested ch/kl lines to 250/10000 psi, conduit to 250/5000 psi/OK, tested boost line to 5000 psi/OK."
608054007500,11/22/15,"WOW. Move rig F/safe zone well center. Landed/locked BOP's on WH/confirm with 50k overpull. Unlocked slip jt/scoped out. L/O landing jt. RD riser running tool. Installed diverter. Tested EHBS/USR's/WH conn/22"" csg to 3500 psi/OK. Installed load ring/master bushings. Cleaned/cleared RF. TIH w/BHA to 423'MD. MU test plug. TIH to 3527'MD."
608054007500,11/23/15,TIH to 8543'MD. Tested BOP's to 250/3500 psi/OK. POOH to 492'MD. Performed diverter function F/DP. L/O test plug. MU WB. RIH w/BHA/WB/set @ 8409'MD/set WB. TIH to 9847'MD. Washed to 9890'MD.
608054007500,11/24/15,Cleaned/drilled shoe track to 9949'MD. Pumped 550 bbl of 11.8# WBM. PU to 9949'MD. Pumped 9.2# SBM down DS. Cleaned shoe track to 10000'MD. PU to 9949'MD. Displaced well F/11.8# WBM/8.6# SW to 9.2# SBM. Cleaned out shoe track F/10000-10017'MD. Washed to 10027'MD. Drilled 10' of new formation 10037'MD. Flow check well/static. POOH to shoe @ 10010'MD/9963'TVD. C/C mud/get Static Mud weights from PWD tool. Static MW's were 9.31 ppg average. Break circ down CL/DS. Closed Lwr annular & pumped 1.9 bbl
608054007500,11/25/15,Drilled to 10605'MD. POOH to 9999'MD. Pumped 200 bbl LCM pill. Drilled to 10813'MD. Pumped 50 bbl LCM pill. Pumped OOH to 9998'MD. Lost circ. C/C hole.
608054007500,11/26/15,Washed to btm while filling pipe w/LCM pill F/9992-10727'MD/tagged w/25K. Washed/reamed to 10790'MD. Pumped OOH to 10458'MD/spotted LCM pill. Washed & reamed to 10753'MD. Cut mud wt to 9.1#. Drilled to 10910'MD. POOH to 10766'MD. C/C mud.
608054007500,11/27/15,Washed/reamed to btm while spotting LCM pillon DS. Drilled 11273'MD. Circ WB. Drilled to 11556'MD.
608054007500,11/28/15,"Drilled to 12540'MD. Pumped 100 bbl ""stop It pill/circ around. Circ hole clean. Lost 2157 bbl of mud while drilling this section."
608054007500,01/03/16,Monitored monitoring stack WB press at BOP's w/annular closed. No losses w/well shut in. Closed lwr pipe rams/displaced ch/kl lines F/8.8# SBM to 8.6# SW. Opened lwr pipe rams. Obtained loss rate w/SW - lost 565 last 12 hrs - 16670 total. Unable to pump LCM (gunk) pill. Troubleshoot loss of mud pump suction press.
608054007500,01/04/16,Displaced SW F/cmt unit. Pumped 50 bbl of base oil down DP. Displaced DP w/SW to clear 40 bbl of LCM (gunk) pill. Monitored stack WB/clean pump suction lines. Pumped 140 bbl LCM (gunk) pill. Applied 500 psi to standpipe/monitored stack WB press. Total loses on well so far - lost 17935 bbl - 8765 mud/pills/9170 SW.
608054007500,01/05/16,"Bled press F/standpipe. Opened lwr annular/obtain loss rate (1 bbl/hr). POOH to 14417'MD. Monitored well on TT/static. Removed master bushings/installed PS-30'S/wiper rubbers. POOH to 12638'MD. Closed lwr annular/space out across stack. Function tested on 5 7/8"" DP F/ARM on blue pod. POOH to 9722'MD. Cleaned/cleared RF. Removed PS-30's/installed master bushings. Function diverter F/MP. POOH to 640'MD. Attempted to circ thru string to clear gunk pill. Pause operations due to ""Yellow"" DP Status. I"
608054007500,01/06/16,RIH w/BHA 136'MD/unable to wash/plugged w/gunk pill. Performed BS function test. PU/MU/RIH w/CO assy w/bit to 258'MD/flushed DS. Cleaned/cleared RF. RIH to 1000'MD/flushed DS. POOH/LD BHA. RIH w/CO assy/dummy BHA to 14500'MD. Washed to 15800'MD (shoe).
608054007500,01/07/16,Washed to 16561'MD. Pumped 75 bbl hi-vis sweep/spotted 1000' above bit. Washed to 17438'MD/observed losses at WH. Washed to 17451'MD. Pumped OOH to 17230'MD. C/C mud. Pumped sweep/monitored wellbore F/losses. POOH to 16691'MD. Losr 1778 bbl of SBM.
608054007500,01/08/16,Pumped 100 bbl LCM gunk pill/50 bbl base oil/another 50 bbl base oil. Flushed DS/applied/held 500 psi. Press fell off. Landed CMC on beams. POOH to 16311'MD. Verify DS not plugged. Washed to 17445'MD. TOOH to 16902'MD. Building Diaseal sqz pill.
608054007500,01/09/16,Obtain sqz press @ 540 psi/OK. Closed annular. Pumped 1685 CF of TXI cmt. Pumped foam wiper ball. POOH w/CO assy to 16649'MD. WOC to cure. Performed derrick inspection/OK. POOH to 12889'MD.
