API Well Number,Operations Code,Approved Date,Submitted Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Water Depth (feet),Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
608044020800,ABANDON,3/12/2020,3/12/2020,A005,00,00,3450,00981,Anadarko Petroleum Corporation,G09183,EB,642,G09184,EB,643
608044020901,COMP,6/22/2007,6/20/2007,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,COMP,9/17/2007,9/14/2007,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,COMP,9/20/2007,9/18/2007,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,5/7/2010,5/6/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,6/15/2010,6/14/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,6/16/2010,6/16/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,6/21/2010,6/19/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,6/24/2010,6/24/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,10/13/2010,10/13/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,10/15/2010,10/15/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,10/22/2010,10/20/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044020901,ABANDON,11/15/2010,11/12/2010,SS001,01,00,2722,02237,"Noble Energy, Inc.",G17259,EB,464,G19006,EB,465
608044021103,OTHER,8/25/2011,8/23/2011,001,00,01,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044021201,OTHER,6/9/2005,6/7/2005,001,01,00,3541,00981,Anadarko Petroleum Corporation,G17266,EB,558,G17266,EB,558
608044021201,ABANDON,3/18/2011,3/18/2011,001,01,00,3541,00981,Anadarko Petroleum Corporation,G17266,EB,558,G17266,EB,558
608044021600,ABANDON,8/21/2018,8/21/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,9/7/2018,9/7/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,9/17/2018,9/12/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,12/4/2018,11/29/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,12/12/2018,12/12/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,12/28/2018,12/28/2018,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,1/7/2019,1/6/2019,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,1/17/2019,1/17/2019,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021600,ABANDON,6/3/2019,5/15/2019,A001,00,00,3669,00981,Anadarko Petroleum Corporation,G20725,EB,646,G14205,EB,602
608044021700,WORKOVER,6/10/2009,6/8/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,WORKOVER,7/14/2009,7/13/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,7/24/2009,7/22/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,10/5/2009,10/5/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,10/26/2009,10/26/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,10/28/2009,10/28/2009,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,2/24/2010,2/24/2010,A013,00,00,660,02865,"SandRidge Offshore, LLC",G02650,EB,110,G02650,EB,110
608044021700,ABANDON,12/1/2016,12/1/2016,A013,00,00,660,02865,Fieldwood SD Offshore LLC,G02650,EB,110,G02650,EB,110
608044021800,ABANDON,12/11/2008,12/10/2008,001,00,00,1081,00003,Union Oil Company of California,G17237,EB,205,G17237,EB,205
608044021800,ABANDON,2/2/2009,1/29/2009,001,00,00,1081,00003,Union Oil Company of California,G17237,EB,205,G17237,EB,205
608044021800,ABANDON,6/16/2009,6/15/2009,001,00,00,1081,00003,Union Oil Company of California,G17237,EB,205,G17237,EB,205
608044022000,INFORM,3/5/2008,3/4/2008,SS007,00,00,3645,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044022000,ABANDON,3/13/2009,3/13/2009,SS007,00,00,3645,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044022001,COMP,4/10/2009,4/3/2009,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022001,ENHANCE,4/22/2009,4/22/2009,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022001,ABANDON,4/11/2018,4/4/2018,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022001,ABANDON,4/16/2018,4/16/2018,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022001,ABANDON,6/28/2018,6/27/2018,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022001,ABANDON,7/16/2018,7/16/2018,SS007,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022101,ABANDON,1/14/2008,1/14/2008,SS006,01,00,3788,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022102,OTHER,2/25/2008,2/25/2008,SS006,00,01,3788,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022102,COMP,2/26/2008,2/26/2008,SS006,00,01,3788,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022102,INFORM,3/4/2008,2/26/2008,SS006,00,01,3788,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022102,ABANDON,12/20/2012,12/20/2012,SS006,00,01,3788,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022102,ABANDON,1/25/2013,1/25/2013,SS006,00,01,3788,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022102,ABANDON,2/26/2013,2/25/2013,SS006,00,01,3788,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022102,ABANDON,3/25/2013,3/25/2013,SS006,00,01,3788,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022301,ABANDON,5/11/2009,4/30/2009,SS001,00,01,4114,02806,Marubeni Oil & Gas (USA) Inc.,G20745,EB,759,G20744,EB,758
608044022301,ABANDON,6/17/2009,6/17/2009,SS001,00,01,4114,02806,Marubeni Oil & Gas (USA) Inc.,G20745,EB,759,G20744,EB,758
608044022301,ABANDON,6/22/2009,6/19/2009,SS001,00,01,4114,02806,Marubeni Oil & Gas (USA) Inc.,G20745,EB,759,G20744,EB,758
608044022400,ENHANCE,11/15/2006,11/9/2006,007,00,00,3795,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022400,ENHANCE,4/3/2009,4/3/2009,007,00,00,3795,02219,Kerr-McGee Oil & Gas Corporation,G09191,EB,688,G09191,EB,688
608044022400,ABANDON,10/24/2012,10/22/2012,007,00,00,3795,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022400,ABANDON,1/31/2013,1/28/2013,007,00,00,3795,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044022501,INFORM,3/5/2008,3/4/2008,SS009,00,01,3645,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044022501,COMP,12/23/2009,12/23/2009,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,COMP,3/23/2010,3/22/2010,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,8/29/2014,8/28/2014,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,9/4/2014,9/4/2014,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,9/11/2014,9/10/2014,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,1/28/2015,1/28/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,2/26/2015,2/26/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,3/6/2015,3/6/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,3/10/2015,3/10/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,3/11/2015,3/11/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,3/13/2015,3/13/2015,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022501,ABANDON,2/24/2017,2/24/2017,SS009,00,01,3645,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044022700,COMP,8/27/2009,8/27/2009,001,00,00,3352,00981,Anadarko Petroleum Corporation,G22288,EB,597,G22288,EB,597
608044022801,ENHANCE,2/9/2007,2/8/2007,001,00,01,4202,02219,Kerr-McGee Oil & Gas Corporation,G22296,EB,690,G22296,EB,690
608044022801,ENHANCE,2/12/2007,2/12/2007,001,00,01,4202,02219,Kerr-McGee Oil & Gas Corporation,G22296,EB,690,G22296,EB,690
608044022801,INFORM,3/5/2008,3/4/2008,001,00,01,4202,02219,Kerr-McGee Oil & Gas Corporation,G22296,EB,690,G22296,EB,690
608044022801,COMP,3/22/2013,3/20/2013,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,COMP,4/11/2013,4/11/2013,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,OTHER,10/1/2014,9/29/2014,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,COMP,10/14/2014,10/14/2014,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,WORKOVER,11/10/2014,11/5/2014,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,WORKOVER,12/3/2014,12/3/2014,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,WORKOVER,12/8/2014,12/8/2014,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,OTHER,4/21/2015,4/20/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,WORKOVER,5/14/2015,5/14/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,OTHER,5/20/2015,5/20/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,OTHER,5/26/2015,5/26/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,WORKOVER,7/8/2015,7/7/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,11/24/2015,11/23/2015,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,1/5/2016,1/4/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,1/7/2016,1/7/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,1/14/2016,1/14/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,1/25/2016,1/22/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,1/27/2016,1/27/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044022801,ABANDON,3/1/2016,2/29/2016,001,00,01,4202,00981,Anadarko Petroleum Corporation,G22296,EB,690,G22296,EB,690
608044023000,OTHER,4/23/2008,4/21/2008,SS002,00,00,499,00730,Walter Oil & Gas Corporation,G17233,EB,168,G17233,EB,168
608044023000,ABANDON,4/23/2008,4/21/2008,SS002,00,00,499,00730,Walter Oil & Gas Corporation,G17233,EB,168,G17233,EB,168
608044023100,OTHER,7/18/2011,7/7/2011,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,OTHER,8/12/2011,8/12/2011,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,INFORM,8/30/2011,8/30/2011,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,OTHER,8/3/2012,8/2/2012,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,OTHER,7/2/2013,7/2/2013,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ENHANCE,7/25/2013,7/24/2013,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/6/2015,11/4/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/10/2015,11/10/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/12/2015,11/12/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/16/2015,11/14/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/19/2015,11/19/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/24/2015,11/24/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,11/30/2015,11/29/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,12/4/2015,12/4/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,12/14/2015,12/14/2015,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,OTHER,1/27/2016,1/27/2016,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023100,ABANDON,3/9/2016,3/9/2016,SS001,00,00,3901,00981,Anadarko Petroleum Corporation,G22295,EB,689,G20725,EB,646
608044023200,COMP,3/24/2005,3/16/2005,SS006,00,00,3905,02219,Kerr-McGee Oil & Gas Corporation,G20725,EB,646,G20725,EB,646
608044023200,COMP,5/6/2005,5/4/2005,SS006,00,00,3905,02219,Kerr-McGee Oil & Gas Corporation,G20725,EB,646,G20725,EB,646
608044023200,ENHANCE,8/5/2005,8/5/2005,SS006,00,00,3905,02219,Kerr-McGee Oil & Gas Corporation,G20725,EB,646,G20725,EB,646
608044023200,ABANDON,7/22/2011,7/21/2011,SS006,00,00,3905,00981,Anadarko Petroleum Corporation,G20725,EB,646,G20725,EB,646
608044023200,ABANDON,9/6/2011,9/6/2011,SS006,00,00,3905,00981,Anadarko Petroleum Corporation,G20725,EB,646,G20725,EB,646
608044023200,ABANDON,9/6/2011,9/6/2011,SS006,00,00,3905,00981,Anadarko Petroleum Corporation,G20725,EB,646,G20725,EB,646
608044023200,ABANDON,1/17/2012,1/12/2012,SS006,00,00,3905,00981,Anadarko Petroleum Corporation,G20725,EB,646,G20725,EB,646
608044023400,OTHER,5/5/2009,4/29/2009,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,11/7/2016,11/6/2016,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,11/16/2016,11/16/2016,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,11/16/2016,11/16/2016,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,11/18/2016,11/18/2016,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,12/2/2016,12/2/2016,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023400,ABANDON,1/24/2017,1/23/2017,SS002,00,00,3412,02806,Marubeni Oil & Gas (USA) Inc.,G19030,EB,623,G19025,EB,579
608044023500,OTHER,5/19/2009,5/18/2009,SS002,00,00,3453,02806,Marubeni Oil & Gas (USA) Inc.,G19025,EB,579,G19025,EB,579
608044023500,COMP,12/2/2010,12/2/2010,SS002,00,00,3453,02806,Marubeni Oil & Gas (USA) Inc.,G19025,EB,579,G19025,EB,579
608044023500,COMP,1/18/2011,1/17/2011,SS002,00,00,3453,02806,Marubeni Oil & Gas (USA) Inc.,G19025,EB,579,G19025,EB,579
608044023500,ABANDON,1/24/2011,1/19/2011,SS002,00,00,3453,02806,Marubeni Oil & Gas (USA) Inc.,G19025,EB,579,G19025,EB,579
608044023500,ABANDON,1/24/2011,1/24/2011,SS002,00,00,3453,02806,Marubeni Oil & Gas (USA) Inc.,G19025,EB,579,G19025,EB,579
608044023800,ABANDON,1/24/2013,1/24/2013,008,00,00,3792,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044023800,ABANDON,1/29/2013,1/29/2013,008,00,00,3792,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044023800,ABANDON,2/5/2013,2/5/2013,008,00,00,3792,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044023800,ABANDON,2/21/2013,2/21/2013,008,00,00,3792,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044023800,ABANDON,3/6/2013,3/5/2013,008,00,00,3792,00981,Anadarko Petroleum Corporation,G09191,EB,688,G09191,EB,688
608044023900,ABANDON,10/18/2005,10/17/2005,SS003,00,00,3561,01935,"Pioneer Natural Resources USA, Inc.",G19030,EB,623,G19030,EB,623
608044023900,ABANDON,10/20/2005,10/19/2005,SS003,00,00,3561,01935,"Pioneer Natural Resources USA, Inc.",G19030,EB,623,G19030,EB,623
608044023900,ABANDON,11/4/2005,10/25/2005,SS003,00,00,3561,01935,"Pioneer Natural Resources USA, Inc.",G19030,EB,623,G19030,EB,623
608044023901,ABANDON,12/9/2005,12/6/2005,SS003,00,01,3561,01935,"Pioneer Natural Resources USA, Inc.",G19030,EB,623,G19030,EB,623
608044024000,ABANDON,8/24/2011,8/24/2011,002,00,00,3635,02219,Kerr-McGee Oil & Gas Corporation,G20729,EB,686,G09183,EB,642
608044024000,ABANDON,9/7/2011,9/7/2011,002,00,00,3635,02219,Kerr-McGee Oil & Gas Corporation,G20729,EB,686,G09183,EB,642
608044024000,ABANDON,1/17/2012,1/12/2012,002,00,00,3635,02219,Anadarko US Offshore Corporation,G20729,EB,686,G09183,EB,642
608044024100,ABANDON,5/2/2005,4/27/2005,SS001,00,00,3710,01935,"Pioneer Natural Resources USA, Inc.",G23243,EB,668,G23243,EB,668
608044024101,COMP,5/13/2005,5/12/2005,SS001,00,01,3710,01935,"Pioneer Natural Resources USA, Inc.",G23243,EB,668,G23243,EB,668
608044024101,ABANDON,9/20/2013,9/16/2013,SS001,00,01,3710,02806,Marubeni Oil & Gas (USA) Inc.,G23243,EB,668,G23243,EB,668
608044024101,ABANDON,11/5/2013,11/4/2013,SS001,00,01,3710,02806,Marubeni Oil & Gas (USA) Inc.,G23243,EB,668,G23243,EB,668
608044024101,ABANDON,11/8/2013,11/8/2013,SS001,00,01,3710,02806,Marubeni Oil & Gas (USA) Inc.,G23243,EB,668,G23243,EB,668
608044024202,ENHANCE,11/21/2006,11/21/2006,SS001,02,00,3212,02219,Kerr-McGee Oil & Gas Corporation,G19027,EB,598,G19027,EB,598
608044024202,INFORM,3/5/2008,3/4/2008,SS001,02,00,3212,02219,Kerr-McGee Oil & Gas Corporation,G19027,EB,598,G19027,EB,598
608044024401,ABANDON,7/10/2013,7/10/2013,001,01,00,1250,02058,"LLOG Exploration Offshore, L.L.C.",G25610,EB,197,G25610,EB,197
608044024401,ABANDON,9/16/2013,9/13/2013,001,01,00,1250,02058,"LLOG Exploration Offshore, L.L.C.",G25610,EB,197,G25610,EB,197
608044024401,ABANDON,10/4/2013,10/4/2013,001,01,00,1250,02058,"LLOG Exploration Offshore, L.L.C.",G25610,EB,197,G25610,EB,197
608044024401,ABANDON,10/7/2013,10/7/2013,001,01,00,1250,02058,"LLOG Exploration Offshore, L.L.C.",G25610,EB,197,G25610,EB,197
608044024401,ABANDON,11/13/2013,11/13/2013,001,01,00,1250,02058,"LLOG Exploration Offshore, L.L.C.",G25610,EB,197,G25610,EB,197
608044024500,INFORM,4/22/2005,4/21/2005,A013,00,00,940,00003,Union Oil Company of California,G02648,EB,161,G02647,EB,160
608044024501,COMP,3/11/2005,3/9/2005,A013,01,00,940,00003,Union Oil Company of California,G02648,EB,161,G02647,EB,160
608044024501,INFORM,4/22/2005,4/21/2005,A013,01,00,940,00003,Union Oil Company of California,G02648,EB,161,G02647,EB,160
608044024700,ABANDON,4/15/2005,4/15/2005,SS001,00,00,4074,01935,"Pioneer Natural Resources USA, Inc.",G20733,EB,715,G20733,EB,715
608044024800,ABANDON,6/27/2005,6/27/2005,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024800,COMP,12/21/2005,12/20/2005,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024800,ENHANCE,12/22/2005,12/12/2005,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024800,OTHER,9/15/2006,9/13/2006,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024800,INFORM,3/5/2008,3/4/2008,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024800,ENHANCE,5/1/2009,5/1/2009,SS002,00,00,3241,02219,Kerr-McGee Oil & Gas Corporation,G19028,EB,599,G19028,EB,599
608044024900,ABANDON,12/28/2005,12/28/2005,SS010,00,00,3503,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044024900,INFORM,1/13/2006,1/10/2006,SS010,00,00,3503,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044024900,OTHER,9/14/2006,9/13/2006,SS010,00,00,3503,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044024900,COMP,2/16/2007,2/13/2007,SS010,00,00,3503,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044024900,INFORM,3/5/2008,3/4/2008,SS010,00,00,3503,02219,Kerr-McGee Oil & Gas Corporation,G14205,EB,602,G14205,EB,602
608044024900,COMP,6/22/2009,6/16/2009,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ENHANCE,9/16/2014,9/16/2014,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ENHANCE,9/22/2014,9/22/2014,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ENHANCE,9/29/2014,9/29/2014,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ENHANCE,10/6/2014,10/6/2014,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,OTHER,4/9/2015,4/8/2015,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,COMP,6/8/2015,6/8/2015,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,COMP,6/12/2015,6/11/2015,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,COMP,6/17/2015,6/17/2015,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,OTHER,5/9/2018,5/8/2018,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,1/23/2020,1/23/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,1/27/2020,1/27/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,2/10/2020,2/8/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,2/12/2020,2/12/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,2/12/2020,2/12/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,2/19/2020,2/19/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,3/4/2020,3/4/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,3/6/2020,3/6/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
608044024900,ABANDON,3/10/2020,3/10/2020,SS010,00,00,3503,00981,Anadarko Petroleum Corporation,G14205,EB,602,G14205,EB,602
