FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
WC331,,2009,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2010,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2011,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2012,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2013,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2014,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2015,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2016,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2017,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC331,,2017,1977,,29672,50491223,9013874,,29672,50491223,9013874,,0,0,0,PDN
WC333,,1976,1976,,0,47000000,8362989,,0,0,0,,0,47000000,8362989,PDN
WC333,,1977,1976,,93876,93877150,16797995,,0,0,0,,93876,93877150,16797995,PDN
WC333,,1978,1976,,93876,93877150,16797995,,2772,8187061,1459544,,91104,85690089,15338451,PDN
WC333,,1979,1976,,97392,97392330,17426988,,11805,24962246,4453486,,85587,72430084,12973502,PDN
WC333,,1980,1976,,91034,125123660,22355030,,18925,46115055,8224451,,72109,79008605,14130579,PDN
WC333,,1981,1976,,91034,125123660,22355030,,24959,64874818,11568521,,66075,60248842,10786509,PDN
WC333,,1982,1976,,90544,127836660,22837281,,27888,76783725,13690473,,62656,51052935,9146808,PDN
WC333,,1983,1976,,90604,131836660,23549084,,27328,87178874,15539583,,63276,44657786,8009501,PDN
WC333,,1984,1976,,90326,132762591,23713563,,30845,95184075,16967513,,59481,37578516,6746050,PDN
WC333,,1985,1976,,67143,135663283,24206517,,32476,100117780,17847028,,34667,35545503,6359489,PDN
WC333,,1986,1976,,43689,123831953,22077844,,33671,103461556,18443201,,10018,20370397,3634643,PDN
WC333,,1987,1976,,45677,123831953,22079832,,36443,109470090,19515107,,9234,14361863,2564725,PDN
WC333,,1988,1976,,47633,128720737,22951679,,39694,116900974,20840579,,7939,11819763,2111100,PDN
WC333,,1989,1976,,55123,155512450,27726377,,43690,125717453,22413344,,11433,29794997,5313033,PDN
WC333,,1990,1976,,61276,156278530,27868844,,47417,134234600,23932577,,13859,22043930,3936267,PDN
WC333,,1991,1976,,70782,193956429,34582602,,50806,144049406,25682373,,19976,49907023,8900229,PDN
WC333,,1992,1976,,70782,193956429,34582602,,52416,148939870,26554172,,18366,45016559,8028430,PDN
WC333,,1993,1976,,67073,186314380,33219098,,53213,151157227,26949517,,13860,35157153,6269581,PDN
WC333,,1994,1976,,65461,183823762,32774315,,54430,152732426,27231018,,11031,31091336,5543297,PDN
WC333,,1995,1976,,65461,183823762,32774315,,55080,153310971,27334612,,10381,30512791,5439703,PDN
WC333,,1996,1976,,57019,155303683,27691126,,55856,153784176,27419588,,1163,1519507,271538,PDN
WC333,,1997,1976,,56875,154234534,27500742,,56559,154173080,27489491,,316,61454,11251,PDN
WC333,,1998,1976,,56875,154234534,27500742,,56875,154234534,27500742,,0,0,0,PDN
WC333,,1999,1976,,56875,154234534,27500742,,56875,154234534,27500742,,0,0,0,PDN
WC333,,2000,1976,,56875,154234534,27500742,,56875,154234534,27500742,,0,0,0,PDN
WC333,,2001,1976,,56875,154234534,27500742,,56875,154234534,27500742,,0,0,0,PDN
WC333,,2002,1976,,56875,154234534,27500742,,56875,154234534,27500742,,0,0,0,PDN
WC333,,2003,1976,,57710,155949560,27806742,,56875,154234534,27500742,,835,1715026,306000,PDN
WC333,,2004,1976,,57265,157001729,27993516,,56875,154234534,27500742,,390,2767195,492774,PDN
WC333,,2005,1976,,57265,159207447,28385992,,56883,155589850,27741910,,382,3617597,644082,PDN
WC333,,2006,1976,,60540,159415001,28426199,,56999,156393069,27884947,,3541,3021932,541252,PDN
WC333,,2007,1976,,60540,159415001,28426199,,57508,157042928,28001089,,3032,2372073,425110,PDN
WC333,,2008,1976,,60540,159414996,28426198,,58025,157717921,28121712,,2515,1697075,304486,PDN
WC333,,2009,1976,,58595,161156110,28734061,,58561,161123540,28728232,,34,32570,5829,PDN
WC333,,2010,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2011,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2012,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2013,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2014,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2015,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2016,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2017,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC333,,2017,1976,,58595,161156110,28734061,,58595,161156110,28734061,,0,0,0,PDN
WC342,,2006,2006,,949,6819637,1214408,,0,4255082,757132,,949,2564555,457276,PDN
WC342,,2007,2006,,949,6819637,1214408,,79,5304054,943861,,870,1515583,270547,PDN
WC342,,2008,2006,,949,6819637,1214408,,367,5604795,997661,,582,1214842,216747,PDN
WC342,,2009,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2010,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2011,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2012,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2013,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2014,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2015,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2016,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2017,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC342,,2017,2006,,367,5690014,1012825,,367,5690014,1012825,,0,0,0,PDN
WC347,,2001,2002,,643,1738154,309923,,0,0,0,,643,1738154,309923,PDN
WC347,,2002,2002,,849,5120856,912033,,0,122262,21755,,849,4998594,890278,PDN
WC347,,2003,2002,,907,5358849,954439,,471,3277374,583634,,436,2081475,370805,PDN
WC347,,2004,2002,,4013,5775513,1031684,,1374,4651069,828966,,2639,1124444,202718,PDN
WC347,,2005,2002,,5237,6156843,1100761,,4238,5848808,1044951,,999,308035,55810,PDN
WC347,,2006,2002,,5399,8581488,1532354,,4576,6768567,1208947,,823,1812921,323407,PDN
WC347,,2007,2002,,5385,8554316,1527505,,4818,7108549,1269684,,567,1445767,257821,PDN
WC347,,2008,2002,,5386,8584378,1532855,,4829,7347303,1312178,,557,1237075,220677,PDN
WC347,,2009,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2010,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2011,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2012,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2013,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2014,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2015,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2016,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2017,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC347,,2017,2002,,4830,7380748,1318131,,4830,7380748,1318131,,0,0,0,PDN
WC353,,1977,1975,,76071,76071213,13611874,,0,0,0,,76071,76071213,13611874,PDN
WC353,,1978,1975,,76071,76071213,13611874,,0,0,0,,76071,76071213,13611874,PDN
WC353,,1979,1975,,76071,76071213,13611874,,29508,6025919,1101736,,46563,70045294,12510138,PDN
WC353,,1980,1975,,1184259,76898213,14867215,,173789,29251309,5378648,,1010470,47646904,9488567,PDN
WC353,,1981,1975,,1196127,83028013,15969795,,325125,58379761,10712983,,871002,24648252,5256812,PDN
WC353,,1982,1975,,1690845,115996953,22330872,,708165,78979155,14761395,,982680,37017798,7569477,PDN
WC353,,1983,1975,,1700845,123029953,23592296,,783349,90307628,16852322,,917496,32722325,6739974,PDN
WC353,,1984,1975,,1700845,123029953,23592296,,599417,95060049,17514016,,1101428,27969904,6078280,PDN
WC353,,1985,1975,,1170290,125672968,23532028,,611765,97195938,17906416,,558525,28477030,5625612,PDN
WC353,,1986,1975,,667195,126281802,23137267,,623552,100772406,18554585,,43643,25509396,4582682,PDN
WC353,,1987,1975,,653417,129425607,23682884,,631812,103673120,19078986,,21605,25752487,4603898,PDN
WC353,,1988,1975,,645553,125862103,23040945,,638359,104754552,19277959,,7194,21107551,3762986,PDN
WC353,,1989,1975,,661962,128380832,23505526,,643656,106140791,19529918,,18306,22240041,3975608,PDN
WC353,,1990,1975,,750727,126476479,23255439,,647810,107350560,19749333,,102917,19125919,3506106,PDN
WC353,,1991,1975,,684379,114983458,21144069,,652035,108382427,19937164,,32344,6601031,1206905,PDN
WC353,,1992,1975,,669366,117335298,21547533,,656332,109942975,20219139,,13034,7392323,1328394,PDN
WC353,,1993,1975,,669366,117335298,21547533,,657791,110153564,20258069,,11575,7181734,1289464,PDN
WC353,,1994,1975,,873247,148250578,27252353,,660186,114382589,21012960,,213061,33867989,6239393,PDN
WC353,,1995,1975,,774464,158069967,28900793,,660797,122740285,22500705,,113667,35329682,6400088,PDN
WC353,,1996,1975,,670631,166665515,30326417,,661040,126662532,23198857,,9591,40002983,7127560,PDN
WC353,,1997,1975,,670121,147500361,26915737,,661218,127772765,23396585,,8903,19727596,3519152,PDN
WC353,,1998,1975,,670121,147500361,26915737,,661333,128471904,23521102,,8788,19028457,3394635,PDN
WC353,,1999,1975,,661615,131263731,24018151,,661353,128755399,23571566,,262,2508332,446585,PDN
WC353,,2000,1975,,661619,132504045,24238851,,661353,129395312,23685430,,266,3108733,553421,PDN
WC353,,2001,1975,,664218,133868717,24484274,,661353,129847491,23765889,,2865,4021226,718385,PDN
WC353,,2002,1975,,663925,134150127,24534054,,661353,130180374,23825121,,2572,3969753,708933,PDN
WC353,,2003,1975,,677170,144899167,26459940,,666155,137504645,25133174,,11015,7394522,1326766,PDN
WC353,,2004,1975,,678998,144598475,26408264,,673233,142681220,26061350,,5765,1917255,346914,PDN
WC353,,2005,1975,,679035,148173029,27044343,,677845,144508112,26391032,,1190,3664917,653311,PDN
WC353,,2006,1975,,678679,141388549,25836783,,678609,140609235,25698046,,70,779314,138737,PDN
WC353,,2007,1975,,678679,141516204,25859498,,678609,140828544,25737069,,70,687660,122429,PDN
WC353,,2008,1975,,678609,140828544,25737069,,678609,140828544,25737069,,0,0,0,PDN
WC353,,2009,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2010,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2011,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2012,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2013,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2014,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2015,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2016,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2017,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC353,,2017,1975,,678608,143312806,26179108,,678608,143312806,26179108,,0,0,0,PDN
WC359,,1983,1979,,98821,29646340,5373970,,0,0,0,,98821,29646340,5373970,PDN
WC359,,1992,1979,,20829,11572571,2080005,,2664,1443451,259506,,18165,10129120,1820499,PDN
WC359,,1993,1979,,74820,16971682,3094692,,5033,2986671,536469,,69787,13985011,2558223,PDN
WC359,,1994,1979,,86552,18144845,3315172,,5075,3244294,582352,,81477,14900551,2732820,PDN
WC359,,1995,1979,,5633,8592418,1534533,,5075,4955628,886859,,558,3636790,647674,PDN
WC359,,1996,1979,,5875,11007146,1964442,,5075,5638072,1008291,,800,5369074,956151,PDN
WC359,,1997,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,1998,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,1999,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2000,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2001,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2002,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2003,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2004,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2005,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2006,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2007,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2008,1979,,5075,5638072,1008291,,5075,5638072,1008291,,0,0,0,PDN
WC359,,2009,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2010,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2011,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2012,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2013,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2014,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2015,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2016,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2017,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC359,,2017,1979,,5075,5750990,1028382,,5075,5750990,1028382,,0,0,0,PDN
WC368,,1988,1962,,149156,30990778,5663529,,48649,6589718,1221197,,100507,24401060,4442332,PDN
WC368,,1989,1962,,639395,78407368,14590884,,127653,20637459,3799799,,511742,57769909,10791085,PDN
WC368,,1990,1962,,707065,100847846,18651522,,261823,37692075,6968598,,445242,63155771,11682924,PDN
WC368,,1991,1962,,625369,95596088,17635349,,366084,51700417,9565446,,259285,43895671,8069903,PDN
WC368,,1992,1962,,497271,77126356,14220822,,413177,59461266,10993473,,84094,17665090,3227349,PDN
WC368,,1993,1962,,512796,93118066,17081847,,426961,74456503,13675449,,85835,18661563,3406398,PDN
WC368,,1994,1962,,467364,101134925,18462902,,435139,77928740,14301463,,32225,23206185,4161439,PDN
WC368,,1995,1962,,467364,101134925,18462902,,439199,79797095,14637970,,28165,21337830,3824932,PDN
WC368,,1996,1962,,474248,104321223,19036743,,441650,81631913,14966901,,32598,22689310,4069842,PDN
WC368,,1997,1962,,640155,112870912,20723947,,442007,83458596,15292291,,198148,29412316,5431656,PDN
WC368,,1998,1962,,707262,124392377,22841137,,525204,88606574,16291498,,182058,35785803,6549639,PDN
WC368,,1999,1962,,766178,106061592,19638347,,534697,90485695,16635354,,231481,15575897,3002993,PDN
WC368,,2000,1962,,790319,112790931,20859880,,539538,93237150,17129778,,250781,19553781,3730102,PDN
WC368,,2001,1962,,621776,119305604,21850531,,593948,101330898,18624357,,27828,17974706,3226174,PDN
WC368,,2002,1962,,630640,121487008,22247545,,607467,106167277,19498442,,23173,15319731,2749103,PDN
WC368,,2003,1962,,633425,126236108,23095366,,617306,109900435,20172544,,16119,16335673,2922822,PDN
WC368,,2004,1962,,629972,127157112,23255793,,622131,113392435,20798721,,7841,13764677,2457072,PDN
WC368,,2005,1962,,634057,140369222,25610787,,623301,116319803,21320775,,10756,24049419,4290012,PDN
WC368,,2006,1962,,631888,143466834,26159794,,624961,120503493,22066864,,6927,22963341,4092930,PDN
WC368,,2007,1962,,631522,143470349,26160054,,625614,123979965,22686106,,5908,19490384,3473948,PDN
WC368,,2008,1962,,1559733,169386227,31699631,,688862,127286855,23337769,,870871,42099372,8361862,PDN
WC368,,2009,1962,,1746091,189310871,35431300,,1118169,141858238,26359848,,627922,47452633,9071451,PDN
WC368,,2010,1962,,1746091,189310871,35431300,,1282565,149637321,27908423,,463526,39673550,7522877,PDN
WC368,,2011,1962,,1746091,189310871,35431300,,1343466,153676800,28688093,,402625,35634071,6743207,PDN
WC368,,2012,1962,,1746091,189310871,35431300,,1379383,156029996,29142727,,366708,33280875,6288572,PDN
WC368,,2013,1962,,1746091,189310871,35431300,,1394304,157160212,29358755,,351787,32150659,6072545,PDN
WC368,,2014,1962,,1432745,165292756,30844268,,1404102,157790588,29480719,,28643,7502168,1363548,PDN
WC368,,2015,1962,,1411102,158389978,29594373,,1411053,158200833,29560668,,49,189145,33705,PDN
WC368,,2016,1962,,1411053,158200833,29560668,,1411053,158200833,29560668,,0,0,0,PDN
WC368,,2017,1962,,1411053,158200374,29560586,,1411053,158200374,29560586,,0,0,0,PDN
WC368,,2017,1962,,1411053,158200374,29560586,,1411053,158200374,29560586,,0,0,0,PDN
WC370,,1983,1980,,35000,32457000,5810267,,0,0,0,,35000,32457000,5810267,PDN
WC370,,1984,1980,,35000,32457000,5810267,,0,0,0,,35000,32457000,5810267,PDN
WC370,,1985,1980,,23688,10612977,1912118,,0,0,0,,23688,10612977,1912118,PDN
WC370,,1986,1980,,23688,10612977,1912118,,0,0,0,,23688,10612977,1912118,PDN
WC370,,1987,1980,,23688,10612977,1912118,,0,0,0,,23688,10612977,1912118,PDN
WC370,,1988,1980,,91258,46668305,8395227,,2525,4782484,853501,,88733,41885821,7541726,PDN
WC370,,1989,1980,,65859,49413021,8858211,,6452,10585455,1889985,,59407,38827566,6968226,PDN
WC370,,1990,1980,,58346,55573255,9946826,,10341,17723226,3163940,,48005,37850029,6782886,PDN
WC370,,1991,1980,,58346,55573255,9946826,,12821,20749961,3704985,,45525,34823294,6241841,PDN
WC370,,1992,1980,,64288,49536886,8878681,,14689,23521409,4199993,,49599,26015477,4678688,PDN
WC370,,1993,1980,,20369,23056696,4122984,,15148,15205769,2720801,,5221,7850927,1402183,PDN
WC370,,1994,1980,,21452,23056696,4124067,,15663,15678838,2805492,,5789,7377858,1318575,PDN
WC370,,1995,1980,,22356,18571279,3326854,,16287,15887191,2843189,,6069,2684088,483665,PDN
WC370,,1996,1980,,21359,16640572,2982315,,16523,15907360,2847014,,4836,733212,135301,PDN
WC370,,1997,1980,,21359,16640572,2982315,,17362,15932611,2852346,,3997,707961,129969,PDN
WC370,,1998,1980,,17460,15946520,2854919,,17440,15946024,2854811,,20,496,108,PDN
WC370,,1999,1980,,17460,15946520,2854919,,17460,15946520,2854919,,0,0,0,PDN
WC370,,2000,1980,,17460,15946520,2854919,,17460,15946520,2854919,,0,0,0,PDN
WC370,,2001,1980,,18628,49151347,8764419,,17746,23569203,4211554,,882,25582144,4552865,PDN
WC370,,2002,1980,,18678,44353191,7910705,,18019,29416560,5252282,,659,14936631,2658423,PDN
WC370,,2003,1980,,18627,39281829,7008276,,18173,30602154,5463396,,454,8679675,1544880,PDN
WC370,,2004,1980,,18352,32042206,5719812,,18257,31051152,5543373,,95,991054,176439,PDN
WC370,,2005,1980,,18354,33351272,5952744,,18258,31473948,5618605,,96,1877324,334139,PDN
WC370,,2006,1980,,18349,33518602,5982513,,18259,31677395,5654806,,90,1841207,327707,PDN
WC370,,2007,1980,,18349,33518602,5982513,,18260,32100271,5730052,,89,1418331,252461,PDN
WC370,,2008,1980,,18349,33518602,5982513,,18260,32232703,5753616,,89,1285899,228897,PDN
WC370,,2009,1980,,18267,33016882,5893155,,18260,32588483,5816920,,7,428399,76235,PDN
WC370,,2010,1980,,18267,33113115,5910279,,18260,32764669,5848271,,7,348446,62008,PDN
WC370,,2011,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2012,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2013,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2014,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2015,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2016,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2017,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC370,,2017,1980,,18260,32838938,5861485,,18260,32838938,5861485,,0,0,0,PDN
WC379,,1985,1983,,3216,3215959,575451,,0,0,0,,3216,3215959,575451,PDN
WC379,,1986,1983,,3216,3215959,575451,,0,0,0,,3216,3215959,575451,PDN
WC379,,1987,1983,,3216,3215959,575451,,0,0,0,,3216,3215959,575451,PDN
WC379,,1988,1983,,9241,9241292,1653599,,20,1539835,274012,,9221,7701457,1379587,PDN
WC379,,1989,1983,,1180,19152894,3409168,,197,6418255,1142235,,983,12734639,2266933,PDN
WC379,,1990,1983,,3051,30502178,5430485,,420,12069958,2148099,,2631,18432220,3282386,PDN
WC379,,1991,1983,,2597,30502178,5430031,,449,16506892,2937618,,2148,13995286,2492413,PDN
WC379,,1992,1983,,775,31157264,5544772,,449,19189650,3414977,,326,11967614,2129795,PDN
WC379,,1993,1983,,674,28520328,5075465,,449,21464474,3819750,,225,7055854,1255715,PDN
WC379,,1994,1983,,4085,39387703,7012573,,822,23487209,4180041,,3263,15900494,2832532,PDN
WC379,,1995,1983,,4085,39387703,7012573,,856,23550223,4191287,,3229,15837480,2821286,PDN
WC379,,1996,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,1997,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,1998,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,1999,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2000,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2001,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2002,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2003,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2004,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2005,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2006,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2007,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2008,1983,,856,23550223,4191287,,856,23550223,4191287,,0,0,0,PDN
WC379,,2009,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2010,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2011,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2012,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2013,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2014,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2015,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2016,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2017,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC379,,2017,1983,,856,24021861,4275208,,856,24021861,4275208,,0,0,0,PDN
WC391,,1986,1984,,19163,4790695,871600,,0,0,0,,19163,4790695,871600,PDN
WC391,,1987,1984,,19163,4790695,871600,,0,0,0,,19163,4790695,871600,PDN
WC391,,1988,1984,,43836,10959085,1993851,,430,525134,93870,,43406,10433951,1899981,PDN
WC391,,1989,1984,,4483,9279632,1655663,,792,1681100,299920,,3691,7598532,1355743,PDN
WC391,,1990,1984,,4483,9279632,1655663,,2003,3086503,551203,,2480,6193129,1104460,PDN
WC391,,1991,1984,,11101,9279632,1662281,,3623,4474746,799841,,7478,4804886,862440,PDN
WC391,,1992,1984,,9499,12396341,2215254,,4290,5420604,968810,,5209,6975737,1246444,PDN
WC391,,1993,1984,,9499,12396341,2215254,,4367,5577151,996743,,5132,6819190,1218511,PDN
WC391,,1994,1984,,9499,12396341,2215254,,4372,5745386,1026683,,5127,6650955,1188571,PDN
WC391,,1995,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,1996,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,1997,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,1998,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,1999,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2000,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2001,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2002,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2003,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2004,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2005,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2006,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2007,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2008,1984,,4372,5771549,1031338,,4372,5771549,1031338,,0,0,0,PDN
WC391,,2009,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2010,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2011,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2012,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2013,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2014,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2015,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2016,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2017,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC391,,2017,1984,,4372,5887136,1051905,,4372,5887136,1051905,,0,0,0,PDN
WC398,,2004,1989,,300,7152222,1272937,,0,2381295,423718,,300,4770927,849219,PDN
WC398,,2005,1989,,482,6579647,1171238,,13,4603482,819138,,469,1976165,352100,PDN
WC398,,2006,1989,,505,6731386,1198261,,191,5254543,935163,,314,1476843,263098,PDN
