FIELD,Field 1,YEAR,DISCYR,Field 2,Orig Oil Reserves,Orig Gas Reserves,Orig BOE Reserves,Field 3,CUMOIL,CUMGAS,CUMBOE,Field 4,Oil Reserves,Gas Reserves,BOE Reserves,FCLASS
VK956,,1998,1985,,"74,960,937","757,564,041","209,758,809",,"17,401,957","81,208,402","31,851,851",,"57,558,980","676,355,639","177,906,958",
VK956,,1999,1985,,"185,657,647","1,080,086,654","377,843,884",,"34,278,780","185,153,631","67,224,266",,"151,378,867","894,933,023","310,619,618",
VK956,,2000,1985,,"146,368,559","993,195,133","323,093,672",,"45,108,972","288,564,917","96,455,043",,"101,259,587","704,630,216","226,638,629",
VK956,,2001,1985,,"139,161,445","987,062,256","314,795,298",,"52,982,597","380,272,504","120,646,744",,"86,178,848","606,789,752","194,148,554",
VK956,,2002,1985,,"139,507,299","989,892,918","315,644,829",,"60,844,352","461,802,495","143,015,614",,"78,662,947","528,090,423","172,629,215",
VK956,,2003,1985,,"134,180,235","992,615,473","310,802,206",,"67,194,980","536,348,723","162,630,696",,"66,985,255","456,266,750","148,171,510",
VK956,,2004,1985,,"134,717,867","842,652,116","284,655,966",,"72,765,615","602,299,466","179,936,338",,"61,952,252","240,352,650","104,719,628",
VK956,,2005,1985,,"98,970,727","862,664,181","252,469,691",,"77,254,568","680,070,180","198,263,497",,"21,716,159","182,594,001","54,206,194",
VK956,,2006,1985,,"99,878,542","865,181,728","253,825,468",,"81,570,576","759,433,250","216,701,048",,"18,307,966","105,748,478","37,124,420",
VK956,,2007,1985,,"100,638,535","860,590,221","253,768,467",,"84,705,650","818,277,532","230,306,634",,"15,932,885","42,312,689","23,461,833",
VK956,,2008,1985,,"103,153,970","870,599,712","258,064,951",,"86,485,649","829,941,403","234,162,055",,"16,668,321","40,658,309","23,902,896",
VK956,,2009,1985,,"92,263,821","866,438,494","246,434,370",,"87,824,267","836,989,996","236,754,871",,"4,439,554","29,448,498","9,679,499",
VK956,,2010,1985,,"94,920,476","891,500,031","253,550,374",,"89,350,296","850,297,167","240,648,724",,"5,570,180","41,202,864","12,901,650",
VK956,,2011,1985,,"102,352,395","904,594,968","263,312,354",,"90,821,112","862,434,552","244,279,217",,"11,531,283","42,160,416","19,033,136",
VK956,,2012,1985,,"102,371,568","902,114,891","262,890,232",,"92,139,615","873,021,264","247,481,477",,"10,231,953","29,093,627","15,408,755",
VK956,,2013,1985,,"97,295,695","884,512,044","254,682,180",,"93,467,545","875,476,119","249,246,214",,"3,828,150","9,035,925","5,435,966",
VK956,,2014,1985,,"99,027,344","896,765,157","258,594,098",,"95,040,450","881,175,190","251,833,190",,"3,986,894","15,589,967","6,760,909",
VK956,,2015,1985,,"98,874,118","893,726,808","257,900,241",,"96,714,054","890,622,257","255,187,764",,"2,160,064","3,104,551","2,712,475",
VK956,,2016,1985,,"100,136,566","910,848,138","262,209,188",,"97,729,172","896,800,996","257,302,302",,"2,407,394","14,047,142","4,906,885",
VK956,,2017,1985,,"100,136,955","912,601,680","262,521,596",,"99,067,295","905,000,650","260,099,438",,"1,069,660","7,601,030","2,422,157",
VK956,,2018,1985,,"102,371,065","919,769,708","266,031,155",,"101,081,264","913,547,222","263,634,150",,"1,289,801","6,222,486","2,397,004",
VK959,,2016,2015,,"5,220,922","6,453,059","6,369,153",,0,0,0,,"5,220,922","6,453,059","6,369,153",
VK959,,2017,2015,,"3,480,615","3,480,615","4,099,941",,0,0,0,,"3,480,615","3,480,615","4,099,941",
VK959,,2018,2015,,"4,033,944","4,233,319","4,787,203",,"933,097","1,380,879","1,178,805",,"3,100,847","2,852,440","3,608,398",
VK962,,2000,2001,,"1,256,593","1,976,621","1,608,305",,0,0,0,,"1,256,593","1,976,621","1,608,305",
VK962,,2001,2001,,"1,256,593","1,976,621","1,608,305",,0,0,0,,"1,256,593","1,976,621","1,608,305",
VK962,,2002,2001,,"1,256,593","1,976,621","1,608,305",,0,0,0,,"1,256,593","1,976,621","1,608,305",
VK962,,2003,2001,,"1,093,701","1,720,392","1,399,821",,0,0,0,,"1,093,701","1,720,392","1,399,821",
VK962,,2004,2001,,"1,245,051","6,086,842","2,328,119",,0,0,0,,"1,245,051","6,086,842","2,328,119",
VK962,,2005,2001,,"18,990,487","79,206,772","33,084,219",,"340,700","2,458,308","778,121",,"18,649,787","76,748,464","32,306,098",
VK962,,2006,2001,,"25,819,806","64,012,149","37,209,868",,"4,026,074","18,462,220","7,311,167",,"21,793,732","45,549,929","29,898,701",
VK962,,2007,2001,,"26,013,622","75,242,866","39,402,032",,"7,817,425","35,138,839","14,069,887",,"18,196,197","40,104,027","25,332,145",
VK962,,2008,2001,,"17,106,959","63,918,943","28,480,436",,"11,019,032","40,972,115","18,309,444",,"6,087,927","22,946,828","10,170,992",
VK962,,2009,2001,,"23,107,126","76,759,697","36,765,435",,"14,333,588","54,085,612","23,957,362",,"8,773,538","22,674,085","12,808,073",
VK962,,2010,2001,,"21,254,087","74,693,558","34,544,756",,"16,562,018","64,732,410","28,080,241",,"4,692,069","9,961,148","6,464,515",
VK962,,2011,2001,,"21,254,087","74,958,543","34,591,906",,"18,153,579","70,035,820","30,615,469",,"3,100,508","4,922,723","3,976,437",
VK962,,2012,2001,,"21,254,087","74,958,543","34,591,906",,"19,342,309","71,968,896","32,148,163",,"1,911,778","2,989,647","2,443,744",
VK962,,2013,2001,,"21,254,087","75,406,979","34,671,699",,"20,366,594","73,814,199","33,500,793",,"887,493","1,592,780","1,170,906",
VK962,,2014,2001,,"21,717,347","75,936,948","35,229,260",,"21,333,153","75,391,531","34,748,016",,"384,194","545,417","481,243",
VK962,,2015,2001,,"25,101,452","80,895,614","39,495,690",,"22,075,949","76,589,765","35,704,021",,"3,025,503","4,305,849","3,791,668",
VK962,,2016,2001,,"25,101,452","80,919,845","39,500,001",,"22,492,785","77,238,706","36,236,327",,"2,608,667","3,681,139","3,263,674",
VK962,,2017,2001,,"22,944,653","77,885,735","36,803,325",,"22,645,846","77,473,752","36,431,211",,"298,807","411,983","372,114",
VK962,,2018,2001,,"22,944,653","77,885,735","36,803,325",,"22,712,520","77,572,804","36,515,510",,"232,133","312,931","287,815",
VK986,,1993,1988,,"3,274","32,745,093","5,829,803",,0,0,0,,"3,274","32,745,093","5,829,803",
VK986,,1997,1988,,0,"22,105,519","3,933,366",,0,"6,993,443","1,244,385",,0,"15,112,076","2,688,981",
VK986,,1998,1988,,0,"22,105,519","3,933,366",,0,"8,889,572","1,581,774",,0,"13,215,947","2,351,592",
VK986,,1999,1988,,0,"22,105,519","3,933,366",,0,"11,537,761","2,052,982",,0,"10,567,758","1,880,384",
VK986,,2000,1988,,"1,481","34,365,461","6,116,332",,0,"14,282,224","2,541,321",,"1,481","20,083,237","3,575,011",
VK986,,2001,1988,,"2,560","42,082,997","7,490,638",,0,"15,972,127","2,842,015",,"2,560","26,110,870","4,648,623",
VK986,,2002,1988,,"2,148","37,956,829","6,756,032",,0,"16,637,383","2,960,388",,"2,148","21,319,446","3,795,644",
VK986,,2003,1988,,"3,450","50,974,155","9,073,585",,0,"19,228,839","3,421,502",,"3,450","31,745,316","5,652,083",
VK986,,2004,1988,,"3,450","50,974,155","9,073,585",,0,"20,645,244","3,673,531",,"3,450","30,328,911","5,400,054",
VK986,,2005,1988,,"2,783","48,795,163","8,685,196",,0,"20,968,851","3,731,112",,"2,783","27,826,312","4,954,084",
VK986,,2006,1988,,"2,783","48,795,163","8,685,196",,0,"20,968,851","3,731,112",,"2,783","27,826,312","4,954,084",
VK986,,2007,1988,,982,"34,610,562","6,159,445",,0,"22,802,455","4,057,376",,982,"11,808,107","2,102,069",
VK986,,2008,1988,,982,"35,225,376","6,268,842",,0,"24,127,142","4,293,086",,982,"11,098,234","1,975,756",
VK986,,2009,1988,,"1,002","36,248,748","6,450,957",,0,"25,200,644","4,484,100",,"1,002","11,048,104","1,966,857",
VK986,,2010,1988,,"1,002","36,640,781","6,520,713",,0,"26,029,627","4,631,605",,"1,002","10,611,154","1,889,108",
VK986,,2011,1988,,"1,002","36,814,568","6,551,636",,0,"26,285,194","4,677,080",,"1,002","10,529,374","1,874,556",
VK986,,2012,1988,,"1,002","36,816,237","6,551,934",,0,"26,552,225","4,724,594",,"1,002","10,264,012","1,827,338",
VK986,,2013,1988,,"1,002","36,816,237","6,551,934",,0,"26,786,486","4,766,278",,"1,002","10,029,751","1,785,655",
VK986,,2014,1988,,0,"26,798,219","4,768,366",,0,"26,798,219","4,768,366",,0,0,0,
VK986,,2015,1988,,0,"26,801,126","4,768,884",,0,"26,801,126","4,768,884",,0,0,0,
VK986,,2016,1988,,0,"26,801,126","4,768,884",,0,"26,801,126","4,768,884",,0,0,0,
VK986,,2017,1988,,0,"26,801,126","4,768,884",,0,"26,801,126","4,768,884",,0,0,0,
VK986,,2018,1988,,0,"26,801,126","4,768,884",,0,"26,801,126","4,768,884",,0,0,0,
VK990,,1983,1981,,"831,547","16,630,900","3,790,782",,0,0,0,,"831,547","16,630,900","3,790,782",
VK990,,1984,1981,,"831,547","16,630,900","3,790,782",,0,0,0,,"831,547","16,630,900","3,790,782",
VK990,,1987,1981,,"3,066,398","3,066,398","3,612,020",,0,0,0,,"3,066,398","3,066,398","3,612,020",
VK990,,1992,1981,,"137,474,581","98,707,409","155,038,177",,0,0,0,,"137,474,581","98,707,409","155,038,177",
VK990,,1993,1981,,"137,474,581","98,707,409","155,038,177",,0,0,0,,"137,474,581","98,707,409","155,038,177",
VK990,,1994,1981,,"140,316,601","101,545,863","158,385,260",,"757,563","354,074","820,565",,"139,559,038","101,191,789","157,564,695",
VK990,,1995,1981,,"129,892,884","110,829,248","149,613,391",,"7,706,638","5,831,425","8,744,258",,"122,186,246","104,997,823","140,869,133",
VK990,,1996,1981,,"158,910,769","189,907,391","192,702,120",,"21,158,914","20,533,339","24,812,533",,"137,751,855","169,374,052","167,889,587",
VK990,,1997,1981,,"160,182,590","203,434,206","196,380,847",,"37,086,922","39,875,835","44,182,266",,"123,095,668","163,558,371","152,198,581",
VK990,,1998,1981,,"159,855,217","239,883,421","202,539,100",,"54,906,781","63,761,288","66,252,206",,"104,948,436","176,122,133","136,286,894",
VK990,,1999,1981,,"129,293,868","187,471,665","162,651,816",,"69,977,213","87,312,494","85,513,244",,"59,316,655","100,159,171","77,138,572",
VK990,,2000,1981,,"129,796,301","192,537,880","164,055,710",,"82,904,585","110,814,011","102,622,381",,"46,891,716","81,723,869","61,433,329",
VK990,,2001,1981,,"141,496,417","320,056,341","198,445,944",,"93,161,397","132,533,457","116,743,863",,"48,335,020","187,522,884","81,702,081",
VK990,,2002,1981,,"145,064,412","241,582,842","188,050,683",,"103,604,584","170,557,605","133,952,912",,"41,459,828","71,025,237","54,097,771",
VK990,,2003,1981,,"142,787,115","238,878,990","185,292,273",,"111,123,018","191,071,389","145,121,486",,"31,664,097","47,807,601","40,170,787",
VK990,,2004,1981,,"141,886,965","237,827,247","184,204,980",,"115,603,590","201,095,950","151,385,788",,"26,283,375","36,731,297","32,819,192",
VK990,,2005,1981,,"149,864,002","249,306,057","194,224,510",,"118,699,981","207,195,966","155,567,591",,"31,164,021","42,110,091","38,656,919",
VK990,,2006,1981,,"150,078,688","247,043,012","194,036,519",,"122,367,744","214,379,944","160,513,642",,"27,710,944","32,663,068","33,522,877",
VK990,,2007,1981,,"150,117,707","246,902,581","194,050,551",,"125,867,489","220,970,116","165,186,015",,"24,250,218","25,932,465","28,864,536",
VK990,,2008,1981,,"150,787,923","251,202,633","195,485,900",,"128,995,527","226,000,749","169,209,183",,"21,792,396","25,201,884","26,276,717",
VK990,,2009,1981,,"153,462,728","262,383,847","200,150,246",,"131,610,160","232,929,503","173,056,692",,"21,852,568","29,454,344","27,093,556",
VK990,,2010,1981,,"154,811,659","270,547,842","202,951,845",,"133,867,569","237,453,497","176,119,081",,"20,944,090","33,094,345","26,832,763",
VK990,,2011,1981,,"154,739,425","275,064,184","203,683,230",,"134,536,804","241,480,819","177,504,921",,"20,202,621","33,583,365","26,178,309",
VK990,,2012,1981,,"155,968,408","278,417,905","205,508,959",,"137,125,512","250,162,306","181,638,377",,"18,842,896","28,255,599","23,870,583",
VK990,,2013,1981,,"156,096,226","279,904,399","205,901,277",,"138,714,459","256,697,021","184,390,085",,"17,381,767","23,207,378","21,511,195",
VK990,,2014,1981,,"155,848,848","279,565,152","205,593,537",,"139,993,608","262,709,382","186,739,050",,"15,855,240","16,855,770","18,854,489",
VK990,,2015,1981,,"156,608,650","281,885,625","206,766,235",,"141,465,155","264,824,453","188,586,944",,"15,143,495","17,061,172","18,179,292",
VK990,,2016,1981,,"158,277,325","283,942,966","208,800,986",,"142,900,067","266,952,220","190,400,460",,"15,377,258","16,990,746","18,400,523",
VK990,,2017,1981,,"158,478,777","285,040,130","209,197,662",,"144,475,593","269,375,652","192,407,204",,"14,003,184","15,664,478","16,790,458",
VK990,,2018,1981,,"161,498,812","287,601,362","212,673,432",,"146,330,131","271,741,396","194,682,692",,"15,168,681","15,859,966","17,990,742",
VR014,,1975,1956,,"47,500,455","2,354,550,000","466,459,530",,"23,219,015","1,250,242,426","245,682,080",,"24,281,440","1,104,307,574","220,777,450",
VR014,,1976,1956,,"47,500,455","2,354,550,000","466,459,530",,"24,073,885","1,325,835,230","259,987,627",,"23,426,570","1,028,714,770","206,471,903",
VR014,,1977,1956,,"38,386,749","2,006,215,760","395,364,642",,"28,960,829","1,488,036,396","293,735,988",,"9,425,920","518,179,364","101,628,654",
VR014,,1978,1956,,"38,386,749","2,006,215,760","395,364,642",,"29,691,096","1,538,088,097","303,372,252",,"8,695,653","468,127,663","91,992,390",
VR014,,1979,1956,,"41,311,880","2,445,891,760","476,523,937",,"26,367,621","1,535,322,312","299,556,644",,"14,944,259","910,569,448","176,967,293",
VR014,,1980,1956,,"40,273,240","2,384,524,460","464,565,849",,"28,217,445","1,649,231,951","321,675,088",,"12,055,795","735,292,509","142,890,761",
VR014,,1981,1956,,"58,715,848","2,915,591,468","577,504,365",,"32,349,300","1,879,471,914","366,774,907",,"26,366,548","1,036,119,554","210,729,458",
VR014,,1982,1956,,"59,286,657","2,925,002,609","579,749,755",,"35,362,985","2,063,994,183","402,621,736",,"23,923,672","861,008,426","177,128,019",
VR014,,1983,1956,,"61,082,199","2,951,495,628","586,259,357",,"36,640,969","2,159,254,210","420,849,903",,"24,441,230","792,241,418","165,409,454",
VR014,,1984,1956,,"61,183,979","2,960,804,148","588,017,457",,"37,512,155","2,250,110,161","437,887,628",,"23,671,824","710,693,987","150,129,829",
VR014,,1985,1956,,"62,251,937","3,058,498,105","606,468,682",,"38,547,409","2,338,162,793","454,590,611",,"23,704,528","720,335,312","151,878,071",
VR014,,1986,1956,,"58,768,153","2,959,630,842","585,392,858",,"39,318,866","2,403,467,712","466,982,160",,"19,449,287","556,163,130","118,410,698",
VR014,,1987,1956,,"58,799,945","3,004,319,710","593,376,406",,"40,153,383","2,467,978,144","479,295,402",,"18,646,562","536,341,566","114,081,004",
VR014,,1988,1956,,"53,377,764","3,189,489,545","620,902,594",,"41,045,881","2,525,080,566","490,348,473",,"12,331,883","664,408,979","130,554,121",
VR014,,1989,1956,,"47,732,675","2,980,791,931","578,122,698",,"41,812,985","2,576,304,420","500,230,142",,"5,919,690","404,487,511","77,892,556",
VR014,,1990,1956,,"47,980,240","3,002,692,466","582,267,156",,"42,533,698","2,627,342,205","510,032,311",,"5,446,542","375,350,261","72,234,845",
VR014,,1991,1956,,"48,299,487","3,022,885,700","586,179,505",,"43,303,705","2,683,778,885","520,844,432",,"4,995,782","339,106,815","65,335,073",
VR014,,1992,1956,,"48,836,870","3,055,338,299","592,491,372",,"43,972,955","2,732,307,896","530,148,737",,"4,863,915","323,030,403","62,342,635",
VR014,,1993,1956,,"48,837,120","3,056,300,760","592,662,878",,"44,600,854","2,774,520,575","538,287,789",,"4,236,266","281,780,185","54,375,089",
VR014,,1994,1956,,"49,378,128","3,084,262,445","598,179,275",,"45,301,031","2,820,808,440","547,224,241",,"4,077,097","263,454,005","50,955,034",
VR014,,1995,1956,,"48,908,978","3,094,610,419","599,551,401",,"45,971,487","2,865,529,777","555,852,230",,"2,937,491","229,080,642","43,699,171",
VR014,,1996,1956,,"49,451,934","3,120,019,921","604,615,621",,"46,593,320","2,904,706,689","563,445,044",,"2,858,614","215,313,232","41,170,577",
VR014,,1997,1956,,"48,099,994","3,035,769,555","588,272,513",,"46,917,221","2,934,072,658","568,994,206",,"1,182,773","101,696,897","19,278,307",
VR014,,1998,1956,,"48,012,461","3,036,805,264","588,369,270",,"47,158,462","2,956,963,100","573,308,480",,"853,999","79,842,164","15,060,790",
VR014,,1999,1956,,"49,244,647","3,131,568,362","606,463,217",,"47,437,517","2,981,772,189","578,001,963",,"1,807,130","149,796,173","28,461,254",
VR014,,2000,1956,,"48,357,570","3,104,324,103","600,728,407",,"47,589,714","3,000,528,884","581,491,651",,"767,856","103,795,219","19,236,756",
VR014,,2001,1956,,"48,291,818","3,136,790,489","606,439,592",,"47,682,279","3,017,851,506","584,666,533",,"609,539","118,938,983","21,773,059",
VR014,,2002,1956,,"48,182,559","3,103,020,448","600,321,429",,"47,714,498","3,030,672,914","586,980,141",,"468,061","72,347,534","13,341,288",
VR014,,2003,1956,,"48,147,202","3,088,773,599","597,751,046",,"47,739,002","3,037,572,116","588,232,261",,"408,200","51,201,483","9,518,785",
VR014,,2004,1956,,"48,252,719","3,087,398,002","597,611,795",,"47,764,470","3,044,210,062","589,438,858",,"488,249","43,187,940","8,172,937",
VR014,,2005,1956,,"48,182,319","3,104,469,987","600,579,114",,"47,835,544","3,051,069,030","590,730,389",,"346,775","53,400,957","9,848,725",
VR014,,2006,1956,,"48,235,109","3,093,373,030","598,657,356",,"47,859,214","3,055,744,309","591,585,959",,"375,895","37,628,721","7,071,397",
VR014,,2007,1956,,"48,193,510","3,091,819,965","598,339,411",,"47,872,216","3,058,854,615","592,152,397",,"321,294","32,965,350","6,187,014",
VR014,,2008,1956,,"48,196,321","3,093,589,236","598,657,039",,"47,880,137","3,060,666,521","592,482,721",,"316,184","32,922,715","6,174,318",
VR014,,2009,1956,,"48,091,985","3,142,587,066","607,271,178",,"47,888,769","3,121,816,175","603,372,076",,"203,216","20,770,891","3,899,105",
VR014,,2010,1956,,"48,091,985","3,142,587,066","607,271,178",,"47,895,370","3,123,783,199","603,728,681",,"196,615","18,803,867","3,542,501",
VR014,,2011,1956,,"48,028,490","3,137,815,982","606,358,736",,"47,908,080","3,125,304,277","604,012,046",,"120,410","12,511,705","2,346,692",
VR014,,2012,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,909,669","3,126,350,465","604,199,788",,"1,934","141,408","27,096",
VR014,,2013,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR014,,2014,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR014,,2015,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR014,,2016,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR014,,2017,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR014,,2018,1956,,"47,911,603","3,126,491,873","604,226,884",,"47,911,603","3,126,491,873","604,226,884",,0,0,0,
VR024,,1984,1982,,"6,456,864","181,365,844","38,728,366",,"580,214","22,526,540","4,588,495",,"5,876,650","158,839,304","34,139,871",
VR024,,1985,1982,,"6,458,180","194,522,866","41,070,790",,"1,354,310","56,694,085","11,442,225",,"5,103,870","137,828,781","29,628,565",
VR024,,1986,1982,,"8,454,858","300,391,087","61,905,229",,"2,601,737","95,405,722","19,577,844",,"5,853,121","204,985,365","42,327,385",
VR024,,1987,1982,,"8,630,847","305,142,794","62,926,718",,"3,411,033","128,165,167","26,216,223",,"5,219,814","176,977,627","36,710,495",
VR024,,1988,1982,,"11,217,876","339,816,810","71,683,501",,"3,934,458","153,131,072","31,181,980",,"7,283,418","186,685,738","40,501,521",
VR024,,1989,1982,,"10,734,461","329,013,742","69,277,831",,"4,896,782","172,566,288","35,602,527",,"5,837,679","156,447,454","33,675,304",
VR024,,1990,1982,,"10,928,532","304,430,205","65,097,608",,"6,550,135","202,653,285","42,609,438",,"4,378,397","101,776,920","22,488,170",
VR024,,1991,1982,,"11,089,087","303,409,240","65,076,496",,"8,013,382","230,118,605","48,959,753",,"3,075,705","73,290,635","16,116,743",
VR024,,1992,1982,,"13,363,191","356,467,972","76,791,656",,"8,855,852","254,336,204","54,111,404",,"4,507,339","102,131,768","22,680,252",
VR024,,1993,1982,,"13,363,191","356,469,407","76,791,911",,"9,427,778","270,283,619","57,520,949",,"3,935,413","86,185,788","19,270,962",
VR024,,1994,1982,,"13,363,191","356,469,407","76,791,911",,"9,964,223","281,404,649","60,036,225",,"3,398,968","75,064,758","16,755,686",
VR024,,1995,1982,,"12,578,689","339,094,708","72,915,826",,"10,247,429","288,872,883","61,648,298",,"2,331,260","50,221,825","11,267,528",
VR024,,1996,1982,,"11,321,884","321,608,210","68,547,544",,"10,439,819","294,559,549","62,852,550",,"882,065","27,048,661","5,694,994",
VR024,,1997,1982,,"12,007,061","334,102,809","71,455,959",,"10,658,554","301,235,017","64,259,091",,"1,348,507","32,867,792","7,196,868",
VR024,,1998,1982,,"12,014,014","334,937,170","71,611,375",,"10,817,347","308,529,213","65,715,783",,"1,196,667","26,407,957","5,895,592",
VR024,,1999,1982,,"11,575,734","339,360,090","71,960,092",,"10,919,649","313,016,320","66,616,503",,"656,085","26,343,770","5,343,589",
VR024,,2000,1982,,"11,413,043","336,089,000","71,215,356",,"10,987,824","316,230,902","67,256,668",,"425,219","19,858,098","3,958,688",
VR024,,2001,1982,,"11,247,011","330,323,784","70,023,485",,"11,055,059","318,999,434","67,816,524",,"191,952","11,324,350","2,206,961",
VR024,,2002,1982,,"11,190,382","323,998,887","68,841,430",,"11,081,780","319,974,462","68,016,738",,"108,602","4,024,425","824,692",
VR024,,2003,1982,,"11,190,382","323,998,887","68,841,430",,"11,100,918","320,847,872","68,191,287",,"89,464","3,151,015","650,143",
VR024,,2004,1982,,"11,365,096","329,869,743","70,060,780",,"11,133,318","321,924,447","68,415,248",,"231,778","7,945,296","1,645,532",
VR024,,2005,1982,,"11,541,952","339,755,605","71,996,686",,"11,176,052","323,709,419","68,775,593",,"365,900","16,046,186","3,221,093",
VR024,,2006,1982,,"11,445,237","337,640,105","71,523,547",,"11,219,431","325,695,449","69,172,358",,"225,806","11,944,656","2,351,189",
VR024,,2007,1982,,"11,445,237","337,640,105","71,523,547",,"11,260,913","327,706,910","69,571,751",,"184,324","9,933,195","1,951,796",
VR024,,2008,1982,,"11,445,237","337,640,105","71,523,547",,"11,287,442","329,433,686","69,905,536",,"157,795","8,206,419","1,618,011",
VR024,,2009,1982,,"11,368,623","339,878,864","71,845,288",,"11,311,807","337,150,099","71,302,927",,"56,816","2,728,765","542,362",
VR024,,2010,1982,,"11,407,352","343,041,393","72,446,745",,"11,328,643","338,290,141","71,522,618",,"78,709","4,751,252","924,127",
VR024,,2011,1982,,"11,410,454","343,041,471","72,449,861",,"11,331,413","338,474,056","71,558,112",,"79,041","4,567,415","891,749",
VR024,,2012,1982,,"11,410,454","343,041,471","72,449,861",,"11,333,373","338,701,674","71,600,575",,"77,081","4,339,797","849,287",
VR024,,2013,1982,,"11,378,125","342,577,906","72,335,047",,"11,341,552","339,389,081","71,731,068",,"36,573","3,188,825","603,980",
VR024,,2014,1982,,"11,378,450","341,400,977","72,125,954",,"11,348,981","339,888,375","71,827,339",,"29,469","1,512,602","298,615",
VR024,,2015,1982,,"11,349,855","339,906,319","71,831,406",,"11,349,855","339,906,319","71,831,406",,0,0,0,
VR024,,2016,1982,,"11,349,855","339,906,319","71,831,406",,"11,349,855","339,906,319","71,831,406",,0,0,0,
VR024,,2017,1982,,"11,349,855","339,906,319","71,831,406",,"11,349,855","339,906,319","71,831,406",,0,0,0,
VR024,,2018,1982,,"11,349,836","339,902,268","71,830,666",,"11,349,836","339,902,268","71,830,666",,0,0,0,
VR039,,1975,1948,,"5,582,943","1,299,370,575","236,787,672",,"4,825,956","979,145,369","179,051,111",,"756,987","320,225,206","57,736,561",
VR039,,1976,1948,,"5,582,943","1,299,370,575","236,787,672",,"4,916,892","1,003,778,621","183,525,188",,"666,051","295,591,954","53,262,484",
VR039,,1977,1948,,"15,225,720","1,613,931,137","302,402,079",,"11,382,054","1,163,135,913","218,345,740",,"3,843,666","450,795,224","84,056,339",
VR039,,1978,1948,,"16,298,980","1,727,961,545","323,765,447",,"13,144,996","1,368,845,510","256,711,813",,"3,153,984","359,116,035","67,053,634",
VR039,,1979,1948,,"18,568,469","1,914,721,045","359,266,164",,"10,801,437","1,671,371,108","308,198,431",,"7,767,032","243,349,937","51,067,733",
VR039,,1980,1948,,"23,915,398","2,471,176,743","463,626,562",,"12,311,970","1,832,696,291","338,414,513",,"11,603,428","638,480,452","125,212,049",
VR039,,1981,1948,,"24,152,649","2,499,267,743","468,862,212",,"13,592,782","1,906,002,383","352,739,113",,"10,559,867","593,265,360","116,123,099",
VR039,,1982,1948,,"30,999,304","2,715,636,673","514,208,676",,"14,861,201","1,998,242,082","370,420,290",,"16,138,103","717,394,591","143,788,386",
VR039,,1983,1948,,"24,817,412","2,314,919,338","436,724,768",,"16,347,341","2,051,140,107","381,318,890",,"8,470,071","263,779,231","55,405,878",
VR039,,1984,1948,,"20,588,660","2,325,017,291","434,292,804",,"17,478,141","2,103,594,402","391,783,195",,"3,110,519","221,422,889","42,509,609",
VR039,,1985,1948,,"21,797,216","2,330,663,639","436,506,049",,"18,196,734","2,136,456,265","398,349,094",,"3,600,482","194,207,374","38,156,955",
VR039,,1986,1948,,"23,484,461","2,352,445,270","442,069,029",,"18,990,691","2,160,308,580","403,387,235",,"4,493,770","192,136,690","38,681,794",
VR039,,1987,1948,,"25,691,096","2,386,119,624","450,267,542",,"19,897,773","2,181,869,591","408,130,796",,"5,793,323","204,250,033","42,136,746",
VR039,,1988,1948,,"26,711,394","2,393,639,015","452,625,809",,"20,917,419","2,199,237,932","412,240,894",,"5,793,975","194,401,083","40,384,915",
VR039,,1989,1948,,"29,626,317","2,405,708,068","457,688,251",,"22,027,141","2,217,967,402","416,683,262",,"7,599,176","187,740,666","41,004,989",
VR039,,1990,1948,,"30,224,800","2,350,231,967","448,415,541",,"22,946,782","2,235,997,844","420,811,167",,"7,278,018","114,234,123","27,604,374",
VR039,,1991,1948,,"30,937,935","2,358,705,801","450,636,476",,"23,910,551","2,256,224,053","425,373,906",,"7,027,384","102,481,748","25,262,570",
VR039,,1992,1948,,"31,104,512","2,361,288,115","451,262,540",,"25,012,346","2,279,370,244","430,594,240",,"6,092,166","81,917,871","20,668,300",
VR039,,1993,1948,,"30,036,968","2,396,809,132","456,515,461",,"26,253,771","2,301,356,323","435,747,779",,"3,783,197","95,452,809","20,767,682",
VR039,,1994,1948,,"30,201,922","2,398,006,411","456,893,454",,"27,427,519","2,320,061,079","440,249,775",,"2,774,403","77,945,332","16,643,679",
VR039,,1995,1948,,"30,369,552","2,399,566,473","457,338,675",,"28,293,652","2,335,924,031","443,938,497",,"2,075,900","63,642,442","13,400,178",
VR039,,1996,1948,,"32,256,103","2,466,682,291","471,167,543",,"28,983,382","2,352,785,079","447,628,414",,"3,272,721","113,897,212","23,539,129",
VR039,,1997,1948,,"32,333,609","2,501,527,143","477,445,200",,"29,416,704","2,381,830,297","453,229,924",,"2,916,905","119,696,846","24,215,276",
