FACILITY_ID,FACILITY_NAME,DUTY,OPERATOR,HOST_TYPE,CURRENT_STATUS,STATUS_SINCE_YEAR,WATER_DEPTH_M,WATER_DEPTH_FT,COUNTRY,LOCATION,US_GOM_FLAG
342,Stybarrow Venture FPSO,Oil,BHP Billiton,FPSO,Producing,2007,825,2723,Australia,WA-255-P(2),
1704,Su Tu Den WHP-A,Oil,Cuu Long JOC,Fixed Platform,Producing,2003,48,158,Viet nam,15-1,
1707,Su Tu Nau North,Oil,Cuu Long JOC,Fixed Platform,Under Construction,2012,,,Viet nam,15-1,
1707,Su Tu Nau South,Oil,Cuu Long JOC,Fixed Platform,Under Construction,2012,,,Viet nam,15-1,
1706,Su Tu Trang CPP,Gas,Cuu Long JOC,Fixed Platform,Producing,2012,50,165,Viet nam,15-1,
1705,Su Tu Vang WHP,Oil,Cuu Long JOC,Fixed Platform,Producing,2008,50,165,Viet nam,15-1,
1692,Suizhong 36-1 Complex,Oil,CNOOC (NOC),Fixed Platform,Producing,1993,32,106,China,36-1,
127,Tahiti Spar Platform,Oil/Gas,Chevron,SPAR,Producing,2009,1339,4419,US,Green Canyon 641,Y
1324,Takula Platform,Gas,Chevron,Fixed Platform,Producing,2008,57,188,Angola,Block 0,
459,Tamar Platform,Gas,Noble Energy,Fixed Platform,Producing,2013,244,805,Israel,Matan Block,
1385,Tapis A Platform,Oil/Gas,ExxonMobil,Fixed Platform,Producing,1978,,,Malaysia,61,
1385,Tapis B Platform,Oil/Gas,ExxonMobil,Fixed Platform,Producing,1978,61,201,Malaysia,,
1385,Tapis C Platform,Oil/Gas,ExxonMobil,Fixed Platform,Producing,1978,61,201,Malaysia,,
1385,Tapis D Platform,Oil/Gas,ExxonMobil,Fixed Platform,Producing,1978,61,201,Malaysia,,
1385,Tapis E Platform,Oil/Gas,ExxonMobil,Fixed Platform,Producing,1978,61,201,Malaysia,,
1385,Tapis R Platform,Oil,ExxonMobil,Fixed Platform,Under Construction,2011,60,198,Malaysia,,
1365,Tapti Processing Platform,Gas,BG,Fixed Platform,Under Construction,2010,20,66,India,Tapti Daman Block,
1146,Tartan Platform,Oil/Gas,Talisman,Fixed Platform,Suspended,2012,138,455,UK,15/16,
491,Taurt Subsea Tie-back,Gas,Gupco (NOC),Subsea Tieback,Producing,2008,100,330,Egypt,Ras El Bar Concession,
407,Telemark Hub (ATP Titan),Oil/Gas,ATP,FPU/FPS,Producing,2010,1201,3963,US,Mississippi Canyon 941,Y
1442,Telok A Platform,Gas,ExxonMobil,Fixed Platform,Producing,2013,70,231,Malaysia,,
1442,Telok B Platform,Gas,ExxonMobil,Fixed Platform,Prospect,2013,70,231,Malaysia,,
1038,TEN FPSO,Oil,Tullow,FPSO,Under Construction,2013,1425,4703,Ghana,Deepwater Tano License,
1503,Tern Alpha Platform,Oil,TAQA Bratani,Fixed Platform,Producing,1989,167,551,UK,"P296, 210/25",
698,TGT H1 Platform,Oil/Gas,Hoang Long,Fixed Platform,Producing,2012,45,149,Viet nam,16-1,
698,TGT H4 Platform,Oil/Gas,Hoang Long,Fixed Platform,Producing,2012,45,149,Viet nam,16-1,
1374,Thapsus FSO,Oil,Topic SA,FSO/FSU,Under Construction,2011,76,251,Tunisia,Halk el Menzel Concession,
492,Thebaud Fixed Platform,Gas,ExxonMobil,Fixed Platform,Producing,1999,30,99,Canada,,
1312,Thistle Alpha Platform,Oil,EnQuest PLC,Fixed Platform,Producing,1978,160,528,UK,"211/18, P. 236",
368,Thunder Hawk FPU,Oil/Gas,Murphy,FPU/FPS,Producing,2009,1850,6105,US,MC 736,Y
129,Thunder Horse Semisub,Oil/Gas,BP,Semisub,Producing,2008,1841,6075,US,Mississippi Canyon 778,Y
1304,Thylacine Platform,Gas,Origin Energy,Fixed Platform,Producing,2006,100,330,Australia,"T/L3, T/L2",
1392,Tiffany Platform,Oil,CNR International,Fixed Platform,Producing,1993,,,UK,,
366,Tiro Tiro Moana Platform,Oil,OMV,Fixed Platform,Producing,2009,102,337,New Zealand,Block PMP 38160,
539,Tombua Landana Compliant Tower,Oil,Chevron,Compliant Tower,Producing,2009,369,1218,Angola,14,
1028,Triton FPSO,Oil/Gas,Dana Petroleum,FPSO,Producing,2000,91,300,UK,21/30,
770,Troll A,Oil/Gas,Statoil,Fixed Platform,Producing,1995,340,1122,Norway,"31/2, 31/3, 31/5, 31/6",
770,Troll B & C,Oil,Statoil,Semisub,Producing,1999,350,1155,Norway,"31/2, 31/3, 31/5",
1194,TSB FPU,Gas,Kangean,FPU/FPS,Producing,1994,100,330,Indonesia,Kangean Block,
1262,Tsimin C,Oil/Gas,Pemex (NOC),Fixed Platform,Producing,2013,22,73,Mexico,,
353,Tubular Bells FPS,Oil/Gas,Hess Corp.,FPU/FPS,Under Construction,2011,1311,4326,US,"MC 683, 726",Y
479,Tune South (Sor) Subsea,Gas,Statoil,Subsea Tieback,Producing,2009,,,Norway,"Block 30/8, PL 190",
479,Tune Subsea,Gas,Statoil,Subsea Tieback,Producing,2002,95,314,Norway,30/8,
1429,Tyra East,Oil/Gas,Maersk Oil,Fixed Platform,Producing,1984,38,125,Denmark,"5504/11, 5504/12",
1429,Tyra Southeast Platform,Oil/Gas,Maersk Oil,Fixed Platform,Under Construction,2013,38,125,Denmark,5504/12,
1429,Tyra West,Oil/Gas,Maersk Oil,Fixed Platform,Producing,1984,40,132,Denmark,5504/11,
317,Tyrihans Subsea,Oil/Gas,Statoil (pre-merger),Subsea Tieback,Producing,2009,270,891,Norway,Norwegian Blocks 6406/3 and 6407/1,
433,Ula Fixed Platform,Oil,BP,Fixed Platform,Producing,1986,70,231,Norway,"7/12, PL 019, 019B",
1035,Umm Shaif Complex,Oil,ADMA/OPCO,Fixed Platform,Producing,1962,13,43,UAE,,
610,Umuroa FPSO,Oil,Australian Worldwide Expl.,FPSO,Producing,2007,120,396,New Zealand,PMP 38158,
318,Unity FSO,Oil,Total,FSO/FSU,Producing,2003,40,132,Nigeria,"OML 99, OML 70",
149,Ursa TLP,Oil/Gas,Shell,TLP,Producing,1999,1222,4033,US,Mississippi Canyon 810,Y
341,Usan FPSO,Oil/Gas,Elf,FPSO,Producing,2012,750,2475,Nigeria,OPL 222,
1104,Valemon Fixed Platform,Gas,Statoil,Fixed Platform,Under Construction,2011,,,Norway,34/10,
462,Valhall Flank North Platform,Oil/Gas,BP,Fixed Platform,Producing,2004,70,231,Norway,"2/8, 2/11",
462,Valhall Flank South Platform,Oil/Gas,BP,Fixed Platform,Producing,1982,70,231,Norway,"2/8, 2/11",
462,Valhall Production Platform,Oil/Gas,BP,Fixed Platform,Producing,1981,70,231,Norway,"2/8, 2/11",
462,Valhall Quarters Platform,Oil/Gas,BP,Fixed Platform,Producing,1982,70,231,Norway,"2/8, 2/11",
462,Valhall Water Injection Platform,Oil/Gas,BP,Fixed Platform,Under Construction,2008,70,231,Norway,"2/8, 2/11",
664,Varg Wellhead Platform,Oil,Talisman,Fixed Platform,Producing,1998,84,277,Norway,15/12,
379,Veer Prem MOPU,Oil/Gas,Oriental Oil,Semisub,Producing,2011,41,135,Nigeria,OML 67,
1690,Vega Pleyade Wellhead Platform,Gas,Total,Fixed Platform,Prospect,2013,50,165,Argentina,,
337,Venture 1 FPSO,Oil/Gas,Sinopec,FPSO,Under Construction,2007,110,363,Australia,AC/P22,
492,Venture Fixed Platform,Gas,ExxonMobil,Fixed Platform,Producing,1999,,,Canada,,
549,Veslefrikk A,Gas,Statoil,Fixed Platform,Producing,1989,185,611,Norway,"30/3, 30/6",
549,Veslefrikk B,Oil,Statoil,Semisub,Producing,1989,185,611,Norway,"30/3, 30/6",
1197,Viking Complex,Oil/Gas,ConocoPhillips,Fixed Platform,Producing,1987,,,UK,"49/12, 49/16 and 49/17",
138,Virgo Platform,Oil/Gas,W&T Offshore,Fixed Platform,Producing,1999,345,1139,US,Viosca Knoll 823,Y
379,Virini Prem FSO,Oil,Oriental Oil,FSO/FSU,Producing,2011,41,135,Nigeria,OML 67,
198,Visund A,Oil/Gas,Statoil,FPU/FPS,Producing,2002,335,1106,Norway,"34/8, 34/7",
198,Visund North Subsea,Oil,Statoil,Subsea Tieback,Producing,2013,,,Norway,,
1585,Vladimir Filanovsky CPP,Oil/Gas,Lukoil,Fixed Platform,Prospect,2011,10,33,Russian Federation,,
1585,Vladimir Filanovsky Platform,Oil/Gas,Lukoil,Fixed Platform,Prospect,2011,10,33,Russian Federation,,
1585,Vladimir Filanovsky Qarters Platform,Oil/Gas,Lukoil,Fixed Platform,Prospect,2011,10,33,Russian Federation,,
902,Voyageur Spirit FPSO,Oil/Gas,E.ON,FPSO,Producing,2013,91,300,UK,"22/14b, P1114",
1893,Wassana FSO,Oil,Mubadala Petroleum,FSO/FSU,Prospect,2012,60,198,Thailand,G10/48,
1893,Wassana Platform,Oil,Mubadala Petroleum,Fixed Platform,Prospect,2012,60,198,Thailand,G10/48,
726,Weizhou Platform,Oil/Gas,CNOOC China Limited,Fixed Platform,Producing,2013,29,96,China,22/12,
1242,West Acis Wellhead Platform,Oil/Gas,BC Petroleum,Fixed Platform,Under Construction,2012,60,198,Malaysia,Balai Cluster SFRSC,
273,West Azeri Platform,Oil/Gas,AIOC,Fixed Platform,Producing,2005,118,389,Azerbaijan,,
380,West Bukha Platform,Gas,DNO,Fixed Platform,Producing,2009,90,297,Oman,Block 8,
273,West Chirag Platform,Oil/Gas,AIOC,Fixed Platform,Producing,2014,170,561,Azerbaijan,,
1866,West Desaru FPF5,Oil,Petrofac,FPSO,Producing,2013,,,Malaysia,PM304,
1866,West Desaru WHP,Oil,Petrofac,Fixed Platform,Producing,2013,,,Malaysia,PM304,
700,West Seahorse MOPU,Oil,Hibiscus Petroleum,MOPU,Under Construction,2013,39,129,Australia,"VIC/P57, VIC/L31",
1322,West Seno A TLP,Oil/Gas,Chevron,TLP,Producing,2003,1021,3369,Indonesia,Makassar Strait PSC,
1322,West Seno FPU,Oil/Gas,Chevron,FPU/FPS,Producing,2003,975,3218,Indonesia,Makassar Strait PSC,
963,West Sole Alpha Platform,Gas,BP,Fixed Platform,Producing,1968,,,UK,,
320,West Tuna Platform,Oil/Gas,BHP Billiton,Fixed Platform,Producing,1993,61,201,Australia,VIC/L04,
1107,Western Isles FPSO,Oil/Gas,Dana Petroleum,FPSO,Under Construction,2012,155,512,UK,210/24a,
376,Wheatstone Platform,Gas,Chevron,Fixed Platform,Under Construction,2011,200,660,Australia,"WA-253-P, WA-17-R",
376,Wheatstone Subsea,Gas,Chevron,Subsea Tieback,Under Construction,2011,213,703,Australia,"WA-17-R, WA-253-P, WA-16-R",
954,Who Dat FPS,Oil/Gas,LLOG,FPU/FPS,Producing,2011,914,3016,US,MC 547,Y
865,WHP-2,Oil/Gas,OGX,Fixed Platform,Under Construction,2011,105,347,Brazil,BM-C-39,
639,Xikomba FPSO,Oil,Esso,FPSO,Producing,2003,1341,4425,Angola,Block 15,
1787,Yadana WHP 1,Gas,Total,Fixed Platform,Producing,2000,40,132,Myanmar,M5. M6,
1787,Yadana WHP 2,Gas,Total,Fixed Platform,Producing,2000,40,132,Myanmar,"M5, M6",
1788,Yetagun FSO,Gas,Petronas (NOC),FSO/FSU,Producing,2000,105,347,Myanmar,"M12, M13, M14",
1788,Yetagun Platform,Gas,Petronas (NOC),Fixed Platform,Producing,2000,105,347,Myanmar,"M12, M13, M14",
873,Yme MOPU,Oil,Talisman,MOPU,Suspended,2013,93,307,Norway,"9/2, 9/5, PL 316",
622,Yoho FSO,Oil,ExxonMobil,FSO/FSU,Producing,2004,95,314,Nigeria,OML 104,
622,Yoho Wellhead Platform I,Oil,ExxonMobil,Fixed Platform,Producing,2004,95,314,Nigeria,OML 104,
622,Yoho Wellhead Platform II,Oil,ExxonMobil,Fixed Platform,Producing,2004,95,314,Nigeria,OML 104,
591,Yolla Platform,Gas,Origin Energy,Fixed Platform,Producing,2006,80,264,Australia,"T/L 1, T/RL 1",
1417,York Platform,Gas,Centrica,Fixed Platform,Producing,2013,43,142,UK,47/3,
359,Yttergryta Subsea,Gas,Statoil,Subsea Tieback,Producing,2009,297,980,Norway,6507/11,
475,Yuri Korchagin FSO,Oil/Gas,Lukoil,FSO/FSU,Producing,2010,13,43,Russian Federation,Lagansky,
784,Zaafarana Platform,Oil,BG,Fixed Platform,Producing,1994,60,198,Egypt,North Zaafarana Concession,
592,Zakum Central Complex,Oil/Gas,ADOC (NOC),Fixed Platform,Producing,1966,24,79,UAE,ADMA,
1623,Zawtika PUQ,Gas,PTTEP (NOC),Fixed Platform,Under Construction,2011,150,495,Myanmar,Block M9,
1623,Zawtika WHP 1,Gas,PTTEP (NOC),Fixed Platform,Under Construction,2011,150,495,Myanmar,Block M9,
1623,Zawtika WHP 2,Gas,PTTEP (NOC),Fixed Platform,Under Construction,2011,150,495,Myanmar,Block M9,
1623,Zawtika WHP 3,Gas,PTTEP (NOC),Fixed Platform,Under Construction,2011,150,495,Myanmar,Block M9,
1730,Zetung WHP,Gas,Hess Corp.,Fixed Platform,Prospect,2013,,,Malaysia,"PM302, PM325, PM326B",
1130,Zhao Dong C4,Oil,Roc Oil,Fixed Platform,Producing,2009,,,China,Block 09/05,
1712,Zora WHP,Gas,Dana Gas,Fixed Platform,Under Construction,2013,24,79,UAE,Shrajah Western Offshore Concession,
