API Well Number,Status Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
608174016100,6/10/2009,A058,01,00,03026,"EnVen Energy Ventures, LLC",G02642,MC,150,G02638,MC,194
608174016300,5/27/1983,A016,01,00,03295,Fieldwood Energy LLC,G02968,MC,311,G02968,MC,311
608174016300,5/27/1983,A016,01,00,03295,Fieldwood Energy LLC,G02968,MC,311,G02968,MC,311
608174016403,11/7/2007,A062,00,03,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016403,11/7/2007,A062,00,03,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016403,11/7/2007,A062,00,03,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016403,8/11/2015,A062,00,03,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016501,4/23/2001,A060,00,01,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016501,4/23/2001,A060,00,01,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016501,6/23/2013,A060,00,01,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016501,9/10/2018,A060,00,01,03026,"EnVen Energy Ventures, LLC",G02638,MC,194,G02638,MC,194
608174016600,12/23/2007,A005,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174016600,12/23/2007,A005,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174016600,7/30/2015,A005,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174016700,3/9/1982,A003,01,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174016700,6/3/2007,A003,01,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174016700,6/3/2007,A003,01,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174016700,7/28/2015,A003,01,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174016806,3/6/2008,A017,02,04,03295,Fieldwood Energy LLC,G02968,MC,311,G02968,MC,311
608174017100,3/2/2008,A018,00,00,03295,Fieldwood Energy LLC,G02968,MC,311,G02968,MC,311
608174017200,5/19/1996,A006,00,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174017200,8/7/2015,A006,00,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174017400,1/19/2010,A005,01,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174017400,2/14/2011,A005,01,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174017601,12/23/2007,A044,00,01,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174017601,12/23/2007,A044,00,01,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174017601,8/4/2015,A044,00,01,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174017900,3/9/2010,A010,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174017900,2/4/2011,A010,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174018000,3/30/2008,A019,00,00,03295,Fieldwood Energy LLC,G02968,MC,311,G02968,MC,311
608174018101,2/6/2010,A012,00,01,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174018101,3/31/2010,A012,00,01,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174018200,6/3/2007,A007,00,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174018200,6/3/2007,A007,00,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174018200,7/27/2015,A007,00,00,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174018501,4/26/2010,A014,01,01,00276,Exxon Mobil Corporation,G02969,MC,312,G02970,MC,268
608174018501,1/19/2011,A014,01,01,00276,Exxon Mobil Corporation,G02969,MC,312,G02970,MC,268
608174018600,12/23/2007,A010,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174018600,12/23/2007,A010,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174018600,8/2/2015,A010,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174018800,12/30/2007,A009,01,00,00105,Apache Corporation,G02637,MC,193,G02640,MC,148
608174018800,12/30/2007,A009,01,00,00105,Apache Corporation,G02637,MC,193,G02640,MC,148
608174018800,7/29/2015,A009,01,00,00105,Apache Corporation,G02637,MC,193,G02640,MC,148
608174019002,2/7/2010,A011,00,02,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174019002,2/20/2011,A011,00,02,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174019103,6/3/2007,A011,00,03,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174019103,6/3/2007,A011,00,03,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174019103,8/2/2015,A011,00,03,00105,Apache Corporation,G04501,MC,149,G02640,MC,148
608174019300,6/4/1983,A012,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174019300,8/1/2015,A012,00,00,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174019403,3/8/2010,A013,00,02,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174019403,2/11/2011,A013,00,02,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174019501,6/3/2007,A014,00,01,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174019501,6/3/2007,A014,00,01,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174019501,7/29/2015,A014,00,01,00105,Apache Corporation,G02640,MC,148,G02640,MC,148
608174019701,10/22/1983,A015,00,01,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174019701,8/3/2015,A015,00,01,00105,Apache Corporation,G02636,MC,192,G02640,MC,148
608174019900,3/7/2003,A016,00,00,00276,Exxon Mobil Corporation,G02969,MC,312,G02970,MC,268
608174020101,8/3/1996,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020101,8/3/1996,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020101,1/15/2005,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020101,11/16/2012,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020101,11/16/2012,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020101,11/16/2012,A001,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174020301,2/10/2010,A015,00,01,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174020301,2/17/2011,A015,00,01,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174021000,4/17/2019,A004,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174021301,5/25/2005,B001,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021301,11/11/2007,B001,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021301,11/11/2007,B001,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021400,6/1/2009,A003,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174021400,6/1/2009,A003,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174021400,6/1/2009,A003,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174021601,6/9/2004,B002,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021601,11/11/2007,B002,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021601,11/11/2007,B002,00,01,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021800,6/6/2005,B003,00,00,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021800,11/11/2007,B003,00,00,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174021800,11/11/2007,B003,00,00,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174022001,3/1/2004,A007,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022001,3/5/2017,A007,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022001,3/5/2017,A007,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022001,3/5/2017,A007,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022100,11/11/2007,B004,00,00,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174022100,10/25/2011,B004,00,00,00078,Chevron U.S.A. Inc.,G03206,MC,63,G03206,MC,63
608174022202,11/18/2012,A002,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174022202,11/18/2012,A002,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174022202,11/18/2012,A002,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174022700,1/15/2005,A009,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022700,1/5/2017,A009,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022700,1/5/2017,A009,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174022700,1/5/2017,A009,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023000,6/10/2010,A001,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174023100,8/11/1985,A005,01,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174023100,3/25/2017,A005,01,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174023100,3/25/2017,A005,01,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174023100,3/25/2017,A005,01,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174023600,3/20/1985,A011,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023600,3/20/1985,A011,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023600,4/15/2016,A011,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023600,4/15/2017,A011,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023600,4/15/2017,A011,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174023900,2/25/2010,A004,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174024101,2/5/1990,A010,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174024101,2/5/1990,A010,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174024101,2/5/1990,A010,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174024101,3/24/2017,A010,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174024101,3/24/2017,A010,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174024400,10/30/1995,A013,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174024400,10/30/1995,A013,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174024700,7/20/1985,A016,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174024700,7/20/1985,A016,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174024700,2/19/2017,A016,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174024700,2/19/2017,A016,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174024700,2/19/2017,A016,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174025000,9/9/1985,A019,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174025000,9/9/1985,A019,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174025000,9/9/1985,A019,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174025000,4/5/2017,A019,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174025000,4/5/2017,A019,00,00,00276,Exxon Mobil Corporation,G03820,MC,325,G03818,MC,280
608174025401,1/9/1986,A008,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174025401,10/19/2013,A008,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174025401,10/19/2013,A008,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174025500,10/21/2011,A015,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174025500,10/21/2011,A015,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174025500,10/21/2011,A015,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174025500,10/21/2011,A015,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174025800,1/5/2017,A021,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174025800,1/5/2017,A021,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174025900,6/5/2009,A018,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174025900,6/5/2009,A018,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174025900,6/5/2009,A018,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174026100,3/15/2011,A010,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174026400,1/4/1986,A023,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174026400,12/17/2013,A023,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174026400,12/17/2013,A023,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174026601,3/15/2019,A026,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174026900,4/24/2010,A018,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174026900,3/4/2011,A018,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174027002,10/31/2011,A014,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027002,10/31/2011,A014,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027002,10/31/2011,A014,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027102,2/11/2004,A017,00,02,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027102,4/16/2017,A017,00,02,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027102,4/16/2017,A017,00,02,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027102,4/16/2017,A017,00,02,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027300,11/16/2010,A011,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174027401,9/8/1996,A022,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174027401,9/8/1996,A022,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174027401,2/11/2017,A022,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174027401,2/11/2017,A022,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174027401,2/11/2017,A022,00,01,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174027500,7/14/1986,A012,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027500,11/11/2012,A012,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027500,11/11/2012,A012,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027500,11/11/2012,A012,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027600,4/10/2013,A027,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027600,4/10/2013,A027,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174027703,10/21/1996,A025,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027703,10/21/1996,A025,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027703,5/27/2017,A025,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027703,5/27/2017,A025,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027703,5/27/2017,A025,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174027800,4/14/2010,A013,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174027900,3/4/2010,A019,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174027900,3/1/2011,A019,00,00,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174028001,10/16/1986,A029,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028001,11/6/2013,A029,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028001,11/6/2013,A029,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028202,3/30/1989,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/1989,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/1989,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/1989,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/2017,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/2017,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028202,3/30/2017,A030,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028301,10/31/1986,A031,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028301,4/11/2017,A031,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028301,4/11/2017,A031,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028301,4/11/2017,A031,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028600,11/15/1986,A033,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028600,3/1/2017,A033,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028600,3/1/2017,A033,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028600,3/1/2017,A033,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174028700,1/6/2010,A016,00,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174028800,11/20/1995,A032,03,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174028800,11/20/1995,A032,03,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029002,4/20/2017,A028,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029002,4/20/2017,A028,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029002,4/20/2017,A028,00,02,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029100,1/14/2011,A017,01,00,02863,Taylor Energy Company LLC,G04935,MC,20,G04935,MC,20
608174029203,9/25/1996,A039,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174029203,9/25/1996,A039,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174029203,1/5/2017,A039,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174029203,1/5/2017,A039,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174029203,1/5/2017,A039,00,03,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174029400,2/5/2013,001,00,00,02481,BP Exploration & Production Inc.,G06973,MC,665,G06975,MC,709
608174029700,4/10/1987,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,4/10/1987,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,4/10/1987,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,4/10/1987,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,5/11/2017,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,5/11/2017,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029700,5/11/2017,A035,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174029900,3/21/2013,002,01,00,02481,BP Exploration & Production Inc.,G06973,MC,665,G06975,MC,709
608174030000,5/23/1987,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030000,5/23/1987,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030000,5/23/1987,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030000,5/19/2017,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030000,5/19/2017,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030000,5/19/2017,A036,01,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030300,10/19/2011,A034,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030300,10/19/2011,A034,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030300,10/19/2011,A034,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,7/16/1987,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,7/16/1987,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,7/16/1987,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,7/16/1987,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,2/23/2017,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,5/23/2017,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,5/23/2017,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030500,5/23/2017,A037,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,8/15/1987,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,8/15/1987,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,8/15/1987,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,4/3/2017,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,4/3/2017,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030600,4/3/2017,A044,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030801,6/10/2009,A045,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030801,6/10/2009,A045,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030801,6/10/2009,A045,00,01,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030900,11/1/1987,A052,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030900,4/2/2017,A052,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030900,4/2/2017,A052,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030900,4/2/2017,A052,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174030900,4/2/2017,A052,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174031300,6/3/2019,A040,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174031500,1/23/1988,A049,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174031500,1/23/1988,A049,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174031500,3/19/2017,A049,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174031500,3/19/2017,A049,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174031500,3/19/2017,A049,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032200,2/29/2004,A054,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174032200,2/29/2004,A054,00,00,00276,Exxon Mobil Corporation,G03818,MC,280,G03818,MC,280
608174032600,6/13/1988,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032600,6/13/1988,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032600,6/13/1988,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032600,7/1/2017,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032600,7/1/2017,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174032600,7/1/2017,A038,01,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174033300,8/16/1988,A041,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174033300,3/8/2017,A041,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174033300,3/8/2017,A041,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174033300,3/8/2017,A041,00,00,00276,Exxon Mobil Corporation,G03205,MC,281,G03818,MC,280
608174034000,10/18/1988,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034000,10/18/1988,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034000,10/18/1988,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034000,6/24/2017,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034000,6/24/2017,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034000,7/19/2017,A043,00,00,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
608174034104,3/29/2010,A020,00,04,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174034104,12/23/2010,A020,00,04,00276,Exxon Mobil Corporation,G02970,MC,268,G02970,MC,268
608174034301,12/14/1988,A024,00,01,00276,Exxon Mobil Corporation,G02969,MC,312,G02970,MC,268
608174034401,1/6/2004,A053,00,01,00276,Exxon Mobil Corporation,G03605,MC,324,G03818,MC,280
