SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-24734,608124014700,981,,001,0,0,5385,New Well,81,H,4/21/2023,Y,E,5766.0,36.0,WR,24,G35068,,2373376.005,9783469.981,26.94357889,-90.74977083,2624,E,5650,N,GC,992,G35012,,N,10193.0,G35068,WR,   24,C,N,10193.0,G35012,GC,  992,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,2/24/2023 4:12:25 PM,4/20/2023 11:51:09 AM
-25214,608114077200,981,,002,0,0,4191,Revised New Well,81,H,6/28/2023,Y,D,4572.0,36.0,GC,563,G34992,,2546526.987,9953200.961,27.40064194,-90.20704972,3713,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/17/2023 3:00:09 PM,7/18/2023 1:00:35 PM
-22889,608084006900,981,,004,0,0,7393,New Well,81,H,4/5/2022,N,E,7774.0,36.0,KC,919,G21447,,1949028.106,9463478.143,26.07777972,-92.05950333,708,W,6998,S,KC,918,G32654,,S,7882.0,G21447,KC,  919,KC918F,S,7882.0,G32654,KC,  918,KC918F,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,1/27/2022 12:59:04 PM,3/14/2022 7:23:01 AM
-22885,608084006800,981,,010,0,0,7400,New Well,82,H,4/1/2022,N,E,7785.0,36.0,KC,919,G21447,,1949001.513,9463322.814,26.07735278,-92.05958778,682,W,6843,S,KC,919,G21447,,S,7882.0,G21447,KC,  919,KC919K,S,7882.0,G21447,KC,  919,KC919K,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,1/19/2022 6:00:53 PM,3/1/2022 9:16:23 AM
-22882,608114078000,981,,002,0,0,4672,New Well,81,H,5/9/2024,Y,D,5083.0,36.0,GC,726,G24179,,2343402.53,9884617.631,27.22317611,-90.83639889,917,E,458,S,GC,770,G24184,,S,8099.0,G24179,GC,  726,C,S,8099.0,G24184,GC,  770,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,2/29/2024 3:16:19 PM,5/20/2024 8:45:36 AM
-22876,608114077200,981,,002,0,0,4191,New Well,81,H,6/28/2023,Y,D,4572.0,36.0,GC,563,G34992,,2546526.987,9953200.961,27.40064194,-90.20704972,3713,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,4/12/2023 1:56:11 PM,7/14/2023 9:36:40 AM
-25228,608114077200,981,,002,0,0,4191,Revised New Well,81,H,6/28/2023,Y,D,4572.0,36.0,GC,563,G34992,,2546526.987,9953200.961,27.40064194,-90.20704972,3713,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/20/2023 11:11:38 AM,7/21/2023 7:54:55 AM
-25811,608174149400,981,,010,0,0,4299,Revised New Well,81,H,2/26/2024,Y,E,4680.0,36.0,MC,82,G35313,,1287177.756,10486983.761,28.89283917,-88.10422056,4138,W,904,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,3/6/2024 7:34:41 AM,3/6/2024 8:14:31 AM
-25807,608174149400,981,,010,0,0,4299,Revised New Well,81,H,2/26/2024,Y,E,4680.0,36.0,MC,82,G35313,,1287177.756,10486983.761,28.89283917,-88.10422056,4138,W,904,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,3/3/2024 7:08:13 PM,3/4/2024 9:21:17 AM
-26141,608114078001,981,13750.0,002,1,0,4675,Bypass,81,M,7/2/2024,Y,D,5093.0,36.0,GC,726,G24179,,2343402.436,9884617.633,27.22317612,-90.83639918,918,E,458,S,GC,770,G24184,,S,8099.0,G24179,GC,  726,C,S,8099.0,G24184,GC,  770,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/2/2024 12:11:38 PM,7/5/2024 11:27:30 AM
-25153,608124014701,981,23550.0,001,0,1,5378,Revised Sidetrack,81,H,6/18/2023,Y,E,5764.0,36.0,WR,24,G35068,,2373373.097,9783470.02,26.94357914,-90.74977975,2627,E,5650,N,WR,24,G35068,,N,10193.0,G35068,WR,   24,C,N,10193.0,G35068,WR,   24,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,6/26/2023 2:33:18 PM,6/27/2023 7:32:43 AM
-25425,608114077203,981,21500.0,002,0,2,4185,Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,10/6/2023 8:33:54 AM,10/11/2023 9:46:19 AM
-25842,608174149400,981,,010,0,0,4299,Revised New Well,81,H,2/26/2024,Y,E,4680.0,36.0,MC,82,G35313,,1287177.756,10486983.761,28.89283917,-88.10422056,4138,W,904,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,3/15/2024 12:19:37 PM,3/18/2024 2:43:24 PM
-26220,608114078001,981,13750.0,002,1,0,4675,Revised Bypass,81,M,7/2/2024,Y,D,5093.0,36.0,GC,726,G24179,,2343402.436,9884617.633,27.22317612,-90.83639918,918,E,458,S,GC,770,G24184,,S,8099.0,G24179,GC,  726,C,S,8099.0,G24184,GC,  770,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/22/2024 3:26:41 PM,7/24/2024 7:34:30 AM
-26188,608114078001,981,13750.0,002,1,0,4675,Revised Bypass,81,M,7/2/2024,Y,D,5093.0,36.0,GC,726,G24179,,2343402.436,9884617.633,27.22317612,-90.83639918,918,E,458,S,GC,770,G24184,,S,8099.0,G24179,GC,  726,C,S,8099.0,G24184,GC,  770,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/10/2024 9:37:56 AM,7/16/2024 9:29:31 AM
-26482,608174150500,2058,,001,0,0,2556,Revised New Well,82,H,7/29/2024,Y,E,2938.0,36.0,MC,589,G35979,,963870.98,10309019.988,28.39145917,-89.10465111,2369,E,2820,N,MC,545,G36132,,R,7191.0,G35979,MC,  589,B,R,7191.0,G36132,MC,  545,B,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",10/11/2024 8:19:51 AM,10/11/2024 2:44:12 PM
-26470,608174150500,2058,,001,0,0,2556,Revised New Well,82,H,7/29/2024,Y,E,2938.0,36.0,MC,589,G35979,,963870.98,10309019.988,28.39145917,-89.10465111,2369,E,2820,N,MC,545,G36132,,R,7191.0,G35979,MC,  589,B,R,7191.0,G36132,MC,  545,B,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",10/7/2024 9:58:49 AM,10/7/2024 12:33:08 PM
-24728,608084007100,2058,,001,0,0,6689,Revised New Well,82,H,2/14/2023,Y,D,7074.0,38.0,KC,736,G36077,,1843955.97,9522241.973,26.24124111,-92.37883694,6516,W,2402,S,KC,736,G36077,,N,10177.0,G36077,KC,  736,F,N,10177.0,G36077,KC,  736,F,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",2/9/2023 11:04:38 AM,2/9/2023 12:11:13 PM
-26382,608174150500,2058,,001,0,0,2556,Revised New Well,82,H,7/29/2024,Y,E,2938.0,36.0,MC,589,G35979,,963870.98,10309019.988,28.39145917,-89.10465111,2369,E,2820,N,MC,545,G36132,,R,7191.0,G35979,MC,  589,B,R,7191.0,G36132,MC,  545,B,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",9/9/2024 9:23:52 AM,9/9/2024 4:27:28 PM
-24536,608084007000,2058,,002,0,0,6800,Revised New Well,82,H,10/1/2022,Y,E,7182.0,38.0,KC,871,G32650,,1899126.646,9480445.21,26.12538611,-92.21125278,1673,E,7715,N,KC,872,G25823,,S,8050.0,G32650,KC,  871,C,S,8050.0,G25823,KC,  872,C,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",11/15/2022 3:50:34 PM,11/17/2022 11:37:39 AM
-26485,608174150500,2058,,001,0,0,2556,Revised New Well,82,H,7/29/2024,Y,E,2938.0,36.0,MC,589,G35979,,963870.98,10309019.988,28.39145917,-89.10465111,2369,E,2820,N,MC,545,G36132,,R,7191.0,G35979,MC,  589,B,R,7191.0,G36132,MC,  545,B,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",10/15/2024 12:43:25 PM,10/17/2024 9:58:47 AM
-26462,608174150500,2058,,001,0,0,2556,Revised New Well,82,H,7/29/2024,Y,E,2938.0,36.0,MC,589,G35979,,963870.98,10309019.988,28.39145917,-89.10465111,2369,E,2820,N,MC,545,G36132,,R,7191.0,G35979,MC,  589,B,R,7191.0,G36132,MC,  545,B,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",10/3/2024 11:35:38 AM,10/3/2024 12:33:24 PM
-24361,608174146900,2058,,002,0,0,4777,Revised New Well,82,H,8/23/2022,Y,E,5159.0,36.0,MC,814,G34462,,1043618.027,10230383.961,28.17881083,-88.85293278,1822,E,2256,N,MC,814,G34462,,S,8078.0,G34462,MC,  814,A,S,8078.0,G34462,MC,  814,A,N,SEADRILL WEST NEPTUNE,DRILLSHIP,100035.0,D,2013.0,Korea,,12000.0,37000.0,3/28/2025,8/8/2025,8/5/2020,GOMR New Orleans District,,"LLOG Exploration Offshore, L.L.C.",9/16/2022 7:26:30 AM,9/20/2022 12:38:31 PM
-26756,608114078601,2481,16900.0,001,0,1,4089,Revised Sidetrack,80,H,1/18/2025,Y,E,265.0,36.0,GC,584,G36297,,2178129.324,9944947.864,27.396063,-91.34240217,7791,E,2572,N,GC,584,G36297,,N,10242.0,G36297,GC,  584,A,N,10242.0,G36297,GC,  584,A,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,2/18/2025 4:13:34 PM,2/18/2025 6:36:57 PM
-26752,608114078601,2481,16900.0,001,0,1,4089,Revised Sidetrack,80,H,1/18/2025,Y,E,265.0,36.0,GC,584,G36297,,2178129.324,9944947.864,27.396063,-91.34240217,7791,E,2572,N,GC,584,G36297,,N,10242.0,G36297,GC,  584,A,N,10242.0,G36297,GC,  584,A,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,2/17/2025 9:33:31 AM,2/18/2025 11:00:39 AM
-23583,608174143800,2481,,018,0,0,6309,Revised New Well,83,H,11/9/2021,Y,D,6659.0,36.0,MC,822,G14658,,1165782.202,10230328.571,28.18326639,-88.47375278,6378,E,2311,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S54,S,7998.0,G14658,MC,  822,S54,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,11/22/2021 12:40:13 PM,11/23/2021 2:22:58 PM
-23555,608174143800,2481,,018,0,0,6309,Revised New Well,83,H,11/9/2021,Y,D,6659.0,36.0,MC,822,G14658,,1165782.202,10230328.571,28.18326639,-88.47375278,6378,E,2311,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S54,S,7998.0,G14658,MC,  822,S54,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,11/10/2021 3:05:17 PM,11/10/2021 3:50:38 PM
-23243,608174143800,2481,,018,0,0,6309,Revised New Well,83,H,11/9/2021,Y,D,6659.0,36.0,MC,822,G14658,,1165782.202,10230328.571,28.18326639,-88.47375278,6378,E,2311,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S54,S,7998.0,G14658,MC,  822,S54,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,8/4/2021 8:23:40 PM,11/9/2021 4:32:39 PM
-23205,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,5/26/2021 7:47:42 PM,5/28/2021 10:09:07 AM
-23189,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,5/21/2021 9:36:16 AM,5/21/2021 10:20:13 AM
-23179,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,5/18/2021 9:02:13 AM,5/19/2021 5:23:37 PM
-23145,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,5/7/2021 7:49:06 PM,5/10/2021 4:51:44 PM
-23126,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,4/28/2021 12:25:00 PM,4/28/2021 6:14:16 PM
-23096,608174143700,2481,,017,0,0,6310,Revised New Well,83,H,8/29/2020,Y,D,6663.0,36.0,MC,822,G14658,,1165787.988,10230259.626,28.18307694,-88.47373222,6372,E,2380,N,MC,822,G14658,,S,7998.0,G14658,MC,  822,S55,S,7998.0,G14658,MC,  822,S55,N,DIAMOND OCEAN BLACKHORNET,DRILLSHIP,51500.0,D,2014.0,KOREA,,12000.0,40000.0,11/30/2029,3/26/2025,4/13/2015,GOMR New Orleans District,,BP Exploration & Production Inc.,4/20/2021 8:18:03 PM,4/26/2021 8:48:06 AM
-23258,608114075600,59,,004,0,0,2050,New Well,106,H,1/7/2021,Y,E,2453.0,36.0,GC,70,G35857,,2394157.701,10125388.933,27.88268639,-90.66632972,2318,W,3629,S,GC,69,G35856,,N,10166.0,G35857,GC,   70,E,N,10166.0,G35856,GC,   69,E,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,Hess Corporation,7/26/2021 3:44:27 PM,1/4/2022 1:23:10 PM
-23226,608164045903,3567,9500.0,SS001,0,1,4255,Revised Sidetrack,106,H,5/15/2021,Y,D,4679.0,36.0,VK,959,G34874,,1345867.748,10539853.986,29.03965753,-87.92206597,532,E,6254,S,VK,960,G27247,,N,9865.0,G34874,VK,  959,C,R,7039.0,G27247,VK,  960,SS001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,"Beacon Growthco Operating Company, L.L.C.",6/8/2021 9:08:45 AM,6/15/2021 9:56:23 AM
-23182,608114074900,3572,,002,0,0,1852,Revised New Well,106,H,7/23/2021,Y,E,2245.0,36.0,GC,35,G36624,,2544620.181,10146469.513,27.931955,-90.19940333,5620,E,6970,N,GC,35,G36624,,S,8034.0,G36624,GC,   35,G,S,8034.0,G36624,GC,   35,G,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,5/28/2021 10:01:50 AM,7/9/2021 3:02:54 PM
-23166,608164045903,3567,9500.0,SS001,0,1,4255,Revised Sidetrack,106,H,5/15/2021,Y,D,4679.0,36.0,VK,959,G34874,,1345867.748,10539853.986,29.03965753,-87.92206597,532,E,6254,S,VK,960,G27247,,N,9865.0,G34874,VK,  959,C,R,7039.0,G27247,VK,  960,SS001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,"Beacon Growthco Operating Company, L.L.C.",5/12/2021 4:48:57 PM,5/18/2021 11:15:22 AM
-23029,608114075300,3572,,001,0,0,5384,New Well,106,H,9/1/2021,Y,E,5777.0,36.0,GC,943,G36060,,2294590.025,9814024.978,27.03126611,-90.99002806,2210,E,6775,N,GC,943,G36060,,N,10118.0,G36060,GC,  943,A ALT,N,10118.0,G36060,GC,  943,A ALT,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,6/7/2021 1:13:51 PM,9/22/2021 3:07:39 PM
-22831,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,1/13/2021 9:11:33 AM,1/13/2021 11:18:24 AM
-22797,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,1/6/2021 8:03:58 PM,1/7/2021 6:27:36 AM
-22782,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,1/4/2021 9:13:13 AM,1/5/2021 9:08:16 AM
-22740,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,12/21/2020 7:49:41 AM,12/28/2020 2:11:30 PM
-22704,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,12/14/2020 7:21:02 AM,12/14/2020 12:31:59 PM
-22605,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,12/8/2020 6:36:44 AM,12/8/2020 6:50:44 AM
